,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,3,3,5,12
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,12,1,3,23
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,20,3,9,43
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,4,2,3,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,6,1,1,10
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,18,0,0,28
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,2,1,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,9,0,0,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,7,2,0,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,20,18,1,1,40
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,9,26,0,2,37
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,6,1,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,9,2,6,24
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,32,33,1,4,70
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,9,6,2,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,4,1,0,15
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,2,8,7,20
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,16,19,7,6,48
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,5,0,0,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,22,15,17,13,67
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,10,4,3,23
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,18,8,1,35
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,0,0,1,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,2,1,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,10,3,0,24
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,5,4,4,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,3,6,1,15
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,5,7,3,22
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,15,10,2,3,30
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,33,31,2,2,68
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,10,8,0,24
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,603,548,8,11,1170
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,0,3
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,27,35,0,0,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,8,3,1,23
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,1,2,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,12,1,1,25
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,4,0,2,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,15,16,10,10,51
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,15,0,0,22
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,6,5,1,25
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,5,1,0,8
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,18,19,0,2,39
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,20,3,5,34
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,3,4,6,19
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,16,7,0,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,1,3,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,9,0,1,20
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,2,1,2,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,11,4,6,31
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,79,76,6,1,162
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,20,6,1,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,1,0,2,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,1,0,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,11,3,2,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,3,0,3,10
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,469,450,150,150,1219
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,0,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,9,5,3,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,2,3,4,14
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,56,45,1,0,102
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,4,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,16,2,1,32
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,32,20,2,5,59
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,2,0,1,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,1,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,1,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,1,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,5,13,12,37
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,4,4,4,17
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,12,9,2,1,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,7,1,0,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,9,8,4,31
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,5,1,1,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,15,28,10,5,58
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,9,6,1,3,19
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,3,3,2,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,17,11,1,3,32
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,5,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,0,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,1,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,2,1,0,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,2,2,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,1,1,1,3
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,0,1,0,3
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,5,6,4,23
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,2,1,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,3,5,1,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,9,4,1,21
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,6,0,2,13
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,5,3,1,16
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,33,34,8,5,80
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,118,110,7,6,241
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,426,391,32,37,886
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,2,5,3,17
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,19,13,0,2,34
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,3,0,1,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,1,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,31,19,17,12,79
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,1,1,2,7
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,0,1,1,5
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,3,1,2,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,2,1,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,7,1,0,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,1,10,7,22
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,8,0,1,17
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,3,4,9
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,15,11,1,0,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,5,0,1,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,23,31,4,3,61
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,9,8,10,32
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,3,5,2,14
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,1,1,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,15,13,1,2,31
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,115,119,26,33,293
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,3,4,3,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,1,2,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,9,8,2,6,25
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,6,2,1,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,3,4,7
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,230,246,16,22,514
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,10,2,4,24
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,7,7,17
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,15,28,23,79
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,14,12,5,6,37
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,18,21,4,1,44
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,3,2,0,7
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,8,0,2,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,4,1,1,8
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,17,16,4,1,38
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,1,0,1,6
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,0,0,6
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,6,11,10,34
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,3,3,2,14
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,9,11,3,1,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,1,0,3
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,7,1,0,16
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,6,0,3,14
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,2,2,3,13
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,28,26,0,1,55
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,3,2,1,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,122,130,1,1,254
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,1,2,4,7
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,0,1,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,21,16,3,1,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,4,4,4,17
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,3,2,1,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,5,1,0,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,2,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,17,7,0,37
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,3,1,0,14
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,1,0,1,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,12,3,7,32
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,45,49,1,8,103
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,3,3,7,18
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,20,16,8,4,48
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,74,66,67,79,286
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,4,0,0,8
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,0,0,6
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,6,6,4,22
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,0,0,3
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,108,110,16,12,246
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,17,17,0,0,34
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,14,1,0,25
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,1,1,0,4
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,119,135,10,7,271
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,1,4,4,10
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,12,12,10,40
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,3,0,0,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,5,0,0,9
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,11,4,2,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,4,1,4,16
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,3,4,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,2,1,2,10
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,7,0,1,18
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,48,41,4,6,99
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,3,4,2,15
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,13,15,12,10,50
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,22,12,8,8,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,35,38,10,16,99
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,5,0,0,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,19,7,1,1,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,16,9,10,14,49
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,4,4,5,14
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,41,40,8,10,99
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,3,5,4,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,10,14,1,1,26
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,14,10,9,8,41
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,2,2,10
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,3,3,4,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,4,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,14,13,2,0,29
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,17,12,13,12,54
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,2,0,0,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,4,1,3,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,0,3,4,7
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,1,2,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,1,2,3,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,7,3,1,1,12
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,16,14,0,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1283,1196,106,119,2704
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,1,2,5
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,14,8,1,1,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,0,2,3,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,4,1,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,1,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,1,0,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,3,3,2,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,1,0,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,5,5,2,4,16
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,6,3,4,4,17
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,31,16,4,0,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,11,8,0,3,22
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,5,1,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,44,42,1,6,93
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,2,4,2,2,10
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,4,5,1,1,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,8,10,5,7,30
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2020-08-01,254,218,1,4,477
