municipality,group,variable,month,Número de personas que recibieron orientación,TOTAL
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,87,87
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,2,2
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,64,64
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,28,28
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,87,87
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,35,35
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,32,32
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,355,355
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,98,98
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,112,112
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,87,87
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,9,9
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,620,620
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,179,179
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,8,8
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,130,130
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,36,36
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,69,69
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,109,109
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,23,23
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,129,129
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,128,128
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,29,29
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,102,102
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,312,312
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,149,149
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,207,207
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,14,14
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,1311,1311
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,90,90
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,10,10
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,30,30
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,83,83
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,628,628
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,69,69
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,88,88
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,19,19
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,369,369
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,27,27
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,137,137
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,53,53
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,67,67
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,50,50
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,5,5
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,148,148
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,17,17
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,68,68
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,61,61
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,241,241
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,93,93
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,173,173
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,353,353
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,490,490
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,44,44
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,115,115
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,20,20
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,129,129
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,137,137
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,361,361
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,28,28
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,128,128
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,629,629
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,77,77
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,49,49
SAN PABLO DE LIPEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,7,7
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,333,333
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,172,172
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,5,5
SAN PEDRO DE QUEMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,2,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,15,15
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,22,22
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,103,103
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,126,126
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,72,72
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,157,157
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,5934,5934
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,131,131
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,274,274
SANTIAGO DE CALLAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,2,2
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,55,55
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,1,1
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,34,34
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,21,21
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,22,22
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,9,9
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,45,45
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,14,14
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,242,242
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,241,241
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,71,71
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,94,94
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,6770,6770
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,7,7
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,38,38
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,39,39
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,88,88
TAHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,2,2
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,190,190
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-08-01,495,495
