municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
POTOSI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,1128,1128
PRESTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,28,28
PUCARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,57,57
PUCARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,104,104
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,47,47
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,17,17
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,3,3
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,63,63
PUERTO RICO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,42,42
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,117,117
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,70,70
PUNA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,86,86
PUNATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,120,120
QUIABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,1,1
QUILLACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,386,386
QUIME,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,52,52
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,15,15
RAVELO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,3,3
REYES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,34,34
RIBERALTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,107,107
ROBORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,89,89
RURRENABAQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,27,27
SABAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,7,7
SACABA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,382,382
SACABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,29,29
SACACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,142,142
SAIPINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,9,9
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,71,71
SAMAIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,14,14
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,4,4
SAN ANDRES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,12,12
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,9,9
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,8,8
SAN BENITO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,11,11
SAN BORJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,152,152
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,10,10
SAN CARLOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,34,34
SAN IGNACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,121,121
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,122,122
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,16,16
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,40,40
SAN JULIAN,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,51,51
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,16,16
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,94,94
SAN LUCAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,76,76
SAN MATIAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,34,34
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,31,31
SAN PEDRO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,5,5
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,67,67
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,88,88
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,50,50
SAN RAFAEL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,14,14
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,117,117
SAN RAMON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,7,7
SANTA ANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,65,65
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,5821,5821
SANTA ROSA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,162,162
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,69,69
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,163,163
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,44,44
SANTIVAÑES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,3,3
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,42,42
SAPAHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,42,42
SENA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,35,35
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,56,56
SICAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,40,40
SIPE SIPE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,117,117
SOPACHUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,139,139
SORACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,48,48
SORATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,68,68
SUCRE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,1454,1454
TACACOMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,12,12
TACOPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,9,9
TAHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,7,7
TAPACARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,17,17
TARABUCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,941,941
TARACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,25,25
TARATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,100,100
TARIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,204,204
TARVITA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,184,184
TEOPONTE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,3,3
TIAWANACU,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,10,10
TINGUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,4,4
TIQUIPAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,744,744
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,167,167
TOCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,94,94
TOLATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,46,46
TOLEDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,26,26
TOMAVE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,53,53
TOMINA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,82,82
TORO TORO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,11,11
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,30,30
TOTORA(ORR),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,28,28
TRIGAL,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,8,8
TRINIDAD,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,197,197
TUPIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,141,141
TURCO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,38,38
UMALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,6,6
UNCIA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,370,370
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,76,76
URUBICHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,33,33
UYUNI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,17,17
VACAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,178,178
VALLEGRANDE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,156,156
VIACHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,167,167
VILA VILA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,10,10
VILLA MONTES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,18,18
VILLA RIVERO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,5,5
VILLA SERRANO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,43,43
VILLA TUNARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,102,102
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,113,113
VILLAZON,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,119,119
VINTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,51,51
VITICHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,9,9
WARNES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,295,295
YACO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,6,6
YACUIBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,87,87
YAMPARAEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,173,173
YANACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,10,10
YAPACANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,40,40
YOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,32,32
YOTALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,28,28
YUNCHARA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,4,4
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-08-01,126,126
ACACIO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,31,31
ACHACACHI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,73,73
ACHOCALLA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,31,31
AIQUILE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,94,94
ALALAY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,74,74
ALCALA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,241,241
ANCORAIMES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,98,98
ANDAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,46,46
ANTEQUERA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,31,31
ANZALDO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,28,28
APOLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,12,12
ARAMPAMPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,19,19
ARANI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,9,9
ARBIETO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,23,23
ARQUE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,18,18
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,47,47
ATOCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,52,52
AUCAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,2,2
AYATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,53,53
AYO AYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,47,47
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,12,12
AZURDUY,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,168,168
BATALLAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,40,40
BAURES,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,11,11
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,13,13
BELLA FLOR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,59,59
BERMEJO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,138,138
BETANZOS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,88,88
BOLIVAR,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,3,3
BOYUIBE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,37,37
BUENA VISTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,25,25
CABEZAS,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,81,81
CAIROMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,25,25
CAJUATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,6,6
CALACOTO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,20,20
CALAMARCA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,26,26
CAMARGO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,227,227
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,10,10
CAMIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,163,163
CAPINOTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,73,73
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,11,11
CARACOLLO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,93,93
CARANAVI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,79,79
CARAPARI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,9,9
CARIPUYO,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,166,166
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,55,55
CATACORA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,1,1
CHALLAPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,242,242
CHAQUI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,32,32
CHARAGUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,83,83
CHARAÑA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,6,6
CHAYANTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,93,93
CHIMORE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,20,20
CHOQUE COTA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,68,68
CHUMA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,42,42
CLIZA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,170,170
COBIJA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,391,391
COCHABAMBA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,3765,3765
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,207,207
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,2,2
COLOMI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,87,87
COLPA BELGICA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,91,91
COLQUECHACA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,22,22
COLQUENCHA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,11,11
COLQUIRI,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,50,50
COMANCHE,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,6,6
COMARAPA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,28,28
COMBAYA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,53,53
CONCEPCION,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,72,72
COPACABANA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,56,56
CORIPATA,atenciones odontologicas,consultas nuevas en menores de 5 anos,2008-09-01,17,17
