municipality,group,variable,month,Primeras consultas,TOTAL
PUCARANI,atenciones odontologicas,primeras consultas,2008-08-01,169,169
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2008-08-01,412,412
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2008-08-01,142,142
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2008-08-01,10,10
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2008-08-01,144,144
PUERTO RICO,atenciones odontologicas,primeras consultas,2008-08-01,75,75
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2008-08-01,179,179
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2008-08-01,173,173
PUNA,atenciones odontologicas,primeras consultas,2008-08-01,266,266
PUNATA,atenciones odontologicas,primeras consultas,2008-08-01,218,218
QUIABAYA,atenciones odontologicas,primeras consultas,2008-08-01,4,4
QUILLACOLLO,atenciones odontologicas,primeras consultas,2008-08-01,495,495
QUIME,atenciones odontologicas,primeras consultas,2008-08-01,212,212
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2008-08-01,5,5
RAVELO,atenciones odontologicas,primeras consultas,2008-08-01,41,41
REYES,atenciones odontologicas,primeras consultas,2008-08-01,11,11
RIBERALTA,atenciones odontologicas,primeras consultas,2008-08-01,633,633
RURRENABAQUE,atenciones odontologicas,primeras consultas,2008-08-01,19,19
SABAYA,atenciones odontologicas,primeras consultas,2008-08-01,63,63
SACABA,atenciones odontologicas,primeras consultas,2008-08-01,610,610
SACACA,atenciones odontologicas,primeras consultas,2008-08-01,51,51
SAIPINA,atenciones odontologicas,primeras consultas,2008-08-01,95,95
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2008-08-01,66,66
SAMAIPATA,atenciones odontologicas,primeras consultas,2008-08-01,50,50
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2008-08-01,116,116
SAN ANDRES,atenciones odontologicas,primeras consultas,2008-08-01,307,307
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2008-08-01,102,102
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2008-08-01,35,35
SAN BENITO,atenciones odontologicas,primeras consultas,2008-08-01,4,4
SAN BORJA,atenciones odontologicas,primeras consultas,2008-08-01,735,735
SAN CARLOS,atenciones odontologicas,primeras consultas,2008-08-01,156,156
SAN IGNACIO,atenciones odontologicas,primeras consultas,2008-08-01,471,471
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2008-08-01,1288,1288
SAN JAVIER(BNI),atenciones odontologicas,primeras consultas,2008-08-01,16,16
SAN JAVIER(STC),atenciones odontologicas,primeras consultas,2008-08-01,36,36
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2008-08-01,1,1
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2008-08-01,102,102
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2008-08-01,37,37
SAN JULIAN,atenciones odontologicas,primeras consultas,2008-08-01,97,97
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2008-08-01,22,22
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2008-08-01,415,415
SAN LUCAS,atenciones odontologicas,primeras consultas,2008-08-01,44,44
SAN MATIAS,atenciones odontologicas,primeras consultas,2008-08-01,133,133
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2008-08-01,41,41
SAN PEDRO,atenciones odontologicas,primeras consultas,2008-08-01,20,20
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2008-08-01,91,91
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2008-08-01,131,131
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2008-08-01,72,72
SAN RAFAEL,atenciones odontologicas,primeras consultas,2008-08-01,68,68
SAN RAMON,atenciones odontologicas,primeras consultas,2008-08-01,101,101
SAN RAMON,atenciones odontologicas,primeras consultas,2008-08-01,50,50
SANTA ANA,atenciones odontologicas,primeras consultas,2008-08-01,45,45
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2008-08-01,11923,11923
SANTA ROSA,atenciones odontologicas,primeras consultas,2008-08-01,870,870
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2008-08-01,310,310
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2008-08-01,81,81
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2008-08-01,15,15
SANTIVAÑES,atenciones odontologicas,primeras consultas,2008-08-01,29,29
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2008-08-01,33,33
SAPAHAQUI,atenciones odontologicas,primeras consultas,2008-08-01,99,99
SENA,atenciones odontologicas,primeras consultas,2008-08-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2008-08-01,156,156
SICAYA,atenciones odontologicas,primeras consultas,2008-08-01,701,701
SIPE SIPE,atenciones odontologicas,primeras consultas,2008-08-01,166,166
SOPACHUY,atenciones odontologicas,primeras consultas,2008-08-01,128,128
SORACACHI,atenciones odontologicas,primeras consultas,2008-08-01,137,137
SORATA,atenciones odontologicas,primeras consultas,2008-08-01,191,191
SUCRE,atenciones odontologicas,primeras consultas,2008-08-01,1914,1914
TACACOMA,atenciones odontologicas,primeras consultas,2008-08-01,81,81
TACOPAYA,atenciones odontologicas,primeras consultas,2008-08-01,41,41
TAHUA,atenciones odontologicas,primeras consultas,2008-08-01,12,12
TAPACARI,atenciones odontologicas,primeras consultas,2008-08-01,94,94
TARABUCO,atenciones odontologicas,primeras consultas,2008-08-01,194,194
TARACO,atenciones odontologicas,primeras consultas,2008-08-01,97,97
TARATA,atenciones odontologicas,primeras consultas,2008-08-01,51,51
TARIJA,atenciones odontologicas,primeras consultas,2008-08-01,1189,1189
TARVITA,atenciones odontologicas,primeras consultas,2008-08-01,286,286
TEOPONTE,atenciones odontologicas,primeras consultas,2008-08-01,20,20
TIAWANACU,atenciones odontologicas,primeras consultas,2008-08-01,19,19
TINGUIPAYA,atenciones odontologicas,primeras consultas,2008-08-01,86,86
TIQUIPAYA,atenciones odontologicas,primeras consultas,2008-08-01,233,233
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2008-08-01,106,106
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2008-08-01,9,9
TOCO,atenciones odontologicas,primeras consultas,2008-08-01,51,51
TOLATA,atenciones odontologicas,primeras consultas,2008-08-01,9,9
TOLEDO,atenciones odontologicas,primeras consultas,2008-08-01,157,157
TOMAVE,atenciones odontologicas,primeras consultas,2008-08-01,30,30
TOMINA,atenciones odontologicas,primeras consultas,2008-08-01,73,73
TORO TORO,atenciones odontologicas,primeras consultas,2008-08-01,83,83
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2008-08-01,56,56
TOTORA(ORR),atenciones odontologicas,primeras consultas,2008-08-01,23,23
TRIGAL,atenciones odontologicas,primeras consultas,2008-08-01,39,39
TRINIDAD,atenciones odontologicas,primeras consultas,2008-08-01,1314,1314
TUPIZA,atenciones odontologicas,primeras consultas,2008-08-01,324,324
TURCO,atenciones odontologicas,primeras consultas,2008-08-01,41,41
UMALA,atenciones odontologicas,primeras consultas,2008-08-01,238,238
UNCIA,atenciones odontologicas,primeras consultas,2008-08-01,1167,1167
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2008-08-01,540,540
URUBICHA,atenciones odontologicas,primeras consultas,2008-08-01,601,601
UYUNI,atenciones odontologicas,primeras consultas,2008-08-01,198,198
VACAS,atenciones odontologicas,primeras consultas,2008-08-01,31,31
VALLEGRANDE,atenciones odontologicas,primeras consultas,2008-08-01,234,234
VIACHA,atenciones odontologicas,primeras consultas,2008-08-01,254,254
VILA VILA,atenciones odontologicas,primeras consultas,2008-08-01,20,20
VILLA MONTES,atenciones odontologicas,primeras consultas,2008-08-01,140,140
VILLA RIVERO,atenciones odontologicas,primeras consultas,2008-08-01,35,35
VILLA SERRANO,atenciones odontologicas,primeras consultas,2008-08-01,35,35
VILLA TUNARI,atenciones odontologicas,primeras consultas,2008-08-01,495,495
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2008-08-01,68,68
VILLAZON,atenciones odontologicas,primeras consultas,2008-08-01,336,336
VINTO,atenciones odontologicas,primeras consultas,2008-08-01,46,46
VITICHI,atenciones odontologicas,primeras consultas,2008-08-01,23,23
WARNES,atenciones odontologicas,primeras consultas,2008-08-01,344,344
YACO,atenciones odontologicas,primeras consultas,2008-08-01,89,89
YACUIBA,atenciones odontologicas,primeras consultas,2008-08-01,378,378
YAMPARAEZ,atenciones odontologicas,primeras consultas,2008-08-01,80,80
YANACACHI,atenciones odontologicas,primeras consultas,2008-08-01,19,19
YAPACANI,atenciones odontologicas,primeras consultas,2008-08-01,78,78
YOCALLA,atenciones odontologicas,primeras consultas,2008-08-01,21,21
YOTALA,atenciones odontologicas,primeras consultas,2008-08-01,114,114
YUNCHARA,atenciones odontologicas,primeras consultas,2008-08-01,18,18
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2008-08-01,272,272
ACACIO,atenciones odontologicas,primeras consultas,2008-09-01,21,21
ACHACACHI,atenciones odontologicas,primeras consultas,2008-09-01,114,114
ACHOCALLA,atenciones odontologicas,primeras consultas,2008-09-01,54,54
AIQUILE,atenciones odontologicas,primeras consultas,2008-09-01,49,49
ALCALA,atenciones odontologicas,primeras consultas,2008-09-01,180,180
ANCORAIMES,atenciones odontologicas,primeras consultas,2008-09-01,44,44
ANDAMARCA,atenciones odontologicas,primeras consultas,2008-09-01,214,214
ANTEQUERA,atenciones odontologicas,primeras consultas,2008-09-01,73,73
ANZALDO,atenciones odontologicas,primeras consultas,2008-09-01,29,29
APOLO,atenciones odontologicas,primeras consultas,2008-09-01,51,51
ARAMPAMPA,atenciones odontologicas,primeras consultas,2008-09-01,12,12
ARANI,atenciones odontologicas,primeras consultas,2008-09-01,68,68
ARBIETO,atenciones odontologicas,primeras consultas,2008-09-01,36,36
ARQUE,atenciones odontologicas,primeras consultas,2008-09-01,36,36
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2008-09-01,164,164
ATOCHA,atenciones odontologicas,primeras consultas,2008-09-01,804,804
AUCAPATA,atenciones odontologicas,primeras consultas,2008-09-01,21,21
AYATA,atenciones odontologicas,primeras consultas,2008-09-01,200,200
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2008-09-01,102,102
AZURDUY,atenciones odontologicas,primeras consultas,2008-09-01,859,859
BATALLAS,atenciones odontologicas,primeras consultas,2008-09-01,60,60
BAURES,atenciones odontologicas,primeras consultas,2008-09-01,22,22
BELEN DE URMIRI,atenciones odontologicas,primeras consultas,2008-09-01,28,28
BELLA FLOR,atenciones odontologicas,primeras consultas,2008-09-01,36,36
BERMEJO,atenciones odontologicas,primeras consultas,2008-09-01,487,487
BETANZOS,atenciones odontologicas,primeras consultas,2008-09-01,4,4
BOLIVAR,atenciones odontologicas,primeras consultas,2008-09-01,63,63
BOYUIBE,atenciones odontologicas,primeras consultas,2008-09-01,107,107
BUENA VISTA,atenciones odontologicas,primeras consultas,2008-09-01,90,90
CABEZAS,atenciones odontologicas,primeras consultas,2008-09-01,184,184
CAIROMA,atenciones odontologicas,primeras consultas,2008-09-01,209,209
CAJUATA,atenciones odontologicas,primeras consultas,2008-09-01,24,24
CALACOTO,atenciones odontologicas,primeras consultas,2008-09-01,195,195
CALAMARCA,atenciones odontologicas,primeras consultas,2008-09-01,89,89
CAMARGO,atenciones odontologicas,primeras consultas,2008-09-01,351,351
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,primeras consultas,2008-09-01,41,41
CAMIRI,atenciones odontologicas,primeras consultas,2008-09-01,284,284
CAPINOTA,atenciones odontologicas,primeras consultas,2008-09-01,208,208
CAQUIAVIRI,atenciones odontologicas,primeras consultas,2008-09-01,84,84
CARACOLLO,atenciones odontologicas,primeras consultas,2008-09-01,87,87
CARANAVI,atenciones odontologicas,primeras consultas,2008-09-01,118,118
CARAPARI,atenciones odontologicas,primeras consultas,2008-09-01,209,209
CARIPUYO,atenciones odontologicas,primeras consultas,2008-09-01,68,68
CARMEN RIVERO TORREZ,atenciones odontologicas,primeras consultas,2008-09-01,157,157
CATACORA,atenciones odontologicas,primeras consultas,2008-09-01,57,57
CHALLAPATA,atenciones odontologicas,primeras consultas,2008-09-01,113,113
CHAQUI,atenciones odontologicas,primeras consultas,2008-09-01,53,53
CHARAGUA,atenciones odontologicas,primeras consultas,2008-09-01,195,195
CHARAÑA,atenciones odontologicas,primeras consultas,2008-09-01,20,20
CHAYANTA,atenciones odontologicas,primeras consultas,2008-09-01,254,254
CHIMORE,atenciones odontologicas,primeras consultas,2008-09-01,29,29
CHOQUE COTA,atenciones odontologicas,primeras consultas,2008-09-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,primeras consultas,2008-09-01,126,126
CHUMA,atenciones odontologicas,primeras consultas,2008-09-01,219,219
CLIZA,atenciones odontologicas,primeras consultas,2008-09-01,61,61
COBIJA,atenciones odontologicas,primeras consultas,2008-09-01,518,518
COCHABAMBA,atenciones odontologicas,primeras consultas,2008-09-01,6311,6311
COLCAPIRHUA,atenciones odontologicas,primeras consultas,2008-09-01,123,123
"COLCHA ""K""",atenciones odontologicas,primeras consultas,2008-09-01,21,21
COLOMI,atenciones odontologicas,primeras consultas,2008-09-01,50,50
COLPA BELGICA,atenciones odontologicas,primeras consultas,2008-09-01,266,266
COLQUECHACA,atenciones odontologicas,primeras consultas,2008-09-01,107,107
COLQUENCHA,atenciones odontologicas,primeras consultas,2008-09-01,85,85
COLQUIRI,atenciones odontologicas,primeras consultas,2008-09-01,44,44
COMANCHE,atenciones odontologicas,primeras consultas,2008-09-01,89,89
COMARAPA,atenciones odontologicas,primeras consultas,2008-09-01,120,120
COMBAYA,atenciones odontologicas,primeras consultas,2008-09-01,193,193
CONCEPCION,atenciones odontologicas,primeras consultas,2008-09-01,99,99
COPACABANA,atenciones odontologicas,primeras consultas,2008-09-01,77,77
CORIPATA,atenciones odontologicas,primeras consultas,2008-09-01,88,88
CORO CORO,atenciones odontologicas,primeras consultas,2008-09-01,31,31
COROICO,atenciones odontologicas,primeras consultas,2008-09-01,43,43
CORQUE,atenciones odontologicas,primeras consultas,2008-09-01,86,86
COTAGAITA,atenciones odontologicas,primeras consultas,2008-09-01,509,509
COTOCA,atenciones odontologicas,primeras consultas,2008-09-01,61,61
CUATRO CAÑADAS,atenciones odontologicas,primeras consultas,2008-09-01,102,102
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,primeras consultas,2008-09-01,7,7
CUEVO,atenciones odontologicas,primeras consultas,2008-09-01,28,28
CULPINA,atenciones odontologicas,primeras consultas,2008-09-01,135,135
CURAHUARA DE CARANGAS,atenciones odontologicas,primeras consultas,2008-09-01,15,15
CURVA,atenciones odontologicas,primeras consultas,2008-09-01,2,2
EL ALTO,atenciones odontologicas,primeras consultas,2008-09-01,6151,6151
EL CHORO,atenciones odontologicas,primeras consultas,2008-09-01,23,23
EL PUENTE(STC),atenciones odontologicas,primeras consultas,2008-09-01,41,41
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2008-09-01,106,106
EL TORNO,atenciones odontologicas,primeras consultas,2008-09-01,64,64
EL VILLAR,atenciones odontologicas,primeras consultas,2008-09-01,365,365
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-09-01,86,86
ENTRE RIOS,atenciones odontologicas,primeras consultas,2008-09-01,437,437
EUCALIPTUS,atenciones odontologicas,primeras consultas,2008-09-01,27,27
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2008-09-01,56,56
FILADELFIA,atenciones odontologicas,primeras consultas,2008-09-01,57,57
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2008-09-01,144,144
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2008-09-01,171,171
GUANAY,atenciones odontologicas,primeras consultas,2008-09-01,79,79
GUAQUI,atenciones odontologicas,primeras consultas,2008-09-01,144,144
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2008-09-01,418,418
GUTIERREZ,atenciones odontologicas,primeras consultas,2008-09-01,254,254
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,primeras consultas,2008-09-01,14,14
HUACHACALLA,atenciones odontologicas,primeras consultas,2008-09-01,17,17
HUANUNI,atenciones odontologicas,primeras consultas,2008-09-01,122,122
HUARACAJE,atenciones odontologicas,primeras consultas,2008-09-01,3,3
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2008-09-01,54,54
ICLA,atenciones odontologicas,primeras consultas,2008-09-01,218,218
INCAHUASI,atenciones odontologicas,primeras consultas,2008-09-01,135,135
INQUISIVI,atenciones odontologicas,primeras consultas,2008-09-01,93,93
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2008-09-01,70,70
IXIAMAS,atenciones odontologicas,primeras consultas,2008-09-01,27,27
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2008-09-01,97,97
LA ASUNTA,atenciones odontologicas,primeras consultas,2008-09-01,69,69
LA GUARDIA,atenciones odontologicas,primeras consultas,2008-09-01,375,375
LA PAZ,atenciones odontologicas,primeras consultas,2008-09-01,8241,8241
LAGUNILLAS,atenciones odontologicas,primeras consultas,2008-09-01,34,34
LAJA,atenciones odontologicas,primeras consultas,2008-09-01,123,123
LAS CARRERAS,atenciones odontologicas,primeras consultas,2008-09-01,12,12
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2008-09-01,59,59
LLALLAGUA,atenciones odontologicas,primeras consultas,2008-09-01,443,443
