municipality,group,variable,month,Endodoncias,TOTAL
OMEREQUE,atenciones odontologicas,endodoncias,2008-11-01,8,8
ORURO,atenciones odontologicas,endodoncias,2008-11-01,659,659
PADCAYA,atenciones odontologicas,endodoncias,2008-11-01,40,40
PADILLA,atenciones odontologicas,endodoncias,2008-11-01,7,7
PAILON,atenciones odontologicas,endodoncias,2008-11-01,3,3
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-11-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-11-01,12,12
PASORAPA,atenciones odontologicas,endodoncias,2008-11-01,4,4
PATACAMAYA,atenciones odontologicas,endodoncias,2008-11-01,11,11
PAZÑA,atenciones odontologicas,endodoncias,2008-11-01,6,6
POCOATA,atenciones odontologicas,endodoncias,2008-11-01,1,1
POCONA,atenciones odontologicas,endodoncias,2008-11-01,6,6
POOPO,atenciones odontologicas,endodoncias,2008-11-01,12,12
PORCO,atenciones odontologicas,endodoncias,2008-11-01,5,5
POROMA,atenciones odontologicas,endodoncias,2008-11-01,1,1
PORTACHUELO,atenciones odontologicas,endodoncias,2008-11-01,15,15
PORVENIR,atenciones odontologicas,endodoncias,2008-11-01,3,3
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-11-01,4,4
POTOSI,atenciones odontologicas,endodoncias,2008-11-01,256,256
PRESTO,atenciones odontologicas,endodoncias,2008-11-01,2,2
PUCARA,atenciones odontologicas,endodoncias,2008-11-01,3,3
PUCARANI,atenciones odontologicas,endodoncias,2008-11-01,5,5
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-11-01,54,54
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-11-01,1,1
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-11-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2008-11-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2008-11-01,1,1
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-11-01,7,7
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-11-01,67,67
PUNA,atenciones odontologicas,endodoncias,2008-11-01,3,3
PUNATA,atenciones odontologicas,endodoncias,2008-11-01,38,38
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-11-01,24,24
QUIME,atenciones odontologicas,endodoncias,2008-11-01,1,1
RAVELO,atenciones odontologicas,endodoncias,2008-11-01,4,4
REYES,atenciones odontologicas,endodoncias,2008-11-01,27,27
RIBERALTA,atenciones odontologicas,endodoncias,2008-11-01,17,17
ROBORE,atenciones odontologicas,endodoncias,2008-11-01,15,15
RURRENABAQUE,atenciones odontologicas,endodoncias,2008-11-01,8,8
SACABA,atenciones odontologicas,endodoncias,2008-11-01,131,131
SACABAMBA,atenciones odontologicas,endodoncias,2008-11-01,8,8
SAIPINA,atenciones odontologicas,endodoncias,2008-11-01,7,7
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-11-01,5,5
SAMAIPATA,atenciones odontologicas,endodoncias,2008-11-01,6,6
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-11-01,19,19
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2008-11-01,1,1
SAN BENITO,atenciones odontologicas,endodoncias,2008-11-01,32,32
SAN BORJA,atenciones odontologicas,endodoncias,2008-11-01,10,10
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-11-01,9,9
SAN CARLOS,atenciones odontologicas,endodoncias,2008-11-01,25,25
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-11-01,4,4
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-11-01,39,39
SAN JOAQUIN,atenciones odontologicas,endodoncias,2008-11-01,14,14
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-11-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-11-01,148,148
SAN LUCAS,atenciones odontologicas,endodoncias,2008-11-01,58,58
SAN MATIAS,atenciones odontologicas,endodoncias,2008-11-01,12,12
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-11-01,8,8
SAN PEDRO,atenciones odontologicas,endodoncias,2008-11-01,5,5
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-11-01,4,4
SAN RAMON,atenciones odontologicas,endodoncias,2008-11-01,1,1
SAN RAMON,atenciones odontologicas,endodoncias,2008-11-01,4,4
SANTA ANA,atenciones odontologicas,endodoncias,2008-11-01,27,27
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-11-01,1528,1528
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-11-01,12,12
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-11-01,4,4
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-11-01,13,13
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2008-11-01,3,3
SENA,atenciones odontologicas,endodoncias,2008-11-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-11-01,13,13
SICAYA,atenciones odontologicas,endodoncias,2008-11-01,1,1
SIPE SIPE,atenciones odontologicas,endodoncias,2008-11-01,59,59
SOPACHUY,atenciones odontologicas,endodoncias,2008-11-01,9,9
SORACACHI,atenciones odontologicas,endodoncias,2008-11-01,1,1
SUCRE,atenciones odontologicas,endodoncias,2008-11-01,807,807
TACACOMA,atenciones odontologicas,endodoncias,2008-11-01,6,6
TACOBAMBA,atenciones odontologicas,endodoncias,2008-11-01,2,2
TAHUA,atenciones odontologicas,endodoncias,2008-11-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2008-11-01,9,9
TARATA,atenciones odontologicas,endodoncias,2008-11-01,11,11
TARIJA,atenciones odontologicas,endodoncias,2008-11-01,652,652
TARVITA,atenciones odontologicas,endodoncias,2008-11-01,21,21
TEOPONTE,atenciones odontologicas,endodoncias,2008-11-01,1,1
TIAWANACU,atenciones odontologicas,endodoncias,2008-11-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-11-01,47,47
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-11-01,46,46
TOCO,atenciones odontologicas,endodoncias,2008-11-01,10,10
TOLATA,atenciones odontologicas,endodoncias,2008-11-01,8,8
TOLEDO,atenciones odontologicas,endodoncias,2008-11-01,2,2
TOMAVE,atenciones odontologicas,endodoncias,2008-11-01,2,2
TOMINA,atenciones odontologicas,endodoncias,2008-11-01,3,3
TORO TORO,atenciones odontologicas,endodoncias,2008-11-01,3,3
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-11-01,1,1
TRINIDAD,atenciones odontologicas,endodoncias,2008-11-01,26,26
TUPIZA,atenciones odontologicas,endodoncias,2008-11-01,33,33
UNCIA,atenciones odontologicas,endodoncias,2008-11-01,21,21
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-11-01,64,64
URUBICHA,atenciones odontologicas,endodoncias,2008-11-01,9,9
UYUNI,atenciones odontologicas,endodoncias,2008-11-01,10,10
VACAS,atenciones odontologicas,endodoncias,2008-11-01,2,2
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-11-01,42,42
VIACHA,atenciones odontologicas,endodoncias,2008-11-01,31,31
VILLA MONTES,atenciones odontologicas,endodoncias,2008-11-01,114,114
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,endodoncias,2008-11-01,2,2
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-11-01,8,8
VILLA SERRANO,atenciones odontologicas,endodoncias,2008-11-01,6,6
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-11-01,62,62
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-11-01,9,9
VILLAZON,atenciones odontologicas,endodoncias,2008-11-01,136,136
VINTO,atenciones odontologicas,endodoncias,2008-11-01,9,9
WARNES,atenciones odontologicas,endodoncias,2008-11-01,8,8
YACO,atenciones odontologicas,endodoncias,2008-11-01,6,6
YACUIBA,atenciones odontologicas,endodoncias,2008-11-01,179,179
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-11-01,13,13
YAPACANI,atenciones odontologicas,endodoncias,2008-11-01,2,2
YUNCHARA,atenciones odontologicas,endodoncias,2008-11-01,27,27
ZUDAÑEZ,atenciones odontologicas,endodoncias,2008-11-01,2,2
ACHACACHI,atenciones odontologicas,endodoncias,2008-12-01,28,28
ACHOCALLA,atenciones odontologicas,endodoncias,2008-12-01,3,3
AIQUILE,atenciones odontologicas,endodoncias,2008-12-01,15,15
ALCALA,atenciones odontologicas,endodoncias,2008-12-01,2,2
ANTEQUERA,atenciones odontologicas,endodoncias,2008-12-01,2,2
ANZALDO,atenciones odontologicas,endodoncias,2008-12-01,2,2
ARAMPAMPA,atenciones odontologicas,endodoncias,2008-12-01,2,2
ARANI,atenciones odontologicas,endodoncias,2008-12-01,47,47
ARBIETO,atenciones odontologicas,endodoncias,2008-12-01,9,9
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2008-12-01,7,7
ATOCHA,atenciones odontologicas,endodoncias,2008-12-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2008-12-01,25,25
AZURDUY,atenciones odontologicas,endodoncias,2008-12-01,3,3
BATALLAS,atenciones odontologicas,endodoncias,2008-12-01,3,3
BAURES,atenciones odontologicas,endodoncias,2008-12-01,18,18
BELEN DE URMIRI,atenciones odontologicas,endodoncias,2008-12-01,1,1
BERMEJO,atenciones odontologicas,endodoncias,2008-12-01,83,83
BETANZOS,atenciones odontologicas,endodoncias,2008-12-01,5,5
BOLIVAR,atenciones odontologicas,endodoncias,2008-12-01,14,14
BOYUIBE,atenciones odontologicas,endodoncias,2008-12-01,3,3
CABEZAS,atenciones odontologicas,endodoncias,2008-12-01,3,3
CAIROMA,atenciones odontologicas,endodoncias,2008-12-01,3,3
CALAMARCA,atenciones odontologicas,endodoncias,2008-12-01,39,39
CAMARGO,atenciones odontologicas,endodoncias,2008-12-01,25,25
CAMIRI,atenciones odontologicas,endodoncias,2008-12-01,71,71
CAPINOTA,atenciones odontologicas,endodoncias,2008-12-01,72,72
CAQUIAVIRI,atenciones odontologicas,endodoncias,2008-12-01,1,1
CARACOLLO,atenciones odontologicas,endodoncias,2008-12-01,13,13
CARANAVI,atenciones odontologicas,endodoncias,2008-12-01,14,14
CARAPARI,atenciones odontologicas,endodoncias,2008-12-01,75,75
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2008-12-01,1,1
CHALLAPATA,atenciones odontologicas,endodoncias,2008-12-01,12,12
CHAQUI,atenciones odontologicas,endodoncias,2008-12-01,6,6
CHARAGUA,atenciones odontologicas,endodoncias,2008-12-01,5,5
CHAYANTA,atenciones odontologicas,endodoncias,2008-12-01,16,16
CHIMORE,atenciones odontologicas,endodoncias,2008-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2008-12-01,17,17
CLIZA,atenciones odontologicas,endodoncias,2008-12-01,49,49
COBIJA,atenciones odontologicas,endodoncias,2008-12-01,24,24
COCHABAMBA,atenciones odontologicas,endodoncias,2008-12-01,1785,1785
COLCAPIRHUA,atenciones odontologicas,endodoncias,2008-12-01,85,85
COLOMI,atenciones odontologicas,endodoncias,2008-12-01,6,6
COLPA BELGICA,atenciones odontologicas,endodoncias,2008-12-01,2,2
COLQUECHACA,atenciones odontologicas,endodoncias,2008-12-01,3,3
COLQUIRI,atenciones odontologicas,endodoncias,2008-12-01,4,4
COMARAPA,atenciones odontologicas,endodoncias,2008-12-01,37,37
COPACABANA,atenciones odontologicas,endodoncias,2008-12-01,1,1
CORIPATA,atenciones odontologicas,endodoncias,2008-12-01,1,1
CORO CORO,atenciones odontologicas,endodoncias,2008-12-01,3,3
COROICO,atenciones odontologicas,endodoncias,2008-12-01,40,40
CORQUE,atenciones odontologicas,endodoncias,2008-12-01,1,1
COTAGAITA,atenciones odontologicas,endodoncias,2008-12-01,25,25
COTOCA,atenciones odontologicas,endodoncias,2008-12-01,8,8
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2008-12-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2008-12-01,4,4
CULPINA,atenciones odontologicas,endodoncias,2008-12-01,20,20
EL ALTO,atenciones odontologicas,endodoncias,2008-12-01,1196,1196
EL PUENTE(STC),atenciones odontologicas,endodoncias,2008-12-01,8,8
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2008-12-01,9,9
EL TORNO,atenciones odontologicas,endodoncias,2008-12-01,7,7
EL VILLAR,atenciones odontologicas,endodoncias,2008-12-01,3,3
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-12-01,16,16
ENTRE RIOS,atenciones odontologicas,endodoncias,2008-12-01,20,20
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2008-12-01,7,7
FILADELFIA,atenciones odontologicas,endodoncias,2008-12-01,3,3
GENERAL SAAVEDRA,atenciones odontologicas,endodoncias,2008-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2008-12-01,5,5
GUANAY,atenciones odontologicas,endodoncias,2008-12-01,27,27
GUAYARAMERIN,atenciones odontologicas,endodoncias,2008-12-01,22,22
GUTIERREZ,atenciones odontologicas,endodoncias,2008-12-01,3,3
HUACARETA,atenciones odontologicas,endodoncias,2008-12-01,5,5
HUANUNI,atenciones odontologicas,endodoncias,2008-12-01,33,33
HUARACAJE,atenciones odontologicas,endodoncias,2008-12-01,6,6
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2008-12-01,4,4
INCAHUASI,atenciones odontologicas,endodoncias,2008-12-01,5,5
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2008-12-01,1,1
LA ASUNTA,atenciones odontologicas,endodoncias,2008-12-01,2,2
LA GUARDIA,atenciones odontologicas,endodoncias,2008-12-01,20,20
LA PAZ,atenciones odontologicas,endodoncias,2008-12-01,1812,1812
LAGUNILLAS,atenciones odontologicas,endodoncias,2008-12-01,8,8
LAJA,atenciones odontologicas,endodoncias,2008-12-01,2,2
LAS CARRERAS,atenciones odontologicas,endodoncias,2008-12-01,2,2
LICOMA PAMPA,atenciones odontologicas,endodoncias,2008-12-01,2,2
LLALLAGUA,atenciones odontologicas,endodoncias,2008-12-01,37,37
LLICA,atenciones odontologicas,endodoncias,2008-12-01,2,2
MACHACAMARCA,atenciones odontologicas,endodoncias,2008-12-01,17,17
MAGDALENA,atenciones odontologicas,endodoncias,2008-12-01,2,2
MAIRANA,atenciones odontologicas,endodoncias,2008-12-01,19,19
MAPIRI,atenciones odontologicas,endodoncias,2008-12-01,25,25
MECAPACA,atenciones odontologicas,endodoncias,2008-12-01,1,1
MINEROS,atenciones odontologicas,endodoncias,2008-12-01,4,4
MIZQUE,atenciones odontologicas,endodoncias,2008-12-01,12,12
MOJOCOYA,atenciones odontologicas,endodoncias,2008-12-01,3,3
MONTEAGUDO,atenciones odontologicas,endodoncias,2008-12-01,26,26
MONTERO,atenciones odontologicas,endodoncias,2008-12-01,100,100
MOROCHATA,atenciones odontologicas,endodoncias,2008-12-01,2,2
OCURI,atenciones odontologicas,endodoncias,2008-12-01,13,13
OKINAWA,atenciones odontologicas,endodoncias,2008-12-01,1,1
OMEREQUE,atenciones odontologicas,endodoncias,2008-12-01,12,12
ORURO,atenciones odontologicas,endodoncias,2008-12-01,822,822
PADCAYA,atenciones odontologicas,endodoncias,2008-12-01,68,68
PADILLA,atenciones odontologicas,endodoncias,2008-12-01,14,14
PAILON,atenciones odontologicas,endodoncias,2008-12-01,8,8
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2008-12-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2008-12-01,9,9
PASORAPA,atenciones odontologicas,endodoncias,2008-12-01,6,6
PATACAMAYA,atenciones odontologicas,endodoncias,2008-12-01,8,8
PAZÑA,atenciones odontologicas,endodoncias,2008-12-01,10,10
POCONA,atenciones odontologicas,endodoncias,2008-12-01,6,6
POJO (CBBA),atenciones odontologicas,endodoncias,2008-12-01,2,2
POOPO,atenciones odontologicas,endodoncias,2008-12-01,21,21
PORCO,atenciones odontologicas,endodoncias,2008-12-01,6,6
POROMA,atenciones odontologicas,endodoncias,2008-12-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2008-12-01,1,1
PORTACHUELO,atenciones odontologicas,endodoncias,2008-12-01,6,6
PORVENIR,atenciones odontologicas,endodoncias,2008-12-01,6,6
POSTRER VALLE,atenciones odontologicas,endodoncias,2008-12-01,1,1
POTOSI,atenciones odontologicas,endodoncias,2008-12-01,192,192
PRESTO,atenciones odontologicas,endodoncias,2008-12-01,2,2
PUCARANI,atenciones odontologicas,endodoncias,2008-12-01,2,2
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2008-12-01,46,46
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2008-12-01,2,2
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2008-12-01,1,1
PUERTO RICO,atenciones odontologicas,endodoncias,2008-12-01,33,33
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2008-12-01,4,4
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2008-12-01,48,48
PUNA,atenciones odontologicas,endodoncias,2008-12-01,9,9
PUNATA,atenciones odontologicas,endodoncias,2008-12-01,59,59
QUILLACOLLO,atenciones odontologicas,endodoncias,2008-12-01,66,66
QUIRUSILLAS,atenciones odontologicas,endodoncias,2008-12-01,1,1
RAVELO,atenciones odontologicas,endodoncias,2008-12-01,2,2
REYES,atenciones odontologicas,endodoncias,2008-12-01,14,14
RIBERALTA,atenciones odontologicas,endodoncias,2008-12-01,9,9
ROBORE,atenciones odontologicas,endodoncias,2008-12-01,19,19
SABAYA,atenciones odontologicas,endodoncias,2008-12-01,3,3
SACABA,atenciones odontologicas,endodoncias,2008-12-01,155,155
SACABAMBA,atenciones odontologicas,endodoncias,2008-12-01,3,3
SAIPINA,atenciones odontologicas,endodoncias,2008-12-01,3,3
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2008-12-01,5,5
SAMAIPATA,atenciones odontologicas,endodoncias,2008-12-01,6,6
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2008-12-01,3,3
SAN BENITO,atenciones odontologicas,endodoncias,2008-12-01,14,14
SAN BORJA,atenciones odontologicas,endodoncias,2008-12-01,5,5
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2008-12-01,1,1
SAN CARLOS,atenciones odontologicas,endodoncias,2008-12-01,12,12
SAN IGNACIO,atenciones odontologicas,endodoncias,2008-12-01,14,14
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2008-12-01,11,11
SAN JAVIER(STC),atenciones odontologicas,endodoncias,2008-12-01,1,1
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2008-12-01,1,1
SAN JULIAN,atenciones odontologicas,endodoncias,2008-12-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2008-12-01,144,144
SAN LUCAS,atenciones odontologicas,endodoncias,2008-12-01,25,25
SAN MATIAS,atenciones odontologicas,endodoncias,2008-12-01,16,16
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2008-12-01,56,56
SAN PEDRO,atenciones odontologicas,endodoncias,2008-12-01,3,3
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2008-12-01,3,3
SAN PEDRO DE CURAHUARA,atenciones odontologicas,endodoncias,2008-12-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2008-12-01,8,8
SAN RAMON,atenciones odontologicas,endodoncias,2008-12-01,2,2
SAN RAMON,atenciones odontologicas,endodoncias,2008-12-01,17,17
SANTA ANA,atenciones odontologicas,endodoncias,2008-12-01,17,17
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2008-12-01,1451,1451
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2008-12-01,16,16
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2008-12-01,4,4
SANTIVAÑES,atenciones odontologicas,endodoncias,2008-12-01,41,41
SENA,atenciones odontologicas,endodoncias,2008-12-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2008-12-01,19,19
SIPE SIPE,atenciones odontologicas,endodoncias,2008-12-01,71,71
SOPACHUY,atenciones odontologicas,endodoncias,2008-12-01,8,8
SORACACHI,atenciones odontologicas,endodoncias,2008-12-01,3,3
SUCRE,atenciones odontologicas,endodoncias,2008-12-01,817,817
TACACOMA,atenciones odontologicas,endodoncias,2008-12-01,5,5
TAPACARI,atenciones odontologicas,endodoncias,2008-12-01,2,2
TARABUCO,atenciones odontologicas,endodoncias,2008-12-01,4,4
TARACO,atenciones odontologicas,endodoncias,2008-12-01,1,1
TARATA,atenciones odontologicas,endodoncias,2008-12-01,14,14
TARIJA,atenciones odontologicas,endodoncias,2008-12-01,673,673
TARVITA,atenciones odontologicas,endodoncias,2008-12-01,6,6
TEOPONTE,atenciones odontologicas,endodoncias,2008-12-01,2,2
TINGUIPAYA,atenciones odontologicas,endodoncias,2008-12-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2008-12-01,54,54
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2008-12-01,67,67
TOCO,atenciones odontologicas,endodoncias,2008-12-01,20,20
TOLATA,atenciones odontologicas,endodoncias,2008-12-01,21,21
TOLEDO,atenciones odontologicas,endodoncias,2008-12-01,1,1
TOMAVE,atenciones odontologicas,endodoncias,2008-12-01,2,2
TOMINA,atenciones odontologicas,endodoncias,2008-12-01,8,8
TORO TORO,atenciones odontologicas,endodoncias,2008-12-01,8,8
TOTORA(CBBA),atenciones odontologicas,endodoncias,2008-12-01,2,2
TRINIDAD,atenciones odontologicas,endodoncias,2008-12-01,111,111
TUPIZA,atenciones odontologicas,endodoncias,2008-12-01,27,27
TURCO,atenciones odontologicas,endodoncias,2008-12-01,4,4
UNCIA,atenciones odontologicas,endodoncias,2008-12-01,72,72
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2008-12-01,52,52
URUBICHA,atenciones odontologicas,endodoncias,2008-12-01,3,3
UYUNI,atenciones odontologicas,endodoncias,2008-12-01,26,26
VACAS,atenciones odontologicas,endodoncias,2008-12-01,8,8
VALLEGRANDE,atenciones odontologicas,endodoncias,2008-12-01,34,34
VIACHA,atenciones odontologicas,endodoncias,2008-12-01,28,28
VILLA MONTES,atenciones odontologicas,endodoncias,2008-12-01,91,91
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,endodoncias,2008-12-01,1,1
VILLA RIVERO,atenciones odontologicas,endodoncias,2008-12-01,3,3
VILLA TUNARI,atenciones odontologicas,endodoncias,2008-12-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2008-12-01,15,15
VILLAZON,atenciones odontologicas,endodoncias,2008-12-01,153,153
VINTO,atenciones odontologicas,endodoncias,2008-12-01,6,6
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2008-12-01,3,3
WARNES,atenciones odontologicas,endodoncias,2008-12-01,5,5
YACUIBA,atenciones odontologicas,endodoncias,2008-12-01,146,146
YAMPARAEZ,atenciones odontologicas,endodoncias,2008-12-01,7,7
YAPACANI,atenciones odontologicas,endodoncias,2008-12-01,16,16
YUNCHARA,atenciones odontologicas,endodoncias,2008-12-01,23,23
