municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
ICLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,13,13
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
IXIAMAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,15,15
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1854,1854
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,11,11
LAJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,31,31
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
LORETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,6,6
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,9,9
MAGDALENA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,12,12
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,162,162
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,10,10
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
OMEREQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,771,771
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,8,8
PELECHUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,19,19
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,21,21
PORONGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,428,428
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,10,10
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,18,18
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,33,33
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,26,26
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,94,94
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
REYES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,20,20
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,37,37
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,6,6
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,6,6
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,150,150
SACACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,36,36
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
SAN ANDRES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,8,8
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,17,17
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,10,10
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,23,23
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,18,18
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,9,9
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,50,50
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,20,20
SANTA ANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1525,1525
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,15,15
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,16,16
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,10,10
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,78,78
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
SICAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,80,80
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,18,18
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,684,684
TACACOMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,11,11
TAPACARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,10,10
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,422,422
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,8,8
TINGUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,110,110
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,33,33
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,182,182
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,8,8
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,141,141
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,15,15
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,41,41
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,7,7
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,38,38
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,50,50
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,2,2
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,203,203
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,71,71
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,5,5
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,44,44
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,3,3
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,42,42
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,30,30
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,6,6
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,1,1
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,16,16
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,6,6
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-08-01,4,4
ACHOCALLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,11,11
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,64,64
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,1,1
ANCORAIMES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
ANDAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,5,5
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,5,5
ANZALDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,22,22
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,20,20
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,6,6
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,3,3
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,9,9
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,35,35
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,58,58
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,9,9
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,14,14
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,13,13
BOYUIBE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,1,1
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,58,58
CAIROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,16,16
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,5,5
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,105,105
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,8,8
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,65,65
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,45,45
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,17,17
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,16,16
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,15,15
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,22,22
CHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,5,5
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,14,14
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,56,56
CHOQUE COTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,72,72
CHUMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,7,7
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,10,10
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,93,93
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,1208,1208
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,52,52
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,28,28
COLPA BELGICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,7,7
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,19,19
COLQUENCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,9,9
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,55,55
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
COPACABANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,23,23
CORO CORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,3,3
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,7,7
CORQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,1,1
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,15,15
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,4,4
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,2,2
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,26,26
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,6,6
DESAGUADERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,3,3
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,661,661
EL CHORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,9,9
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,4,4
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,3,3
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2008-09-01,9,9
