municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,81,81
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,44,44
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,54,54
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,411,411
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,18,18
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,63,63
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,230,230
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,574,574
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,73,73
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,256,256
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,185,185
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,192,192
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,111,111
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,336,336
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,11676,11676
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,75,75
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,165,165
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,32,32
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,59,59
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,219,219
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,71,71
LORETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,14,14
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,134,134
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,110,110
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,40,40
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,173,173
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,598,598
MALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,169,169
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,146,146
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,417,417
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,43,43
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,185,185
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,86,86
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,359,359
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1095,1095
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,44,44
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,461,461
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,100,100
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,130,130
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,64,64
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,3705,3705
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,338,338
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,177,177
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,375,375
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,96,96
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,323,323
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,124,124
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,65,65
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,89,89
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,6,6
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1010,1010
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,45,45
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,139,139
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,38,38
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,62,62
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,78,78
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,68,68
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,476,476
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,518,518
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,929,929
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,101,101
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,92,92
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1448,1448
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,333,333
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,66,66
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,294,294
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,702,702
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,173,173
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,76,76
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,340,340
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,126,126
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,224,224
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,188,188
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,413,413
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,409,409
QUIABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,3,3
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,582,582
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,160,160
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,38,38
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,143,143
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,539,539
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,130,130
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,199,199
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,152,152
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,566,566
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,5,5
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,140,140
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,85,85
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,88,88
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,183,183
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,112,112
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,318,318
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,243,243
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,88,88
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,51,51
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,708,708
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,41,41
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,193,193
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1111,1111
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1199,1199
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,16,16
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,47,47
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,202,202
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,65,65
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,57,57
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,46,46
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,8,8
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,2398,2398
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,115,115
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,112,112
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,125,125
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,31,31
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,128,128
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,60,60
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,64,64
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,87,87
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,200,200
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,43,43
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,100,100
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,8988,8988
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,708,708
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,802,802
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,222,222
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,47,47
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,26,26
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,108,108
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,93,93
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,90,90
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,110,110
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,660,660
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,187,187
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,51,51
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,140,140
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,140,140
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,4330,4330
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,142,142
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,32,32
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,148,148
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,311,311
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,72,72
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,58,58
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,2329,2329
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,175,175
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,25,25
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,143,143
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,94,94
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,337,337
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,524,524
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,9,9
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,120,120
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,19,19
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,209,209
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,83,83
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,232,232
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,122,122
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,97,97
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,16,16
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,64,64
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,1303,1303
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,381,381
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,58,58
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,232,232
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,509,509
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,683,683
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,603,603
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,181,181
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,103,103
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,288,288
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,237,237
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,22,22
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2008-08-01,517,517
