municipality,group,variable,month,Acciones preventivas,TOTAL
PRESTO,atenciones odontologicas,acciones preventivas,2008-08-01,604,604
PUCARA,atenciones odontologicas,acciones preventivas,2008-08-01,76,76
PUCARANI,atenciones odontologicas,acciones preventivas,2008-08-01,75,75
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2008-08-01,117,117
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2008-08-01,1,1
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2008-08-01,70,70
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2008-08-01,484,484
PUERTO RICO,atenciones odontologicas,acciones preventivas,2008-08-01,15,15
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2008-08-01,39,39
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2008-08-01,53,53
PUNA,atenciones odontologicas,acciones preventivas,2008-08-01,85,85
PUNATA,atenciones odontologicas,acciones preventivas,2008-08-01,473,473
QUIABAYA,atenciones odontologicas,acciones preventivas,2008-08-01,1,1
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2008-08-01,642,642
QUIME,atenciones odontologicas,acciones preventivas,2008-08-01,214,214
RIBERALTA,atenciones odontologicas,acciones preventivas,2008-08-01,344,344
ROBORE,atenciones odontologicas,acciones preventivas,2008-08-01,874,874
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2008-08-01,160,160
SABAYA,atenciones odontologicas,acciones preventivas,2008-08-01,37,37
SACABA,atenciones odontologicas,acciones preventivas,2008-08-01,1895,1895
SACABAMBA,atenciones odontologicas,acciones preventivas,2008-08-01,9,9
SACACA,atenciones odontologicas,acciones preventivas,2008-08-01,312,312
SAIPINA,atenciones odontologicas,acciones preventivas,2008-08-01,5,5
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2008-08-01,48,48
SAMAIPATA,atenciones odontologicas,acciones preventivas,2008-08-01,15,15
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2008-08-01,93,93
SAN ANDRES,atenciones odontologicas,acciones preventivas,2008-08-01,226,226
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2008-08-01,178,178
SAN ANTONIO DE LOMERIO,atenciones odontologicas,acciones preventivas,2008-08-01,3,3
SAN BENITO,atenciones odontologicas,acciones preventivas,2008-08-01,2,2
SAN BORJA,atenciones odontologicas,acciones preventivas,2008-08-01,712,712
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2008-08-01,19,19
SAN CARLOS,atenciones odontologicas,acciones preventivas,2008-08-01,212,212
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2008-08-01,1285,1285
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2008-08-01,950,950
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2008-08-01,812,812
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2008-08-01,202,202
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2008-08-01,13,13
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2008-08-01,30,30
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2008-08-01,1614,1614
SAN LUCAS,atenciones odontologicas,acciones preventivas,2008-08-01,86,86
SAN MATIAS,atenciones odontologicas,acciones preventivas,2008-08-01,25,25
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2008-08-01,110,110
SAN PEDRO,atenciones odontologicas,acciones preventivas,2008-08-01,4,4
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2008-08-01,65,65
SAN PEDRO DE CURAHUARA,atenciones odontologicas,acciones preventivas,2008-08-01,101,101
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2008-08-01,24,24
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2008-08-01,389,389
SAN RAMON,atenciones odontologicas,acciones preventivas,2008-08-01,43,43
SAN RAMON,atenciones odontologicas,acciones preventivas,2008-08-01,13,13
SANTA ANA,atenciones odontologicas,acciones preventivas,2008-08-01,118,118
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2008-08-01,13656,13656
SANTA ROSA,atenciones odontologicas,acciones preventivas,2008-08-01,719,719
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2008-08-01,482,482
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2008-08-01,100,100
SANTIAGO DE MACHACA,atenciones odontologicas,acciones preventivas,2008-08-01,99,99
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2008-08-01,1,1
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2008-08-01,27,27
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2008-08-01,127,127
SENA,atenciones odontologicas,acciones preventivas,2008-08-01,82,82
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2008-08-01,120,120
SICAYA,atenciones odontologicas,acciones preventivas,2008-08-01,687,687
SIPE SIPE,atenciones odontologicas,acciones preventivas,2008-08-01,341,341
SOPACHUY,atenciones odontologicas,acciones preventivas,2008-08-01,112,112
SORACACHI,atenciones odontologicas,acciones preventivas,2008-08-01,62,62
SORATA,atenciones odontologicas,acciones preventivas,2008-08-01,125,125
SUCRE,atenciones odontologicas,acciones preventivas,2008-08-01,1617,1617
TACACOMA,atenciones odontologicas,acciones preventivas,2008-08-01,46,46
TACOPAYA,atenciones odontologicas,acciones preventivas,2008-08-01,3,3
TAHUA,atenciones odontologicas,acciones preventivas,2008-08-01,8,8
TAPACARI,atenciones odontologicas,acciones preventivas,2008-08-01,562,562
TARABUCO,atenciones odontologicas,acciones preventivas,2008-08-01,1198,1198
TARACO,atenciones odontologicas,acciones preventivas,2008-08-01,48,48
TARATA,atenciones odontologicas,acciones preventivas,2008-08-01,1005,1005
TARIJA,atenciones odontologicas,acciones preventivas,2008-08-01,625,625
TARVITA,atenciones odontologicas,acciones preventivas,2008-08-01,194,194
TEOPONTE,atenciones odontologicas,acciones preventivas,2008-08-01,2,2
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2008-08-01,54,54
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2008-08-01,562,562
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2008-08-01,189,189
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,acciones preventivas,2008-08-01,9,9
TOCO,atenciones odontologicas,acciones preventivas,2008-08-01,78,78
TOLATA,atenciones odontologicas,acciones preventivas,2008-08-01,71,71
TOLEDO,atenciones odontologicas,acciones preventivas,2008-08-01,4,4
TOMAVE,atenciones odontologicas,acciones preventivas,2008-08-01,36,36
TOMINA,atenciones odontologicas,acciones preventivas,2008-08-01,724,724
TORO TORO,atenciones odontologicas,acciones preventivas,2008-08-01,41,41
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2008-08-01,157,157
TOTORA(ORR),atenciones odontologicas,acciones preventivas,2008-08-01,1,1
TRIGAL,atenciones odontologicas,acciones preventivas,2008-08-01,39,39
TRINIDAD,atenciones odontologicas,acciones preventivas,2008-08-01,1531,1531
TUPIZA,atenciones odontologicas,acciones preventivas,2008-08-01,189,189
TURCO,atenciones odontologicas,acciones preventivas,2008-08-01,267,267
UMALA,atenciones odontologicas,acciones preventivas,2008-08-01,225,225
UNCIA,atenciones odontologicas,acciones preventivas,2008-08-01,167,167
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2008-08-01,173,173
URUBICHA,atenciones odontologicas,acciones preventivas,2008-08-01,562,562
UYUNI,atenciones odontologicas,acciones preventivas,2008-08-01,37,37
VACAS,atenciones odontologicas,acciones preventivas,2008-08-01,85,85
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2008-08-01,480,480
VIACHA,atenciones odontologicas,acciones preventivas,2008-08-01,830,830
VILA VILA,atenciones odontologicas,acciones preventivas,2008-08-01,13,13
VILLA MONTES,atenciones odontologicas,acciones preventivas,2008-08-01,30,30
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2008-08-01,49,49
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2008-08-01,218,218
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2008-08-01,348,348
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2008-08-01,367,367
VILLAZON,atenciones odontologicas,acciones preventivas,2008-08-01,254,254
VINTO,atenciones odontologicas,acciones preventivas,2008-08-01,40,40
VITICHI,atenciones odontologicas,acciones preventivas,2008-08-01,5,5
WARNES,atenciones odontologicas,acciones preventivas,2008-08-01,541,541
YACO,atenciones odontologicas,acciones preventivas,2008-08-01,76,76
YACUIBA,atenciones odontologicas,acciones preventivas,2008-08-01,779,779
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2008-08-01,501,501
YANACACHI,atenciones odontologicas,acciones preventivas,2008-08-01,2,2
YAPACANI,atenciones odontologicas,acciones preventivas,2008-08-01,28,28
YOCALLA,atenciones odontologicas,acciones preventivas,2008-08-01,74,74
YOTALA,atenciones odontologicas,acciones preventivas,2008-08-01,237,237
YUNCHARA,atenciones odontologicas,acciones preventivas,2008-08-01,19,19
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2008-08-01,352,352
ACACIO,atenciones odontologicas,acciones preventivas,2008-09-01,151,151
ACHACACHI,atenciones odontologicas,acciones preventivas,2008-09-01,36,36
ACHOCALLA,atenciones odontologicas,acciones preventivas,2008-09-01,209,209
AIQUILE,atenciones odontologicas,acciones preventivas,2008-09-01,1231,1231
ALALAY,atenciones odontologicas,acciones preventivas,2008-09-01,73,73
ALCALA,atenciones odontologicas,acciones preventivas,2008-09-01,472,472
ANCORAIMES,atenciones odontologicas,acciones preventivas,2008-09-01,224,224
ANDAMARCA,atenciones odontologicas,acciones preventivas,2008-09-01,247,247
ANZALDO,atenciones odontologicas,acciones preventivas,2008-09-01,180,180
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2008-09-01,109,109
ARANI,atenciones odontologicas,acciones preventivas,2008-09-01,68,68
ARBIETO,atenciones odontologicas,acciones preventivas,2008-09-01,120,120
ARQUE,atenciones odontologicas,acciones preventivas,2008-09-01,121,121
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2008-09-01,29,29
ATOCHA,atenciones odontologicas,acciones preventivas,2008-09-01,129,129
AYATA,atenciones odontologicas,acciones preventivas,2008-09-01,210,210
AYO AYO,atenciones odontologicas,acciones preventivas,2008-09-01,19,19
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2008-09-01,22,22
AZURDUY,atenciones odontologicas,acciones preventivas,2008-09-01,949,949
BATALLAS,atenciones odontologicas,acciones preventivas,2008-09-01,4,4
BAURES,atenciones odontologicas,acciones preventivas,2008-09-01,25,25
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2008-09-01,13,13
BELLA FLOR,atenciones odontologicas,acciones preventivas,2008-09-01,416,416
BERMEJO,atenciones odontologicas,acciones preventivas,2008-09-01,187,187
BETANZOS,atenciones odontologicas,acciones preventivas,2008-09-01,1197,1197
BOLIVAR,atenciones odontologicas,acciones preventivas,2008-09-01,9,9
BOYUIBE,atenciones odontologicas,acciones preventivas,2008-09-01,8,8
BUENA VISTA,atenciones odontologicas,acciones preventivas,2008-09-01,19,19
CABEZAS,atenciones odontologicas,acciones preventivas,2008-09-01,289,289
CAIROMA,atenciones odontologicas,acciones preventivas,2008-09-01,83,83
CALACOTO,atenciones odontologicas,acciones preventivas,2008-09-01,46,46
CALAMARCA,atenciones odontologicas,acciones preventivas,2008-09-01,28,28
CAMARGO,atenciones odontologicas,acciones preventivas,2008-09-01,416,416
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2008-09-01,13,13
CAMIRI,atenciones odontologicas,acciones preventivas,2008-09-01,3492,3492
CAPINOTA,atenciones odontologicas,acciones preventivas,2008-09-01,306,306
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2008-09-01,36,36
CARACOLLO,atenciones odontologicas,acciones preventivas,2008-09-01,104,104
CARANAVI,atenciones odontologicas,acciones preventivas,2008-09-01,89,89
CARAPARI,atenciones odontologicas,acciones preventivas,2008-09-01,139,139
CARIPUYO,atenciones odontologicas,acciones preventivas,2008-09-01,54,54
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2008-09-01,208,208
CATACORA,atenciones odontologicas,acciones preventivas,2008-09-01,3,3
CHALLAPATA,atenciones odontologicas,acciones preventivas,2008-09-01,400,400
CHARAGUA,atenciones odontologicas,acciones preventivas,2008-09-01,2151,2151
CHAYANTA,atenciones odontologicas,acciones preventivas,2008-09-01,130,130
CHIMORE,atenciones odontologicas,acciones preventivas,2008-09-01,34,34
CHOQUE COTA,atenciones odontologicas,acciones preventivas,2008-09-01,15,15
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2008-09-01,108,108
CHUMA,atenciones odontologicas,acciones preventivas,2008-09-01,10,10
CLIZA,atenciones odontologicas,acciones preventivas,2008-09-01,2008,2008
COBIJA,atenciones odontologicas,acciones preventivas,2008-09-01,815,815
COCHABAMBA,atenciones odontologicas,acciones preventivas,2008-09-01,61580,61580
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2008-09-01,126,126
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2008-09-01,5,5
COLOMI,atenciones odontologicas,acciones preventivas,2008-09-01,336,336
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2008-09-01,254,254
COLQUECHACA,atenciones odontologicas,acciones preventivas,2008-09-01,33,33
COLQUENCHA,atenciones odontologicas,acciones preventivas,2008-09-01,5,5
COLQUIRI,atenciones odontologicas,acciones preventivas,2008-09-01,267,267
COMANCHE,atenciones odontologicas,acciones preventivas,2008-09-01,4,4
COMARAPA,atenciones odontologicas,acciones preventivas,2008-09-01,1115,1115
COMBAYA,atenciones odontologicas,acciones preventivas,2008-09-01,148,148
CONCEPCION,atenciones odontologicas,acciones preventivas,2008-09-01,2222,2222
COPACABANA,atenciones odontologicas,acciones preventivas,2008-09-01,27,27
CORIPATA,atenciones odontologicas,acciones preventivas,2008-09-01,210,210
CORO CORO,atenciones odontologicas,acciones preventivas,2008-09-01,46,46
COROICO,atenciones odontologicas,acciones preventivas,2008-09-01,69,69
CORQUE,atenciones odontologicas,acciones preventivas,2008-09-01,80,80
COTAGAITA,atenciones odontologicas,acciones preventivas,2008-09-01,308,308
COTOCA,atenciones odontologicas,acciones preventivas,2008-09-01,446,446
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2008-09-01,53,53
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,acciones preventivas,2008-09-01,7,7
CUEVO,atenciones odontologicas,acciones preventivas,2008-09-01,320,320
CULPINA,atenciones odontologicas,acciones preventivas,2008-09-01,53,53
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2008-09-01,23,23
DESAGUADERO,atenciones odontologicas,acciones preventivas,2008-09-01,53,53
EL ALTO,atenciones odontologicas,acciones preventivas,2008-09-01,3488,3488
EL CHORO,atenciones odontologicas,acciones preventivas,2008-09-01,67,67
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2008-09-01,14,14
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2008-09-01,65,65
EL TORNO,atenciones odontologicas,acciones preventivas,2008-09-01,13,13
EL VILLAR,atenciones odontologicas,acciones preventivas,2008-09-01,148,148
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-09-01,54,54
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2008-09-01,105,105
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2008-09-01,6,6
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2008-09-01,38,38
FILADELFIA,atenciones odontologicas,acciones preventivas,2008-09-01,27,27
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2008-09-01,213,213
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2008-09-01,139,139
GUANAY,atenciones odontologicas,acciones preventivas,2008-09-01,132,132
GUAQUI,atenciones odontologicas,acciones preventivas,2008-09-01,20,20
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2008-09-01,255,255
GUTIERREZ,atenciones odontologicas,acciones preventivas,2008-09-01,358,358
HUACARETA,atenciones odontologicas,acciones preventivas,2008-09-01,23,23
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,acciones preventivas,2008-09-01,209,209
HUACHACALLA,atenciones odontologicas,acciones preventivas,2008-09-01,13,13
HUANUNI,atenciones odontologicas,acciones preventivas,2008-09-01,242,242
HUARACAJE,atenciones odontologicas,acciones preventivas,2008-09-01,50,50
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2008-09-01,3,3
ICLA,atenciones odontologicas,acciones preventivas,2008-09-01,402,402
INCAHUASI,atenciones odontologicas,acciones preventivas,2008-09-01,445,445
INQUISIVI,atenciones odontologicas,acciones preventivas,2008-09-01,45,45
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2008-09-01,31,31
IXIAMAS,atenciones odontologicas,acciones preventivas,2008-09-01,59,59
JESUS DE MACHACA,atenciones odontologicas,acciones preventivas,2008-09-01,10,10
LA ASUNTA,atenciones odontologicas,acciones preventivas,2008-09-01,255,255
LA GUARDIA,atenciones odontologicas,acciones preventivas,2008-09-01,1045,1045
LA PAZ,atenciones odontologicas,acciones preventivas,2008-09-01,6223,6223
LAGUNILLAS,atenciones odontologicas,acciones preventivas,2008-09-01,201,201
LAJA,atenciones odontologicas,acciones preventivas,2008-09-01,41,41
LAS CARRERAS,atenciones odontologicas,acciones preventivas,2008-09-01,14,14
LICOMA PAMPA,atenciones odontologicas,acciones preventivas,2008-09-01,20,20
