municipality,group,variable,month,Periodoncias,TOTAL
QUILLACOLLO,atenciones odontologicas,periodoncias,2008-12-01,47,47
QUIME,atenciones odontologicas,periodoncias,2008-12-01,33,33
QUIRUSILLAS,atenciones odontologicas,periodoncias,2008-12-01,15,15
REYES,atenciones odontologicas,periodoncias,2008-12-01,22,22
RIBERALTA,atenciones odontologicas,periodoncias,2008-12-01,32,32
ROBORE,atenciones odontologicas,periodoncias,2008-12-01,32,32
RURRENABAQUE,atenciones odontologicas,periodoncias,2008-12-01,2,2
SABAYA,atenciones odontologicas,periodoncias,2008-12-01,1,1
SACABA,atenciones odontologicas,periodoncias,2008-12-01,139,139
SACABAMBA,atenciones odontologicas,periodoncias,2008-12-01,12,12
SAIPINA,atenciones odontologicas,periodoncias,2008-12-01,2,2
SAMAIPATA,atenciones odontologicas,periodoncias,2008-12-01,1,1
SAN AGUSTIN,atenciones odontologicas,periodoncias,2008-12-01,3,3
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2008-12-01,2,2
SAN BORJA,atenciones odontologicas,periodoncias,2008-12-01,28,28
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2008-12-01,1,1
SAN CARLOS,atenciones odontologicas,periodoncias,2008-12-01,9,9
SAN IGNACIO,atenciones odontologicas,periodoncias,2008-12-01,3,3
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2008-12-01,6,6
SAN JOAQUIN,atenciones odontologicas,periodoncias,2008-12-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,periodoncias,2008-12-01,9,9
SAN JULIAN,atenciones odontologicas,periodoncias,2008-12-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2008-12-01,17,17
SAN LUCAS,atenciones odontologicas,periodoncias,2008-12-01,6,6
SAN MATIAS,atenciones odontologicas,periodoncias,2008-12-01,7,7
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2008-12-01,2,2
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,periodoncias,2008-12-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2008-12-01,99,99
SAN RAMON,atenciones odontologicas,periodoncias,2008-12-01,11,11
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2008-12-01,1627,1627
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2008-12-01,70,70
SANTIAGO DE HUARI,atenciones odontologicas,periodoncias,2008-12-01,1,1
SANTIVAÑES,atenciones odontologicas,periodoncias,2008-12-01,2,2
SENA,atenciones odontologicas,periodoncias,2008-12-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2008-12-01,110,110
SICAYA,atenciones odontologicas,periodoncias,2008-12-01,14,14
SIPE SIPE,atenciones odontologicas,periodoncias,2008-12-01,22,22
SORACACHI,atenciones odontologicas,periodoncias,2008-12-01,1,1
SUCRE,atenciones odontologicas,periodoncias,2008-12-01,201,201
TAHUA,atenciones odontologicas,periodoncias,2008-12-01,3,3
TARABUCO,atenciones odontologicas,periodoncias,2008-12-01,10,10
TARATA,atenciones odontologicas,periodoncias,2008-12-01,3,3
TARIJA,atenciones odontologicas,periodoncias,2008-12-01,186,186
TARVITA,atenciones odontologicas,periodoncias,2008-12-01,27,27
TEOPONTE,atenciones odontologicas,periodoncias,2008-12-01,1,1
TIQUIPAYA,atenciones odontologicas,periodoncias,2008-12-01,169,169
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2008-12-01,72,72
TOCO,atenciones odontologicas,periodoncias,2008-12-01,15,15
TOLATA,atenciones odontologicas,periodoncias,2008-12-01,8,8
TOLEDO,atenciones odontologicas,periodoncias,2008-12-01,4,4
TOMINA,atenciones odontologicas,periodoncias,2008-12-01,24,24
TORO TORO,atenciones odontologicas,periodoncias,2008-12-01,9,9
TRIGAL,atenciones odontologicas,periodoncias,2008-12-01,12,12
TRINIDAD,atenciones odontologicas,periodoncias,2008-12-01,15,15
TUPIZA,atenciones odontologicas,periodoncias,2008-12-01,18,18
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2008-12-01,35,35
URUBICHA,atenciones odontologicas,periodoncias,2008-12-01,6,6
UYUNI,atenciones odontologicas,periodoncias,2008-12-01,8,8
VACAS,atenciones odontologicas,periodoncias,2008-12-01,8,8
VALLEGRANDE,atenciones odontologicas,periodoncias,2008-12-01,13,13
VIACHA,atenciones odontologicas,periodoncias,2008-12-01,20,20
VILLA MONTES,atenciones odontologicas,periodoncias,2008-12-01,91,91
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2008-12-01,3,3
VILLA RIVERO,atenciones odontologicas,periodoncias,2008-12-01,4,4
VILLA TUNARI,atenciones odontologicas,periodoncias,2008-12-01,202,202
VILLAZON,atenciones odontologicas,periodoncias,2008-12-01,58,58
VINTO,atenciones odontologicas,periodoncias,2008-12-01,2,2
VITICHI,atenciones odontologicas,periodoncias,2008-12-01,2,2
WARNES,atenciones odontologicas,periodoncias,2008-12-01,83,83
YACUIBA,atenciones odontologicas,periodoncias,2008-12-01,158,158
YAPACANI,atenciones odontologicas,periodoncias,2008-12-01,9,9
YOCALLA,atenciones odontologicas,periodoncias,2008-12-01,2,2
YOTALA,atenciones odontologicas,periodoncias,2008-12-01,2,2
ZUDAÑEZ,atenciones odontologicas,periodoncias,2008-12-01,1,1
