municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,48,48
ACHOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,82,82
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,66,66
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,23,23
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,5,5
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,339,339
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,4,4
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,65,65
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,9,9
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,391,391
AYO AYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,93,93
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,12,12
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,3,3
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,56,56
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,209,209
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,134,134
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,3,3
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,8,8
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,122,122
CAIROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,9,9
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,16,16
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,74,74
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,238,238
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,39,39
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,635,635
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,92,92
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,98,98
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,42,42
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,93,93
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,56,56
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,82,82
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,54,54
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,40,40
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,73,73
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,126,126
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6663,6663
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,235,235
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,17,17
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,66,66
COLQUENCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,204,204
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,4,4
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,96,96
CONCEPCION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,22,22
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,82,82
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,15,15
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,20,20
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,25,25
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,70,70
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,97,97
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,102,102
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,29,29
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,30,30
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,108,108
CURVA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,3365,3365
EL CHORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,5,5
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,35,35
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,17,17
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,67,67
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,26,26
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,44,44
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,43,43
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,77,77
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,126,126
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,167,167
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,32,32
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,183,183
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,5,5
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,55,55
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,69,69
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,24,24
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,49,49
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,56,56
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,9076,9076
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,69,69
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
LORETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
LURIBAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,60,60
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,36,36
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,22,22
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,72,72
MALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,36,36
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1,1
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,23,23
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,6,6
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,58,58
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,187,187
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,4,4
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,9,9
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,21,21
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,3097,3097
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,63,63
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,99,99
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,7,7
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,15,15
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,15,15
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,81,81
PELECHUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,3,3
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,17,17
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,5,5
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,37,37
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,90,90
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,57,57
POROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,30,30
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,38,38
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,10,10
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,20,20
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,1284,1284
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,9,9
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,22,22
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,71,71
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,110,110
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,19,19
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,40,40
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,4,4
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,65,65
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,61,61
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,13,13
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,74,74
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,228,228
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,173,173
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,2,2
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,11,11
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,37,37
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,55,55
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,121,121
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,47,47
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2008-08-01,33,33
