municipality,group,variable,month,Niños de 2 años a menores de 5 años con dosis comp,TOTAL
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,23,23
IXIAMAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,13,13
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,30,30
LA ASUNTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,99,99
LA GUARDIA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,272,272
LA PAZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,1401,1401
LA RIVERA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,1,1
LAGUNILLAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,68,68
LAJA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,95,95
LAS CARRERAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,9,9
LICOMA PAMPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,10,10
LLALLAGUA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,36,36
LLICA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,9,9
LORETO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,23,23
LURIBAY,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,38,38
MACHACAMARCA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,44,44
MACHARETI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,28,28
MAIRANA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,33,33
MALLA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,7,7
MAPIRI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,35,35
MECAPACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,27,27
MINEROS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,73,73
MIZQUE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,172,172
MOCOMOCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,80,80
MOJINETE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,4,4
MOJOCOYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,21,21
MONTEAGUDO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,103,103
MONTERO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,204,204
MORO MORO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,8,8
MOROCHATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,244,244
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,16,16
OCURI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,98,98
OKINAWA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,45,45
OMEREQUE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,38,38
ORURO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,586,586
PADCAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,69,69
PADILLA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,27,27
PAILON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,42,42
PALCA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,46,46
PALOS BLANCOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,137,137
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,15,15
PAMPA GRANDE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,17,17
PAPEL PAMPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,2,2
PASORAPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,16,16
PATACAMAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,46,46
PAZÑA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,32,32
PELECHUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,36,36
POCOATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,107,107
POCONA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,103,103
POJO (CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,86,86
POOPO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
PORCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,21,21
POROMA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,200,200
PORONGO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,54,54
PORTACHUELO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,76,76
PORVENIR,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,33,33
POSTRER VALLE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,7,7
POTOSI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,354,354
PRESTO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,57,57
PUCARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,4,4
PUCARANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,90,90
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,73,73
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,127,127
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,9,9
PUERTO PEREZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,15,15
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,8,8
PUERTO RICO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,21,21
PUERTO SILES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,20,20
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,53,53
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,237,237
PUNA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,154,154
PUNATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,84,84
QUILLACOLLO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,507,507
QUIME,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,43,43
QUIRUSILLAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,4,4
RAVELO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,42,42
REYES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,146,146
RIBERALTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,364,364
ROBORE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,45,45
RURRENABAQUE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,64,64
SABAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,8,8
SACABA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,264,264
SACABAMBA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,18,18
SACACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,49,49
SAIPINA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,16,16
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,19,19
SAMAIPATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,21,21
SAN ANDRES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,54,54
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,72,72
SAN BENITO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,22,22
SAN BORJA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,461,461
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,14,14
SAN CARLOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,52,52
SAN IGNACIO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,107,107
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,184,184
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,27,27
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,44,44
SAN JOAQUIN,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,7,7
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,56,56
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,36,36
SAN JULIAN,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,172,172
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,33,33
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,106,106
SAN LUCAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,201,201
SAN MATIAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,54,54
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,46,46
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,9,9
SAN PEDRO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,93,93
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,166,166
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,19,19
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,2,2
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,3,3
SAN RAFAEL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,38,38
SAN RAMON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,14,14
SAN RAMON,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
SANTA ANA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,45,45
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,1448,1448
SANTA ROSA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,90,90
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,52,52
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,2,2
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,11,11
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,21,21
SANTIVAÑES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,32,32
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,24,24
SAPAHAQUI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,52,52
SENA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,4,4
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,38,38
SICAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,1,1
SIPE SIPE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,127,127
SOPACHUY,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,34,34
SORACACHI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,17,17
SORATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,118,118
SUCRE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,1519,1519
TACACOMA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,2,2
TACOBAMBA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,26,26
TACOPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,61,61
TAPACARI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,166,166
TARABUCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,28,28
TARACO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,26,26
TARATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,17,17
TARIJA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,677,677
TARVITA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,71,71
TEOPONTE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,49,49
TIAWANACU,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,16,16
TINGUIPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,127,127
TIPUANI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,20,20
TIQUIPAYA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,211,211
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,67,67
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
TOCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,29,29
TODOS SANTOS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,6,6
TOLATA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,16,16
TOLEDO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,8,8
TOMAVE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,39,39
TOMINA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,41,41
TORO TORO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,29,29
TOTORA(CBBA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,30,30
TOTORA(ORR),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,15,15
TRIGAL,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,3,3
TRINIDAD,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,145,145
TUPIZA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,162,162
TURCO,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
UMALA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,47,47
UNCIA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,35,35
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,54,54
URUBICHA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,4,4
UYUNI,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,24,24
VACAS,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,64,64
VALLEGRANDE,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,32,32
VIACHA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,56,56
VILA VILA,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,45,45
VILLA MONTES,nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,137,137
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 2 anos a menores de 5 anos con dosis comp,2008-07-01,5,5
