,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2017-07-01,63,46,28,23,7,36,23,101,0,0,0,0,0,0,327
CHUMA,atencion odontologica,restauraciones,2017-07-01,4,2,5,10,6,8,27,38,4,2,0,0,0,0,106
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2017-07-01,5,11,28,33,21,21,2,10,2,1,0,0,0,0,134
CKOCHAS,atencion odontologica,restauraciones,2017-07-01,27,16,5,0,2,3,2,11,4,2,0,0,0,0,72
CLIZA,atencion odontologica,restauraciones,2017-07-01,60,44,35,46,26,12,18,80,28,45,0,0,0,0,394
COBIJA,atencion odontologica,restauraciones,2017-07-01,39,85,29,47,37,71,53,163,15,1,0,0,0,0,540
COCAPATA,atencion odontologica,restauraciones,2017-07-01,48,57,3,15,2,21,23,80,10,5,0,0,0,0,264
COCHABAMBA,atencion odontologica,restauraciones,2017-07-01,1236,1382,1133,1458,548,1136,1493,3419,639,433,0,0,0,0,12877
COIPASA,atencion odontologica,restauraciones,2017-07-01,0,3,9,3,3,1,3,12,4,0,0,0,0,0,38
COLCAPIRHUA,atencion odontologica,restauraciones,2017-07-01,172,178,14,22,1,24,9,142,57,61,0,0,0,0,680
"COLCHA ""K""",atencion odontologica,restauraciones,2017-07-01,35,39,0,2,4,5,3,7,10,11,0,0,0,0,116
COLLANA,atencion odontologica,restauraciones,2017-07-01,4,10,1,7,0,3,1,5,3,3,0,0,0,0,37
COLOMI,atencion odontologica,restauraciones,2017-07-01,35,39,1,1,4,2,1,8,0,3,0,0,0,0,94
COLPA BELGICA,atencion odontologica,restauraciones,2017-07-01,28,23,0,0,0,0,0,1,0,0,0,0,0,0,52
COLQUECHACA,atencion odontologica,restauraciones,2017-07-01,25,19,14,3,7,26,11,54,21,21,0,0,0,0,201
COLQUENCHA,atencion odontologica,restauraciones,2017-07-01,7,8,23,25,30,62,6,41,1,2,0,0,0,0,205
COLQUIRI,atencion odontologica,restauraciones,2017-07-01,37,38,8,22,5,37,20,70,8,9,0,0,0,0,254
COMANCHE,atencion odontologica,restauraciones,2017-07-01,4,3,2,9,0,2,1,3,0,2,0,0,0,0,26
COMARAPA,atencion odontologica,restauraciones,2017-07-01,30,36,21,10,2,35,14,106,10,3,0,0,0,0,267
COMBAYA,atencion odontologica,restauraciones,2017-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,restauraciones,2017-07-01,2,1,5,4,0,2,7,14,1,0,0,0,0,0,36
COPACABANA,atencion odontologica,restauraciones,2017-07-01,5,11,5,3,2,1,2,5,1,1,0,0,0,0,36
CORIPATA,atencion odontologica,restauraciones,2017-07-01,11,13,2,4,0,2,7,18,2,0,0,0,0,0,59
CORO CORO,atencion odontologica,restauraciones,2017-07-01,3,9,14,18,8,20,15,23,1,1,0,0,0,0,112
COROICO,atencion odontologica,restauraciones,2017-07-01,21,29,11,10,8,43,10,61,3,1,0,0,0,0,197
CORQUE,atencion odontologica,restauraciones,2017-07-01,26,10,12,13,2,15,1,17,10,4,0,0,0,0,110
COTAGAITA,atencion odontologica,restauraciones,2017-07-01,9,15,37,26,19,32,54,141,12,14,0,0,0,0,359
COTOCA,atencion odontologica,restauraciones,2017-07-01,35,43,1,0,2,25,2,75,13,8,0,0,0,0,204
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2017-07-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,restauraciones,2017-07-01,33,55,5,4,1,15,9,81,28,8,0,0,0,0,239
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2017-07-01,2,8,5,9,16,9,19,37,0,6,0,0,0,0,111
CUEVO,atencion odontologica,restauraciones,2017-07-01,2,0,3,7,7,8,7,12,2,1,0,0,0,0,49
CULPINA,atencion odontologica,restauraciones,2017-07-01,19,40,0,13,3,8,8,30,2,13,0,0,0,0,136
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2017-07-01,11,3,7,2,5,7,8,14,22,15,0,0,0,0,94
CURVA,atencion odontologica,restauraciones,2017-07-01,0,1,0,0,0,1,1,2,0,0,0,0,0,0,5
DESAGUADERO,atencion odontologica,restauraciones,2017-07-01,2,3,2,3,1,2,0,8,3,1,0,0,0,0,25
EL ALTO,atencion odontologica,restauraciones,2017-07-01,1037,1225,2344,2847,1011,1628,621,1379,56,53,0,0,0,0,12201
EL CHORO,atencion odontologica,restauraciones,2017-07-01,15,10,5,2,7,0,1,7,0,1,0,0,0,0,48
EL PUENTE(STC),atencion odontologica,restauraciones,2017-07-01,32,10,0,0,1,6,9,90,1,0,0,0,0,0,149
EL PUENTE(TJA),atencion odontologica,restauraciones,2017-07-01,1,0,13,8,16,37,20,103,0,1,0,0,0,0,199
EL TORNO,atencion odontologica,restauraciones,2017-07-01,82,94,63,52,31,55,57,154,20,9,0,0,0,0,617
EL VILLAR,atencion odontologica,restauraciones,2017-07-01,3,0,4,5,20,22,15,30,0,0,0,0,0,0,99
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2017-07-01,0,4,18,29,13,58,36,93,1,0,0,0,0,0,252
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2017-07-01,29,58,2,7,5,62,6,87,2,16,0,0,0,0,274
ESCARA,atencion odontologica,restauraciones,2017-07-01,1,3,0,0,0,0,3,5,1,1,0,0,0,0,14
ESCOMA,atencion odontologica,restauraciones,2017-07-01,1,0,2,2,1,2,4,1,3,1,0,0,0,0,17
ESMERALDA,atencion odontologica,restauraciones,2017-07-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,restauraciones,2017-07-01,17,17,4,18,0,8,23,20,1,3,0,0,0,0,111
EXALTACION,atencion odontologica,restauraciones,2017-07-01,13,6,0,0,0,5,0,4,16,12,0,0,0,0,56
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2017-07-01,16,14,27,46,20,48,8,69,22,3,0,0,0,0,273
FILADELFIA,atencion odontologica,restauraciones,2017-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2017-07-01,16,13,2,1,0,3,0,8,9,2,0,0,0,0,54
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2017-07-01,12,17,11,21,6,24,7,43,3,7,0,0,0,0,151
GUANAY,atencion odontologica,restauraciones,2017-07-01,5,8,3,3,0,5,11,28,5,1,0,0,0,0,69
GUAQUI,atencion odontologica,restauraciones,2017-07-01,4,4,4,2,5,12,10,13,7,3,0,0,0,0,64
GUAYARAMERIN,atencion odontologica,restauraciones,2017-07-01,29,36,55,82,96,130,103,147,11,18,0,0,0,0,707
GUTIERREZ,atencion odontologica,restauraciones,2017-07-01,1,2,11,18,16,31,22,62,4,0,0,0,0,0,167
HUACARETA,atencion odontologica,restauraciones,2017-07-01,9,4,1,0,0,13,6,24,0,6,0,0,0,0,63
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2017-07-01,4,5,15,18,0,1,5,9,0,0,0,0,0,0,57
HUACHACALLA,atencion odontologica,restauraciones,2017-07-01,0,3,0,0,0,2,2,8,38,2,0,0,0,0,55
HUANUNI,atencion odontologica,restauraciones,2017-07-01,58,83,51,80,32,101,88,116,12,15,0,0,0,0,636
HUARACAJE,atencion odontologica,restauraciones,2017-07-01,3,0,1,1,2,6,9,11,4,1,0,0,0,0,38
HUARINA,atencion odontologica,restauraciones,2017-07-01,5,0,0,7,0,2,3,3,0,4,0,0,0,0,24
HUATAJATA,atencion odontologica,restauraciones,2017-07-01,2,2,1,0,1,2,3,4,5,6,0,0,0,0,26
HUAYLLAMARCA,atencion odontologica,restauraciones,2017-07-01,6,1,12,17,0,10,9,13,14,5,0,0,0,0,87
HUMANATA,atencion odontologica,restauraciones,2017-07-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
ICHOCA,atencion odontologica,restauraciones,2017-07-01,22,3,0,0,0,0,1,6,18,11,0,0,0,0,61
ICLA,atencion odontologica,restauraciones,2017-07-01,8,19,4,5,8,26,22,71,1,7,0,0,0,0,171
INCAHUASI,atencion odontologica,restauraciones,2017-07-01,10,5,4,9,0,8,5,24,0,5,0,0,0,0,70
INGAVI (HUMAITA),atencion odontologica,restauraciones,2017-07-01,2,11,2,2,0,1,0,17,0,0,0,0,0,0,35
INQUISIVI,atencion odontologica,restauraciones,2017-07-01,9,5,3,3,7,28,5,22,1,1,0,0,0,0,84
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2017-07-01,32,45,3,15,8,8,6,45,13,12,0,0,0,0,187
IXIAMAS,atencion odontologica,restauraciones,2017-07-01,8,12,3,1,0,10,5,35,1,0,0,0,0,0,75
JESUS DE MACHACA,atencion odontologica,restauraciones,2017-07-01,11,8,3,6,5,12,5,34,16,4,0,0,0,0,104
LA ASUNTA,atencion odontologica,restauraciones,2017-07-01,60,73,16,23,23,54,24,81,1,3,0,0,0,0,358
LA GUARDIA,atencion odontologica,restauraciones,2017-07-01,131,247,3,10,0,61,10,153,72,59,0,0,0,0,746
LA PAZ,atencion odontologica,restauraciones,2017-07-01,1704,1590,1307,1421,447,901,1712,3308,470,383,0,0,0,0,13243
LA RIVERA,atencion odontologica,restauraciones,2017-07-01,2,4,8,2,0,0,3,4,0,0,0,0,0,0,23
LAGUNILLAS,atencion odontologica,restauraciones,2017-07-01,0,0,5,26,10,22,50,42,0,2,0,0,0,0,157
LAJA,atencion odontologica,restauraciones,2017-07-01,26,26,4,3,1,9,6,25,0,1,0,0,0,0,101
LAS CARRERAS,atencion odontologica,restauraciones,2017-07-01,1,1,7,2,4,4,9,49,3,4,0,0,0,0,84
LICOMA PAMPA,atencion odontologica,restauraciones,2017-07-01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,restauraciones,2017-07-01,95,108,7,14,15,23,12,137,6,18,0,0,0,0,435
LLICA,atencion odontologica,restauraciones,2017-07-01,0,0,2,1,1,3,3,14,0,0,0,0,0,0,24
LORETO,atencion odontologica,restauraciones,2017-07-01,0,0,1,4,0,1,3,0,0,0,0,0,0,0,9
LURIBAY,atencion odontologica,restauraciones,2017-07-01,0,8,0,3,1,8,3,18,1,1,0,0,0,0,43
MACHACAMARCA,atencion odontologica,restauraciones,2017-07-01,11,30,62,61,2,24,37,55,6,37,0,0,0,0,325
MACHARETI,atencion odontologica,restauraciones,2017-07-01,12,8,7,7,2,6,12,30,4,2,0,0,0,0,90
MAGDALENA,atencion odontologica,restauraciones,2017-07-01,5,4,5,3,3,11,13,11,0,5,0,0,0,0,60
MAIRANA,atencion odontologica,restauraciones,2017-07-01,7,16,10,14,1,5,11,31,1,2,0,0,0,0,98
MALLA,atencion odontologica,restauraciones,2017-07-01,0,2,0,0,0,2,0,4,4,0,0,0,0,0,12
MAPIRI,atencion odontologica,restauraciones,2017-07-01,8,2,3,5,10,10,3,54,0,0,0,0,0,0,95
MECAPACA,atencion odontologica,restauraciones,2017-07-01,21,17,3,9,0,11,5,14,2,0,0,0,0,0,82
MINEROS,atencion odontologica,restauraciones,2017-07-01,9,4,0,0,0,3,0,25,0,1,0,0,0,0,42
MIZQUE,atencion odontologica,restauraciones,2017-07-01,90,31,21,20,2,58,5,88,13,18,0,0,0,0,346
MOCOMOCO,atencion odontologica,restauraciones,2017-07-01,5,1,3,7,8,24,13,15,1,0,0,0,0,0,77
MOJINETE,atencion odontologica,restauraciones,2017-07-01,0,4,0,2,0,0,0,1,0,0,0,0,0,0,7
MOJOCOYA,atencion odontologica,restauraciones,2017-07-01,5,4,26,56,3,23,18,38,0,1,0,0,0,0,174
MONTEAGUDO,atencion odontologica,restauraciones,2017-07-01,72,106,27,51,19,114,39,170,6,14,0,0,0,0,618
MONTERO,atencion odontologica,restauraciones,2017-07-01,109,101,85,142,58,125,97,293,29,48,0,0,0,0,1087
MORO MORO,atencion odontologica,restauraciones,2017-07-01,0,0,0,0,0,1,3,3,0,0,0,0,0,0,7
MOROCHATA,atencion odontologica,restauraciones,2017-07-01,8,17,6,6,6,14,0,47,8,7,0,0,0,0,119
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,restauraciones,2017-07-01,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,restauraciones,2017-07-01,2,0,0,0,0,1,2,1,0,0,0,0,0,0,6
OCURI,atencion odontologica,restauraciones,2017-07-01,5,3,1,6,1,6,6,5,0,0,0,0,0,0,33
OKINAWA,atencion odontologica,restauraciones,2017-07-01,1,1,0,0,0,3,1,12,0,1,0,0,0,0,19
OMEREQUE,atencion odontologica,restauraciones,2017-07-01,7,1,0,0,0,0,0,9,0,0,0,0,0,0,17
ORURO,atencion odontologica,restauraciones,2017-07-01,671,615,961,558,363,647,871,1463,213,164,0,0,0,0,6526
PADCAYA,atencion odontologica,restauraciones,2017-07-01,0,1,6,15,5,17,23,26,0,0,0,0,0,0,93
PADILLA,atencion odontologica,restauraciones,2017-07-01,23,17,26,17,22,37,32,96,9,4,0,0,0,0,283
PAILON,atencion odontologica,restauraciones,2017-07-01,27,21,16,15,5,10,15,42,3,3,0,0,0,0,157
PALCA,atencion odontologica,restauraciones,2017-07-01,36,22,5,8,0,6,9,28,2,3,0,0,0,0,119
PALOS BLANCOS,atencion odontologica,restauraciones,2017-07-01,35,40,1,11,10,12,24,53,9,5,0,0,0,0,200
PAMPA AULLAGAS,atencion odontologica,restauraciones,2017-07-01,4,1,2,10,0,0,0,10,0,0,0,0,0,0,27
PAMPA GRANDE,atencion odontologica,restauraciones,2017-07-01,5,11,0,0,0,8,5,3,2,0,0,0,0,0,34
PAPEL PAMPA,atencion odontologica,restauraciones,2017-07-01,1,0,1,3,0,2,6,4,8,5,0,0,0,0,30
PASORAPA,atencion odontologica,restauraciones,2017-07-01,13,5,20,5,24,11,14,12,18,0,0,0,0,0,122
PATACAMAYA,atencion odontologica,restauraciones,2017-07-01,70,32,8,15,0,8,5,44,4,1,0,0,0,0,187
PAZÑA,atencion odontologica,restauraciones,2017-07-01,17,16,22,41,1,5,15,23,5,9,0,0,0,0,154
PELECHUCO,atencion odontologica,restauraciones,2017-07-01,10,8,2,0,0,2,0,16,0,0,0,0,0,0,38
POCOATA,atencion odontologica,restauraciones,2017-07-01,32,30,2,2,0,14,1,32,29,38,0,0,0,0,180
POCONA,atencion odontologica,restauraciones,2017-07-01,35,16,19,15,13,15,10,38,5,4,0,0,0,0,170
POJO (CBBA),atencion odontologica,restauraciones,2017-07-01,15,31,21,25,2,7,7,29,6,4,0,0,0,0,147
POOPO,atencion odontologica,restauraciones,2017-07-01,20,41,32,56,15,97,49,42,17,13,0,0,0,0,382
PORCO,atencion odontologica,restauraciones,2017-07-01,10,16,7,0,0,1,0,10,0,0,0,0,0,0,44
POROMA,atencion odontologica,restauraciones,2017-07-01,2,13,34,37,1,27,38,90,6,2,0,0,0,0,250
PORONGO,atencion odontologica,restauraciones,2017-07-01,0,1,0,5,2,5,0,7,0,1,0,0,0,0,21
PORTACHUELO,atencion odontologica,restauraciones,2017-07-01,19,7,14,29,7,14,0,35,3,0,0,0,0,0,128
PORVENIR,atencion odontologica,restauraciones,2017-07-01,14,9,14,13,10,13,4,25,1,2,0,0,0,0,105
POSTRER VALLE,atencion odontologica,restauraciones,2017-07-01,1,3,2,4,0,2,3,21,0,10,0,0,0,0,46
POTOSI,atencion odontologica,restauraciones,2017-07-01,311,265,109,165,60,154,153,534,20,25,0,0,0,0,1796
PRESTO,atencion odontologica,restauraciones,2017-07-01,4,0,6,26,14,20,32,39,4,0,0,0,0,0,145
PUCARA,atencion odontologica,restauraciones,2017-07-01,0,5,0,0,0,5,1,5,0,1,0,0,0,0,17
PUCARANI,atencion odontologica,restauraciones,2017-07-01,44,26,10,13,1,18,18,34,11,9,0,0,0,0,184
PUERTO ACOSTA,atencion odontologica,restauraciones,2017-07-01,2,1,1,2,1,7,4,4,3,0,0,0,0,0,25
PUERTO CARABUCO,atencion odontologica,restauraciones,2017-07-01,0,0,1,4,5,1,5,9,0,0,0,0,0,0,25
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2017-07-01,8,12,55,97,3,10,1,13,1,0,0,0,0,0,200
PUERTO PEREZ,atencion odontologica,restauraciones,2017-07-01,0,2,1,1,0,1,2,5,0,2,0,0,0,0,14
PUERTO QUIJARRO,atencion odontologica,restauraciones,2017-07-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
PUERTO RICO,atencion odontologica,restauraciones,2017-07-01,0,4,2,0,4,9,10,8,0,0,0,0,0,0,37
PUERTO SUAREZ,atencion odontologica,restauraciones,2017-07-01,11,9,0,0,5,8,5,17,4,10,0,0,0,0,69
PUERTO VILLARROEL,atencion odontologica,restauraciones,2017-07-01,110,106,20,26,9,86,30,212,26,18,0,0,0,0,643
PUNA,atencion odontologica,restauraciones,2017-07-01,7,6,3,15,2,23,21,44,14,9,0,0,0,0,144
PUNATA,atencion odontologica,restauraciones,2017-07-01,47,59,24,21,3,22,2,44,5,10,0,0,0,0,237
QUIABAYA,atencion odontologica,restauraciones,2017-07-01,4,4,0,1,3,4,5,5,1,0,0,0,0,0,27
QUILLACOLLO,atencion odontologica,restauraciones,2017-07-01,245,289,37,53,20,73,21,309,65,37,0,0,0,0,1149
QUIME,atencion odontologica,restauraciones,2017-07-01,36,67,15,30,3,8,22,47,8,8,0,0,0,0,244
QUIRUSILLAS,atencion odontologica,restauraciones,2017-07-01,0,0,10,2,2,3,1,6,2,1,0,0,0,0,27
RAVELO,atencion odontologica,restauraciones,2017-07-01,27,30,1,2,0,11,4,17,5,15,0,0,0,0,112
REYES,atencion odontologica,restauraciones,2017-07-01,2,2,15,29,0,8,40,48,1,2,0,0,0,0,147
RIBERALTA,atencion odontologica,restauraciones,2017-07-01,35,18,19,45,12,36,19,90,7,4,0,0,0,0,285
ROBORE,atencion odontologica,restauraciones,2017-07-01,3,2,28,19,12,20,34,26,1,3,0,0,0,0,148
RURRENABAQUE,atencion odontologica,restauraciones,2017-07-01,11,12,18,24,17,23,24,30,12,9,0,0,0,0,180
SABAYA,atencion odontologica,restauraciones,2017-07-01,5,12,10,12,8,11,11,11,25,13,0,0,0,0,118
SACABA,atencion odontologica,restauraciones,2017-07-01,298,255,540,601,170,296,131,440,109,73,0,0,0,0,2913
SACABAMBA,atencion odontologica,restauraciones,2017-07-01,5,4,16,11,0,8,1,4,2,3,0,0,0,0,54
SACACA,atencion odontologica,restauraciones,2017-07-01,20,18,1,7,3,9,13,30,1,4,0,0,0,0,106
SAIPINA,atencion odontologica,restauraciones,2017-07-01,23,21,14,8,5,6,11,28,6,3,0,0,0,0,125
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2017-07-01,16,24,23,32,3,20,46,55,25,37,0,0,0,0,281
SAMAIPATA,atencion odontologica,restauraciones,2017-07-01,15,16,3,15,10,17,14,28,9,11,0,0,0,0,138
SAN AGUSTIN,atencion odontologica,restauraciones,2017-07-01,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,restauraciones,2017-07-01,2,2,7,20,7,11,7,25,7,1,0,0,0,0,89
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2017-07-01,4,3,1,1,2,3,5,12,14,8,0,0,0,0,53
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2017-07-01,0,0,0,3,0,0,0,1,1,0,0,0,0,0,5
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2017-07-01,9,3,0,3,0,3,0,15,1,1,0,0,0,0,35
SAN BENITO,atencion odontologica,restauraciones,2017-07-01,15,11,4,6,4,4,2,32,8,8,0,0,0,0,94
SAN BORJA,atencion odontologica,restauraciones,2017-07-01,38,38,13,19,8,71,50,104,15,22,0,0,0,0,378
SAN BUENA VENTURA,atencion odontologica,restauraciones,2017-07-01,15,19,1,5,5,17,4,35,0,5,0,0,0,0,106
SAN CARLOS,atencion odontologica,restauraciones,2017-07-01,12,13,14,21,7,9,10,15,5,1,0,0,0,0,107
SAN IGNACIO,atencion odontologica,restauraciones,2017-07-01,22,9,31,44,5,47,74,148,8,6,0,0,0,0,394
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2017-07-01,34,44,35,21,7,39,20,64,7,14,0,0,0,0,285
SAN JAVIER(BNI),atencion odontologica,restauraciones,2017-07-01,2,0,12,4,4,7,13,12,0,0,0,0,0,0,54
SAN JAVIER(STC),atencion odontologica,restauraciones,2017-07-01,11,11,10,7,4,12,4,19,0,1,0,0,0,0,79
SAN JOAQUIN,atencion odontologica,restauraciones,2017-07-01,1,7,3,12,2,17,0,4,0,0,0,0,0,0,46
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2017-07-01,15,8,17,32,19,39,18,19,0,2,0,0,0,0,169
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2017-07-01,27,9,3,10,5,4,2,27,12,5,0,0,0,0,104
SAN JULIAN,atencion odontologica,restauraciones,2017-07-01,37,56,7,15,13,25,13,45,21,7,0,0,0,0,239
SAN LORENZO(PND),atencion odontologica,restauraciones,2017-07-01,7,6,0,0,0,0,0,1,0,0,0,0,0,0,14
SAN LORENZO(TJA),atencion odontologica,restauraciones,2017-07-01,6,15,78,77,35,76,61,182,13,3,0,0,0,0,546
SAN LUCAS,atencion odontologica,restauraciones,2017-07-01,56,47,8,12,19,46,19,57,0,4,0,0,0,0,268
SAN MATIAS,atencion odontologica,restauraciones,2017-07-01,20,9,1,4,0,0,1,4,0,0,0,0,0,0,39
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2017-07-01,5,12,0,10,8,10,8,41,4,7,0,0,0,0,105
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2017-07-01,0,0,0,5,0,4,0,2,4,0,0,0,0,0,15
SAN PEDRO,atencion odontologica,restauraciones,2017-07-01,14,15,16,28,13,48,18,35,5,9,0,0,0,0,201
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2017-07-01,11,19,20,9,7,31,5,79,13,6,0,0,0,0,200
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2017-07-01,6,0,1,2,4,0,4,33,2,2,0,0,0,0,54
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2017-07-01,8,10,0,1,0,1,1,1,2,0,0,0,0,0,24
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2017-07-01,10,11,2,10,1,3,2,3,1,0,0,0,0,0,43
SAN PEDRO(PND),atencion odontologica,restauraciones,2017-07-01,1,1,6,13,2,8,6,2,0,0,0,0,0,0,39
SAN RAFAEL,atencion odontologica,restauraciones,2017-07-01,7,11,1,2,0,0,0,9,4,0,0,0,0,0,34
SAN RAMON BENI,atencion odontologica,restauraciones,2017-07-01,1,2,1,1,2,7,0,0,0,2,0,0,0,0,16
SAN RAMON SCZ,atencion odontologica,restauraciones,2017-07-01,4,12,0,0,0,7,0,8,0,2,0,0,0,0,33
SANTA ANA,atencion odontologica,restauraciones,2017-07-01,0,2,40,41,26,23,21,53,9,3,0,0,0,0,218
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2017-07-01,901,1132,1176,1319,567,1204,1962,4723,455,444,0,0,0,0,13883
SANTA ROSA,atencion odontologica,restauraciones,2017-07-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2017-07-01,35,42,10,3,3,10,18,39,13,11,0,0,0,0,184
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2017-07-01,6,4,0,0,0,0,0,6,0,0,0,0,0,0,16
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2017-07-01,41,55,118,121,31,48,33,57,44,40,0,0,0,0,588
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2017-07-01,31,9,8,6,0,1,13,13,17,20,0,0,0,0,118
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2017-07-01,0,4,0,8,0,3,0,24,1,1,0,0,0,0,41
SANTIVAÑES,atencion odontologica,restauraciones,2017-07-01,19,10,8,12,2,25,7,37,10,9,0,0,0,0,139
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2017-07-01,0,0,3,8,8,3,0,10,5,0,0,0,0,0,37
SAPAHAQUI,atencion odontologica,restauraciones,2017-07-01,7,13,5,2,8,18,5,30,5,0,0,0,0,0,93
SENA,atencion odontologica,restauraciones,2017-07-01,12,15,21,38,0,0,0,12,0,0,0,0,0,0,98
SHINAOTA,atencion odontologica,restauraciones,2017-07-01,54,54,15,5,2,13,9,39,5,3,0,0,0,0,199
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2017-07-01,5,13,4,2,6,6,3,25,6,5,0,0,0,0,75
SICAYA,atencion odontologica,restauraciones,2017-07-01,2,6,1,1,0,3,1,3,0,0,0,0,0,0,17
SIPE SIPE,atencion odontologica,restauraciones,2017-07-01,187,248,62,34,14,64,24,198,27,37,0,0,0,0,895
SOPACHUY,atencion odontologica,restauraciones,2017-07-01,1,9,0,8,2,21,17,35,0,0,0,0,0,0,93
SORACACHI,atencion odontologica,restauraciones,2017-07-01,25,29,19,31,11,20,15,43,8,21,0,0,0,0,222
SORATA,atencion odontologica,restauraciones,2017-07-01,16,15,9,5,2,19,1,56,3,0,0,0,0,0,126
SUCRE,atencion odontologica,restauraciones,2017-07-01,774,856,965,1128,239,613,869,1990,171,148,0,0,0,0,7753
TACACHI,atencion odontologica,restauraciones,2017-07-01,4,0,0,1,0,0,1,5,0,0,0,0,0,0,11
TACACOMA,atencion odontologica,restauraciones,2017-07-01,2,4,0,1,2,7,12,14,2,0,0,0,0,0,44
TACOPAYA,atencion odontologica,restauraciones,2017-07-01,3,15,0,1,5,17,4,38,17,42,0,0,0,0,142
TAHUA,atencion odontologica,restauraciones,2017-07-01,8,6,1,1,0,3,0,9,1,2,0,0,0,0,31
TAPACARI,atencion odontologica,restauraciones,2017-07-01,2,17,0,4,5,18,16,89,17,6,0,0,0,0,174
TARABUCO,atencion odontologica,restauraciones,2017-07-01,8,17,2,0,1,4,3,18,2,1,0,0,0,0,56
TARACO,atencion odontologica,restauraciones,2017-07-01,5,7,4,14,0,4,0,16,20,9,0,0,0,0,79
TARATA,atencion odontologica,restauraciones,2017-07-01,7,23,13,38,5,21,5,46,11,8,0,0,0,0,177
TARIJA,atencion odontologica,restauraciones,2017-07-01,129,110,323,384,225,388,533,1041,64,41,0,0,0,0,3238
TARVITA,atencion odontologica,restauraciones,2017-07-01,6,6,0,4,1,14,9,14,2,0,0,0,0,0,56
TEOPONTE,atencion odontologica,restauraciones,2017-07-01,17,17,11,20,4,19,14,40,2,0,0,0,0,0,144
TIAWANACU,atencion odontologica,restauraciones,2017-07-01,19,29,5,6,0,2,4,26,3,2,0,0,0,0,96
TINGUIPAYA,atencion odontologica,restauraciones,2017-07-01,9,19,0,1,0,2,2,22,10,20,0,0,0,0,85
