,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
RIBERALTA,atencion odontologica,aplicacion de fluor,2017-08-01,64,58,33,34,16,21,31,26,1,0,0,0,0,0,284
ROBORE,atencion odontologica,aplicacion de fluor,2017-08-01,23,33,189,168,0,0,0,0,0,0,0,0,0,0,413
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2017-08-01,10,11,7,10,3,2,0,6,0,4,0,0,0,0,53
SABAYA,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,19,13,4,6,0,0,0,0,0,0,0,0,43
SACABA,atencion odontologica,aplicacion de fluor,2017-08-01,102,110,26,32,26,16,0,6,1,1,0,0,0,0,320
SACACA,atencion odontologica,aplicacion de fluor,2017-08-01,2,0,0,0,0,0,0,7,0,2,0,0,0,0,11
SAIPINA,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2017-08-01,5,6,4,1,0,1,2,7,0,3,0,0,0,0,29
SAMAIPATA,atencion odontologica,aplicacion de fluor,2017-08-01,19,21,7,9,0,0,0,0,6,3,0,0,0,0,65
SAN ANDRES,atencion odontologica,aplicacion de fluor,2017-08-01,3,5,1,2,1,1,0,0,0,0,0,0,0,0,13
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2017-08-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,11
SAN BENITO,atencion odontologica,aplicacion de fluor,2017-08-01,4,4,0,0,0,0,0,4,0,3,0,0,0,0,15
SAN BORJA,atencion odontologica,aplicacion de fluor,2017-08-01,6,8,0,0,0,0,0,1,0,0,0,0,0,0,15
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2017-08-01,6,7,9,9,0,0,0,0,0,0,0,0,0,0,31
SAN CARLOS,atencion odontologica,aplicacion de fluor,2017-08-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2017-08-01,14,25,154,131,9,8,9,15,1,1,0,0,0,0,367
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2017-08-01,33,36,250,281,0,0,1,2,0,0,0,0,0,0,603
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2017-08-01,1,2,0,0,1,0,0,0,1,0,0,0,0,0,5
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2017-08-01,1,6,0,0,0,0,0,0,0,0,0,0,0,0,7
SAN JULIAN,atencion odontologica,aplicacion de fluor,2017-08-01,65,76,260,223,0,1,1,15,2,1,0,0,0,0,644
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2017-08-01,7,12,1,2,0,0,0,0,0,0,0,0,0,0,22
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2017-08-01,6,5,0,3,1,4,0,0,0,0,0,0,0,0,19
SAN LUCAS,atencion odontologica,aplicacion de fluor,2017-08-01,20,12,1,1,0,0,0,0,0,0,0,0,0,0,34
SAN MATIAS,atencion odontologica,aplicacion de fluor,2017-08-01,16,6,3,3,2,2,2,4,0,0,0,0,0,0,38
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2017-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN PABLO DE LIPEZ,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2017-08-01,20,21,12,19,4,9,1,5,0,1,0,0,0,0,92
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2017-08-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2017-08-01,1,0,0,1,0,0,0,0,3,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2017-08-01,14,25,17,23,2,1,0,2,0,0,0,0,0,0,84
SAN RAMON BENI,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,22,20,0,0,0,0,0,0,0,0,0,0,42
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2017-08-01,66,64,0,0,0,0,1,0,0,0,0,0,0,0,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2017-08-01,852,841,199,217,76,258,316,512,89,76,0,0,0,0,3436
SANTA ROSA,atencion odontologica,aplicacion de fluor,2017-08-01,5,6,29,28,5,13,0,4,0,0,0,0,0,0,90
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2017-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2017-08-01,7,2,14,8,8,0,1,1,1,0,0,0,0,0,42
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2017-08-01,6,1,0,0,0,1,0,0,0,1,0,0,0,0,9
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2017-08-01,12,5,0,0,0,0,0,0,0,0,0,0,0,0,17
SENA,atencion odontologica,aplicacion de fluor,2017-08-01,28,22,28,35,3,1,0,1,0,0,0,0,0,0,118
SHINAOTA,atencion odontologica,aplicacion de fluor,2017-08-01,38,31,1,0,0,0,0,3,0,0,0,0,0,0,73
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2017-08-01,17,9,4,4,0,0,0,3,0,0,0,0,0,0,37
SIPE SIPE,atencion odontologica,aplicacion de fluor,2017-08-01,4,6,1,0,0,0,1,10,0,2,0,0,0,0,24
SORACACHI,atencion odontologica,aplicacion de fluor,2017-08-01,2,6,13,18,0,2,0,0,2,1,0,0,0,0,44
SORATA,atencion odontologica,aplicacion de fluor,2017-08-01,11,6,0,1,0,1,0,0,0,1,0,0,0,0,20
SUCRE,atencion odontologica,aplicacion de fluor,2017-08-01,218,219,55,67,19,31,41,101,10,4,0,0,0,0,765
TACACHI,atencion odontologica,aplicacion de fluor,2017-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TACACOMA,atencion odontologica,aplicacion de fluor,2017-08-01,5,6,0,1,0,1,0,0,0,0,0,0,0,0,13
TAHUA,atencion odontologica,aplicacion de fluor,2017-08-01,0,5,0,0,0,0,0,1,0,0,0,0,0,0,6
TAPACARI,atencion odontologica,aplicacion de fluor,2017-08-01,6,3,0,0,0,0,0,4,0,0,0,0,0,0,13
TARABUCO,atencion odontologica,aplicacion de fluor,2017-08-01,37,35,18,9,2,3,0,10,0,0,0,0,0,0,114
TARACO,atencion odontologica,aplicacion de fluor,2017-08-01,8,6,3,1,0,0,0,0,0,0,0,0,0,0,18
TARIJA,atencion odontologica,aplicacion de fluor,2017-08-01,24,23,33,40,16,25,18,35,6,10,0,0,0,0,230
TARVITA,atencion odontologica,aplicacion de fluor,2017-08-01,17,11,0,0,0,0,0,2,0,0,0,0,0,0,30
TEOPONTE,atencion odontologica,aplicacion de fluor,2017-08-01,3,2,0,1,0,0,0,2,0,1,0,0,0,0,9
TIAWANACU,atencion odontologica,aplicacion de fluor,2017-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2017-08-01,14,11,1,0,1,3,0,8,0,0,0,0,0,0,38
TIPUANI,atencion odontologica,aplicacion de fluor,2017-08-01,7,7,0,0,0,0,0,1,0,0,0,0,0,0,15
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2017-08-01,38,56,4,9,0,1,0,16,0,2,0,0,0,0,126
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2017-08-01,2,4,7,6,1,0,0,0,0,0,0,0,0,0,20
TOCO,atencion odontologica,aplicacion de fluor,2017-08-01,2,2,0,0,0,1,0,0,0,1,0,0,0,0,6
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2017-08-01,3,0,13,8,0,0,0,0,0,0,0,0,0,0,24
TOLATA,atencion odontologica,aplicacion de fluor,2017-08-01,6,9,0,0,1,0,0,8,0,12,0,0,0,0,36
TOLEDO,atencion odontologica,aplicacion de fluor,2017-08-01,6,10,68,54,10,7,11,7,7,6,0,0,0,0,186
TOMAVE,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TOMINA,atencion odontologica,aplicacion de fluor,2017-08-01,10,4,3,2,0,2,0,0,0,0,0,0,0,0,21
TORO TORO,atencion odontologica,aplicacion de fluor,2017-08-01,1,2,0,1,0,4,0,13,0,0,0,0,0,0,21
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2017-08-01,0,1,14,18,0,1,0,0,0,0,0,0,0,0,34
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2017-08-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,aplicacion de fluor,2017-08-01,23,25,29,29,3,6,7,23,2,1,0,0,0,0,148
TUPIZA,atencion odontologica,aplicacion de fluor,2017-08-01,33,42,18,13,21,18,23,35,12,11,0,0,0,0,226
TURCO,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
UMALA,atencion odontologica,aplicacion de fluor,2017-08-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2017-08-01,1,1,1,2,0,1,0,0,0,0,0,0,0,0,6
URUBICHA,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
UYUNI,atencion odontologica,aplicacion de fluor,2017-08-01,2,0,0,0,0,0,0,10,0,0,0,0,0,0,12
VACAS,atencion odontologica,aplicacion de fluor,2017-08-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2017-08-01,68,72,2,6,16,12,10,14,6,2,0,0,0,0,208
VIACHA,atencion odontologica,aplicacion de fluor,2017-08-01,55,44,8,0,0,0,0,2,0,1,0,0,0,0,110
VILA VILA,atencion odontologica,aplicacion de fluor,2017-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2017-08-01,0,1,6,17,2,0,7,3,1,0,0,0,0,0,37
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2017-08-01,8,4,0,0,0,0,0,0,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2017-08-01,3,3,0,0,0,0,0,1,1,0,0,0,0,0,8
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2017-08-01,6,10,29,9,0,2,30,7,1,0,0,0,0,0,94
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2017-08-01,2,3,0,0,0,2,0,3,0,0,0,0,0,0,10
VILLAZON,atencion odontologica,aplicacion de fluor,2017-08-01,8,14,6,2,0,2,3,4,3,1,0,0,0,0,43
VINTO,atencion odontologica,aplicacion de fluor,2017-08-01,5,66,0,0,0,0,0,1,0,0,0,0,0,0,72
WARNES,atencion odontologica,aplicacion de fluor,2017-08-01,17,14,4,3,0,1,2,13,0,1,0,0,0,0,55
YACO,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,aplicacion de fluor,2017-08-01,0,0,7,7,1,6,1,4,1,0,0,0,0,0,27
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2017-08-01,13,5,0,0,0,0,0,0,0,0,0,0,0,0,18
YANACACHI,atencion odontologica,aplicacion de fluor,2017-08-01,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24
YAPACANI,atencion odontologica,aplicacion de fluor,2017-08-01,48,41,0,3,3,9,8,8,0,5,0,0,0,0,125
YOCALLA,atencion odontologica,aplicacion de fluor,2017-08-01,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
YOTALA,atencion odontologica,aplicacion de fluor,2017-08-01,7,10,0,4,0,0,0,1,0,0,0,0,0,0,22
YUNCHARA,atencion odontologica,aplicacion de fluor,2017-08-01,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
ACHACACHI,atencion odontologica,aplicacion de fluor,2017-09-01,5,0,0,1,0,0,0,1,0,1,0,0,0,0,8
ACHOCALLA,atencion odontologica,aplicacion de fluor,2017-09-01,11,12,0,0,0,0,0,0,0,0,0,0,0,0,23
AIQUILE,atencion odontologica,aplicacion de fluor,2017-09-01,3,0,0,2,0,0,0,1,0,0,0,0,0,0,6
ALALAY,atencion odontologica,aplicacion de fluor,2017-09-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ALCALA,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
ALTO BENI,atencion odontologica,aplicacion de fluor,2017-09-01,4,6,0,0,0,0,0,0,2,0,0,0,0,0,12
ANCORAIMES,atencion odontologica,aplicacion de fluor,2017-09-01,14,15,0,0,0,2,0,0,0,0,0,0,0,0,31
ANDAMARCA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,5,1,7,5,1,6,1,4,0,0,0,0,30
ANTEQUERA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ANZALDO,atencion odontologica,aplicacion de fluor,2017-09-01,22,12,6,34,0,0,0,0,0,8,0,0,0,0,82
APOLO,atencion odontologica,aplicacion de fluor,2017-09-01,14,5,1,0,0,0,0,0,1,0,0,0,0,0,21
ARANI,atencion odontologica,aplicacion de fluor,2017-09-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ARBIETO,atencion odontologica,aplicacion de fluor,2017-09-01,13,8,0,0,0,0,0,0,0,0,0,0,0,0,21
ARQUE,atencion odontologica,aplicacion de fluor,2017-09-01,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2017-09-01,57,32,0,19,0,0,0,23,0,0,0,0,0,0,131
ATOCHA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,47,47,0,1,3,1,0,0,0,0,0,0,99
AUCAPATA,atencion odontologica,aplicacion de fluor,2017-09-01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9
AYATA,atencion odontologica,aplicacion de fluor,2017-09-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
AYO AYO,atencion odontologica,aplicacion de fluor,2017-09-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2017-09-01,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4
AZURDUY,atencion odontologica,aplicacion de fluor,2017-09-01,6,4,20,20,0,1,0,0,0,0,0,0,0,0,51
BATALLAS,atencion odontologica,aplicacion de fluor,2017-09-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BELLA FLOR,atencion odontologica,aplicacion de fluor,2017-09-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,4,18,1,11,0,3,0,0,0,0,0,0,37
BETANZOS,atencion odontologica,aplicacion de fluor,2017-09-01,11,15,2,2,0,0,0,0,0,0,0,0,0,0,30
BOLIVAR,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,8,5,1,0,0,0,0,0,0,0,0,0,15
BOLPEBRA,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,10,16,0,0,0,0,0,0,0,0,0,0,27
BUENA VISTA,atencion odontologica,aplicacion de fluor,2017-09-01,5,5,32,30,0,0,0,5,0,0,0,0,0,0,77
CABEZAS,atencion odontologica,aplicacion de fluor,2017-09-01,76,89,22,8,1,4,0,13,0,0,0,0,0,0,213
CAIROMA,atencion odontologica,aplicacion de fluor,2017-09-01,9,5,0,0,0,0,0,0,0,0,0,0,0,0,14
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2017-09-01,3,3,0,0,0,0,0,1,0,0,0,0,0,0,7
CAJUATA,atencion odontologica,aplicacion de fluor,2017-09-01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4
CALACOTO,atencion odontologica,aplicacion de fluor,2017-09-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,aplicacion de fluor,2017-09-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
CAMARGO,atencion odontologica,aplicacion de fluor,2017-09-01,7,7,0,1,0,3,0,1,0,0,0,0,0,0,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2017-09-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,aplicacion de fluor,2017-09-01,72,56,170,192,3,10,2,13,0,0,0,0,0,0,518
CAPINOTA,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,0,1,0,1,3,2,0,0,0,0,0,0,9
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2017-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,aplicacion de fluor,2017-09-01,6,0,48,51,1,1,0,0,0,0,0,0,0,0,107
CARANAVI,atencion odontologica,aplicacion de fluor,2017-09-01,61,69,56,53,7,12,1,9,2,0,0,0,0,0,270
CARAPARI,atencion odontologica,aplicacion de fluor,2017-09-01,0,4,2,5,0,1,0,3,0,0,0,0,0,0,15
CARIPUYO,atencion odontologica,aplicacion de fluor,2017-09-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2017-09-01,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19
CHACARILLA,atencion odontologica,aplicacion de fluor,2017-09-01,2,1,7,5,0,1,0,1,0,1,0,0,0,0,18
CHALLAPATA,atencion odontologica,aplicacion de fluor,2017-09-01,8,15,25,32,3,9,20,18,0,5,0,0,0,0,135
CHAQUI,atencion odontologica,aplicacion de fluor,2017-09-01,2,1,5,11,6,5,0,1,0,0,0,0,0,0,31
CHARAGUA,atencion odontologica,aplicacion de fluor,2017-09-01,31,20,2,1,0,3,1,1,1,0,0,0,0,0,60
CHARAÑA,atencion odontologica,aplicacion de fluor,2017-09-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,aplicacion de fluor,2017-09-01,9,10,1,1,1,2,0,7,1,0,0,0,0,0,32
CHIMORE,atencion odontologica,aplicacion de fluor,2017-09-01,11,0,11,20,1,2,0,0,0,0,0,0,0,0,45
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,6,7,0,0,0,0,0,2,0,0,0,0,15
CHUA COCANI,atencion odontologica,aplicacion de fluor,2017-09-01,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2017-09-01,33,28,0,5,0,2,0,3,2,0,0,0,0,0,73
CHUMA,atencion odontologica,aplicacion de fluor,2017-09-01,1,2,0,1,0,0,0,2,0,0,0,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2017-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CKOCHAS,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,aplicacion de fluor,2017-09-01,0,3,0,0,0,0,0,21,10,18,0,0,0,0,52
COBIJA,atencion odontologica,aplicacion de fluor,2017-09-01,111,119,1,3,0,2,0,2,0,0,0,0,0,0,238
COCAPATA,atencion odontologica,aplicacion de fluor,2017-09-01,4,10,3,4,0,0,0,4,0,0,0,0,0,0,25
COCHABAMBA,atencion odontologica,aplicacion de fluor,2017-09-01,273,301,162,215,59,99,53,289,31,42,0,0,0,0,1524
COIPASA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2017-09-01,7,16,0,0,0,0,0,6,1,4,0,0,0,0,34
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2017-09-01,8,7,0,0,0,0,0,0,0,0,0,0,0,0,15
COLOMI,atencion odontologica,aplicacion de fluor,2017-09-01,9,6,0,0,1,1,0,3,1,2,0,0,0,0,23
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2017-09-01,30,30,81,91,43,41,23,39,0,0,0,0,0,0,378
COLQUECHACA,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,0,0,1,2,1,2,8,3,0,0,0,0,19
COLQUENCHA,atencion odontologica,aplicacion de fluor,2017-09-01,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5
COLQUIRI,atencion odontologica,aplicacion de fluor,2017-09-01,4,2,9,6,0,0,0,3,0,0,0,0,0,0,24
COMANCHE,atencion odontologica,aplicacion de fluor,2017-09-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
COMARAPA,atencion odontologica,aplicacion de fluor,2017-09-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,17
CONCEPCION,atencion odontologica,aplicacion de fluor,2017-09-01,15,29,0,0,0,0,0,0,0,0,0,0,0,0,44
COPACABANA,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
CORIPATA,atencion odontologica,aplicacion de fluor,2017-09-01,19,15,2,2,0,0,0,0,0,0,0,0,0,0,38
CORO CORO,atencion odontologica,aplicacion de fluor,2017-09-01,2,0,3,10,0,0,1,0,0,0,0,0,0,0,16
COROICO,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
CORQUE,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,aplicacion de fluor,2017-09-01,6,10,11,16,0,0,0,8,0,0,0,0,0,0,51
COTOCA,atencion odontologica,aplicacion de fluor,2017-09-01,35,49,0,0,0,3,0,12,1,11,0,0,0,0,111
CRUZ DE MACHACAMARCA,atencion odontologica,aplicacion de fluor,2017-09-01,1,0,0,0,0,0,3,1,0,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2017-09-01,22,48,0,0,0,2,0,1,0,0,0,0,0,0,73
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2017-09-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
CUEVO,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CULPINA,atencion odontologica,aplicacion de fluor,2017-09-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2017-09-01,1,9,55,57,0,0,0,0,0,1,0,0,0,0,123
CURVA,atencion odontologica,aplicacion de fluor,2017-09-01,6,7,0,0,0,0,0,1,0,0,0,0,0,0,14
DESAGUADERO,atencion odontologica,aplicacion de fluor,2017-09-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,6
EL ALTO,atencion odontologica,aplicacion de fluor,2017-09-01,390,379,293,314,113,110,46,105,8,7,0,0,0,0,1765
EL CHORO,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,1,4,0,0,0,0,1,1,0,0,0,0,9
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2017-09-01,11,7,0,0,0,0,7,6,0,0,0,0,0,0,31
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2017-09-01,18,18,1,1,0,0,0,2,0,0,0,0,0,0,40
EL TORNO,atencion odontologica,aplicacion de fluor,2017-09-01,168,171,657,610,59,67,7,26,13,13,0,0,0,0,1791
EL VILLAR,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,0,0,1,0,7,3,0,0,0,0,0,0,13
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2017-09-01,6,21,26,37,2,1,0,2,0,0,0,0,0,0,95
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2017-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2017-09-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2017-09-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
GUANAY,atencion odontologica,aplicacion de fluor,2017-09-01,12,6,1,0,0,1,1,10,0,0,0,0,0,0,31
GUAQUI,atencion odontologica,aplicacion de fluor,2017-09-01,11,12,0,1,0,0,0,1,0,0,0,0,0,0,25
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2017-09-01,9,5,1,2,1,1,0,2,0,0,0,0,0,0,21
GUTIERREZ,atencion odontologica,aplicacion de fluor,2017-09-01,20,25,5,2,0,1,0,0,0,0,0,0,0,0,53
HUACARETA,atencion odontologica,aplicacion de fluor,2017-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2017-09-01,0,0,1,3,0,0,0,2,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,1,0,0,2,1,1,0,1,0,0,0,0,6
HUANUNI,atencion odontologica,aplicacion de fluor,2017-09-01,8,5,2,5,1,11,3,12,0,0,0,0,0,0,47
HUARACAJE,atencion odontologica,aplicacion de fluor,2017-09-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
HUARINA,atencion odontologica,aplicacion de fluor,2017-09-01,6,4,0,0,0,0,0,1,0,0,0,0,0,0,11
HUATAJATA,atencion odontologica,aplicacion de fluor,2017-09-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
