municipality,group,variable,month,Métodos naturales: Usuarias Nuevas,Métodos naturales: Usuarias Nuevas1,Métodos naturales: Usuarias Nuevas2,Métodos naturales: Usuarias Nuevas3,Métodos naturales: Usuarias Nuevas4,TOTAL
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,1,0,0,2
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,4,0,0,5
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,2,2,0,4
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,5,0,0,6
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,4,0,0,5
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,0,1,0,2
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,1,61,195,43,1,301
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,11,3,0,14
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,2,1,0,0,3
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,0,1,0,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,4,0,0,4
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,2,3,2,0,7
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,3,5,2,0,10
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,3,1,0,4
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,1,1,0,3
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,3,0,0,4
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,4,0,0,4
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,2,0,1,0,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,4,11,5,0,20
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,3,1,0,5
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,11,15,2,0,28
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,8,1,0,9
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,2,0,0,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,3,0,0,3
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,7,2,3,0,12
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,5,3,0,0,8
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,5,2,1,0,8
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,1,0,1,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,3,4,1,0,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,7,20,7,0,34
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,3,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,0,8,0,8
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,4,4,0,0,8
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,2,0,0,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,2,3,1,0,6
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-07-01,0,0,7,0,0,7
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,0,2,0,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,4,0,0,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,8,1,0,9
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,0,1,0,1
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,1,0,0,4
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,6,6,3,0,15
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,2,0,0,2
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,11,2,0,16
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,8,2,0,10
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,3,0,0,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,5,1,0,7
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,8,4,0,16
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,2,1,0,3
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,0,0,0,0,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,3,1,0,5
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,1,0,0,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,8,0,0,11
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,2,0,0,3
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,7,2,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,5,7,2,0,14
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,7,15,4,0,26
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,7,1,0,10
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,10,41,3,0,54
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,5,0,0,7
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,6,3,0,12
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,2,1,0,3
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,0,0,0,2
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,21,6,0,31
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,5,0,0,5
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,5,4,0,13
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,8,0,0,11
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,6,19,1,0,26
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,16,101,16,0,133
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,8,1,0,10
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,6,6,0,0,12
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,2,1,0,5
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,7,0,0,8
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,5,2,1,11
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,5,14,3,0,22
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,0,1,0,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,7,25,5,0,37
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,4,0,0,5
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,0,1,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,4,0,0,4
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,2,1,0,5
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,2,1,0,4
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,2,11,13,3,0,29
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,2,0,0,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,19,180,201,0,400
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,4,4,0,11
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,8,0,0,10
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,2,0,0,3
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,0,1,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,10,2,0,16
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,13,3,0,20
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,2,0,0,5
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,4,1,1,0,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,0,1,0,1
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,4,0,0,5
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,2,22,39,1,0,64
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,3,7,7,0,0,17
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,8,5,0,13
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,1,0,0,2
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,0,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,2,6,1,0,10
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,5,8,2,0,15
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,11,3,0,16
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,9,0,0,11
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,0,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,11,47,7,0,66
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,4,38,149,32,0,223
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,1,0,0,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,4,1,0,7
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,5,3,0,8
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,1,1,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,5,9,2,0,16
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,2,1,0,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,3,1,1,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,3,6,1,0,11
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,1,2,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,2,0,0,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,5,3,0,8
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,0,6,1,0,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,0,17,37,2,0,56
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias nuevas,2016-08-01,1,9,7,0,0,17
