municipality,group,variable,month,Número de ciclos entregados,Número de ciclos entregados1,Número de ciclos entregados2,Número de ciclos entregados3,Número de ciclos entregados4,TOTAL
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,12,9,0,30
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,3,0,12
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,15,3,0,21
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,4,8,0,12
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,54,12,0,75
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,14,9,0,26
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,6,6,0,18
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,6,0,15
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,30,12,0,45
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,3,0,12,3,0,18
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,9,0,15
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,30,15,0,51
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,15,38,15,0,68
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,9,12,0,24
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,12,6,0,3,21
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,6,0,0,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,36,18,0,63
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,14,111,26,0,151
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,0,0,6
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,18,3,0,24
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,6,0,9
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,3,0,9
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,46,12,0,58
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,3,0,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,0,0,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,15,48,12,0,75
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,63,15,0,87
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,6,9,0,18
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,6,6,0,15
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,3,0,9
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,0,0,6
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,11,28,39,0,78
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,0,6,0,9
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,43,4,0,56
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,3,9
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,3,0,12
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,0,6,0,9
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,12,3,0,15
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,18,3,0,27
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,3,13,68,30,0,114
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,13,10,3,0,26
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,1,18,253,139,0,411
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,38,5,0,46
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,24,0,0,24
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,15,6,0,24
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,45,6,0,57
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,21,0,0,21
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,15,6,0,21
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,12,6,0,21
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,42,3,0,45
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,18,6,0,27
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,12,0,0,15
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,15,0,0,18
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,0,0,6
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,4,0,4
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,10,0,16
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,36,183,63,0,282
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,48,6,0,60
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,15,6,0,27
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,60,9,0,75
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,3,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,78,652,219,6,955
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,12,51,21,0,84
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,18,12,0,33
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,9,30,129,42,9,219
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,15,3,0,21
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,13,73,24,0,110
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,3,2,41,12,0,58
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,0,0,9
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,3,0,3
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,3,0,0,6
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,2,12,0,0,14
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,19,6,0,31
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,30,6,0,42
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,3,18,87,24,0,132
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,12,0,12
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,6,3,0,12
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,3,0,9
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,17,178,15,0,210
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,4,15,19,0,38
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,11,34,15,0,60
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,3,0,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,12,1,0,13
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,33,21,0,60
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,6,0,0,12
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,9,3,0,15
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,31,6,0,40
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,24,15,0,45
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,9,0,12
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,72,21,0,96
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,33,144,39,0,216
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,1,45,395,199,3,643
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,1,21,6,0,28
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,15,18,0,39
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,3,0,6
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,4,45,12,0,61
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,12,0,0,15
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,18,9,0,30
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,6,6,0,12
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,3,0,3
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,22,8,0,33
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,11,100,34,9,154
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,12,12,0,24
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,18,3,0,21
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,6,3,0,12
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,84,24,3,117
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,24,15,0,48
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,0,3,0,3
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,6,18,18,0,42
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,9,46,9,0,64
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,24,78,298,87,0,487
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,12,9,0,24
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,21,6,0,27
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,3,0,12
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,3,3,0,0,6
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,3,0,0,3
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,21,69,36,0,126
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,0,9,9,0,18
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,0,18,267,86,3,374
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2016-08-01,3,9,60,39,0,111
