municipality,group,variable,month,Condón Masculino: Usuarias (os) Continuas (os),Condón Masculino: Usuarias (os) Continuas (os)1,Condón Masculino: Usuarias (os) Continuas (os)2,Condón Masculino: Usuarias (os) Continuas (os)3,Condón Masculino: Usuarias (os) Continuas (os)4,TOTAL
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,1,0,2
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,3,2,1,0,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,12,1,0,15
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,3,1,0,4
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,4,1,0,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,4,39,5,0,48
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,1,0,2
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,15,5,0,20
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,5,2,0,8
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,4,0,0,6
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,1,3,6,1,1,12
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,0,0,0,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,4,11,4,0,19
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,7,2,0,10
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,4,1,0,6
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,10,6,0,16
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,0,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,3,7,2,0,12
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,3,3,3,0,9
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,7,3,0,12
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,5,1,0,6
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,4,6,3,0,13
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,9,3,1,14
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,3,1,0,5
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,3,0,0,3
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,0,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,20,111,15,0,146
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,15,1,0,17
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,9,1,0,10
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,14,2,0,17
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,2,0,4
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,1,0,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,5,0,0,5
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,3,1,0,4
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,5,1,0,7
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,5,2,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,30,413,69,4,516
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,4,2,0,6
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,0,0,2
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,2,0,4
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,5,1,0,6
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,1,0,2,1,0,4
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,0,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,7,44,9,0,60
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,7,4,0,13
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,5,0,0,6
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,3,0,4
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,17,5,0,23
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,4,1,0,5
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,3,0,4
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,4,0,1,5
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,2,3,0,6
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,2,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,2,0,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,7,4,0,12
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,6,0,0,7
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,1,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,0,0,0,2
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,3,20,5,0,28
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,1,0,3
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,0,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,5,1,0,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,4,1,7
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,0,0,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,5,2,0,8
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,0,1,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,5,11,1,0,17
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,18,0,0,19
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,11,21,22,0,54
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,3,0,0,3
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,0,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,2,1,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,1,8,56,15,0,80
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,5,1,0,8
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,30,9,0,40
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,8,1,0,11
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,1,1,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,1,1,4,2,0,8
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,4,0,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,1,20,9,0,30
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,1,0,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,3,19,5,0,27
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,2,1,2,0,5
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,1,2,0,3
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,6,5,0,11
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-08-01,0,0,3,3,1,7
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,5,2,0,7
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,8,1,0,9
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,6,2,0,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,4,2,0,6
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,1,6,3,0,10
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,5,0,0,5
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,1,4,0,0,5
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,4,3,0,7
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,1,1,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,2,1,0,3
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,1,9,4,0,14
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,1,0,1,0,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,1,2,2,0,5
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) continuas (os),2016-09-01,0,0,1,0,0,1
