,group,variable,month,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS NUEVO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS REPETIDO,PERSONAS DE 50 A 59 AÑOS PRIMERA,PERSONAS DE 50 A 59 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
CHACARILLA,consulta externa,personas de 50 a 59 anos,2024-08-01,15,14,2,0,0,0,29,2,31
CHALLAPATA,consulta externa,personas de 50 a 59 anos,2024-08-01,127,163,28,36,17,27,290,64,354
CHAQUI,consulta externa,personas de 50 a 59 anos,2024-08-01,38,64,0,1,0,0,102,1,103
CHARAGUA,consulta externa,personas de 50 a 59 anos,2024-08-01,175,286,16,29,0,0,461,45,506
CHARAÑA,consulta externa,personas de 50 a 59 anos,2024-08-01,39,34,2,2,0,0,73,4,77
CHAYANTA,consulta externa,personas de 50 a 59 anos,2024-08-01,101,146,19,16,4,10,247,35,282
CHIMORE,consulta externa,personas de 50 a 59 anos,2024-08-01,142,180,34,57,13,17,322,91,413
CHIPAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,8,6,0,0,0,0,14,0,14
CHOQUE COTA,consulta externa,personas de 50 a 59 anos,2024-08-01,13,11,0,1,0,0,24,1,25
CHUA COCANI,consulta externa,personas de 50 a 59 anos,2024-08-01,12,16,6,16,0,0,28,22,50
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 50 a 59 anos,2024-08-01,104,123,15,17,5,6,227,32,259
CHUMA,consulta externa,personas de 50 a 59 anos,2024-08-01,112,127,14,15,17,21,239,29,268
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 50 a 59 anos,2024-08-01,65,51,14,8,0,0,116,22,138
CKOCHAS,consulta externa,personas de 50 a 59 anos,2024-08-01,123,153,4,1,1,3,276,5,281
CLIZA,consulta externa,personas de 50 a 59 anos,2024-08-01,67,133,47,60,0,0,200,107,307
COBIJA,consulta externa,personas de 50 a 59 anos,2024-08-01,455,642,235,380,5,7,1097,615,1712
COCAPATA,consulta externa,personas de 50 a 59 anos,2024-08-01,70,116,1,1,0,0,186,2,188
COCHABAMBA,consulta externa,personas de 50 a 59 anos,2024-08-01,6666,10536,4539,7980,283,394,17202,12519,29721
COIPASA,consulta externa,personas de 50 a 59 anos,2024-08-01,2,7,1,1,0,0,9,2,11
COLCAPIRHUA,consulta externa,personas de 50 a 59 anos,2024-08-01,254,522,118,186,0,0,776,304,1080
"COLCHA ""K""",consulta externa,personas de 50 a 59 anos,2024-08-01,263,198,21,12,15,6,461,33,494
COLLANA,consulta externa,personas de 50 a 59 anos,2024-08-01,22,34,6,4,0,0,56,10,66
COLOMI,consulta externa,personas de 50 a 59 anos,2024-08-01,48,90,9,15,13,19,138,24,162
COLPA BELGICA,consulta externa,personas de 50 a 59 anos,2024-08-01,57,57,37,50,7,0,114,87,201
COLQUECHACA,consulta externa,personas de 50 a 59 anos,2024-08-01,126,100,5,0,0,0,226,5,231
COLQUENCHA,consulta externa,personas de 50 a 59 anos,2024-08-01,33,66,4,6,0,0,99,10,109
COLQUIRI,consulta externa,personas de 50 a 59 anos,2024-08-01,204,156,67,37,2,5,360,104,464
COMANCHE,consulta externa,personas de 50 a 59 anos,2024-08-01,16,15,0,1,5,6,31,1,32
COMARAPA,consulta externa,personas de 50 a 59 anos,2024-08-01,117,206,28,45,2,0,323,73,396
COMBAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,35,26,4,7,0,0,61,11,72
CONCEPCION,consulta externa,personas de 50 a 59 anos,2024-08-01,57,69,9,12,0,0,126,21,147
COPACABANA,consulta externa,personas de 50 a 59 anos,2024-08-01,52,51,4,3,0,0,103,7,110
CORIPATA,consulta externa,personas de 50 a 59 anos,2024-08-01,69,105,14,34,4,4,174,48,222
CORO CORO,consulta externa,personas de 50 a 59 anos,2024-08-01,72,90,5,8,0,0,162,13,175
COROICO,consulta externa,personas de 50 a 59 anos,2024-08-01,125,185,26,47,10,20,310,73,383
CORQUE,consulta externa,personas de 50 a 59 anos,2024-08-01,37,47,4,2,4,0,84,6,90
COTAGAITA,consulta externa,personas de 50 a 59 anos,2024-08-01,257,314,20,31,10,6,571,51,622
COTOCA,consulta externa,personas de 50 a 59 anos,2024-08-01,341,709,87,144,138,232,1050,231,1281
CRUZ DE MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-08-01,7,5,0,0,0,0,12,0,12
CUATRO CAÑADAS,consulta externa,personas de 50 a 59 anos,2024-08-01,75,143,34,70,9,4,218,104,322
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 50 a 59 anos,2024-08-01,6,21,3,5,0,0,27,8,35
CUEVO,consulta externa,personas de 50 a 59 anos,2024-08-01,36,83,6,17,0,0,119,23,142
CULPINA,consulta externa,personas de 50 a 59 anos,2024-08-01,99,176,13,27,9,15,275,40,315
CURAHUARA DE CARANGAS,consulta externa,personas de 50 a 59 anos,2024-08-01,30,39,0,7,8,11,69,7,76
CURVA,consulta externa,personas de 50 a 59 anos,2024-08-01,24,12,3,0,0,0,36,3,39
DESAGUADERO,consulta externa,personas de 50 a 59 anos,2024-08-01,19,32,11,8,5,10,51,19,70
EL ALTO,consulta externa,personas de 50 a 59 anos,2024-08-01,2555,4644,1759,3159,460,629,7199,4918,12117
EL CHORO,consulta externa,personas de 50 a 59 anos,2024-08-01,14,29,2,2,0,0,43,4,47
EL PUENTE(STC),consulta externa,personas de 50 a 59 anos,2024-08-01,100,125,0,2,2,0,225,2,227
EL PUENTE(TJA),consulta externa,personas de 50 a 59 anos,2024-08-01,101,159,15,25,37,51,260,40,300
EL TORNO,consulta externa,personas de 50 a 59 anos,2024-08-01,378,584,277,316,0,0,962,593,1555
EL VILLAR,consulta externa,personas de 50 a 59 anos,2024-08-01,88,87,10,7,0,0,175,17,192
ENTRE RIOS TRJ,consulta externa,personas de 50 a 59 anos,2024-08-01,175,261,27,75,0,0,436,102,538
ENTRE RIOS CBBA,consulta externa,personas de 50 a 59 anos,2024-08-01,214,303,46,35,0,0,517,81,598
ESCARA,consulta externa,personas de 50 a 59 anos,2024-08-01,2,2,0,0,0,0,4,0,4
ESCOMA,consulta externa,personas de 50 a 59 anos,2024-08-01,16,40,2,6,0,0,56,8,64
ESMERALDA,consulta externa,personas de 50 a 59 anos,2024-08-01,12,14,2,1,0,1,26,3,29
EUCALIPTUS,consulta externa,personas de 50 a 59 anos,2024-08-01,8,29,1,4,4,4,37,5,42
EUREKA (SANTOS MERCADO),consulta externa,personas de 50 a 59 anos,2024-08-01,14,22,1,6,0,0,36,7,43
EXALTACION,consulta externa,personas de 50 a 59 anos,2024-08-01,36,37,2,1,8,8,73,3,76
FERNANDEZ ALONSO,consulta externa,personas de 50 a 59 anos,2024-08-01,41,568,19,20,0,0,609,39,648
FILADELFIA,consulta externa,personas de 50 a 59 anos,2024-08-01,86,131,9,31,0,0,217,40,257
GAIOC JATUN AYLLU YURA,consulta externa,personas de 50 a 59 anos,2024-08-01,54,69,1,6,0,0,123,7,130
GENERAL SAAVEDRA,consulta externa,personas de 50 a 59 anos,2024-08-01,108,191,15,25,0,0,299,40,339
GIA-TIM,consulta externa,personas de 50 a 59 anos,2024-08-01,17,33,9,0,0,0,50,9,59
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 50 a 59 anos,2024-08-01,80,83,7,9,1,2,163,16,179
GUANAY,consulta externa,personas de 50 a 59 anos,2024-08-01,62,76,37,51,0,0,138,88,226
GUAQUI,consulta externa,personas de 50 a 59 anos,2024-08-01,20,144,9,3,3,13,164,12,176
GUAYARAMERIN,consulta externa,personas de 50 a 59 anos,2024-08-01,231,340,122,216,40,35,571,338,909
GUTIERREZ,consulta externa,personas de 50 a 59 anos,2024-08-01,112,130,23,45,0,0,242,68,310
HUACARAJE,consulta externa,personas de 50 a 59 anos,2024-08-01,26,34,4,12,0,1,60,16,76
HUACARETA,consulta externa,personas de 50 a 59 anos,2024-08-01,179,173,21,40,0,0,352,61,413
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 50 a 59 anos,2024-08-01,23,53,8,17,0,3,76,25,101
HUACHACALLA,consulta externa,personas de 50 a 59 anos,2024-08-01,9,7,2,2,1,1,16,4,20
HUANUNI,consulta externa,personas de 50 a 59 anos,2024-08-01,582,281,195,126,0,1,863,321,1184
HUARINA,consulta externa,personas de 50 a 59 anos,2024-08-01,17,43,16,22,0,0,60,38,98
HUATAJATA,consulta externa,personas de 50 a 59 anos,2024-08-01,7,15,4,9,0,0,22,13,35
HUAYLLAMARCA,consulta externa,personas de 50 a 59 anos,2024-08-01,26,42,2,2,0,0,68,4,72
HUMANATA,consulta externa,personas de 50 a 59 anos,2024-08-01,4,14,9,3,0,0,18,12,30
ICHOCA,consulta externa,personas de 50 a 59 anos,2024-08-01,53,52,5,6,7,10,105,11,116
ICLA,consulta externa,personas de 50 a 59 anos,2024-08-01,82,99,22,49,0,0,181,71,252
INCAHUASI,consulta externa,personas de 50 a 59 anos,2024-08-01,55,109,6,12,5,12,164,18,182
INGAVI (HUMAITA),consulta externa,personas de 50 a 59 anos,2024-08-01,15,10,8,0,0,0,25,8,33
INQUISIVI,consulta externa,personas de 50 a 59 anos,2024-08-01,81,98,2,1,1,0,179,3,182
IRUPANA (VILLA DE LANZA),consulta externa,personas de 50 a 59 anos,2024-08-01,119,126,41,57,0,0,245,98,343
IXIAMAS,consulta externa,personas de 50 a 59 anos,2024-08-01,58,70,4,6,10,13,128,10,138
JESUS DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-08-01,54,88,19,16,2,0,142,35,177
LA ASUNTA,consulta externa,personas de 50 a 59 anos,2024-08-01,146,215,26,51,66,93,361,77,438
LA GUARDIA,consulta externa,personas de 50 a 59 anos,2024-08-01,567,851,269,412,24,24,1418,681,2099
LA PAZ,consulta externa,personas de 50 a 59 anos,2024-08-01,5404,10215,4412,9785,488,491,15619,14197,29816
LA RIVERA,consulta externa,personas de 50 a 59 anos,2024-08-01,8,18,2,0,0,0,26,2,28
LAGUNILLAS,consulta externa,personas de 50 a 59 anos,2024-08-01,76,138,24,46,0,0,214,70,284
LAJA,consulta externa,personas de 50 a 59 anos,2024-08-01,54,81,29,28,0,0,135,57,192
LAS CARRERAS,consulta externa,personas de 50 a 59 anos,2024-08-01,21,41,1,7,0,0,62,8,70
LICOMA PAMPA,consulta externa,personas de 50 a 59 anos,2024-08-01,22,23,2,4,0,0,45,6,51
LLALLAGUA,consulta externa,personas de 50 a 59 anos,2024-08-01,264,373,52,69,0,0,637,121,758
LLICA,consulta externa,personas de 50 a 59 anos,2024-08-01,38,40,1,2,0,0,78,3,81
LORETO,consulta externa,personas de 50 a 59 anos,2024-08-01,18,22,4,1,0,0,40,5,45
LURIBAY,consulta externa,personas de 50 a 59 anos,2024-08-01,106,96,15,18,0,0,202,33,235
MACHACAMARCA,consulta externa,personas de 50 a 59 anos,2024-08-01,24,37,2,13,4,6,61,15,76
MACHARETI,consulta externa,personas de 50 a 59 anos,2024-08-01,37,92,11,19,1,5,129,30,159
MAGDALENA,consulta externa,personas de 50 a 59 anos,2024-08-01,43,87,24,52,21,34,130,76,206
MAIRANA,consulta externa,personas de 50 a 59 anos,2024-08-01,40,73,47,90,0,0,113,137,250
MALLA,consulta externa,personas de 50 a 59 anos,2024-08-01,17,27,0,1,0,0,44,1,45
MAPIRI,consulta externa,personas de 50 a 59 anos,2024-08-01,107,116,13,28,0,0,223,41,264
MECAPACA,consulta externa,personas de 50 a 59 anos,2024-08-01,42,61,17,17,0,0,103,34,137
MINEROS,consulta externa,personas de 50 a 59 anos,2024-08-01,13,35,12,35,39,90,48,47,95
MIZQUE,consulta externa,personas de 50 a 59 anos,2024-08-01,106,122,13,51,17,10,228,64,292
MOCOMOCO,consulta externa,personas de 50 a 59 anos,2024-08-01,107,100,12,8,0,0,207,20,227
MOJINETE,consulta externa,personas de 50 a 59 anos,2024-08-01,8,8,1,0,0,0,16,1,17
MOJOCOYA,consulta externa,personas de 50 a 59 anos,2024-08-01,74,101,6,9,0,0,175,15,190
MONTEAGUDO,consulta externa,personas de 50 a 59 anos,2024-08-01,311,494,112,182,10,10,805,294,1099
MONTERO,consulta externa,personas de 50 a 59 anos,2024-08-01,1085,1873,435,648,9,7,2958,1083,4041
MORO MORO,consulta externa,personas de 50 a 59 anos,2024-08-01,16,31,19,45,0,0,47,64,111
MOROCHATA,consulta externa,personas de 50 a 59 anos,2024-08-01,34,61,1,0,0,0,95,1,96
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 50 a 59 anos,2024-08-01,38,37,5,9,0,0,75,14,89
NAZACARA DE PACAJES,consulta externa,personas de 50 a 59 anos,2024-08-01,3,20,0,0,0,0,23,0,23
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 50 a 59 anos,2024-08-01,13,26,1,4,0,0,39,5,44
OCURI,consulta externa,personas de 50 a 59 anos,2024-08-01,63,111,7,3,1,0,174,10,184
OKINAWA,consulta externa,personas de 50 a 59 anos,2024-08-01,64,91,27,48,0,0,155,75,230
OMEREQUE,consulta externa,personas de 50 a 59 anos,2024-08-01,52,86,0,12,0,0,138,12,150
ORURO,consulta externa,personas de 50 a 59 anos,2024-08-01,3114,4647,1180,2249,240,378,7761,3429,11190
PADCAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,204,303,37,67,41,36,507,104,611
PADILLA,consulta externa,personas de 50 a 59 anos,2024-08-01,137,228,37,66,0,0,365,103,468
PAILON,consulta externa,personas de 50 a 59 anos,2024-08-01,103,160,23,73,1,0,263,96,359
PALCA,consulta externa,personas de 50 a 59 anos,2024-08-01,123,152,9,3,17,29,275,12,287
PALOS BLANCOS,consulta externa,personas de 50 a 59 anos,2024-08-01,184,275,31,52,0,0,459,83,542
PAMPA AULLAGAS,consulta externa,personas de 50 a 59 anos,2024-08-01,20,19,4,1,0,0,39,5,44
PAMPA GRANDE,consulta externa,personas de 50 a 59 anos,2024-08-01,29,49,9,21,0,0,78,30,108
PAPEL PAMPA,consulta externa,personas de 50 a 59 anos,2024-08-01,39,42,4,7,0,0,81,11,92
PASORAPA,consulta externa,personas de 50 a 59 anos,2024-08-01,35,52,2,15,1,1,87,17,104
PATACAMAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,60,70,16,26,0,0,130,42,172
PAZÑA,consulta externa,personas de 50 a 59 anos,2024-08-01,24,40,14,5,0,0,64,19,83
PELECHUCO,consulta externa,personas de 50 a 59 anos,2024-08-01,59,51,7,8,4,7,110,15,125
POCOATA,consulta externa,personas de 50 a 59 anos,2024-08-01,159,179,1,4,0,0,338,5,343
POCONA,consulta externa,personas de 50 a 59 anos,2024-08-01,67,83,1,3,0,0,150,4,154
POJO (CBBA),consulta externa,personas de 50 a 59 anos,2024-08-01,38,68,16,25,0,0,106,41,147
POOPO,consulta externa,personas de 50 a 59 anos,2024-08-01,54,46,20,12,0,1,100,32,132
PORCO,consulta externa,personas de 50 a 59 anos,2024-08-01,19,30,0,0,1,0,49,0,49
POROMA,consulta externa,personas de 50 a 59 anos,2024-08-01,140,203,19,18,20,17,343,37,380
PORONGO,consulta externa,personas de 50 a 59 anos,2024-08-01,96,129,24,41,0,0,225,65,290
PORTACHUELO,consulta externa,personas de 50 a 59 anos,2024-08-01,39,48,44,110,10,7,87,154,241
PORVENIR,consulta externa,personas de 50 a 59 anos,2024-08-01,52,84,14,17,0,0,136,31,167
POSTRER VALLE,consulta externa,personas de 50 a 59 anos,2024-08-01,15,17,9,9,0,0,32,18,50
POTOSI,consulta externa,personas de 50 a 59 anos,2024-08-01,2165,2929,769,1135,292,405,5094,1904,6998
PRESTO,consulta externa,personas de 50 a 59 anos,2024-08-01,49,93,3,6,24,38,142,9,151
PUCARA,consulta externa,personas de 50 a 59 anos,2024-08-01,11,19,17,38,0,0,30,55,85
PUCARANI,consulta externa,personas de 50 a 59 anos,2024-08-01,113,189,18,43,0,0,302,61,363
PUERTO ACOSTA,consulta externa,personas de 50 a 59 anos,2024-08-01,46,40,8,4,0,0,86,12,98
PUERTO CARABUCO,consulta externa,personas de 50 a 59 anos,2024-08-01,63,66,16,12,0,0,129,28,157
PUERTO GONZALO MORENO,consulta externa,personas de 50 a 59 anos,2024-08-01,58,69,16,19,1,2,127,35,162
PUERTO PEREZ,consulta externa,personas de 50 a 59 anos,2024-08-01,28,38,2,3,0,0,66,5,71
PUERTO QUIJARRO,consulta externa,personas de 50 a 59 anos,2024-08-01,81,111,21,33,54,26,192,54,246
PUERTO RICO,consulta externa,personas de 50 a 59 anos,2024-08-01,26,31,7,9,0,0,57,16,73
PUERTO SILES,consulta externa,personas de 50 a 59 anos,2024-08-01,19,15,1,0,0,0,34,1,35
PUERTO SUAREZ,consulta externa,personas de 50 a 59 anos,2024-08-01,103,102,56,67,1,7,205,123,328
PUERTO VILLARROEL,consulta externa,personas de 50 a 59 anos,2024-08-01,389,503,87,149,4,1,892,236,1128
PUNA,consulta externa,personas de 50 a 59 anos,2024-08-01,114,166,1,2,38,29,280,3,283
PUNATA,consulta externa,personas de 50 a 59 anos,2024-08-01,202,411,192,386,0,0,613,578,1191
QUIABAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,36,45,5,4,0,0,81,9,90
QUILLACOLLO,consulta externa,personas de 50 a 59 anos,2024-08-01,602,1231,250,547,27,36,1833,797,2630
QUIME,consulta externa,personas de 50 a 59 anos,2024-08-01,32,28,9,10,0,0,60,19,79
QUIRUSILLAS,consulta externa,personas de 50 a 59 anos,2024-08-01,15,40,6,15,0,0,55,21,76
RAQAYPAMPA(ETA),consulta externa,personas de 50 a 59 anos,2024-08-01,49,84,1,5,10,23,133,6,139
RAVELO,consulta externa,personas de 50 a 59 anos,2024-08-01,93,170,0,2,0,0,263,2,265
REYES,consulta externa,personas de 50 a 59 anos,2024-08-01,97,147,0,1,0,0,244,1,245
RIBERALTA,consulta externa,personas de 50 a 59 anos,2024-08-01,687,1140,288,534,41,74,1827,822,2649
ROBORE,consulta externa,personas de 50 a 59 anos,2024-08-01,120,182,40,85,51,60,302,125,427
RURRENABAQUE,consulta externa,personas de 50 a 59 anos,2024-08-01,131,211,52,124,21,34,342,176,518
SABAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,36,32,11,7,11,2,68,18,86
SACABA,consulta externa,personas de 50 a 59 anos,2024-08-01,619,1234,244,450,210,341,1853,694,2547
SACABAMBA,consulta externa,personas de 50 a 59 anos,2024-08-01,16,35,3,2,0,0,51,5,56
SACACA,consulta externa,personas de 50 a 59 anos,2024-08-01,67,56,0,1,0,2,123,1,124
SAIPINA,consulta externa,personas de 50 a 59 anos,2024-08-01,53,76,34,26,0,0,129,60,189
SALINAS DE GARCI MENDOZA,consulta externa,personas de 50 a 59 anos,2024-08-01,38,54,11,10,8,12,92,21,113
SAMAIPATA,consulta externa,personas de 50 a 59 anos,2024-08-01,67,101,22,25,0,0,168,47,215
SAN AGUSTIN,consulta externa,personas de 50 a 59 anos,2024-08-01,16,26,1,0,0,0,42,1,43
SAN ANDRES,consulta externa,personas de 50 a 59 anos,2024-08-01,33,37,12,16,3,5,70,28,98
SAN ANDRES DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-08-01,24,25,2,6,0,0,49,8,57
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 50 a 59 anos,2024-08-01,8,7,1,0,0,0,15,1,16
SAN ANTONIO DE LOMERIO,consulta externa,personas de 50 a 59 anos,2024-08-01,30,40,4,9,0,0,70,13,83
SAN BENITO,consulta externa,personas de 50 a 59 anos,2024-08-01,27,85,16,42,0,0,112,58,170
SAN BORJA,consulta externa,personas de 50 a 59 anos,2024-08-01,215,308,47,93,48,101,523,140,663
SAN BUENA VENTURA,consulta externa,personas de 50 a 59 anos,2024-08-01,57,66,15,23,2,2,123,38,161
SAN CARLOS,consulta externa,personas de 50 a 59 anos,2024-08-01,57,106,0,2,11,17,163,2,165
SAN IGNACIO,consulta externa,personas de 50 a 59 anos,2024-08-01,113,166,22,32,5,7,279,54,333
SAN IGNACIO DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-08-01,209,322,50,113,1,1,531,163,694
SAN JAVIER(BNI),consulta externa,personas de 50 a 59 anos,2024-08-01,3,14,0,0,0,0,17,0,17
SAN JAVIER(STC),consulta externa,personas de 50 a 59 anos,2024-08-01,42,99,2,0,0,0,141,2,143
SAN JOAQUIN,consulta externa,personas de 50 a 59 anos,2024-08-01,30,45,12,17,0,0,75,29,104
SAN JOSE DE CHIQUITOS,consulta externa,personas de 50 a 59 anos,2024-08-01,85,101,11,12,1,0,186,23,209
SAN JUAN DE YAPACANI,consulta externa,personas de 50 a 59 anos,2024-08-01,51,84,0,1,0,0,135,1,136
SAN JULIAN,consulta externa,personas de 50 a 59 anos,2024-08-01,307,426,40,59,11,13,733,99,832
SAN LORENZO(PND),consulta externa,personas de 50 a 59 anos,2024-08-01,40,40,16,20,0,0,80,36,116
SAN LORENZO(TJA),consulta externa,personas de 50 a 59 anos,2024-08-01,245,467,30,29,0,0,712,59,771
SAN LUCAS,consulta externa,personas de 50 a 59 anos,2024-08-01,152,301,23,35,13,12,453,58,511
SAN MATIAS,consulta externa,personas de 50 a 59 anos,2024-08-01,71,125,43,97,2,2,196,140,336
SAN MIGUEL DE VELASCO,consulta externa,personas de 50 a 59 anos,2024-08-01,91,104,46,66,0,0,195,112,307
SAN PABLO DE LIPEZ,consulta externa,personas de 50 a 59 anos,2024-08-01,25,32,0,3,0,0,57,3,60
SAN PEDRO,consulta externa,personas de 50 a 59 anos,2024-08-01,90,129,12,20,0,2,219,32,251
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 50 a 59 anos,2024-08-01,114,157,0,0,7,14,271,0,271
SAN PEDRO DE CURAHUARA,consulta externa,personas de 50 a 59 anos,2024-08-01,29,42,1,3,6,11,71,4,75
SAN PEDRO DE MACHA,consulta externa,personas de 50 a 59 anos,2024-08-01,62,97,1,2,6,22,159,3,162
SAN PEDRO DE QUEMES,consulta externa,personas de 50 a 59 anos,2024-08-01,13,11,3,3,0,0,24,6,30
SAN PEDRO DE TIQUINA,consulta externa,personas de 50 a 59 anos,2024-08-01,30,36,32,37,0,0,66,69,135
SAN PEDRO(PND),consulta externa,personas de 50 a 59 anos,2024-08-01,19,12,1,1,0,0,31,2,33
SAN RAFAEL,consulta externa,personas de 50 a 59 anos,2024-08-01,46,65,24,40,0,0,111,64,175
SAN RAMON BENI,consulta externa,personas de 50 a 59 anos,2024-08-01,39,64,11,19,0,0,103,30,133
SAN RAMON SCZ,consulta externa,personas de 50 a 59 anos,2024-08-01,49,82,0,4,0,0,131,4,135
SANTA ANA,consulta externa,personas de 50 a 59 anos,2024-08-01,54,152,8,25,0,0,206,33,239
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 50 a 59 anos,2024-08-01,7573,12914,4633,7620,1113,1385,20487,12253,32740
SANTA ROSA,consulta externa,personas de 50 a 59 anos,2024-08-01,67,87,20,25,2,2,154,45,199
SANTA ROSA DEL SARA,consulta externa,personas de 50 a 59 anos,2024-08-01,155,213,11,9,19,26,368,20,388
SANTIAGO DE CALLAPA,consulta externa,personas de 50 a 59 anos,2024-08-01,36,52,0,5,0,0,88,5,93
SANTIAGO DE HUARI,consulta externa,personas de 50 a 59 anos,2024-08-01,32,48,2,7,0,0,80,9,89
SANTIAGO DE HUATA,consulta externa,personas de 50 a 59 anos,2024-08-01,19,31,15,28,0,0,50,43,93
SANTIAGO DE MACHACA,consulta externa,personas de 50 a 59 anos,2024-08-01,16,34,1,0,0,0,50,1,51
SANTIVAÑES,consulta externa,personas de 50 a 59 anos,2024-08-01,30,55,8,10,0,0,85,18,103
SANTUARIO DE QUILLACAS,consulta externa,personas de 50 a 59 anos,2024-08-01,17,33,0,1,26,20,50,1,51
SAPAHAQUI,consulta externa,personas de 50 a 59 anos,2024-08-01,60,81,7,7,7,4,141,14,155
SENA,consulta externa,personas de 50 a 59 anos,2024-08-01,49,65,10,16,0,0,114,26,140
SHINAOTA,consulta externa,personas de 50 a 59 anos,2024-08-01,154,250,30,44,5,10,404,74,478
SICA SICA (VILLA AROMA),consulta externa,personas de 50 a 59 anos,2024-08-01,96,148,24,36,13,18,244,60,304
SICAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,13,24,3,6,0,0,37,9,46
SIPE SIPE,consulta externa,personas de 50 a 59 anos,2024-08-01,120,284,49,103,0,0,404,152,556
SOPACHUY,consulta externa,personas de 50 a 59 anos,2024-08-01,94,94,23,43,0,0,188,66,254
SORACACHI,consulta externa,personas de 50 a 59 anos,2024-08-01,61,79,9,4,3,2,140,13,153
SORATA,consulta externa,personas de 50 a 59 anos,2024-08-01,98,101,41,40,16,10,199,81,280
SUCRE,consulta externa,personas de 50 a 59 anos,2024-08-01,2691,4986,1414,2775,210,275,7677,4189,11866
TACACHI,consulta externa,personas de 50 a 59 anos,2024-08-01,7,15,1,4,0,0,22,5,27
TACACOMA,consulta externa,personas de 50 a 59 anos,2024-08-01,52,87,4,12,0,0,139,16,155
TACOBAMBA,consulta externa,personas de 50 a 59 anos,2024-08-01,41,47,0,0,0,0,88,0,88
TACOPAYA,consulta externa,personas de 50 a 59 anos,2024-08-01,52,73,4,7,0,0,125,11,136
TAHUA,consulta externa,personas de 50 a 59 anos,2024-08-01,8,8,0,0,0,0,16,0,16
TAPACARI,consulta externa,personas de 50 a 59 anos,2024-08-01,84,128,0,0,6,12,212,0,212
