,group,variable,month,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS NUEVO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS REPETIDO,PERSONAS DE 40 A 49 AÑOS PRIMERA,PERSONAS DE 40 A 49 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
TARIJA,consulta externa,personas de 40 a 49 anos,2024-07-01,1860,4587,829,1967,484,579,6447,2796,9243
TARVITA,consulta externa,personas de 40 a 49 anos,2024-07-01,91,187,6,16,5,2,278,22,300
TEOPONTE,consulta externa,personas de 40 a 49 anos,2024-07-01,46,82,2,1,0,0,128,3,131
TIAHUANACU,consulta externa,personas de 40 a 49 anos,2024-07-01,42,69,3,15,0,0,111,18,129
TINGUIPAYA,consulta externa,personas de 40 a 49 anos,2024-07-01,113,134,0,4,4,4,247,4,251
TIPUANI,consulta externa,personas de 40 a 49 anos,2024-07-01,64,78,6,17,0,0,142,23,165
TIQUIPAYA,consulta externa,personas de 40 a 49 anos,2024-07-01,224,624,61,263,0,0,848,324,1172
TIRAQUE (CBBA),consulta externa,personas de 40 a 49 anos,2024-07-01,63,127,3,29,2,20,190,32,222
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 40 a 49 anos,2024-07-01,19,18,2,2,0,0,37,4,41
TOCO,consulta externa,personas de 40 a 49 anos,2024-07-01,29,50,15,42,0,0,79,57,136
TODOS SANTOS,consulta externa,personas de 40 a 49 anos,2024-07-01,1,2,0,0,1,0,3,0,3
TOLATA,consulta externa,personas de 40 a 49 anos,2024-07-01,19,53,19,23,0,0,72,42,114
TOLEDO,consulta externa,personas de 40 a 49 anos,2024-07-01,27,41,0,3,0,0,68,3,71
TOMAVE,consulta externa,personas de 40 a 49 anos,2024-07-01,40,76,0,1,0,0,116,1,117
TOMINA,consulta externa,personas de 40 a 49 anos,2024-07-01,68,120,18,17,0,0,188,35,223
TORO TORO,consulta externa,personas de 40 a 49 anos,2024-07-01,55,93,0,0,0,0,148,0,148
TOTORA(CBBA),consulta externa,personas de 40 a 49 anos,2024-07-01,65,112,2,18,6,0,177,20,197
TOTORA(ORR),consulta externa,personas de 40 a 49 anos,2024-07-01,11,47,0,2,0,6,58,2,60
TRIGAL,consulta externa,personas de 40 a 49 anos,2024-07-01,6,21,3,6,0,0,27,9,36
TRINIDAD,consulta externa,personas de 40 a 49 anos,2024-07-01,725,1359,243,581,327,464,2084,824,2908
TUPIZA,consulta externa,personas de 40 a 49 anos,2024-07-01,542,727,166,253,33,32,1269,419,1688
TURCO,consulta externa,personas de 40 a 49 anos,2024-07-01,27,44,4,3,0,0,71,7,78
UMALA,consulta externa,personas de 40 a 49 anos,2024-07-01,27,31,0,4,1,0,58,4,62
UNCIA,consulta externa,personas de 40 a 49 anos,2024-07-01,207,272,78,96,0,0,479,174,653
URIONDO (A. CONCEPCION),consulta externa,personas de 40 a 49 anos,2024-07-01,112,302,12,41,38,94,414,53,467
URUBICHA,consulta externa,personas de 40 a 49 anos,2024-07-01,27,73,0,0,2,3,100,0,100
UYUNI,consulta externa,personas de 40 a 49 anos,2024-07-01,319,498,60,108,10,8,817,168,985
VACAS,consulta externa,personas de 40 a 49 anos,2024-07-01,25,45,0,3,0,0,70,3,73
VALLEGRANDE,consulta externa,personas de 40 a 49 anos,2024-07-01,128,258,77,200,17,18,386,277,663
VIACHA,consulta externa,personas de 40 a 49 anos,2024-07-01,324,797,178,424,18,23,1121,602,1723
VILA VILA,consulta externa,personas de 40 a 49 anos,2024-07-01,50,63,1,0,4,5,113,1,114
VILLA CHARCAS,consulta externa,personas de 40 a 49 anos,2024-07-01,82,163,10,10,4,13,245,20,265
VILLA MONTES,consulta externa,personas de 40 a 49 anos,2024-07-01,479,928,106,163,41,22,1407,269,1676
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 40 a 49 anos,2024-07-01,18,38,9,10,0,0,56,19,75
VILLA RIVERO,consulta externa,personas de 40 a 49 anos,2024-07-01,24,40,11,11,0,0,64,22,86
VILLA SERRANO,consulta externa,personas de 40 a 49 anos,2024-07-01,71,154,19,41,0,0,225,60,285
VILLA TUNARI,consulta externa,personas de 40 a 49 anos,2024-07-01,646,962,83,122,1,4,1608,205,1813
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 40 a 49 anos,2024-07-01,88,160,12,42,0,0,248,54,302
VILLAZON,consulta externa,personas de 40 a 49 anos,2024-07-01,175,451,69,195,71,122,626,264,890
VINTO,consulta externa,personas de 40 a 49 anos,2024-07-01,184,521,28,115,0,0,705,143,848
VITICHI,consulta externa,personas de 40 a 49 anos,2024-07-01,62,104,1,0,13,9,166,1,167
WALDO BALLIVIAN,consulta externa,personas de 40 a 49 anos,2024-07-01,4,14,0,6,0,0,18,6,24
WARNES,consulta externa,personas de 40 a 49 anos,2024-07-01,673,1365,157,326,15,21,2038,483,2521
YACO,consulta externa,personas de 40 a 49 anos,2024-07-01,23,36,1,2,0,0,59,3,62
YACUIBA,consulta externa,personas de 40 a 49 anos,2024-07-01,725,1417,282,567,116,197,2142,849,2991
YAMPARAEZ,consulta externa,personas de 40 a 49 anos,2024-07-01,62,109,3,7,3,2,171,10,181
YANACACHI,consulta externa,personas de 40 a 49 anos,2024-07-01,65,74,2,3,1,1,139,5,144
YAPACANI,consulta externa,personas de 40 a 49 anos,2024-07-01,742,338,81,113,2,12,1080,194,1274
YOCALLA,consulta externa,personas de 40 a 49 anos,2024-07-01,14,34,2,1,0,11,48,3,51
YOTALA,consulta externa,personas de 40 a 49 anos,2024-07-01,56,107,13,17,13,30,163,30,193
YUNCHARA,consulta externa,personas de 40 a 49 anos,2024-07-01,39,86,7,28,0,0,125,35,160
YUNGUYO DE LITORAL,consulta externa,personas de 40 a 49 anos,2024-07-01,4,5,0,0,0,0,9,0,9
ZUDAÑEZ,consulta externa,personas de 40 a 49 anos,2024-07-01,56,120,16,49,0,0,176,65,241
ACACIO,consulta externa,personas de 40 a 49 anos,2024-08-01,20,54,0,0,0,0,74,0,74
ACHACACHI,consulta externa,personas de 40 a 49 anos,2024-08-01,165,312,24,61,7,5,477,85,562
ACHOCALLA,consulta externa,personas de 40 a 49 anos,2024-08-01,72,232,3,22,0,0,304,25,329
AIQUILE,consulta externa,personas de 40 a 49 anos,2024-08-01,128,256,49,110,29,47,384,159,543
ALALAY,consulta externa,personas de 40 a 49 anos,2024-08-01,15,9,3,4,3,7,24,7,31
ALCALA,consulta externa,personas de 40 a 49 anos,2024-08-01,33,87,5,20,5,7,120,25,145
ALTO BENI,consulta externa,personas de 40 a 49 anos,2024-08-01,108,130,3,15,0,0,238,18,256
ANCORAIMES,consulta externa,personas de 40 a 49 anos,2024-08-01,34,64,27,11,2,9,98,38,136
ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,17,30,3,1,0,0,47,4,51
ANTEQUERA,consulta externa,personas de 40 a 49 anos,2024-08-01,10,24,1,4,0,0,34,5,39
ANZALDO,consulta externa,personas de 40 a 49 anos,2024-08-01,42,46,4,7,14,18,88,11,99
APOLO,consulta externa,personas de 40 a 49 anos,2024-08-01,91,144,2,16,3,3,235,18,253
ARAMPAMPA,consulta externa,personas de 40 a 49 anos,2024-08-01,31,31,1,2,2,3,62,3,65
ARANI,consulta externa,personas de 40 a 49 anos,2024-08-01,16,44,10,24,0,0,60,34,94
ARBIETO,consulta externa,personas de 40 a 49 anos,2024-08-01,48,141,3,22,0,0,189,25,214
ARQUE,consulta externa,personas de 40 a 49 anos,2024-08-01,37,60,1,0,0,0,97,1,98
ASCENCION DE GUARAYOS,consulta externa,personas de 40 a 49 anos,2024-08-01,88,126,17,13,3,3,214,30,244
ATOCHA,consulta externa,personas de 40 a 49 anos,2024-08-01,246,206,76,50,16,7,452,126,578
AUCAPATA,consulta externa,personas de 40 a 49 anos,2024-08-01,26,44,1,0,5,8,70,1,71
AYATA,consulta externa,personas de 40 a 49 anos,2024-08-01,78,79,1,2,20,16,157,3,160
AYO AYO,consulta externa,personas de 40 a 49 anos,2024-08-01,44,49,7,4,23,25,93,11,104
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 40 a 49 anos,2024-08-01,152,226,23,17,9,10,378,40,418
AZURDUY,consulta externa,personas de 40 a 49 anos,2024-08-01,61,137,10,34,0,0,198,44,242
BATALLAS,consulta externa,personas de 40 a 49 anos,2024-08-01,34,55,18,23,0,0,89,41,130
BAURES,consulta externa,personas de 40 a 49 anos,2024-08-01,94,100,14,10,2,1,194,24,218
BELEN DE ANDAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,9,10,0,0,0,0,19,0,19
BELEN DE URMIRI,consulta externa,personas de 40 a 49 anos,2024-08-01,11,13,0,0,0,0,24,0,24
BELLA FLOR,consulta externa,personas de 40 a 49 anos,2024-08-01,27,57,8,20,0,1,84,28,112
BERMEJO,consulta externa,personas de 40 a 49 anos,2024-08-01,443,812,96,201,41,63,1255,297,1552
BETANZOS,consulta externa,personas de 40 a 49 anos,2024-08-01,177,328,5,10,1,1,505,15,520
BOLIVAR,consulta externa,personas de 40 a 49 anos,2024-08-01,20,23,2,3,0,0,43,5,48
BOLPEBRA,consulta externa,personas de 40 a 49 anos,2024-08-01,18,29,3,4,0,0,47,7,54
BOYUIBE,consulta externa,personas de 40 a 49 anos,2024-08-01,33,95,10,37,0,0,128,47,175
BUENA VISTA,consulta externa,personas de 40 a 49 anos,2024-08-01,88,181,1,11,2,1,269,12,281
CABEZAS,consulta externa,personas de 40 a 49 anos,2024-08-01,223,332,17,32,10,12,555,49,604
CAIROMA,consulta externa,personas de 40 a 49 anos,2024-08-01,95,88,3,3,2,2,183,6,189
"CAIZA ""D""",consulta externa,personas de 40 a 49 anos,2024-08-01,80,117,0,3,0,0,197,3,200
CAJUATA,consulta externa,personas de 40 a 49 anos,2024-08-01,46,94,13,29,3,1,140,42,182
CALACOTO,consulta externa,personas de 40 a 49 anos,2024-08-01,21,45,0,5,0,0,66,5,71
CALAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,36,85,3,6,0,0,121,9,130
CAMARGO,consulta externa,personas de 40 a 49 anos,2024-08-01,182,356,20,66,0,0,538,86,624
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 40 a 49 anos,2024-08-01,29,70,3,6,0,0,99,9,108
CAMIRI,consulta externa,personas de 40 a 49 anos,2024-08-01,116,273,52,84,0,0,389,136,525
CAPINOTA,consulta externa,personas de 40 a 49 anos,2024-08-01,125,211,11,33,0,0,336,44,380
CAQUIAVIRI,consulta externa,personas de 40 a 49 anos,2024-08-01,53,64,0,1,0,0,117,1,118
CARACOLLO,consulta externa,personas de 40 a 49 anos,2024-08-01,103,176,16,11,11,16,279,27,306
CARANAVI,consulta externa,personas de 40 a 49 anos,2024-08-01,328,531,35,92,18,32,859,127,986
CARANGAS,consulta externa,personas de 40 a 49 anos,2024-08-01,6,5,1,0,0,0,11,1,12
CARAPARI,consulta externa,personas de 40 a 49 anos,2024-08-01,142,288,20,53,10,12,430,73,503
CARIPUYO,consulta externa,personas de 40 a 49 anos,2024-08-01,41,68,0,0,0,0,109,0,109
CARMEN RIVERO TORREZ,consulta externa,personas de 40 a 49 anos,2024-08-01,41,62,1,2,9,3,103,3,106
CATACORA,consulta externa,personas de 40 a 49 anos,2024-08-01,12,24,0,0,0,0,36,0,36
CHACARILLA,consulta externa,personas de 40 a 49 anos,2024-08-01,24,17,0,1,0,0,41,1,42
CHALLAPATA,consulta externa,personas de 40 a 49 anos,2024-08-01,85,250,6,32,17,50,335,38,373
CHAQUI,consulta externa,personas de 40 a 49 anos,2024-08-01,21,63,0,2,0,0,84,2,86
CHARAGUA,consulta externa,personas de 40 a 49 anos,2024-08-01,199,396,7,42,0,0,595,49,644
CHARAÑA,consulta externa,personas de 40 a 49 anos,2024-08-01,35,33,3,3,0,0,68,6,74
CHAYANTA,consulta externa,personas de 40 a 49 anos,2024-08-01,94,115,23,26,12,21,209,49,258
CHIMORE,consulta externa,personas de 40 a 49 anos,2024-08-01,151,237,26,38,10,25,388,64,452
CHIPAYA,consulta externa,personas de 40 a 49 anos,2024-08-01,6,9,0,1,0,0,15,1,16
CHOQUE COTA,consulta externa,personas de 40 a 49 anos,2024-08-01,7,13,0,0,0,0,20,0,20
CHUA COCANI,consulta externa,personas de 40 a 49 anos,2024-08-01,12,12,6,7,0,0,24,13,37
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 40 a 49 anos,2024-08-01,120,173,21,32,1,5,293,53,346
CHUMA,consulta externa,personas de 40 a 49 anos,2024-08-01,61,101,5,11,26,26,162,16,178
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 40 a 49 anos,2024-08-01,83,57,11,10,0,0,140,21,161
CKOCHAS,consulta externa,personas de 40 a 49 anos,2024-08-01,99,183,1,3,1,3,282,4,286
CLIZA,consulta externa,personas de 40 a 49 anos,2024-08-01,63,181,34,55,0,0,244,89,333
COBIJA,consulta externa,personas de 40 a 49 anos,2024-08-01,612,858,235,446,10,7,1470,681,2151
COCAPATA,consulta externa,personas de 40 a 49 anos,2024-08-01,73,159,0,1,0,0,232,1,233
COCHABAMBA,consulta externa,personas de 40 a 49 anos,2024-08-01,7160,12489,4109,7885,318,429,19649,11994,31643
COIPASA,consulta externa,personas de 40 a 49 anos,2024-08-01,3,7,2,0,0,0,10,2,12
COLCAPIRHUA,consulta externa,personas de 40 a 49 anos,2024-08-01,253,511,149,207,0,0,764,356,1120
"COLCHA ""K""",consulta externa,personas de 40 a 49 anos,2024-08-01,311,311,18,20,36,22,622,38,660
COLLANA,consulta externa,personas de 40 a 49 anos,2024-08-01,16,30,2,7,0,0,46,9,55
COLOMI,consulta externa,personas de 40 a 49 anos,2024-08-01,63,138,7,14,18,25,201,21,222
COLPA BELGICA,consulta externa,personas de 40 a 49 anos,2024-08-01,40,67,16,60,5,5,107,76,183
COLQUECHACA,consulta externa,personas de 40 a 49 anos,2024-08-01,81,127,5,1,0,0,208,6,214
COLQUENCHA,consulta externa,personas de 40 a 49 anos,2024-08-01,39,84,2,8,0,0,123,10,133
COLQUIRI,consulta externa,personas de 40 a 49 anos,2024-08-01,243,165,119,59,8,1,408,178,586
COMANCHE,consulta externa,personas de 40 a 49 anos,2024-08-01,15,11,0,0,2,7,26,0,26
COMARAPA,consulta externa,personas de 40 a 49 anos,2024-08-01,95,250,10,43,3,5,345,53,398
COMBAYA,consulta externa,personas de 40 a 49 anos,2024-08-01,23,24,2,0,0,0,47,2,49
CONCEPCION,consulta externa,personas de 40 a 49 anos,2024-08-01,86,114,3,10,1,0,200,13,213
COPACABANA,consulta externa,personas de 40 a 49 anos,2024-08-01,32,106,1,3,0,0,138,4,142
CORIPATA,consulta externa,personas de 40 a 49 anos,2024-08-01,109,197,15,22,3,3,306,37,343
CORO CORO,consulta externa,personas de 40 a 49 anos,2024-08-01,84,92,4,5,0,0,176,9,185
COROICO,consulta externa,personas de 40 a 49 anos,2024-08-01,111,229,11,51,14,20,340,62,402
CORQUE,consulta externa,personas de 40 a 49 anos,2024-08-01,27,67,0,3,2,2,94,3,97
COTAGAITA,consulta externa,personas de 40 a 49 anos,2024-08-01,307,378,25,32,17,6,685,57,742
COTOCA,consulta externa,personas de 40 a 49 anos,2024-08-01,310,799,96,173,79,177,1109,269,1378
CRUZ DE MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,3,6,0,0,0,0,9,0,9
CUATRO CAÑADAS,consulta externa,personas de 40 a 49 anos,2024-08-01,104,160,40,55,5,5,264,95,359
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 40 a 49 anos,2024-08-01,13,15,9,2,0,0,28,11,39
CUEVO,consulta externa,personas de 40 a 49 anos,2024-08-01,52,79,1,17,0,0,131,18,149
CULPINA,consulta externa,personas de 40 a 49 anos,2024-08-01,75,202,13,31,12,30,277,44,321
CURAHUARA DE CARANGAS,consulta externa,personas de 40 a 49 anos,2024-08-01,11,30,2,7,2,7,41,9,50
CURVA,consulta externa,personas de 40 a 49 anos,2024-08-01,18,23,1,0,3,2,41,1,42
DESAGUADERO,consulta externa,personas de 40 a 49 anos,2024-08-01,22,43,1,11,4,11,65,12,77
EL ALTO,consulta externa,personas de 40 a 49 anos,2024-08-01,2819,6293,1529,3138,495,744,9112,4667,13779
EL CHORO,consulta externa,personas de 40 a 49 anos,2024-08-01,18,26,3,1,0,0,44,4,48
EL PUENTE(STC),consulta externa,personas de 40 a 49 anos,2024-08-01,75,132,0,3,5,0,207,3,210
EL PUENTE(TJA),consulta externa,personas de 40 a 49 anos,2024-08-01,88,191,3,14,34,63,279,17,296
EL TORNO,consulta externa,personas de 40 a 49 anos,2024-08-01,370,710,278,360,0,0,1080,638,1718
EL VILLAR,consulta externa,personas de 40 a 49 anos,2024-08-01,77,121,4,10,0,0,198,14,212
ENTRE RIOS TRJ,consulta externa,personas de 40 a 49 anos,2024-08-01,199,402,14,47,0,0,601,61,662
ENTRE RIOS CBBA,consulta externa,personas de 40 a 49 anos,2024-08-01,218,365,49,33,0,0,583,82,665
ESCARA,consulta externa,personas de 40 a 49 anos,2024-08-01,1,5,0,0,0,0,6,0,6
ESCOMA,consulta externa,personas de 40 a 49 anos,2024-08-01,24,30,2,1,0,0,54,3,57
ESMERALDA,consulta externa,personas de 40 a 49 anos,2024-08-01,12,16,0,2,1,0,28,2,30
EUCALIPTUS,consulta externa,personas de 40 a 49 anos,2024-08-01,10,27,2,4,3,5,37,6,43
EUREKA (SANTOS MERCADO),consulta externa,personas de 40 a 49 anos,2024-08-01,21,25,2,6,0,0,46,8,54
EXALTACION,consulta externa,personas de 40 a 49 anos,2024-08-01,36,36,1,0,7,11,72,1,73
FERNANDEZ ALONSO,consulta externa,personas de 40 a 49 anos,2024-08-01,58,208,15,37,0,0,266,52,318
FILADELFIA,consulta externa,personas de 40 a 49 anos,2024-08-01,203,201,10,34,0,0,404,44,448
GAIOC JATUN AYLLU YURA,consulta externa,personas de 40 a 49 anos,2024-08-01,33,71,0,1,0,0,104,1,105
GENERAL SAAVEDRA,consulta externa,personas de 40 a 49 anos,2024-08-01,103,243,27,38,0,0,346,65,411
GIA-TIM,consulta externa,personas de 40 a 49 anos,2024-08-01,22,36,1,0,0,0,58,1,59
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 40 a 49 anos,2024-08-01,54,86,2,5,1,0,140,7,147
GUANAY,consulta externa,personas de 40 a 49 anos,2024-08-01,75,111,20,35,0,0,186,55,241
GUAQUI,consulta externa,personas de 40 a 49 anos,2024-08-01,41,50,3,6,5,8,91,9,100
GUAYARAMERIN,consulta externa,personas de 40 a 49 anos,2024-08-01,220,399,91,173,45,46,619,264,883
GUTIERREZ,consulta externa,personas de 40 a 49 anos,2024-08-01,78,185,10,42,0,0,263,52,315
HUACARAJE,consulta externa,personas de 40 a 49 anos,2024-08-01,23,42,10,12,0,1,65,22,87
HUACARETA,consulta externa,personas de 40 a 49 anos,2024-08-01,93,118,19,39,0,1,211,58,269
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 40 a 49 anos,2024-08-01,28,53,7,10,2,0,81,17,98
HUACHACALLA,consulta externa,personas de 40 a 49 anos,2024-08-01,13,12,4,2,0,2,25,6,31
HUANUNI,consulta externa,personas de 40 a 49 anos,2024-08-01,783,381,244,113,0,3,1164,357,1521
HUARINA,consulta externa,personas de 40 a 49 anos,2024-08-01,18,51,13,33,0,0,69,46,115
HUATAJATA,consulta externa,personas de 40 a 49 anos,2024-08-01,8,18,9,5,0,0,26,14,40
HUAYLLAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,25,42,0,3,0,0,67,3,70
HUMANATA,consulta externa,personas de 40 a 49 anos,2024-08-01,5,10,2,3,0,0,15,5,20
ICHOCA,consulta externa,personas de 40 a 49 anos,2024-08-01,42,57,3,0,6,9,99,3,102
ICLA,consulta externa,personas de 40 a 49 anos,2024-08-01,63,115,16,35,0,0,178,51,229
INCAHUASI,consulta externa,personas de 40 a 49 anos,2024-08-01,76,138,8,7,14,23,214,15,229
INGAVI (HUMAITA),consulta externa,personas de 40 a 49 anos,2024-08-01,18,26,0,0,0,0,44,0,44
INQUISIVI,consulta externa,personas de 40 a 49 anos,2024-08-01,85,103,3,3,0,1,188,6,194
IRUPANA (VILLA DE LANZA),consulta externa,personas de 40 a 49 anos,2024-08-01,125,223,28,45,0,0,348,73,421
IXIAMAS,consulta externa,personas de 40 a 49 anos,2024-08-01,72,125,6,5,8,5,197,11,208
JESUS DE MACHACA,consulta externa,personas de 40 a 49 anos,2024-08-01,56,98,13,27,3,0,154,40,194
LA ASUNTA,consulta externa,personas de 40 a 49 anos,2024-08-01,204,317,33,55,92,115,521,88,609
LA GUARDIA,consulta externa,personas de 40 a 49 anos,2024-08-01,574,1113,170,420,32,38,1687,590,2277
LA PAZ,consulta externa,personas de 40 a 49 anos,2024-08-01,6007,11082,3944,8798,722,785,17089,12742,29831
LA RIVERA,consulta externa,personas de 40 a 49 anos,2024-08-01,8,3,0,0,0,0,11,0,11
LAGUNILLAS,consulta externa,personas de 40 a 49 anos,2024-08-01,60,110,18,19,0,0,170,37,207
LAJA,consulta externa,personas de 40 a 49 anos,2024-08-01,56,91,28,25,0,0,147,53,200
LAS CARRERAS,consulta externa,personas de 40 a 49 anos,2024-08-01,16,46,1,3,0,0,62,4,66
LICOMA PAMPA,consulta externa,personas de 40 a 49 anos,2024-08-01,16,30,2,0,0,0,46,2,48
LLALLAGUA,consulta externa,personas de 40 a 49 anos,2024-08-01,236,420,23,48,1,1,656,71,727
LLICA,consulta externa,personas de 40 a 49 anos,2024-08-01,22,56,1,0,0,0,78,1,79
LORETO,consulta externa,personas de 40 a 49 anos,2024-08-01,19,41,6,3,0,0,60,9,69
LURIBAY,consulta externa,personas de 40 a 49 anos,2024-08-01,68,133,4,6,0,0,201,10,211
MACHACAMARCA,consulta externa,personas de 40 a 49 anos,2024-08-01,25,49,3,4,8,5,74,7,81
MACHARETI,consulta externa,personas de 40 a 49 anos,2024-08-01,49,133,6,21,2,7,182,27,209
MAGDALENA,consulta externa,personas de 40 a 49 anos,2024-08-01,47,81,13,18,35,32,128,31,159
MAIRANA,consulta externa,personas de 40 a 49 anos,2024-08-01,42,92,22,53,0,0,134,75,209
MALLA,consulta externa,personas de 40 a 49 anos,2024-08-01,26,23,0,0,0,0,49,0,49
MAPIRI,consulta externa,personas de 40 a 49 anos,2024-08-01,69,156,5,15,0,0,225,20,245
MECAPACA,consulta externa,personas de 40 a 49 anos,2024-08-01,47,82,5,9,0,0,129,14,143
MINEROS,consulta externa,personas de 40 a 49 anos,2024-08-01,29,43,9,22,43,82,72,31,103
MIZQUE,consulta externa,personas de 40 a 49 anos,2024-08-01,99,151,19,33,34,24,250,52,302
MOCOMOCO,consulta externa,personas de 40 a 49 anos,2024-08-01,66,97,7,8,0,0,163,15,178
MOJINETE,consulta externa,personas de 40 a 49 anos,2024-08-01,11,16,0,1,0,0,27,1,28
MOJOCOYA,consulta externa,personas de 40 a 49 anos,2024-08-01,70,114,3,2,0,0,184,5,189
MONTEAGUDO,consulta externa,personas de 40 a 49 anos,2024-08-01,297,563,79,164,3,7,860,243,1103
MONTERO,consulta externa,personas de 40 a 49 anos,2024-08-01,1025,2008,356,578,5,4,3033,934,3967
MORO MORO,consulta externa,personas de 40 a 49 anos,2024-08-01,14,32,4,22,0,0,46,26,72
MOROCHATA,consulta externa,personas de 40 a 49 anos,2024-08-01,35,58,2,1,0,0,93,3,96
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 40 a 49 anos,2024-08-01,58,45,7,5,0,0,103,12,115
NAZACARA DE PACAJES,consulta externa,personas de 40 a 49 anos,2024-08-01,4,8,0,0,0,0,12,0,12
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 40 a 49 anos,2024-08-01,34,37,1,3,0,0,71,4,75
OCURI,consulta externa,personas de 40 a 49 anos,2024-08-01,73,140,6,8,0,0,213,14,227
OKINAWA,consulta externa,personas de 40 a 49 anos,2024-08-01,51,120,24,36,0,0,171,60,231
OMEREQUE,consulta externa,personas de 40 a 49 anos,2024-08-01,47,71,3,13,0,0,118,16,134
ORURO,consulta externa,personas de 40 a 49 anos,2024-08-01,3805,6013,1201,2398,328,578,9818,3599,13417
PADCAYA,consulta externa,personas de 40 a 49 anos,2024-08-01,179,292,24,39,44,40,471,63,534
PADILLA,consulta externa,personas de 40 a 49 anos,2024-08-01,156,266,17,60,1,1,422,77,499
PAILON,consulta externa,personas de 40 a 49 anos,2024-08-01,125,204,29,68,1,2,329,97,426
PALCA,consulta externa,personas de 40 a 49 anos,2024-08-01,119,192,3,0,23,20,311,3,314
PALOS BLANCOS,consulta externa,personas de 40 a 49 anos,2024-08-01,220,337,32,44,0,0,557,76,633
PAMPA AULLAGAS,consulta externa,personas de 40 a 49 anos,2024-08-01,15,35,0,1,0,0,50,1,51
PAMPA GRANDE,consulta externa,personas de 40 a 49 anos,2024-08-01,19,52,4,13,0,0,71,17,88
PAPEL PAMPA,consulta externa,personas de 40 a 49 anos,2024-08-01,42,61,0,2,0,0,103,2,105
PASORAPA,consulta externa,personas de 40 a 49 anos,2024-08-01,24,30,4,3,0,1,54,7,61
PATACAMAYA,consulta externa,personas de 40 a 49 anos,2024-08-01,104,115,19,40,0,0,219,59,278
PAZÑA,consulta externa,personas de 40 a 49 anos,2024-08-01,37,51,11,7,0,0,88,18,106
PELECHUCO,consulta externa,personas de 40 a 49 anos,2024-08-01,62,90,3,11,3,2,152,14,166
