,group,variable,month,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS NUEVO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS REPETIDO,PERSONAS DE 10 A 14 AÑOS PRIMERA,PERSONAS DE 10 A 14 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
ROBORE,consulta externa,personas de 10 a 14 anos,2024-08-01,58,93,6,6,10,12,151,12,163
RURRENABAQUE,consulta externa,personas de 10 a 14 anos,2024-08-01,125,155,12,15,12,9,280,27,307
SABAYA,consulta externa,personas de 10 a 14 anos,2024-08-01,12,7,3,0,2,0,19,3,22
SACABA,consulta externa,personas de 10 a 14 anos,2024-08-01,506,548,65,79,209,202,1054,144,1198
SACABAMBA,consulta externa,personas de 10 a 14 anos,2024-08-01,63,77,1,1,0,0,140,2,142
SACACA,consulta externa,personas de 10 a 14 anos,2024-08-01,41,49,1,1,0,4,90,2,92
SAIPINA,consulta externa,personas de 10 a 14 anos,2024-08-01,26,30,5,8,0,0,56,13,69
SALINAS DE GARCI MENDOZA,consulta externa,personas de 10 a 14 anos,2024-08-01,25,40,2,1,9,9,65,3,68
SAMAIPATA,consulta externa,personas de 10 a 14 anos,2024-08-01,39,40,4,5,0,0,79,9,88
SAN AGUSTIN,consulta externa,personas de 10 a 14 anos,2024-08-01,11,16,0,0,0,0,27,0,27
SAN ANDRES,consulta externa,personas de 10 a 14 anos,2024-08-01,52,49,0,5,8,5,101,5,106
SAN ANDRES DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-08-01,12,22,1,1,0,0,34,2,36
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 10 a 14 anos,2024-08-01,13,8,0,1,0,0,21,1,22
SAN ANTONIO DE LOMERIO,consulta externa,personas de 10 a 14 anos,2024-08-01,27,37,1,0,0,0,64,1,65
SAN BENITO,consulta externa,personas de 10 a 14 anos,2024-08-01,44,47,6,5,0,0,91,11,102
SAN BORJA,consulta externa,personas de 10 a 14 anos,2024-08-01,235,270,49,57,79,83,505,106,611
SAN BUENA VENTURA,consulta externa,personas de 10 a 14 anos,2024-08-01,50,52,4,3,0,0,102,7,109
SAN CARLOS,consulta externa,personas de 10 a 14 anos,2024-08-01,45,54,3,0,8,4,99,3,102
SAN IGNACIO,consulta externa,personas de 10 a 14 anos,2024-08-01,109,132,7,19,3,14,241,26,267
SAN IGNACIO DE VELASCO,consulta externa,personas de 10 a 14 anos,2024-08-01,149,196,21,23,0,0,345,44,389
SAN JAVIER(BNI),consulta externa,personas de 10 a 14 anos,2024-08-01,3,6,0,0,0,0,9,0,9
SAN JAVIER(STC),consulta externa,personas de 10 a 14 anos,2024-08-01,24,35,0,3,0,0,59,3,62
SAN JOAQUIN,consulta externa,personas de 10 a 14 anos,2024-08-01,16,19,1,3,0,0,35,4,39
SAN JOSE DE CHIQUITOS,consulta externa,personas de 10 a 14 anos,2024-08-01,68,67,4,1,0,0,135,5,140
SAN JUAN DE YAPACANI,consulta externa,personas de 10 a 14 anos,2024-08-01,41,47,2,2,0,0,88,4,92
SAN JULIAN,consulta externa,personas de 10 a 14 anos,2024-08-01,214,224,25,17,3,7,438,42,480
SAN LORENZO(PND),consulta externa,personas de 10 a 14 anos,2024-08-01,54,43,7,3,0,0,97,10,107
SAN LORENZO(TJA),consulta externa,personas de 10 a 14 anos,2024-08-01,305,337,5,3,0,0,642,8,650
SAN LUCAS,consulta externa,personas de 10 a 14 anos,2024-08-01,162,198,3,2,11,12,360,5,365
SAN MATIAS,consulta externa,personas de 10 a 14 anos,2024-08-01,53,57,8,7,3,0,110,15,125
SAN MIGUEL DE VELASCO,consulta externa,personas de 10 a 14 anos,2024-08-01,153,155,25,14,0,0,308,39,347
SAN PABLO DE LIPEZ,consulta externa,personas de 10 a 14 anos,2024-08-01,36,43,0,1,0,0,79,1,80
SAN PEDRO,consulta externa,personas de 10 a 14 anos,2024-08-01,130,156,6,3,2,4,286,9,295
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-08-01,188,201,0,0,19,17,389,0,389
SAN PEDRO DE CURAHUARA,consulta externa,personas de 10 a 14 anos,2024-08-01,34,38,0,0,6,4,72,0,72
SAN PEDRO DE MACHA,consulta externa,personas de 10 a 14 anos,2024-08-01,66,74,0,0,25,9,140,0,140
SAN PEDRO DE QUEMES,consulta externa,personas de 10 a 14 anos,2024-08-01,10,7,0,1,0,0,17,1,18
SAN PEDRO DE TIQUINA,consulta externa,personas de 10 a 14 anos,2024-08-01,30,46,6,11,0,0,76,17,93
SAN PEDRO(PND),consulta externa,personas de 10 a 14 anos,2024-08-01,9,15,0,0,0,0,24,0,24
SAN RAFAEL,consulta externa,personas de 10 a 14 anos,2024-08-01,33,39,2,3,0,0,72,5,77
SAN RAMON BENI,consulta externa,personas de 10 a 14 anos,2024-08-01,32,30,9,11,0,0,62,20,82
SAN RAMON SCZ,consulta externa,personas de 10 a 14 anos,2024-08-01,29,45,0,0,0,0,74,0,74
SANTA ANA,consulta externa,personas de 10 a 14 anos,2024-08-01,54,68,5,7,0,0,122,12,134
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 10 a 14 anos,2024-08-01,3882,4023,1136,1240,460,474,7905,2376,10281
SANTA ROSA,consulta externa,personas de 10 a 14 anos,2024-08-01,44,66,2,2,5,1,110,4,114
SANTA ROSA DEL SARA,consulta externa,personas de 10 a 14 anos,2024-08-01,100,147,6,4,7,5,247,10,257
SANTIAGO DE CALLAPA,consulta externa,personas de 10 a 14 anos,2024-08-01,24,35,0,0,0,0,59,0,59
SANTIAGO DE HUARI,consulta externa,personas de 10 a 14 anos,2024-08-01,43,36,1,1,0,1,79,2,81
SANTIAGO DE HUATA,consulta externa,personas de 10 a 14 anos,2024-08-01,12,25,8,9,0,0,37,17,54
SANTIAGO DE MACHACA,consulta externa,personas de 10 a 14 anos,2024-08-01,11,15,0,1,0,0,26,1,27
SANTIVAÑES,consulta externa,personas de 10 a 14 anos,2024-08-01,74,69,5,2,0,0,143,7,150
SANTUARIO DE QUILLACAS,consulta externa,personas de 10 a 14 anos,2024-08-01,20,24,0,0,16,24,44,0,44
SAPAHAQUI,consulta externa,personas de 10 a 14 anos,2024-08-01,52,47,1,3,5,8,99,4,103
SENA,consulta externa,personas de 10 a 14 anos,2024-08-01,68,94,1,0,0,0,162,1,163
SHINAOTA,consulta externa,personas de 10 a 14 anos,2024-08-01,205,151,11,13,12,5,356,24,380
SICA SICA (VILLA AROMA),consulta externa,personas de 10 a 14 anos,2024-08-01,61,93,4,1,7,12,154,5,159
SICAYA,consulta externa,personas de 10 a 14 anos,2024-08-01,28,16,0,0,0,0,44,0,44
SIPE SIPE,consulta externa,personas de 10 a 14 anos,2024-08-01,111,117,32,23,0,0,228,55,283
SOPACHUY,consulta externa,personas de 10 a 14 anos,2024-08-01,61,49,8,7,0,0,110,15,125
SORACACHI,consulta externa,personas de 10 a 14 anos,2024-08-01,36,55,0,2,0,3,91,2,93
SORATA,consulta externa,personas de 10 a 14 anos,2024-08-01,38,60,11,22,6,14,98,33,131
SUCRE,consulta externa,personas de 10 a 14 anos,2024-08-01,1802,1699,713,526,103,129,3501,1239,4740
TACACHI,consulta externa,personas de 10 a 14 anos,2024-08-01,3,9,0,0,0,0,12,0,12
TACACOMA,consulta externa,personas de 10 a 14 anos,2024-08-01,72,60,3,3,0,0,132,6,138
TACOBAMBA,consulta externa,personas de 10 a 14 anos,2024-08-01,51,51,0,0,0,0,102,0,102
TACOPAYA,consulta externa,personas de 10 a 14 anos,2024-08-01,63,64,2,5,0,0,127,7,134
TAHUA,consulta externa,personas de 10 a 14 anos,2024-08-01,8,5,0,0,0,0,13,0,13
TAPACARI,consulta externa,personas de 10 a 14 anos,2024-08-01,60,96,0,1,1,8,156,1,157
TARABUCO,consulta externa,personas de 10 a 14 anos,2024-08-01,44,51,1,3,0,0,95,4,99
TARACO,consulta externa,personas de 10 a 14 anos,2024-08-01,29,42,6,6,0,0,71,12,83
TARATA,consulta externa,personas de 10 a 14 anos,2024-08-01,42,49,3,10,0,0,91,13,104
TARIJA,consulta externa,personas de 10 a 14 anos,2024-08-01,2048,1946,306,308,131,172,3994,614,4608
TARVITA,consulta externa,personas de 10 a 14 anos,2024-08-01,84,122,4,5,1,3,206,9,215
TEOPONTE,consulta externa,personas de 10 a 14 anos,2024-08-01,55,77,0,0,0,0,132,0,132
TIAHUANACU,consulta externa,personas de 10 a 14 anos,2024-08-01,61,79,14,10,0,0,140,24,164
TINGUIPAYA,consulta externa,personas de 10 a 14 anos,2024-08-01,119,151,0,0,1,0,270,0,270
TIPUANI,consulta externa,personas de 10 a 14 anos,2024-08-01,58,28,1,4,0,0,86,5,91
TIQUIPAYA,consulta externa,personas de 10 a 14 anos,2024-08-01,259,293,13,26,0,0,552,39,591
TIRAQUE (CBBA),consulta externa,personas de 10 a 14 anos,2024-08-01,72,71,20,19,10,7,143,39,182
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 10 a 14 anos,2024-08-01,16,14,0,0,0,0,30,0,30
TOCO,consulta externa,personas de 10 a 14 anos,2024-08-01,27,31,12,13,0,0,58,25,83
TODOS SANTOS,consulta externa,personas de 10 a 14 anos,2024-08-01,4,1,0,0,0,0,5,0,5
TOLATA,consulta externa,personas de 10 a 14 anos,2024-08-01,14,14,7,14,0,0,28,21,49
TOLEDO,consulta externa,personas de 10 a 14 anos,2024-08-01,16,23,1,0,0,0,39,1,40
TOMAVE,consulta externa,personas de 10 a 14 anos,2024-08-01,27,56,0,1,0,0,83,1,84
TOMINA,consulta externa,personas de 10 a 14 anos,2024-08-01,57,53,8,2,0,0,110,10,120
TORO TORO,consulta externa,personas de 10 a 14 anos,2024-08-01,87,73,2,2,0,0,160,4,164
TOTORA(CBBA),consulta externa,personas de 10 a 14 anos,2024-08-01,64,70,8,12,5,5,134,20,154
TOTORA(ORR),consulta externa,personas de 10 a 14 anos,2024-08-01,33,27,1,1,5,3,60,2,62
TRIGAL,consulta externa,personas de 10 a 14 anos,2024-08-01,7,8,0,1,0,0,15,1,16
TRINIDAD,consulta externa,personas de 10 a 14 anos,2024-08-01,269,361,62,164,62,86,630,226,856
TUPIZA,consulta externa,personas de 10 a 14 anos,2024-08-01,316,379,44,46,22,15,695,90,785
TURCO,consulta externa,personas de 10 a 14 anos,2024-08-01,31,36,0,0,0,0,67,0,67
UMALA,consulta externa,personas de 10 a 14 anos,2024-08-01,26,23,2,0,0,0,49,2,51
UNCIA,consulta externa,personas de 10 a 14 anos,2024-08-01,120,117,8,8,0,0,237,16,253
URIONDO (A. CONCEPCION),consulta externa,personas de 10 a 14 anos,2024-08-01,226,204,13,9,118,101,430,22,452
URUBICHA,consulta externa,personas de 10 a 14 anos,2024-08-01,20,37,0,0,0,0,57,0,57
UYUNI,consulta externa,personas de 10 a 14 anos,2024-08-01,145,169,18,11,4,2,314,29,343
VACAS,consulta externa,personas de 10 a 14 anos,2024-08-01,43,32,3,0,10,9,75,3,78
VALLEGRANDE,consulta externa,personas de 10 a 14 anos,2024-08-01,118,105,17,13,7,7,223,30,253
VIACHA,consulta externa,personas de 10 a 14 anos,2024-08-01,367,356,104,92,12,4,723,196,919
VILA VILA,consulta externa,personas de 10 a 14 anos,2024-08-01,57,68,0,0,3,4,125,0,125
VILLA CHARCAS,consulta externa,personas de 10 a 14 anos,2024-08-01,80,124,5,3,4,7,204,8,212
VILLA MONTES,consulta externa,personas de 10 a 14 anos,2024-08-01,287,281,12,11,15,25,568,23,591
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 10 a 14 anos,2024-08-01,33,43,2,1,0,0,76,3,79
VILLA RIVERO,consulta externa,personas de 10 a 14 anos,2024-08-01,31,29,2,1,0,0,60,3,63
VILLA SERRANO,consulta externa,personas de 10 a 14 anos,2024-08-01,52,78,5,15,0,0,130,20,150
VILLA TUNARI,consulta externa,personas de 10 a 14 anos,2024-08-01,571,593,46,51,31,43,1164,97,1261
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 10 a 14 anos,2024-08-01,82,98,5,4,0,0,180,9,189
VILLAZON,consulta externa,personas de 10 a 14 anos,2024-08-01,228,249,18,34,85,95,477,52,529
VINTO,consulta externa,personas de 10 a 14 anos,2024-08-01,166,140,36,16,0,0,306,52,358
VITICHI,consulta externa,personas de 10 a 14 anos,2024-08-01,84,72,0,0,19,13,156,0,156
WALDO BALLIVIAN,consulta externa,personas de 10 a 14 anos,2024-08-01,11,7,2,1,0,0,18,3,21
WARNES,consulta externa,personas de 10 a 14 anos,2024-08-01,631,592,84,103,3,5,1223,187,1410
YACO,consulta externa,personas de 10 a 14 anos,2024-08-01,16,33,0,1,8,2,49,1,50
YACUIBA,consulta externa,personas de 10 a 14 anos,2024-08-01,451,513,85,83,85,77,964,168,1132
YAMPARAEZ,consulta externa,personas de 10 a 14 anos,2024-08-01,37,50,3,0,5,2,87,3,90
YANACACHI,consulta externa,personas de 10 a 14 anos,2024-08-01,47,59,2,3,19,15,106,5,111
YAPACANI,consulta externa,personas de 10 a 14 anos,2024-08-01,286,215,25,261,2,3,501,286,787
YOCALLA,consulta externa,personas de 10 a 14 anos,2024-08-01,35,32,0,0,0,0,67,0,67
YOTALA,consulta externa,personas de 10 a 14 anos,2024-08-01,65,71,4,2,5,4,136,6,142
YUNCHARA,consulta externa,personas de 10 a 14 anos,2024-08-01,66,53,2,1,0,0,119,3,122
YUNGUYO DE LITORAL,consulta externa,personas de 10 a 14 anos,2024-08-01,2,0,0,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,personas de 10 a 14 anos,2024-08-01,52,54,6,5,0,0,106,11,117
ACACIO,consulta externa,personas de 10 a 14 anos,2024-09-01,33,29,0,1,0,2,62,1,63
ACHACACHI,consulta externa,personas de 10 a 14 anos,2024-09-01,131,154,10,31,1,1,285,41,326
ACHOCALLA,consulta externa,personas de 10 a 14 anos,2024-09-01,86,94,13,14,14,7,180,27,207
AIQUILE,consulta externa,personas de 10 a 14 anos,2024-09-01,128,115,12,14,46,51,243,26,269
ALALAY,consulta externa,personas de 10 a 14 anos,2024-09-01,7,5,0,1,3,0,12,1,13
ALCALA,consulta externa,personas de 10 a 14 anos,2024-09-01,55,60,6,10,7,11,115,16,131
ALTO BENI,consulta externa,personas de 10 a 14 anos,2024-09-01,82,89,0,0,0,0,171,0,171
ANCORAIMES,consulta externa,personas de 10 a 14 anos,2024-09-01,30,44,7,15,5,11,74,22,96
ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-09-01,28,33,0,2,0,0,61,2,63
ANTEQUERA,consulta externa,personas de 10 a 14 anos,2024-09-01,13,19,0,2,0,0,32,2,34
ANZALDO,consulta externa,personas de 10 a 14 anos,2024-09-01,39,43,1,3,1,1,82,4,86
APOLO,consulta externa,personas de 10 a 14 anos,2024-09-01,52,83,5,8,2,9,135,13,148
ARAMPAMPA,consulta externa,personas de 10 a 14 anos,2024-09-01,21,33,1,1,0,0,54,2,56
ARANI,consulta externa,personas de 10 a 14 anos,2024-09-01,16,41,2,3,2,0,57,5,62
ARBIETO,consulta externa,personas de 10 a 14 anos,2024-09-01,83,110,4,11,0,0,193,15,208
ARQUE,consulta externa,personas de 10 a 14 anos,2024-09-01,58,63,1,0,0,0,121,1,122
ASCENCION DE GUARAYOS,consulta externa,personas de 10 a 14 anos,2024-09-01,125,91,5,5,39,28,216,10,226
ATOCHA,consulta externa,personas de 10 a 14 anos,2024-09-01,138,113,28,19,9,7,251,47,298
AUCAPATA,consulta externa,personas de 10 a 14 anos,2024-09-01,21,21,0,0,1,3,42,0,42
AYATA,consulta externa,personas de 10 a 14 anos,2024-09-01,43,60,0,1,11,17,103,1,104
AYO AYO,consulta externa,personas de 10 a 14 anos,2024-09-01,50,67,3,0,0,0,117,3,120
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 10 a 14 anos,2024-09-01,86,107,9,2,16,18,193,11,204
AZURDUY,consulta externa,personas de 10 a 14 anos,2024-09-01,87,69,11,16,0,0,156,27,183
BATALLAS,consulta externa,personas de 10 a 14 anos,2024-09-01,31,38,6,15,0,0,69,21,90
BAURES,consulta externa,personas de 10 a 14 anos,2024-09-01,102,83,6,5,0,0,185,11,196
BELEN DE ANDAMARCA,consulta externa,personas de 10 a 14 anos,2024-09-01,6,13,0,0,0,0,19,0,19
BELEN DE URMIRI,consulta externa,personas de 10 a 14 anos,2024-09-01,1,7,0,0,1,0,8,0,8
BELLA FLOR,consulta externa,personas de 10 a 14 anos,2024-09-01,22,19,0,0,0,0,41,0,41
BERMEJO,consulta externa,personas de 10 a 14 anos,2024-09-01,277,292,19,23,4,7,569,42,611
BETANZOS,consulta externa,personas de 10 a 14 anos,2024-09-01,104,163,5,8,0,0,267,13,280
BOLIVAR,consulta externa,personas de 10 a 14 anos,2024-09-01,33,30,0,0,0,0,63,0,63
BOLPEBRA,consulta externa,personas de 10 a 14 anos,2024-09-01,22,20,1,0,0,0,42,1,43
BOYUIBE,consulta externa,personas de 10 a 14 anos,2024-09-01,27,35,3,2,0,0,62,5,67
BUENA VISTA,consulta externa,personas de 10 a 14 anos,2024-09-01,100,118,7,6,3,7,218,13,231
CABEZAS,consulta externa,personas de 10 a 14 anos,2024-09-01,213,289,6,4,5,5,502,10,512
CAIROMA,consulta externa,personas de 10 a 14 anos,2024-09-01,61,62,4,1,0,0,123,5,128
"CAIZA ""D""",consulta externa,personas de 10 a 14 anos,2024-09-01,102,111,0,0,7,3,213,0,213
CAJUATA,consulta externa,personas de 10 a 14 anos,2024-09-01,66,66,6,12,6,9,132,18,150
CALACOTO,consulta externa,personas de 10 a 14 anos,2024-09-01,30,27,2,2,0,0,57,4,61
CALAMARCA,consulta externa,personas de 10 a 14 anos,2024-09-01,58,56,1,2,0,0,114,3,117
CAMARGO,consulta externa,personas de 10 a 14 anos,2024-09-01,117,136,15,20,0,0,253,35,288
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 10 a 14 anos,2024-09-01,32,21,0,0,0,0,53,0,53
CAMIRI,consulta externa,personas de 10 a 14 anos,2024-09-01,111,80,17,14,4,5,191,31,222
CAPINOTA,consulta externa,personas de 10 a 14 anos,2024-09-01,84,73,9,9,0,0,157,18,175
CAQUIAVIRI,consulta externa,personas de 10 a 14 anos,2024-09-01,72,57,3,0,0,0,129,3,132
CARACOLLO,consulta externa,personas de 10 a 14 anos,2024-09-01,105,99,19,11,3,3,204,30,234
CARANAVI,consulta externa,personas de 10 a 14 anos,2024-09-01,270,305,50,20,6,7,575,70,645
CARANGAS,consulta externa,personas de 10 a 14 anos,2024-09-01,0,0,0,0,3,1,0,0,0
CARAPARI,consulta externa,personas de 10 a 14 anos,2024-09-01,214,192,5,8,4,2,406,13,419
CARIPUYO,consulta externa,personas de 10 a 14 anos,2024-09-01,26,38,0,1,0,0,64,1,65
CARMEN RIVERO TORREZ,consulta externa,personas de 10 a 14 anos,2024-09-01,74,103,1,4,11,20,177,5,182
CATACORA,consulta externa,personas de 10 a 14 anos,2024-09-01,4,6,0,0,6,4,10,0,10
CHACARILLA,consulta externa,personas de 10 a 14 anos,2024-09-01,9,9,0,0,0,0,18,0,18
CHALLAPATA,consulta externa,personas de 10 a 14 anos,2024-09-01,102,100,16,10,22,10,202,26,228
CHAQUI,consulta externa,personas de 10 a 14 anos,2024-09-01,26,32,0,0,0,0,58,0,58
CHARAGUA,consulta externa,personas de 10 a 14 anos,2024-09-01,278,344,21,14,1,1,622,35,657
CHARAÑA,consulta externa,personas de 10 a 14 anos,2024-09-01,18,23,0,0,0,0,41,0,41
CHAYANTA,consulta externa,personas de 10 a 14 anos,2024-09-01,63,108,1,5,0,3,171,6,177
CHIMORE,consulta externa,personas de 10 a 14 anos,2024-09-01,183,173,47,42,50,57,356,89,445
CHIPAYA,consulta externa,personas de 10 a 14 anos,2024-09-01,9,11,0,0,0,0,20,0,20
CHOQUE COTA,consulta externa,personas de 10 a 14 anos,2024-09-01,9,5,0,0,0,0,14,0,14
CHUA COCANI,consulta externa,personas de 10 a 14 anos,2024-09-01,12,7,8,4,0,0,19,12,31
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 10 a 14 anos,2024-09-01,100,110,9,3,10,5,210,12,222
CHUMA,consulta externa,personas de 10 a 14 anos,2024-09-01,47,59,0,2,14,17,106,2,108
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 10 a 14 anos,2024-09-01,33,36,2,1,0,0,69,3,72
CKOCHAS,consulta externa,personas de 10 a 14 anos,2024-09-01,78,101,0,0,0,3,179,0,179
CLIZA,consulta externa,personas de 10 a 14 anos,2024-09-01,71,49,18,20,0,0,120,38,158
COBIJA,consulta externa,personas de 10 a 14 anos,2024-09-01,348,308,65,55,0,3,656,120,776
COCAPATA,consulta externa,personas de 10 a 14 anos,2024-09-01,57,79,1,0,0,0,136,1,137
COCHABAMBA,consulta externa,personas de 10 a 14 anos,2024-09-01,3832,3448,1513,1488,129,107,7280,3001,10281
COIPASA,consulta externa,personas de 10 a 14 anos,2024-09-01,0,1,0,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,personas de 10 a 14 anos,2024-09-01,141,143,58,31,0,0,284,89,373
"COLCHA ""K""",consulta externa,personas de 10 a 14 anos,2024-09-01,147,168,8,4,4,5,315,12,327
COLLANA,consulta externa,personas de 10 a 14 anos,2024-09-01,23,24,2,0,0,0,47,2,49
COLOMI,consulta externa,personas de 10 a 14 anos,2024-09-01,61,80,6,2,26,32,141,8,149
COLPA BELGICA,consulta externa,personas de 10 a 14 anos,2024-09-01,50,43,12,10,6,3,93,22,115
COLQUECHACA,consulta externa,personas de 10 a 14 anos,2024-09-01,70,78,3,0,0,0,148,3,151
COLQUENCHA,consulta externa,personas de 10 a 14 anos,2024-09-01,38,56,0,1,0,0,94,1,95
COLQUIRI,consulta externa,personas de 10 a 14 anos,2024-09-01,131,118,35,35,3,2,249,70,319
COMANCHE,consulta externa,personas de 10 a 14 anos,2024-09-01,3,2,0,2,15,15,5,2,7
COMARAPA,consulta externa,personas de 10 a 14 anos,2024-09-01,71,76,3,10,0,0,147,13,160
COMBAYA,consulta externa,personas de 10 a 14 anos,2024-09-01,18,10,2,8,0,0,28,10,38
CONCEPCION,consulta externa,personas de 10 a 14 anos,2024-09-01,71,55,2,1,0,0,126,3,129
COPACABANA,consulta externa,personas de 10 a 14 anos,2024-09-01,37,30,1,1,6,9,67,2,69
CORIPATA,consulta externa,personas de 10 a 14 anos,2024-09-01,83,60,3,5,7,3,143,8,151
CORO CORO,consulta externa,personas de 10 a 14 anos,2024-09-01,26,55,2,2,8,24,81,4,85
COROICO,consulta externa,personas de 10 a 14 anos,2024-09-01,93,127,19,5,17,14,220,24,244
CORQUE,consulta externa,personas de 10 a 14 anos,2024-09-01,46,51,0,1,0,0,97,1,98
COTAGAITA,consulta externa,personas de 10 a 14 anos,2024-09-01,183,221,9,8,8,11,404,17,421
COTOCA,consulta externa,personas de 10 a 14 anos,2024-09-01,322,339,22,29,58,64,661,51,712
CRUZ DE MACHACAMARCA,consulta externa,personas de 10 a 14 anos,2024-09-01,2,0,0,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,personas de 10 a 14 anos,2024-09-01,96,128,7,5,3,3,224,12,236
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 10 a 14 anos,2024-09-01,16,15,0,0,2,3,31,0,31
CUEVO,consulta externa,personas de 10 a 14 anos,2024-09-01,22,34,1,4,0,0,56,5,61
CULPINA,consulta externa,personas de 10 a 14 anos,2024-09-01,120,118,18,14,0,0,238,32,270
CURAHUARA DE CARANGAS,consulta externa,personas de 10 a 14 anos,2024-09-01,22,25,0,1,5,2,47,1,48
CURVA,consulta externa,personas de 10 a 14 anos,2024-09-01,13,17,1,2,1,4,30,3,33
DESAGUADERO,consulta externa,personas de 10 a 14 anos,2024-09-01,27,33,2,0,0,0,60,2,62
EL ALTO,consulta externa,personas de 10 a 14 anos,2024-09-01,2541,2480,603,607,331,321,5021,1210,6231
EL CHORO,consulta externa,personas de 10 a 14 anos,2024-09-01,23,24,0,0,2,2,47,0,47
EL PUENTE(STC),consulta externa,personas de 10 a 14 anos,2024-09-01,62,123,1,3,0,1,185,4,189
EL PUENTE(TJA),consulta externa,personas de 10 a 14 anos,2024-09-01,93,86,1,4,7,3,179,5,184
EL TORNO,consulta externa,personas de 10 a 14 anos,2024-09-01,347,335,289,245,0,0,682,534,1216
EL VILLAR,consulta externa,personas de 10 a 14 anos,2024-09-01,53,57,1,0,0,0,110,1,111
ENTRE RIOS TRJ,consulta externa,personas de 10 a 14 anos,2024-09-01,189,277,5,3,0,0,466,8,474
ENTRE RIOS CBBA,consulta externa,personas de 10 a 14 anos,2024-09-01,169,159,14,12,0,0,328,26,354
ESCARA,consulta externa,personas de 10 a 14 anos,2024-09-01,4,2,1,0,0,0,6,1,7
ESCOMA,consulta externa,personas de 10 a 14 anos,2024-09-01,13,8,0,0,0,0,21,0,21
ESMERALDA,consulta externa,personas de 10 a 14 anos,2024-09-01,3,1,0,0,0,0,4,0,4
EUCALIPTUS,consulta externa,personas de 10 a 14 anos,2024-09-01,13,8,0,0,5,2,21,0,21
EUREKA (SANTOS MERCADO),consulta externa,personas de 10 a 14 anos,2024-09-01,2,14,0,0,0,0,16,0,16
EXALTACION,consulta externa,personas de 10 a 14 anos,2024-09-01,13,21,0,1,1,2,34,1,35
FERNANDEZ ALONSO,consulta externa,personas de 10 a 14 anos,2024-09-01,75,82,3,5,0,0,157,8,165
FILADELFIA,consulta externa,personas de 10 a 14 anos,2024-09-01,83,89,0,0,0,0,172,0,172
GAIOC JATUN AYLLU YURA,consulta externa,personas de 10 a 14 anos,2024-09-01,43,39,1,0,0,0,82,1,83
GENERAL SAAVEDRA,consulta externa,personas de 10 a 14 anos,2024-09-01,137,123,5,2,0,0,260,7,267
GIA-TIM,consulta externa,personas de 10 a 14 anos,2024-09-01,40,30,1,0,7,6,70,1,71
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 10 a 14 anos,2024-09-01,57,56,4,2,0,0,113,6,119
GUANAY,consulta externa,personas de 10 a 14 anos,2024-09-01,54,55,6,8,0,0,109,14,123
GUAQUI,consulta externa,personas de 10 a 14 anos,2024-09-01,39,36,1,1,10,4,75,2,77
