,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS NUEVO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS REPETIDO,PERSONAS DE 5 A 9 AÑOS PRIMERA,PERSONAS DE 5 A 9 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
COPACABANA,consulta externa,personas de 5 a 9 anos,2024-08-01,74,63,0,0,0,0,137,0,137
CORIPATA,consulta externa,personas de 5 a 9 anos,2024-08-01,121,102,10,3,3,2,223,13,236
CORO CORO,consulta externa,personas de 5 a 9 anos,2024-08-01,71,44,1,3,0,0,115,4,119
COROICO,consulta externa,personas de 5 a 9 anos,2024-08-01,149,142,13,6,9,7,291,19,310
CORQUE,consulta externa,personas de 5 a 9 anos,2024-08-01,48,60,4,2,0,1,108,6,114
COTAGAITA,consulta externa,personas de 5 a 9 anos,2024-08-01,199,218,6,7,6,4,417,13,430
COTOCA,consulta externa,personas de 5 a 9 anos,2024-08-01,447,438,27,41,58,73,885,68,953
CRUZ DE MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-08-01,3,0,0,0,0,0,3,0,3
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2024-08-01,135,189,8,14,5,9,324,22,346
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2024-08-01,15,11,2,1,0,0,26,3,29
CUEVO,consulta externa,personas de 5 a 9 anos,2024-08-01,47,48,0,0,0,0,95,0,95
CULPINA,consulta externa,personas de 5 a 9 anos,2024-08-01,105,112,10,8,7,8,217,18,235
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2024-08-01,25,14,1,1,3,4,39,2,41
CURVA,consulta externa,personas de 5 a 9 anos,2024-08-01,20,17,2,3,2,0,37,5,42
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2024-08-01,24,18,2,1,4,4,42,3,45
EL ALTO,consulta externa,personas de 5 a 9 anos,2024-08-01,3284,2922,794,595,385,299,6206,1389,7595
EL CHORO,consulta externa,personas de 5 a 9 anos,2024-08-01,25,17,1,0,0,0,42,1,43
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2024-08-01,71,88,1,0,1,0,159,1,160
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2024-08-01,84,62,0,0,24,25,146,0,146
EL TORNO,consulta externa,personas de 5 a 9 anos,2024-08-01,575,546,337,235,0,0,1121,572,1693
EL VILLAR,consulta externa,personas de 5 a 9 anos,2024-08-01,47,46,1,1,0,0,93,2,95
ENTRE RIOS TRJ,consulta externa,personas de 5 a 9 anos,2024-08-01,256,274,5,3,0,0,530,8,538
ENTRE RIOS CBBA,consulta externa,personas de 5 a 9 anos,2024-08-01,492,568,20,14,0,0,1060,34,1094
ESCARA,consulta externa,personas de 5 a 9 anos,2024-08-01,3,2,0,0,0,0,5,0,5
ESCOMA,consulta externa,personas de 5 a 9 anos,2024-08-01,14,24,2,0,0,0,38,2,40
ESMERALDA,consulta externa,personas de 5 a 9 anos,2024-08-01,1,5,0,0,0,0,6,0,6
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2024-08-01,26,26,2,1,4,3,52,3,55
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2024-08-01,21,32,0,0,0,0,53,0,53
EXALTACION,consulta externa,personas de 5 a 9 anos,2024-08-01,39,35,0,1,14,11,74,1,75
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2024-08-01,133,139,9,6,1,2,272,15,287
FILADELFIA,consulta externa,personas de 5 a 9 anos,2024-08-01,124,143,0,0,0,0,267,0,267
GAIOC JATUN AYLLU YURA,consulta externa,personas de 5 a 9 anos,2024-08-01,31,32,0,0,0,0,63,0,63
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2024-08-01,149,150,6,5,0,0,299,11,310
GIA-TIM,consulta externa,personas de 5 a 9 anos,2024-08-01,24,28,1,0,0,0,52,1,53
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2024-08-01,54,68,2,3,0,1,122,5,127
GUANAY,consulta externa,personas de 5 a 9 anos,2024-08-01,83,79,13,17,0,0,162,30,192
GUAQUI,consulta externa,personas de 5 a 9 anos,2024-08-01,16,14,0,0,3,4,30,0,30
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2024-08-01,257,204,45,33,34,22,461,78,539
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2024-08-01,117,120,4,2,0,0,237,6,243
HUACARAJE,consulta externa,personas de 5 a 9 anos,2024-08-01,43,33,1,4,1,0,76,5,81
HUACARETA,consulta externa,personas de 5 a 9 anos,2024-08-01,76,78,2,1,0,0,154,3,157
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2024-08-01,28,44,0,0,1,2,72,0,72
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2024-08-01,5,4,0,0,0,0,9,0,9
HUANUNI,consulta externa,personas de 5 a 9 anos,2024-08-01,187,150,52,24,0,0,337,76,413
HUARINA,consulta externa,personas de 5 a 9 anos,2024-08-01,21,24,9,18,0,0,45,27,72
HUATAJATA,consulta externa,personas de 5 a 9 anos,2024-08-01,6,5,4,2,0,0,11,6,17
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2024-08-01,24,14,0,1,0,0,38,1,39
HUMANATA,consulta externa,personas de 5 a 9 anos,2024-08-01,4,4,0,2,0,0,8,2,10
ICHOCA,consulta externa,personas de 5 a 9 anos,2024-08-01,28,31,4,0,2,4,59,4,63
ICLA,consulta externa,personas de 5 a 9 anos,2024-08-01,58,49,4,0,0,0,107,4,111
INCAHUASI,consulta externa,personas de 5 a 9 anos,2024-08-01,91,89,4,0,19,20,180,4,184
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2024-08-01,11,17,0,1,0,0,28,1,29
INQUISIVI,consulta externa,personas de 5 a 9 anos,2024-08-01,92,88,3,4,1,4,180,7,187
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2024-08-01,140,111,16,16,0,0,251,32,283
IXIAMAS,consulta externa,personas de 5 a 9 anos,2024-08-01,82,76,8,4,9,3,158,12,170
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-08-01,45,43,3,4,3,0,88,7,95
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2024-08-01,302,255,45,41,111,89,557,86,643
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2024-08-01,772,604,191,195,23,10,1376,386,1762
LA PAZ,consulta externa,personas de 5 a 9 anos,2024-08-01,4571,4080,1623,1498,335,299,8651,3121,11772
LA RIVERA,consulta externa,personas de 5 a 9 anos,2024-08-01,2,2,0,0,0,0,4,0,4
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2024-08-01,58,71,18,14,0,0,129,32,161
LAJA,consulta externa,personas de 5 a 9 anos,2024-08-01,81,67,31,17,0,0,148,48,196
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2024-08-01,37,24,0,1,0,0,61,1,62
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2024-08-01,14,25,0,0,0,0,39,0,39
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2024-08-01,246,208,6,4,2,1,454,10,464
LLICA,consulta externa,personas de 5 a 9 anos,2024-08-01,27,13,0,0,0,0,40,0,40
LORETO,consulta externa,personas de 5 a 9 anos,2024-08-01,24,32,0,0,0,0,56,0,56
LURIBAY,consulta externa,personas de 5 a 9 anos,2024-08-01,74,68,1,1,0,0,142,2,144
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2024-08-01,26,26,1,1,6,6,52,2,54
MACHARETI,consulta externa,personas de 5 a 9 anos,2024-08-01,54,74,6,6,4,2,128,12,140
MAGDALENA,consulta externa,personas de 5 a 9 anos,2024-08-01,41,46,17,15,42,27,87,32,119
MAIRANA,consulta externa,personas de 5 a 9 anos,2024-08-01,66,69,6,16,0,0,135,22,157
MALLA,consulta externa,personas de 5 a 9 anos,2024-08-01,18,15,1,1,0,0,33,2,35
MAPIRI,consulta externa,personas de 5 a 9 anos,2024-08-01,149,138,3,0,0,0,287,3,290
MECAPACA,consulta externa,personas de 5 a 9 anos,2024-08-01,77,76,5,7,0,0,153,12,165
MINEROS,consulta externa,personas de 5 a 9 anos,2024-08-01,27,21,10,9,93,88,48,19,67
MIZQUE,consulta externa,personas de 5 a 9 anos,2024-08-01,154,111,8,6,21,20,265,14,279
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2024-08-01,45,41,4,10,0,0,86,14,100
MOJINETE,consulta externa,personas de 5 a 9 anos,2024-08-01,7,12,0,0,0,0,19,0,19
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2024-08-01,41,52,0,0,0,0,93,0,93
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2024-08-01,237,249,21,24,5,3,486,45,531
MONTERO,consulta externa,personas de 5 a 9 anos,2024-08-01,1026,1046,182,150,2,2,2072,332,2404
MORO MORO,consulta externa,personas de 5 a 9 anos,2024-08-01,8,27,3,1,0,0,35,4,39
MOROCHATA,consulta externa,personas de 5 a 9 anos,2024-08-01,32,32,0,0,0,0,64,0,64
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 5 a 9 anos,2024-08-01,32,41,0,0,0,0,73,0,73
NAZACARA DE PACAJES,consulta externa,personas de 5 a 9 anos,2024-08-01,13,13,0,0,0,0,26,0,26
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 5 a 9 anos,2024-08-01,31,31,0,0,0,0,62,0,62
OCURI,consulta externa,personas de 5 a 9 anos,2024-08-01,62,49,3,2,0,0,111,5,116
OKINAWA,consulta externa,personas de 5 a 9 anos,2024-08-01,85,87,20,30,0,0,172,50,222
OMEREQUE,consulta externa,personas de 5 a 9 anos,2024-08-01,45,39,0,3,0,0,84,3,87
ORURO,consulta externa,personas de 5 a 9 anos,2024-08-01,2687,2574,505,507,315,303,5261,1012,6273
PADCAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,244,237,11,3,36,35,481,14,495
PADILLA,consulta externa,personas de 5 a 9 anos,2024-08-01,106,113,12,17,0,1,219,29,248
PAILON,consulta externa,personas de 5 a 9 anos,2024-08-01,225,193,45,62,3,1,418,107,525
PALCA,consulta externa,personas de 5 a 9 anos,2024-08-01,135,136,1,2,34,24,271,3,274
PALOS BLANCOS,consulta externa,personas de 5 a 9 anos,2024-08-01,420,450,20,23,0,0,870,43,913
PAMPA AULLAGAS,consulta externa,personas de 5 a 9 anos,2024-08-01,12,12,0,0,0,0,24,0,24
PAMPA GRANDE,consulta externa,personas de 5 a 9 anos,2024-08-01,34,39,1,1,0,0,73,2,75
PAPEL PAMPA,consulta externa,personas de 5 a 9 anos,2024-08-01,39,36,0,0,0,0,75,0,75
PASORAPA,consulta externa,personas de 5 a 9 anos,2024-08-01,19,20,0,0,2,1,39,0,39
PATACAMAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,101,77,4,3,0,0,178,7,185
PAZÑA,consulta externa,personas de 5 a 9 anos,2024-08-01,36,43,2,1,0,0,79,3,82
PELECHUCO,consulta externa,personas de 5 a 9 anos,2024-08-01,58,62,1,4,3,6,120,5,125
POCOATA,consulta externa,personas de 5 a 9 anos,2024-08-01,164,149,1,4,0,0,313,5,318
POCONA,consulta externa,personas de 5 a 9 anos,2024-08-01,71,75,0,2,0,0,146,2,148
POJO (CBBA),consulta externa,personas de 5 a 9 anos,2024-08-01,67,73,23,13,0,0,140,36,176
POOPO,consulta externa,personas de 5 a 9 anos,2024-08-01,33,19,20,0,1,1,52,20,72
PORCO,consulta externa,personas de 5 a 9 anos,2024-08-01,59,50,0,0,0,0,109,0,109
POROMA,consulta externa,personas de 5 a 9 anos,2024-08-01,142,127,2,6,7,6,269,8,277
PORONGO,consulta externa,personas de 5 a 9 anos,2024-08-01,86,82,17,21,0,0,168,38,206
PORTACHUELO,consulta externa,personas de 5 a 9 anos,2024-08-01,54,42,33,40,10,18,96,73,169
PORVENIR,consulta externa,personas de 5 a 9 anos,2024-08-01,83,70,2,6,0,0,153,8,161
POSTRER VALLE,consulta externa,personas de 5 a 9 anos,2024-08-01,7,5,1,2,0,0,12,3,15
POTOSI,consulta externa,personas de 5 a 9 anos,2024-08-01,1793,1620,239,162,267,233,3413,401,3814
PRESTO,consulta externa,personas de 5 a 9 anos,2024-08-01,32,34,1,0,37,32,66,1,67
PUCARA,consulta externa,personas de 5 a 9 anos,2024-08-01,11,16,2,2,0,0,27,4,31
PUCARANI,consulta externa,personas de 5 a 9 anos,2024-08-01,149,180,14,12,0,0,329,26,355
PUERTO ACOSTA,consulta externa,personas de 5 a 9 anos,2024-08-01,25,21,5,1,0,0,46,6,52
PUERTO CARABUCO,consulta externa,personas de 5 a 9 anos,2024-08-01,44,44,4,3,0,0,88,7,95
PUERTO GONZALO MORENO,consulta externa,personas de 5 a 9 anos,2024-08-01,79,77,4,3,4,5,156,7,163
PUERTO PEREZ,consulta externa,personas de 5 a 9 anos,2024-08-01,30,35,0,0,0,0,65,0,65
PUERTO QUIJARRO,consulta externa,personas de 5 a 9 anos,2024-08-01,92,65,17,20,14,9,157,37,194
PUERTO RICO,consulta externa,personas de 5 a 9 anos,2024-08-01,51,43,0,0,0,0,94,0,94
PUERTO SILES,consulta externa,personas de 5 a 9 anos,2024-08-01,18,15,0,0,0,0,33,0,33
PUERTO SUAREZ,consulta externa,personas de 5 a 9 anos,2024-08-01,165,168,2,3,37,52,333,5,338
PUERTO VILLARROEL,consulta externa,personas de 5 a 9 anos,2024-08-01,774,632,58,35,3,5,1406,93,1499
PUNA,consulta externa,personas de 5 a 9 anos,2024-08-01,99,99,0,1,29,32,198,1,199
PUNATA,consulta externa,personas de 5 a 9 anos,2024-08-01,231,194,117,108,0,0,425,225,650
QUIABAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,20,40,1,3,0,0,60,4,64
QUILLACOLLO,consulta externa,personas de 5 a 9 anos,2024-08-01,742,761,225,234,10,6,1503,459,1962
QUIME,consulta externa,personas de 5 a 9 anos,2024-08-01,39,40,1,4,0,0,79,5,84
QUIRUSILLAS,consulta externa,personas de 5 a 9 anos,2024-08-01,23,20,1,0,0,0,43,1,44
RAQAYPAMPA(ETA),consulta externa,personas de 5 a 9 anos,2024-08-01,71,59,1,0,31,26,130,1,131
RAVELO,consulta externa,personas de 5 a 9 anos,2024-08-01,66,54,1,0,0,0,120,1,121
REYES,consulta externa,personas de 5 a 9 anos,2024-08-01,108,109,0,0,0,0,217,0,217
RIBERALTA,consulta externa,personas de 5 a 9 anos,2024-08-01,845,909,99,100,40,60,1754,199,1953
ROBORE,consulta externa,personas de 5 a 9 anos,2024-08-01,119,143,15,23,8,8,262,38,300
RURRENABAQUE,consulta externa,personas de 5 a 9 anos,2024-08-01,208,198,5,18,8,9,406,23,429
SABAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,13,22,1,2,5,3,35,3,38
SACABA,consulta externa,personas de 5 a 9 anos,2024-08-01,930,868,173,109,332,282,1798,282,2080
SACABAMBA,consulta externa,personas de 5 a 9 anos,2024-08-01,47,35,4,3,0,0,82,7,89
SACACA,consulta externa,personas de 5 a 9 anos,2024-08-01,54,47,2,0,0,8,101,2,103
SAIPINA,consulta externa,personas de 5 a 9 anos,2024-08-01,43,28,5,2,0,0,71,7,78
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2024-08-01,46,46,7,6,11,14,92,13,105
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2024-08-01,63,64,4,10,0,0,127,14,141
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2024-08-01,14,12,0,0,0,0,26,0,26
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2024-08-01,47,56,1,2,9,14,103,3,106
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-08-01,16,18,0,3,0,0,34,3,37
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2024-08-01,14,17,0,0,0,0,31,0,31
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2024-08-01,42,42,2,0,0,0,84,2,86
SAN BENITO,consulta externa,personas de 5 a 9 anos,2024-08-01,62,66,5,6,0,0,128,11,139
SAN BORJA,consulta externa,personas de 5 a 9 anos,2024-08-01,369,359,68,83,89,110,728,151,879
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2024-08-01,57,62,7,6,0,1,119,13,132
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2024-08-01,80,105,6,1,10,6,185,7,192
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2024-08-01,141,133,6,4,6,5,274,10,284
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2024-08-01,290,282,11,13,1,0,572,24,596
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2024-08-01,4,2,0,0,0,0,6,0,6
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2024-08-01,35,41,1,0,0,0,76,1,77
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2024-08-01,17,24,0,3,0,0,41,3,44
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2024-08-01,127,115,2,2,0,1,242,4,246
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2024-08-01,70,55,1,1,0,0,125,2,127
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2024-08-01,274,305,42,30,5,4,579,72,651
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2024-08-01,50,99,4,9,0,0,149,13,162
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2024-08-01,411,407,13,7,0,0,818,20,838
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2024-08-01,221,208,10,1,7,10,429,11,440
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2024-08-01,95,108,13,9,1,2,203,22,225
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2024-08-01,140,146,16,12,0,0,286,28,314
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2024-08-01,30,41,0,0,0,0,71,0,71
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2024-08-01,146,142,11,9,3,1,288,20,308
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2024-08-01,155,168,1,0,19,14,323,1,324
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2024-08-01,30,29,0,2,6,4,59,2,61
SAN PEDRO DE MACHA,consulta externa,personas de 5 a 9 anos,2024-08-01,78,78,0,0,19,18,156,0,156
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2024-08-01,6,9,0,0,0,0,15,0,15
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2024-08-01,43,44,8,12,0,0,87,20,107
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2024-08-01,22,13,0,0,0,0,35,0,35
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2024-08-01,53,67,8,5,0,0,120,13,133
SAN RAMON BENI,consulta externa,personas de 5 a 9 anos,2024-08-01,51,39,8,6,0,0,90,14,104
SAN RAMON SCZ,consulta externa,personas de 5 a 9 anos,2024-08-01,75,52,0,1,0,0,127,1,128
SANTA ANA,consulta externa,personas de 5 a 9 anos,2024-08-01,109,81,15,14,0,0,190,29,219
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2024-08-01,6627,6298,1971,1672,591,576,12925,3643,16568
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2024-08-01,82,69,2,0,6,3,151,2,153
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2024-08-01,168,172,3,4,20,13,340,7,347
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2024-08-01,26,16,0,0,0,0,42,0,42
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2024-08-01,45,34,1,2,1,0,79,3,82
SANTIAGO DE HUATA,consulta externa,personas de 5 a 9 anos,2024-08-01,18,23,1,8,0,0,41,9,50
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2024-08-01,15,11,1,0,0,0,26,1,27
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2024-08-01,101,103,13,6,0,0,204,19,223
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2024-08-01,19,31,0,0,16,41,50,0,50
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2024-08-01,77,68,1,2,7,8,145,3,148
SENA,consulta externa,personas de 5 a 9 anos,2024-08-01,122,108,0,0,0,0,230,0,230
SHINAOTA,consulta externa,personas de 5 a 9 anos,2024-08-01,222,236,18,23,13,9,458,41,499
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2024-08-01,78,101,2,4,15,14,179,6,185
SICAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,10,14,0,2,0,0,24,2,26
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2024-08-01,225,198,58,44,0,0,423,102,525
SOPACHUY,consulta externa,personas de 5 a 9 anos,2024-08-01,94,76,5,9,0,0,170,14,184
SORACACHI,consulta externa,personas de 5 a 9 anos,2024-08-01,33,51,1,1,4,1,84,2,86
SORATA,consulta externa,personas de 5 a 9 anos,2024-08-01,71,81,13,20,10,9,152,33,185
SUCRE,consulta externa,personas de 5 a 9 anos,2024-08-01,2454,2356,842,553,127,99,4810,1395,6205
TACACHI,consulta externa,personas de 5 a 9 anos,2024-08-01,10,13,1,1,0,0,23,2,25
TACACOMA,consulta externa,personas de 5 a 9 anos,2024-08-01,86,81,1,4,0,0,167,5,172
TACOBAMBA,consulta externa,personas de 5 a 9 anos,2024-08-01,36,45,0,0,0,0,81,0,81
TACOPAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,58,69,5,8,0,0,127,13,140
TAHUA,consulta externa,personas de 5 a 9 anos,2024-08-01,9,5,0,0,0,0,14,0,14
TAPACARI,consulta externa,personas de 5 a 9 anos,2024-08-01,91,103,0,0,8,6,194,0,194
TARABUCO,consulta externa,personas de 5 a 9 anos,2024-08-01,49,50,0,4,0,0,99,4,103
TARACO,consulta externa,personas de 5 a 9 anos,2024-08-01,30,46,3,5,0,0,76,8,84
TARATA,consulta externa,personas de 5 a 9 anos,2024-08-01,44,32,9,1,0,0,76,10,86
TARIJA,consulta externa,personas de 5 a 9 anos,2024-08-01,2509,2353,422,360,173,161,4862,782,5644
TARVITA,consulta externa,personas de 5 a 9 anos,2024-08-01,92,104,1,5,2,3,196,6,202
TEOPONTE,consulta externa,personas de 5 a 9 anos,2024-08-01,56,74,0,1,0,0,130,1,131
TIAHUANACU,consulta externa,personas de 5 a 9 anos,2024-08-01,70,75,20,8,0,0,145,28,173
TINGUIPAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,67,81,1,0,0,0,148,1,149
TIPUANI,consulta externa,personas de 5 a 9 anos,2024-08-01,57,57,2,2,0,0,114,4,118
TIQUIPAYA,consulta externa,personas de 5 a 9 anos,2024-08-01,436,399,47,28,0,0,835,75,910
TIRAQUE (CBBA),consulta externa,personas de 5 a 9 anos,2024-08-01,71,73,26,14,5,7,144,40,184
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 5 a 9 anos,2024-08-01,16,18,2,0,0,0,34,2,36
TOCO,consulta externa,personas de 5 a 9 anos,2024-08-01,41,54,22,16,0,0,95,38,133
TODOS SANTOS,consulta externa,personas de 5 a 9 anos,2024-08-01,2,1,0,0,0,0,3,0,3
TOLATA,consulta externa,personas de 5 a 9 anos,2024-08-01,17,21,13,11,0,0,38,24,62
TOLEDO,consulta externa,personas de 5 a 9 anos,2024-08-01,32,33,0,1,0,0,65,1,66
TOMAVE,consulta externa,personas de 5 a 9 anos,2024-08-01,35,40,0,1,0,0,75,1,76
TOMINA,consulta externa,personas de 5 a 9 anos,2024-08-01,83,81,4,1,0,0,164,5,169
TORO TORO,consulta externa,personas de 5 a 9 anos,2024-08-01,88,67,0,0,0,0,155,0,155
TOTORA(CBBA),consulta externa,personas de 5 a 9 anos,2024-08-01,66,63,5,2,3,3,129,7,136
TOTORA(ORR),consulta externa,personas de 5 a 9 anos,2024-08-01,31,27,1,0,1,2,58,1,59
TRIGAL,consulta externa,personas de 5 a 9 anos,2024-08-01,22,17,0,1,0,0,39,1,40
TRINIDAD,consulta externa,personas de 5 a 9 anos,2024-08-01,352,389,89,44,77,66,741,133,874
TUPIZA,consulta externa,personas de 5 a 9 anos,2024-08-01,423,475,42,35,34,27,898,77,975
TURCO,consulta externa,personas de 5 a 9 anos,2024-08-01,28,25,3,3,0,0,53,6,59
UMALA,consulta externa,personas de 5 a 9 anos,2024-08-01,38,36,3,1,0,0,74,4,78
UNCIA,consulta externa,personas de 5 a 9 anos,2024-08-01,147,171,13,8,0,0,318,21,339
URIONDO (A. CONCEPCION),consulta externa,personas de 5 a 9 anos,2024-08-01,223,200,22,9,73,68,423,31,454
URUBICHA,consulta externa,personas de 5 a 9 anos,2024-08-01,29,27,0,0,0,0,56,0,56
UYUNI,consulta externa,personas de 5 a 9 anos,2024-08-01,185,200,8,3,1,1,385,11,396
VACAS,consulta externa,personas de 5 a 9 anos,2024-08-01,24,26,1,3,1,4,50,4,54
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2024-08-01,120,127,9,20,7,5,247,29,276
VIACHA,consulta externa,personas de 5 a 9 anos,2024-08-01,481,417,216,145,6,11,898,361,1259
VILA VILA,consulta externa,personas de 5 a 9 anos,2024-08-01,35,49,0,0,3,4,84,0,84
VILLA CHARCAS,consulta externa,personas de 5 a 9 anos,2024-08-01,102,105,0,0,3,3,207,0,207
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2024-08-01,387,391,12,13,32,26,778,25,803
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2024-08-01,50,34,4,0,0,0,84,4,88
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2024-08-01,32,38,7,8,0,0,70,15,85
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2024-08-01,56,67,5,5,0,0,123,10,133
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2024-08-01,853,757,58,68,51,58,1610,126,1736
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2024-08-01,78,80,1,3,0,0,158,4,162
VILLAZON,consulta externa,personas de 5 a 9 anos,2024-08-01,267,251,34,21,82,63,518,55,573
VINTO,consulta externa,personas de 5 a 9 anos,2024-08-01,291,261,32,54,0,0,552,86,638
VITICHI,consulta externa,personas de 5 a 9 anos,2024-08-01,79,74,1,1,22,9,153,2,155
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2024-08-01,15,23,4,1,0,0,38,5,43
WARNES,consulta externa,personas de 5 a 9 anos,2024-08-01,1018,998,131,116,1,1,2016,247,2263
YACO,consulta externa,personas de 5 a 9 anos,2024-08-01,30,41,0,0,4,5,71,0,71
YACUIBA,consulta externa,personas de 5 a 9 anos,2024-08-01,806,912,144,130,121,96,1718,274,1992
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2024-08-01,55,38,2,0,2,0,93,2,95
