,group,variable,month,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS NUEVO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS REPETIDO,PERSONAS DE 20 A 39 AÑOS PRIMERA,PERSONAS DE 20 A 39 AÑOS PRIMERA,TOTALES,TOTALES,TOTALES
SUCRE,consulta externa,personas de 20 a 39 anos,2024-07-01,6395,18100,3379,5554,530,782,24495,8933,33428
TACACHI,consulta externa,personas de 20 a 39 anos,2024-07-01,8,27,0,5,0,0,35,5,40
TACACOMA,consulta externa,personas de 20 a 39 anos,2024-07-01,194,277,9,16,0,0,471,25,496
TACOBAMBA,consulta externa,personas de 20 a 39 anos,2024-07-01,82,113,0,0,0,0,195,0,195
TACOPAYA,consulta externa,personas de 20 a 39 anos,2024-07-01,38,157,1,5,0,0,195,6,201
TAHUA,consulta externa,personas de 20 a 39 anos,2024-07-01,17,37,0,6,0,0,54,6,60
TAPACARI,consulta externa,personas de 20 a 39 anos,2024-07-01,142,482,1,1,0,0,624,2,626
TARABUCO,consulta externa,personas de 20 a 39 anos,2024-07-01,141,414,15,45,0,0,555,60,615
TARACO,consulta externa,personas de 20 a 39 anos,2024-07-01,54,125,20,25,0,0,179,45,224
TARATA,consulta externa,personas de 20 a 39 anos,2024-07-01,86,189,38,150,0,0,275,188,463
TARIJA,consulta externa,personas de 20 a 39 anos,2024-07-01,3932,9830,1439,3789,896,1682,13762,5228,18990
TARVITA,consulta externa,personas de 20 a 39 anos,2024-07-01,150,344,10,20,13,15,494,30,524
TEOPONTE,consulta externa,personas de 20 a 39 anos,2024-07-01,130,233,5,7,0,0,363,12,375
TIAHUANACU,consulta externa,personas de 20 a 39 anos,2024-07-01,79,228,22,42,0,0,307,64,371
TINGUIPAYA,consulta externa,personas de 20 a 39 anos,2024-07-01,169,248,1,1,7,11,417,2,419
TIPUANI,consulta externa,personas de 20 a 39 anos,2024-07-01,99,292,7,17,0,0,391,24,415
TIQUIPAYA,consulta externa,personas de 20 a 39 anos,2024-07-01,629,2118,97,373,0,0,2747,470,3217
TIRAQUE (CBBA),consulta externa,personas de 20 a 39 anos,2024-07-01,86,488,9,76,6,39,574,85,659
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 20 a 39 anos,2024-07-01,45,45,2,4,0,0,90,6,96
TOCO,consulta externa,personas de 20 a 39 anos,2024-07-01,66,164,33,78,2,3,230,111,341
TODOS SANTOS,consulta externa,personas de 20 a 39 anos,2024-07-01,4,4,0,0,1,0,8,0,8
TOLATA,consulta externa,personas de 20 a 39 anos,2024-07-01,50,167,21,94,0,0,217,115,332
TOLEDO,consulta externa,personas de 20 a 39 anos,2024-07-01,51,110,2,1,0,0,161,3,164
TOMAVE,consulta externa,personas de 20 a 39 anos,2024-07-01,86,232,1,3,0,0,318,4,322
TOMINA,consulta externa,personas de 20 a 39 anos,2024-07-01,126,242,15,39,0,0,368,54,422
TORO TORO,consulta externa,personas de 20 a 39 anos,2024-07-01,142,224,0,0,0,0,366,0,366
TOTORA(CBBA),consulta externa,personas de 20 a 39 anos,2024-07-01,132,580,6,98,13,11,712,104,816
TOTORA(ORR),consulta externa,personas de 20 a 39 anos,2024-07-01,43,65,0,4,9,8,108,4,112
TRIGAL,consulta externa,personas de 20 a 39 anos,2024-07-01,17,33,3,9,0,0,50,12,62
TRINIDAD,consulta externa,personas de 20 a 39 anos,2024-07-01,1295,3377,386,1070,488,824,4672,1456,6128
TUPIZA,consulta externa,personas de 20 a 39 anos,2024-07-01,972,1666,263,452,98,138,2638,715,3353
TURCO,consulta externa,personas de 20 a 39 anos,2024-07-01,41,99,2,4,0,0,140,6,146
UMALA,consulta externa,personas de 20 a 39 anos,2024-07-01,41,97,0,8,1,2,138,8,146
UNCIA,consulta externa,personas de 20 a 39 anos,2024-07-01,371,580,49,215,0,0,951,264,1215
URIONDO (A. CONCEPCION),consulta externa,personas de 20 a 39 anos,2024-07-01,202,676,17,37,61,258,878,54,932
URUBICHA,consulta externa,personas de 20 a 39 anos,2024-07-01,58,144,0,0,2,22,202,0,202
UYUNI,consulta externa,personas de 20 a 39 anos,2024-07-01,511,1450,78,409,32,62,1961,487,2448
VACAS,consulta externa,personas de 20 a 39 anos,2024-07-01,58,144,1,6,0,0,202,7,209
VALLEGRANDE,consulta externa,personas de 20 a 39 anos,2024-07-01,202,560,69,258,33,44,762,327,1089
VIACHA,consulta externa,personas de 20 a 39 anos,2024-07-01,612,1975,231,620,43,60,2587,851,3438
VILA VILA,consulta externa,personas de 20 a 39 anos,2024-07-01,34,109,1,0,2,1,143,1,144
VILLA CHARCAS,consulta externa,personas de 20 a 39 anos,2024-07-01,124,443,7,21,8,22,567,28,595
VILLA MONTES,consulta externa,personas de 20 a 39 anos,2024-07-01,756,1994,77,183,50,71,2750,260,3010
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 20 a 39 anos,2024-07-01,58,91,9,23,0,0,149,32,181
VILLA RIVERO,consulta externa,personas de 20 a 39 anos,2024-07-01,71,137,30,45,0,0,208,75,283
VILLA SERRANO,consulta externa,personas de 20 a 39 anos,2024-07-01,150,285,22,67,0,0,435,89,524
VILLA TUNARI,consulta externa,personas de 20 a 39 anos,2024-07-01,1544,3513,185,362,15,15,5057,547,5604
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 20 a 39 anos,2024-07-01,171,385,6,74,0,0,556,80,636
VILLAZON,consulta externa,personas de 20 a 39 anos,2024-07-01,457,1327,103,536,187,339,1784,639,2423
VINTO,consulta externa,personas de 20 a 39 anos,2024-07-01,543,2698,92,456,0,0,3241,548,3789
VITICHI,consulta externa,personas de 20 a 39 anos,2024-07-01,157,221,0,0,58,36,378,0,378
WALDO BALLIVIAN,consulta externa,personas de 20 a 39 anos,2024-07-01,20,37,5,15,0,0,57,20,77
WARNES,consulta externa,personas de 20 a 39 anos,2024-07-01,1272,3471,239,749,22,27,4743,988,5731
YACO,consulta externa,personas de 20 a 39 anos,2024-07-01,63,128,2,2,0,0,191,4,195
YACUIBA,consulta externa,personas de 20 a 39 anos,2024-07-01,1404,3035,443,945,258,479,4439,1388,5827
YAMPARAEZ,consulta externa,personas de 20 a 39 anos,2024-07-01,86,199,8,5,1,3,285,13,298
YANACACHI,consulta externa,personas de 20 a 39 anos,2024-07-01,124,144,1,7,1,0,268,8,276
YAPACANI,consulta externa,personas de 20 a 39 anos,2024-07-01,1040,1370,118,163,11,47,2410,281,2691
YOCALLA,consulta externa,personas de 20 a 39 anos,2024-07-01,36,61,2,0,12,32,97,2,99
YOTALA,consulta externa,personas de 20 a 39 anos,2024-07-01,112,298,24,42,42,51,410,66,476
YUNCHARA,consulta externa,personas de 20 a 39 anos,2024-07-01,50,183,3,16,0,0,233,19,252
YUNGUYO DE LITORAL,consulta externa,personas de 20 a 39 anos,2024-07-01,2,7,0,0,0,0,9,0,9
ZUDAÑEZ,consulta externa,personas de 20 a 39 anos,2024-07-01,78,221,18,62,0,0,299,80,379
ACACIO,consulta externa,personas de 20 a 39 anos,2024-08-01,30,55,0,1,0,0,85,1,86
ACHACACHI,consulta externa,personas de 20 a 39 anos,2024-08-01,398,799,69,115,10,22,1197,184,1381
ACHOCALLA,consulta externa,personas de 20 a 39 anos,2024-08-01,171,696,13,79,0,0,867,92,959
AIQUILE,consulta externa,personas de 20 a 39 anos,2024-08-01,220,551,64,350,82,177,771,414,1185
ALALAY,consulta externa,personas de 20 a 39 anos,2024-08-01,10,39,1,9,5,4,49,10,59
ALCALA,consulta externa,personas de 20 a 39 anos,2024-08-01,57,143,8,10,12,12,200,18,218
ALTO BENI,consulta externa,personas de 20 a 39 anos,2024-08-01,202,439,4,9,0,0,641,13,654
ANCORAIMES,consulta externa,personas de 20 a 39 anos,2024-08-01,63,144,13,26,14,25,207,39,246
ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,31,83,1,3,0,0,114,4,118
ANTEQUERA,consulta externa,personas de 20 a 39 anos,2024-08-01,38,98,5,6,0,0,136,11,147
ANZALDO,consulta externa,personas de 20 a 39 anos,2024-08-01,44,108,7,6,14,30,152,13,165
APOLO,consulta externa,personas de 20 a 39 anos,2024-08-01,154,491,3,81,13,11,645,84,729
ARAMPAMPA,consulta externa,personas de 20 a 39 anos,2024-08-01,24,62,3,2,1,8,86,5,91
ARANI,consulta externa,personas de 20 a 39 anos,2024-08-01,54,140,36,108,0,0,194,144,338
ARBIETO,consulta externa,personas de 20 a 39 anos,2024-08-01,137,780,16,71,0,0,917,87,1004
ARQUE,consulta externa,personas de 20 a 39 anos,2024-08-01,79,135,1,0,0,0,214,1,215
ASCENCION DE GUARAYOS,consulta externa,personas de 20 a 39 anos,2024-08-01,192,338,9,19,6,6,530,28,558
ATOCHA,consulta externa,personas de 20 a 39 anos,2024-08-01,444,584,68,36,29,15,1028,104,1132
AUCAPATA,consulta externa,personas de 20 a 39 anos,2024-08-01,74,99,2,2,27,32,173,4,177
AYATA,consulta externa,personas de 20 a 39 anos,2024-08-01,109,176,8,5,36,29,285,13,298
AYO AYO,consulta externa,personas de 20 a 39 anos,2024-08-01,69,167,3,1,13,55,236,4,240
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 20 a 39 anos,2024-08-01,330,586,31,29,32,23,916,60,976
AZURDUY,consulta externa,personas de 20 a 39 anos,2024-08-01,107,276,9,58,0,0,383,67,450
BATALLAS,consulta externa,personas de 20 a 39 anos,2024-08-01,70,216,29,92,1,2,286,121,407
BAURES,consulta externa,personas de 20 a 39 anos,2024-08-01,163,248,8,20,2,1,411,28,439
BELEN DE ANDAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,7,41,0,4,0,0,48,4,52
BELEN DE URMIRI,consulta externa,personas de 20 a 39 anos,2024-08-01,14,26,0,0,1,2,40,0,40
BELLA FLOR,consulta externa,personas de 20 a 39 anos,2024-08-01,77,152,15,38,0,13,229,53,282
BERMEJO,consulta externa,personas de 20 a 39 anos,2024-08-01,910,1839,154,301,69,145,2749,455,3204
BETANZOS,consulta externa,personas de 20 a 39 anos,2024-08-01,383,640,32,30,1,3,1023,62,1085
BOLIVAR,consulta externa,personas de 20 a 39 anos,2024-08-01,23,67,1,9,0,0,90,10,100
BOLPEBRA,consulta externa,personas de 20 a 39 anos,2024-08-01,61,77,3,4,0,0,138,7,145
BOYUIBE,consulta externa,personas de 20 a 39 anos,2024-08-01,61,172,13,24,0,0,233,37,270
BUENA VISTA,consulta externa,personas de 20 a 39 anos,2024-08-01,144,397,2,15,2,4,541,17,558
CABEZAS,consulta externa,personas de 20 a 39 anos,2024-08-01,308,739,14,47,23,40,1047,61,1108
CAIROMA,consulta externa,personas de 20 a 39 anos,2024-08-01,181,320,5,5,9,12,501,10,511
"CAIZA ""D""",consulta externa,personas de 20 a 39 anos,2024-08-01,160,356,0,5,0,0,516,5,521
CAJUATA,consulta externa,personas de 20 a 39 anos,2024-08-01,110,235,25,95,9,2,345,120,465
CALACOTO,consulta externa,personas de 20 a 39 anos,2024-08-01,41,78,1,3,0,0,119,4,123
CALAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,107,291,3,7,0,0,398,10,408
CAMARGO,consulta externa,personas de 20 a 39 anos,2024-08-01,247,642,24,123,0,1,889,147,1036
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 20 a 39 anos,2024-08-01,61,97,1,4,0,0,158,5,163
CAMIRI,consulta externa,personas de 20 a 39 anos,2024-08-01,235,864,55,165,0,0,1099,220,1319
CAPINOTA,consulta externa,personas de 20 a 39 anos,2024-08-01,170,599,13,97,0,0,769,110,879
CAQUIAVIRI,consulta externa,personas de 20 a 39 anos,2024-08-01,77,214,1,5,0,0,291,6,297
CARACOLLO,consulta externa,personas de 20 a 39 anos,2024-08-01,229,664,23,109,34,55,893,132,1025
CARANAVI,consulta externa,personas de 20 a 39 anos,2024-08-01,713,1450,77,89,19,33,2163,166,2329
CARANGAS,consulta externa,personas de 20 a 39 anos,2024-08-01,5,9,3,1,0,0,14,4,18
CARAPARI,consulta externa,personas de 20 a 39 anos,2024-08-01,296,665,32,66,17,25,961,98,1059
CARIPUYO,consulta externa,personas de 20 a 39 anos,2024-08-01,56,133,0,1,0,0,189,1,190
CARMEN RIVERO TORREZ,consulta externa,personas de 20 a 39 anos,2024-08-01,69,166,4,12,17,12,235,16,251
CATACORA,consulta externa,personas de 20 a 39 anos,2024-08-01,30,73,1,6,0,0,103,7,110
CHACARILLA,consulta externa,personas de 20 a 39 anos,2024-08-01,31,54,0,1,0,0,85,1,86
CHALLAPATA,consulta externa,personas de 20 a 39 anos,2024-08-01,251,770,17,106,43,194,1021,123,1144
CHAQUI,consulta externa,personas de 20 a 39 anos,2024-08-01,80,134,1,1,0,0,214,2,216
CHARAGUA,consulta externa,personas de 20 a 39 anos,2024-08-01,331,854,19,71,0,0,1185,90,1275
CHARAÑA,consulta externa,personas de 20 a 39 anos,2024-08-01,57,90,1,4,0,0,147,5,152
CHAYANTA,consulta externa,personas de 20 a 39 anos,2024-08-01,217,391,10,18,15,27,608,28,636
CHIMORE,consulta externa,personas de 20 a 39 anos,2024-08-01,434,907,37,58,53,85,1341,95,1436
CHIPAYA,consulta externa,personas de 20 a 39 anos,2024-08-01,13,24,0,0,0,0,37,0,37
CHOQUE COTA,consulta externa,personas de 20 a 39 anos,2024-08-01,13,14,1,2,0,0,27,3,30
CHUA COCANI,consulta externa,personas de 20 a 39 anos,2024-08-01,21,47,7,21,0,0,68,28,96
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 20 a 39 anos,2024-08-01,183,444,24,87,7,9,627,111,738
CHUMA,consulta externa,personas de 20 a 39 anos,2024-08-01,133,229,11,11,22,33,362,22,384
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 20 a 39 anos,2024-08-01,128,189,11,10,0,0,317,21,338
CKOCHAS,consulta externa,personas de 20 a 39 anos,2024-08-01,163,297,2,5,2,4,460,7,467
CLIZA,consulta externa,personas de 20 a 39 anos,2024-08-01,203,607,85,302,0,0,810,387,1197
COBIJA,consulta externa,personas de 20 a 39 anos,2024-08-01,1130,2436,346,1037,40,44,3566,1383,4949
COCAPATA,consulta externa,personas de 20 a 39 anos,2024-08-01,188,367,1,4,0,0,555,5,560
COCHABAMBA,consulta externa,personas de 20 a 39 anos,2024-08-01,11876,26588,6361,14372,715,882,38464,20733,59197
COIPASA,consulta externa,personas de 20 a 39 anos,2024-08-01,4,11,1,0,0,0,15,1,16
COLCAPIRHUA,consulta externa,personas de 20 a 39 anos,2024-08-01,596,1597,415,577,0,0,2193,992,3185
"COLCHA ""K""",consulta externa,personas de 20 a 39 anos,2024-08-01,451,738,19,43,46,27,1189,62,1251
COLLANA,consulta externa,personas de 20 a 39 anos,2024-08-01,46,85,4,12,0,0,131,16,147
COLOMI,consulta externa,personas de 20 a 39 anos,2024-08-01,163,470,8,34,41,93,633,42,675
COLPA BELGICA,consulta externa,personas de 20 a 39 anos,2024-08-01,83,171,27,64,19,18,254,91,345
COLQUECHACA,consulta externa,personas de 20 a 39 anos,2024-08-01,146,404,9,6,0,0,550,15,565
COLQUENCHA,consulta externa,personas de 20 a 39 anos,2024-08-01,99,317,7,11,0,0,416,18,434
COLQUIRI,consulta externa,personas de 20 a 39 anos,2024-08-01,279,392,117,61,11,10,671,178,849
COMANCHE,consulta externa,personas de 20 a 39 anos,2024-08-01,13,42,0,0,9,11,55,0,55
COMARAPA,consulta externa,personas de 20 a 39 anos,2024-08-01,187,631,16,87,6,17,818,103,921
COMBAYA,consulta externa,personas de 20 a 39 anos,2024-08-01,27,46,1,2,0,0,73,3,76
CONCEPCION,consulta externa,personas de 20 a 39 anos,2024-08-01,157,143,3,1,0,0,300,4,304
COPACABANA,consulta externa,personas de 20 a 39 anos,2024-08-01,84,204,2,2,0,0,288,4,292
CORIPATA,consulta externa,personas de 20 a 39 anos,2024-08-01,181,413,23,72,16,10,594,95,689
CORO CORO,consulta externa,personas de 20 a 39 anos,2024-08-01,76,203,0,11,0,0,279,11,290
COROICO,consulta externa,personas de 20 a 39 anos,2024-08-01,292,686,39,156,45,72,978,195,1173
CORQUE,consulta externa,personas de 20 a 39 anos,2024-08-01,76,187,5,16,3,6,263,21,284
COTAGAITA,consulta externa,personas de 20 a 39 anos,2024-08-01,534,838,38,50,34,25,1372,88,1460
COTOCA,consulta externa,personas de 20 a 39 anos,2024-08-01,659,2411,85,423,133,348,3070,508,3578
CRUZ DE MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,8,8,0,0,0,0,16,0,16
CUATRO CAÑADAS,consulta externa,personas de 20 a 39 anos,2024-08-01,210,599,30,154,15,12,809,184,993
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 20 a 39 anos,2024-08-01,11,52,1,9,0,0,63,10,73
CUEVO,consulta externa,personas de 20 a 39 anos,2024-08-01,72,202,2,9,0,0,274,11,285
CULPINA,consulta externa,personas de 20 a 39 anos,2024-08-01,151,432,8,51,11,34,583,59,642
CURAHUARA DE CARANGAS,consulta externa,personas de 20 a 39 anos,2024-08-01,40,89,4,7,20,19,129,11,140
CURVA,consulta externa,personas de 20 a 39 anos,2024-08-01,35,73,3,5,4,4,108,8,116
DESAGUADERO,consulta externa,personas de 20 a 39 anos,2024-08-01,35,95,7,22,6,12,130,29,159
EL ALTO,consulta externa,personas de 20 a 39 anos,2024-08-01,5236,18343,2256,6629,1144,2350,23579,8885,32464
EL CHORO,consulta externa,personas de 20 a 39 anos,2024-08-01,37,111,0,0,0,0,148,0,148
EL PUENTE(STC),consulta externa,personas de 20 a 39 anos,2024-08-01,141,383,0,6,11,8,524,6,530
EL PUENTE(TJA),consulta externa,personas de 20 a 39 anos,2024-08-01,133,376,4,17,59,120,509,21,530
EL TORNO,consulta externa,personas de 20 a 39 anos,2024-08-01,696,1960,303,466,0,0,2656,769,3425
EL VILLAR,consulta externa,personas de 20 a 39 anos,2024-08-01,119,177,5,5,0,0,296,10,306
ENTRE RIOS TRJ,consulta externa,personas de 20 a 39 anos,2024-08-01,388,935,9,22,0,0,1323,31,1354
ENTRE RIOS CBBA,consulta externa,personas de 20 a 39 anos,2024-08-01,548,1549,74,148,0,0,2097,222,2319
ESCARA,consulta externa,personas de 20 a 39 anos,2024-08-01,8,16,0,1,0,0,24,1,25
ESCOMA,consulta externa,personas de 20 a 39 anos,2024-08-01,29,87,0,1,0,0,116,1,117
ESMERALDA,consulta externa,personas de 20 a 39 anos,2024-08-01,15,20,1,1,5,4,35,2,37
EUCALIPTUS,consulta externa,personas de 20 a 39 anos,2024-08-01,33,68,2,11,8,16,101,13,114
EUREKA (SANTOS MERCADO),consulta externa,personas de 20 a 39 anos,2024-08-01,40,55,0,2,0,0,95,2,97
EXALTACION,consulta externa,personas de 20 a 39 anos,2024-08-01,65,113,3,2,21,32,178,5,183
FERNANDEZ ALONSO,consulta externa,personas de 20 a 39 anos,2024-08-01,148,564,21,68,0,0,712,89,801
FILADELFIA,consulta externa,personas de 20 a 39 anos,2024-08-01,299,483,3,10,0,0,782,13,795
GAIOC JATUN AYLLU YURA,consulta externa,personas de 20 a 39 anos,2024-08-01,62,128,1,2,0,0,190,3,193
GENERAL SAAVEDRA,consulta externa,personas de 20 a 39 anos,2024-08-01,246,745,18,82,0,0,991,100,1091
GIA-TIM,consulta externa,personas de 20 a 39 anos,2024-08-01,43,69,0,1,0,0,112,1,113
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 20 a 39 anos,2024-08-01,160,228,7,14,8,3,388,21,409
GUANAY,consulta externa,personas de 20 a 39 anos,2024-08-01,162,299,31,132,0,0,461,163,624
GUAQUI,consulta externa,personas de 20 a 39 anos,2024-08-01,62,101,3,3,10,14,163,6,169
GUAYARAMERIN,consulta externa,personas de 20 a 39 anos,2024-08-01,420,1021,105,261,95,253,1441,366,1807
GUTIERREZ,consulta externa,personas de 20 a 39 anos,2024-08-01,177,439,15,34,0,0,616,49,665
HUACARAJE,consulta externa,personas de 20 a 39 anos,2024-08-01,35,93,3,7,2,3,128,10,138
HUACARETA,consulta externa,personas de 20 a 39 anos,2024-08-01,122,245,13,19,0,0,367,32,399
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 20 a 39 anos,2024-08-01,51,163,0,5,3,1,214,5,219
HUACHACALLA,consulta externa,personas de 20 a 39 anos,2024-08-01,22,34,0,1,2,3,56,1,57
HUANUNI,consulta externa,personas de 20 a 39 anos,2024-08-01,493,817,105,208,3,7,1310,313,1623
HUARINA,consulta externa,personas de 20 a 39 anos,2024-08-01,56,115,24,64,0,0,171,88,259
HUATAJATA,consulta externa,personas de 20 a 39 anos,2024-08-01,20,38,6,15,0,0,58,21,79
HUAYLLAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,35,85,1,4,0,0,120,5,125
HUMANATA,consulta externa,personas de 20 a 39 anos,2024-08-01,14,22,3,5,0,0,36,8,44
ICHOCA,consulta externa,personas de 20 a 39 anos,2024-08-01,101,135,2,10,11,18,236,12,248
ICLA,consulta externa,personas de 20 a 39 anos,2024-08-01,69,161,17,39,0,0,230,56,286
INCAHUASI,consulta externa,personas de 20 a 39 anos,2024-08-01,148,347,7,22,19,46,495,29,524
INGAVI (HUMAITA),consulta externa,personas de 20 a 39 anos,2024-08-01,38,64,0,0,0,0,102,0,102
INQUISIVI,consulta externa,personas de 20 a 39 anos,2024-08-01,275,253,8,5,6,3,528,13,541
IRUPANA (VILLA DE LANZA),consulta externa,personas de 20 a 39 anos,2024-08-01,235,485,35,130,0,1,720,165,885
IXIAMAS,consulta externa,personas de 20 a 39 anos,2024-08-01,133,238,3,8,4,23,371,11,382
JESUS DE MACHACA,consulta externa,personas de 20 a 39 anos,2024-08-01,67,246,5,66,2,5,313,71,384
LA ASUNTA,consulta externa,personas de 20 a 39 anos,2024-08-01,522,1043,88,120,210,329,1565,208,1773
LA GUARDIA,consulta externa,personas de 20 a 39 anos,2024-08-01,1198,3119,278,1276,100,120,4317,1554,5871
LA PAZ,consulta externa,personas de 20 a 39 anos,2024-08-01,10570,23887,5422,15540,1309,1929,34457,20962,55419
LA RIVERA,consulta externa,personas de 20 a 39 anos,2024-08-01,4,20,0,0,0,0,24,0,24
LAGUNILLAS,consulta externa,personas de 20 a 39 anos,2024-08-01,120,283,24,49,0,0,403,73,476
LAJA,consulta externa,personas de 20 a 39 anos,2024-08-01,79,286,21,94,0,0,365,115,480
LAS CARRERAS,consulta externa,personas de 20 a 39 anos,2024-08-01,51,143,3,13,0,0,194,16,210
LICOMA PAMPA,consulta externa,personas de 20 a 39 anos,2024-08-01,35,133,1,1,0,0,168,2,170
LLALLAGUA,consulta externa,personas de 20 a 39 anos,2024-08-01,512,1791,41,291,3,13,2303,332,2635
LLICA,consulta externa,personas de 20 a 39 anos,2024-08-01,64,124,2,2,0,0,188,4,192
LORETO,consulta externa,personas de 20 a 39 anos,2024-08-01,29,87,0,1,0,0,116,1,117
LURIBAY,consulta externa,personas de 20 a 39 anos,2024-08-01,137,227,8,11,0,0,364,19,383
MACHACAMARCA,consulta externa,personas de 20 a 39 anos,2024-08-01,44,120,2,8,12,18,164,10,174
MACHARETI,consulta externa,personas de 20 a 39 anos,2024-08-01,100,305,11,40,14,20,405,51,456
MAGDALENA,consulta externa,personas de 20 a 39 anos,2024-08-01,59,61,20,38,29,81,120,58,178
MAIRANA,consulta externa,personas de 20 a 39 anos,2024-08-01,89,265,35,104,0,0,354,139,493
MALLA,consulta externa,personas de 20 a 39 anos,2024-08-01,45,55,6,4,0,0,100,10,110
MAPIRI,consulta externa,personas de 20 a 39 anos,2024-08-01,237,585,10,27,0,0,822,37,859
MECAPACA,consulta externa,personas de 20 a 39 anos,2024-08-01,111,248,10,21,0,0,359,31,390
MINEROS,consulta externa,personas de 20 a 39 anos,2024-08-01,48,130,14,69,91,426,178,83,261
MIZQUE,consulta externa,personas de 20 a 39 anos,2024-08-01,168,679,25,192,37,66,847,217,1064
MOCOMOCO,consulta externa,personas de 20 a 39 anos,2024-08-01,103,168,13,14,0,0,271,27,298
MOJINETE,consulta externa,personas de 20 a 39 anos,2024-08-01,14,30,0,5,0,0,44,5,49
MOJOCOYA,consulta externa,personas de 20 a 39 anos,2024-08-01,130,231,2,13,0,0,361,15,376
MONTEAGUDO,consulta externa,personas de 20 a 39 anos,2024-08-01,551,1145,103,283,13,20,1696,386,2082
MONTERO,consulta externa,personas de 20 a 39 anos,2024-08-01,2414,6675,618,1350,39,19,9089,1968,11057
MORO MORO,consulta externa,personas de 20 a 39 anos,2024-08-01,22,62,6,19,0,0,84,25,109
MOROCHATA,consulta externa,personas de 20 a 39 anos,2024-08-01,47,145,2,0,0,0,192,2,194
