,group,variable,month,SRP DOSIS ÚNICA,SRP DOSIS ÚNICA,TOTALES,TOTALES,TOTALES
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,9,7,9,16
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,9,14,9,23
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,15,16,15,31
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,12,5,12,5,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,2,8,2,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,60,27,60,27,87
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,158,20,158,20,178
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1172,64,1172,64,1236
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,14,7,14,21
LAJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,23,17,23,17,40
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,5,3,5,8
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,2,5,2,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,29,37,29,37,66
LLICA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,1,5,1,6
LORETO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,11,5,11,16
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,9,3,9,12
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,0,4,0,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,8,8,8,16
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,21,16,21,37
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,27,1,27,1,28
MALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,4,0,4,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,24,0,24,0,24
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,20,9,20,9,29
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,24,27,24,27,51
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,31,33,31,33,64
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,12,14,12,26
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,3,3,3,6
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,3,7,3,10
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,25,17,25,17,42
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,201,17,201,17,218
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,5,0,5,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,25,2,25,27
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,9,0,9,9
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,4,0,4,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,20,7,20,27
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,10,4,10,4,14
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,6,2,6,8
ORURO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,447,4,447,4,451
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,17,7,17,7,24
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,6,8,6,14
PAILON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,29,86,29,86,115
PALCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,4,16,4,20
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,38,20,38,20,58
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,2,4,2,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,1,16,1,17
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,10,2,10,12
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,6,2,6,8
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,31,5,31,5,36
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,8,7,8,15
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,10,5,10,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,38,7,38,45
POCONA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,9,5,9,14
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,17,9,17,9,26
POOPO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,2,6,2,8
PORCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,29,14,29,43
POROMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,13,5,13,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,21,5,21,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,47,8,47,8,55
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,11,8,11,19
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,4,2,4,6
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,399,18,399,18,417
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,16,1,16,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,24,31,24,31,55
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,31,0,31,31
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,18,7,18,25
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,11,4,11,15
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,8,7,8,15
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,25,5,25,5,30
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,14,1,14,15
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,1,6,1,7
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,13,16,13,29
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,63,24,63,24,87
PUNA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,20,14,20,34
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,41,0,41,0,41
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,6,7,6,13
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,213,54,213,54,267
QUIME,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,5,3,5,8
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,1,4,1,5
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,18,25,18,25,43
REYES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,13,26,13,26,39
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,142,124,142,124,266
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,18,0,18,18
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,22,32,22,32,54
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,4,5,4,9
SACABA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,203,41,203,41,244
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,0,4,0,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,22,20,22,20,42
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,13,5,13,5,18
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,17,8,17,25
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,13,4,13,17
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,0,2,0,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,9,7,9,7,16
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,13,1,13,14
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,15,2,15,17
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,61,56,61,56,117
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,8,7,8,15
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,26,19,26,19,45
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,80,27,80,27,107
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,99,28,99,28,127
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,20,2,20,22
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,26,0,26,0,26
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,13,3,13,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,31,0,31,0,31
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,12,3,12,15
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,73,38,73,38,111
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,25,5,25,30
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,30,8,30,8,38
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,33,30,33,30,63
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,23,8,23,8,31
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,17,14,17,31
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,0,3,0,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,22,6,22,6,28
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,23,54,23,54,77
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,3,0,3,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,1,2,1,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,9,0,9,9
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,6,5,6,11
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,11,1,11,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,1,14,1,15
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,53,0,53,0,53
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2266,117,2266,117,2383
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,17,2,17,2,19
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,42,16,42,16,58
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,5,2,5,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,0,5,0,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,12,0,12,12
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,7,0,7,7
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,4,6,4,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,7,4,7,11
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,7,3,7,10
SENA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,12,8,12,20
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,35,26,35,26,61
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,18,11,18,11,29
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,96,10,96,10,106
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,8,3,8,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,11,24,11,24,35
SORATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,15,63,15,63,78
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,545,32,545,32,577
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,9,3,9,3,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,12,7,12,7,19
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,1,0,1,1
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,8,4,8,4,12
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,21,14,21,35
TARACO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,3,1,3,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,3,16,3,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,320,15,320,15,335
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,18,13,18,13,31
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,16,5,16,21
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,19,6,19,6,25
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,39,11,39,11,50
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,15,14,15,14,29
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,87,47,87,47,134
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,21,10,21,10,31
TOCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,1,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,7,5,7,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,2,4,2,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,19,14,19,33
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,14,6,14,20
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,22,5,22,27
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,13,9,13,9,22
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,1,4,1,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,169,18,169,18,187
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,89,23,89,23,112
TURCO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,0,2,0,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,2,15,2,15,17
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,28,15,28,15,43
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,16,11,16,11,27
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,8,6,8,14
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,32,3,32,3,35
VACAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,13,3,13,16
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,38,5,38,5,43
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,97,7,97,7,104
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,20,3,20,23
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,14,10,14,10,24
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,35,23,35,23,58
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,9,4,9,13
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,1,16,1,16,17
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,12,6,12,18
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,133,48,133,48,181
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,5,4,5,9
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,57,10,57,10,67
VINTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,68,0,68,0,68
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,9,3,9,3,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,3,0,3,0,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,209,37,209,37,246
YACO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,8,0,8,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,124,79,124,79,203
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,7,6,7,6,13
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,6,10,6,10,16
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,73,40,73,40,113
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,5,8,5,8,13
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,0,14,0,14,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,4,12,4,12,16
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-08-01,9,12,9,12,21
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,3,10,3,10,13
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,39,33,39,33,72
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,20,6,20,6,26
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,37,21,37,21,58
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,8,1,8,9
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,8,3,8,3,11
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,22,2,22,2,24
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,7,12,7,12,19
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,3,1,3,1,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,6,1,6,7
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,2,7,2,7,9
APOLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,14,11,14,11,25
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,3,6,3,6,9
ARANI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,21,1,21,1,22
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,12,27,12,27,39
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,21,10,21,10,31
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,48,3,48,3,51
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,10,13,10,13,23
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,6,1,6,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,8,11,8,11,19
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,16,6,16,6,22
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,19,24,19,24,43
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,14,10,14,10,24
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,15,4,15,4,19
BAURES,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,11,2,11,2,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,5,3,5,3,8
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,0,5,0,5,5
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,2,2,2,2,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,31,43,31,43,74
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,36,19,36,19,55
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,10,1,10,11
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,2,4,2,4,6
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,5,1,5,1,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,16,6,16,6,22
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,14,53,14,53,67
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,16,11,16,11,27
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,14,9,14,9,23
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,25,8,25,8,33
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,3,8,3,8,11
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,14,4,14,4,18
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,20,7,20,7,27
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,39,0,39,0,39
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,37,8,37,8,45
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,4,10,4,10,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,20,5,20,5,25
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,57,21,57,21,78
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,13,33,13,33,46
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,22,1,22,23
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,0,10,0,10,10
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp dosis unica,2013-09-01,1,0,1,0,1
