,group,variable,month,DPT 4TA DOSIS,DPT 4TA DOSIS,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,649,38,649,38,687
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,5,1,5,1,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,24,0,24,0,24
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,3,1,3,1,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,2,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,36,0,36,0,36
SORACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,4,1,4,5
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,138,13,138,13,151
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,0,1,0,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,2,4,2,4,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,2,1,2,3
TARABUCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,3,1,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,8,3,8,3,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,242,41,242,41,283
TARVITA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,9,9,9,9,18
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,19,6,19,6,25
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,11,3,11,3,14
TOCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,2,1,2,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,6,2,6,2,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,4,6,4,6,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,19,7,19,7,26
TRIGAL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,66,1,66,1,67
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,10,0,10,0,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,13,3,13,3,16
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,5,1,5,1,6
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,2,1,2,1,3
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,17,8,17,8,25
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,4,0,4,0,4
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,9,1,9,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,4,4,4,4,8
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,45,16,45,16,61
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,4,3,4,3,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,36,5,36,5,41
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,5,1,5,1,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,56,10,56,10,66
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,7,4,7,4,11
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,124,4,124,4,128
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,104,60,104,60,164
YOTALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,4,2,4,2,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,2,5,2,5,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-09-01,1,7,1,7,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,13,32,13,32,45
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,0,9,0,9
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,26,14,26,14,40
ALALAY,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,4,0,4,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,2,2,2,4
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,11,17,11,17,28
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,2,1,2,3
ARANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,17,0,17,0,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,2,6,2,8
ARQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,8,5,8,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,32,0,32,0,32
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
AYATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,11,1,11,12
AZURDUY,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,10,9,10,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,1,1,1,2
BAURES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,14,0,14,0,14
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,1,4,1,5
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,6,0,6,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,42,38,42,38,80
BETANZOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,15,0,15,0,15
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,2,1,2,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,7,0,7,0,7
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,1,2,1,3
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,1,4,1,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,28,2,28,2,30
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,0,3,0,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,15,0,15,0,15
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,18,1,18,1,19
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,19,0,19,0,19
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,4,16,4,20
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,4,2,4,6
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,2,2,2,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,1,9,1,10
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,5,0,5,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,8,0,8,0,8
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,14,12,14,12,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,39,11,39,11,50
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,22,3,22,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,359,49,359,49,408
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,4,4,4,8
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,19,5,19,5,24
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,9,1,9,10
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,15,1,15,1,16
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,7,16,7,23
COPACABANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,0,5,0,5
CORO CORO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,1,0,1,1
CORQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,4,2,4,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,8,9,8,9,17
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,21,9,21,9,30
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,18,16,18,34
CUEVO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,6,0,6,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,3,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,2,0,2,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,400,73,400,73,473
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,2,2,2,4
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,0,6,0,6
EL TORNO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,117,7,117,7,124
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,1,4,1,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,27,13,27,13,40
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,29,9,29,9,38
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,24,3,24,3,27
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,2,9,2,11
GUAQUI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,2,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,53,10,53,10,63
HUACARETA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,10,1,10,1,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,3,5,3,8
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,19,0,19,0,19
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,3,6,3,9
ICLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,3,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,1,6,1,7
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,1,4,1,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,29,0,29,0,29
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,200,22,200,22,222
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,1,2,1,3
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,3,5,3,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,1,9,1,10
MAIRANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,26,0,26,0,26
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,34,3,34,3,37
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,7,5,7,12
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,49,13,49,13,62
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,154,6,154,6,160
MORO MORO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,2,4,2,6
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,10,3,10,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,29,15,29,15,44
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,4,0,4,4
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,288,0,288,0,288
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,6,9,6,15
PADILLA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,15,10,15,10,25
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
POCOATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,8,1,8,9
POCONA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,13,8,13,8,21
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,7,4,7,4,11
POROMA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,8,5,8,5,13
PORONGO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,3,2,3,5
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,14,2,14,2,16
PORVENIR,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,5,5,5,10
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,3,1,3,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,163,4,163,4,167
PRESTO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
PUCARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,0,5,0,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,2,3,2,5
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,13,2,13,2,15
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,1,16,1,17
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,58,3,58,3,61
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,7,1,7,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,22,0,22,0,22
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,67,39,67,39,106
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,2,0,2,2
REYES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,0,16,0,16
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,41,8,41,8,49
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,3,4,3,7
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,18,6,18,6,24
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,132,5,132,5,137
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,4,1,4,5
SACACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,2,9,2,11
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,28,2,28,2,30
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,1,2,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,8,4,8,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,0,6,0,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,56,38,56,38,94
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,43,11,43,11,54
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,1,1,1,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,33,16,33,16,49
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,7,0,7,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,13,8,13,8,21
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,16,5,16,5,21
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,6,0,6,6
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,28,2,28,2,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,12,23,12,23,35
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,20,25,20,25,45
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,8,0,8,0,8
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,1,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,4,0,4,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,0,6,0,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,20,0,20,0,20
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,791,114,791,114,905
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,10,0,10,0,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,29,1,29,1,30
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,19,3,19,22
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,2,0,2,0,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,35,0,35,0,35
SORATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,22,4,22,26
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,166,19,166,19,185
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,1,1,1,2
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,1,1,1,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,2,0,2,2
TARABUCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,1,1,1,2
TARACO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,0,1,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,15,5,15,5,20
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,216,13,216,13,229
TARVITA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,10,5,10,15
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,19,6,19,6,25
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,10,5,10,5,15
TOCO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,2,1,2,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,8,9,8,9,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,10,1,10,11
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,18,5,18,5,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,2,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,85,0,85,0,85
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,31,8,31,8,39
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,9,5,9,5,14
URUBICHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,7,0,7,0,7
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,0,5,0,5
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,6,1,6,7
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,31,2,31,2,33
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,41,0,41,0,41
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,4,1,4,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,18,20,18,20,38
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,52,16,52,16,68
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,6,1,6,1,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,10,3,10,13
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,23,6,23,6,29
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,4,1,4,1,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,50,3,50,3,53
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,132,49,132,49,181
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,131,42,131,42,173
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,3,8,3,8,11
YOTALA,vacunaciones en ninos de 12 a 23 meses,dpt 4ta dosis,2013-10-01,5,4,5,4,9
