,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2021-06-01,12,14,33,36,10,6,17,38,11,4,0,0,0,0,181
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2021-06-01,20,15,60,72,24,70,51,144,28,20,0,22,0,9,535
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2021-06-01,0,0,12,3,0,4,6,2,2,0,0,0,0,1,30
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2021-06-01,2,8,4,12,9,7,16,26,3,3,0,2,0,0,92
SAN RAFAEL,atencion odontologica,consulta nueva,2021-06-01,5,27,7,12,3,6,6,40,4,1,0,0,0,0,111
SAN RAMON BENI,atencion odontologica,consulta nueva,2021-06-01,0,1,6,0,1,3,6,6,0,0,0,0,0,0,23
SAN RAMON SCZ,atencion odontologica,consulta nueva,2021-06-01,10,15,14,20,20,23,6,14,0,0,0,0,0,0,122
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2021-06-01,813,773,999,1008,347,572,1424,2767,336,287,0,223,0,29,9578
SANTA ROSA,atencion odontologica,consulta nueva,2021-06-01,11,2,28,25,13,12,24,32,3,2,0,0,0,0,152
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2021-06-01,12,9,31,32,12,32,25,84,5,8,0,4,0,0,254
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2021-06-01,5,1,4,8,1,2,4,15,3,2,0,0,0,0,45
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2021-06-01,37,26,61,77,30,65,49,64,37,38,0,8,0,7,499
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2021-06-01,1,4,24,13,14,45,28,62,8,8,0,8,0,3,218
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2021-06-01,0,0,4,5,0,6,4,19,7,30,0,1,0,0,76
SANTIVAÑES,atencion odontologica,consulta nueva,2021-06-01,20,4,27,36,22,50,59,82,30,28,0,0,0,10,368
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2021-06-01,3,14,36,34,14,41,22,48,7,7,0,3,0,2,231
SAPAHAQUI,atencion odontologica,consulta nueva,2021-06-01,2,14,35,22,20,40,27,38,11,4,0,1,0,0,214
SENA,atencion odontologica,consulta nueva,2021-06-01,23,24,57,27,0,14,10,43,2,1,0,12,0,2,215
SHINAOTA,atencion odontologica,consulta nueva,2021-06-01,17,17,35,83,11,32,37,120,0,4,0,25,0,7,388
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2021-06-01,8,1,10,8,4,8,9,25,6,5,0,0,0,0,84
SICAYA,atencion odontologica,consulta nueva,2021-06-01,8,3,10,23,2,7,15,23,1,0,0,0,0,0,92
SIPE SIPE,atencion odontologica,consulta nueva,2021-06-01,74,56,71,202,39,89,69,248,22,27,0,8,0,0,905
SOPACHUY,atencion odontologica,consulta nueva,2021-06-01,0,5,24,23,4,21,11,29,3,4,0,0,0,0,124
SORACACHI,atencion odontologica,consulta nueva,2021-06-01,24,44,137,181,43,123,73,129,75,39,0,35,0,5,908
SORATA,atencion odontologica,consulta nueva,2021-06-01,8,7,10,20,13,9,7,42,7,5,0,3,0,0,131
SUCRE,atencion odontologica,consulta nueva,2021-06-01,335,267,572,620,242,384,481,1266,123,77,0,184,0,36,4587
TACACHI,atencion odontologica,consulta nueva,2021-06-01,0,2,0,5,0,10,7,5,0,0,0,0,0,0,29
TACACOMA,atencion odontologica,consulta nueva,2021-06-01,0,4,10,3,7,10,21,32,2,1,0,5,0,0,95
TACOBAMBA,atencion odontologica,consulta nueva,2021-06-01,0,0,1,3,1,2,2,5,0,4,0,2,0,0,20
TACOPAYA,atencion odontologica,consulta nueva,2021-06-01,0,0,10,4,5,15,27,43,30,30,0,4,0,1,169
TAHUA,atencion odontologica,consulta nueva,2021-06-01,14,14,0,8,3,0,3,10,5,3,0,0,0,0,60
TAPACARI,atencion odontologica,consulta nueva,2021-06-01,22,23,85,77,47,99,67,198,19,26,0,19,0,11,693
TARABUCO,atencion odontologica,consulta nueva,2021-06-01,83,47,23,58,15,67,37,165,8,30,0,22,0,7,562
TARACO,atencion odontologica,consulta nueva,2021-06-01,7,7,10,11,11,7,21,26,11,24,0,5,0,0,140
TARATA,atencion odontologica,consulta nueva,2021-06-01,0,2,10,13,10,5,26,37,2,11,0,0,0,2,118
TARIJA,atencion odontologica,consulta nueva,2021-06-01,73,74,304,355,142,224,508,970,108,80,0,120,0,7,2965
TARVITA,atencion odontologica,consulta nueva,2021-06-01,18,20,27,18,14,44,32,91,8,7,0,15,0,2,296
TEOPONTE,atencion odontologica,consulta nueva,2021-06-01,10,16,21,20,11,17,21,54,9,2,0,2,0,0,183
TIAHUANACU,atencion odontologica,consulta nueva,2021-06-01,2,4,7,14,5,13,16,39,10,18,0,5,0,5,138
TINGUIPAYA,atencion odontologica,consulta nueva,2021-06-01,7,12,11,28,13,21,19,62,7,24,0,18,0,0,222
TIPUANI,atencion odontologica,consulta nueva,2021-06-01,0,5,9,1,0,4,8,12,1,0,0,2,0,1,43
TIQUIPAYA,atencion odontologica,consulta nueva,2021-06-01,119,128,206,188,86,124,112,323,35,24,0,31,0,22,1398
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2021-06-01,43,14,83,65,30,102,15,108,7,12,0,9,0,5,493
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2021-06-01,3,10,10,16,15,9,10,30,11,1,0,1,0,0,116
TOCO,atencion odontologica,consulta nueva,2021-06-01,2,4,14,7,1,11,7,18,0,3,0,1,0,0,68
TODOS SANTOS,atencion odontologica,consulta nueva,2021-06-01,0,1,5,7,4,9,2,2,0,1,0,0,0,0,31
TOLATA,atencion odontologica,consulta nueva,2021-06-01,4,0,9,7,0,4,3,25,6,2,0,1,0,2,63
TOLEDO,atencion odontologica,consulta nueva,2021-06-01,1,0,5,9,5,9,9,12,6,3,0,0,0,0,59
TOMAVE,atencion odontologica,consulta nueva,2021-06-01,33,39,43,60,23,35,43,87,44,52,0,5,0,13,477
TOMINA,atencion odontologica,consulta nueva,2021-06-01,43,30,47,44,24,59,68,144,7,0,0,5,0,3,474
TORO TORO,atencion odontologica,consulta nueva,2021-06-01,0,0,2,12,3,26,23,55,13,26,0,14,0,13,187
TOTORA(CBBA),atencion odontologica,consulta nueva,2021-06-01,8,4,18,25,16,36,19,59,2,3,0,3,0,6,199
TOTORA(ORR),atencion odontologica,consulta nueva,2021-06-01,7,7,8,17,3,4,9,26,2,2,0,2,0,1,88
TRINIDAD,atencion odontologica,consulta nueva,2021-06-01,67,62,159,176,46,108,184,407,43,31,0,63,0,4,1350
TUPIZA,atencion odontologica,consulta nueva,2021-06-01,48,30,97,102,33,61,111,243,33,32,0,23,0,4,817
TURCO,atencion odontologica,consulta nueva,2021-06-01,16,6,26,42,20,19,46,61,11,13,0,0,0,2,262
UMALA,atencion odontologica,consulta nueva,2021-06-01,14,6,15,23,2,5,7,14,1,1,0,4,0,1,93
UNCIA,atencion odontologica,consulta nueva,2021-06-01,24,18,88,89,87,100,110,157,17,16,0,1,0,5,712
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2021-06-01,11,8,35,19,11,35,65,189,11,16,0,3,0,1,404
URUBICHA,atencion odontologica,consulta nueva,2021-06-01,0,0,0,0,0,7,0,21,5,0,0,0,0,0,33
UYUNI,atencion odontologica,consulta nueva,2021-06-01,47,46,90,83,25,65,113,211,30,49,0,17,0,12,788
VACAS,atencion odontologica,consulta nueva,2021-06-01,3,23,35,43,19,47,58,93,6,12,0,0,0,0,339
VALLEGRANDE,atencion odontologica,consulta nueva,2021-06-01,65,71,37,42,8,16,24,117,17,25,0,11,0,23,456
VIACHA,atencion odontologica,consulta nueva,2021-06-01,36,62,178,142,47,108,116,289,39,35,0,39,0,16,1107
VILA VILA,atencion odontologica,consulta nueva,2021-06-01,33,21,49,75,13,39,20,39,5,3,0,0,0,0,297
VILLA CHARCAS,atencion odontologica,consulta nueva,2021-06-01,34,27,27,25,10,40,12,67,2,0,0,6,0,7,257
VILLA MONTES,atencion odontologica,consulta nueva,2021-06-01,4,4,19,37,14,26,61,130,6,3,0,9,0,0,313
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2021-06-01,0,1,5,5,4,6,3,10,1,0,0,3,0,0,38
VILLA RIVERO,atencion odontologica,consulta nueva,2021-06-01,4,14,36,11,6,54,16,48,5,4,0,0,0,2,200
VILLA SERRANO,atencion odontologica,consulta nueva,2021-06-01,24,28,10,51,7,9,19,36,5,3,0,1,0,4,197
VILLA TUNARI,atencion odontologica,consulta nueva,2021-06-01,63,69,183,282,100,235,177,592,30,27,0,18,0,16,1792
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2021-06-01,30,18,31,44,22,48,47,126,4,7,0,16,0,1,394
VILLAZON,atencion odontologica,consulta nueva,2021-06-01,95,115,58,112,35,65,85,203,19,21,0,37,0,3,848
VINTO,atencion odontologica,consulta nueva,2021-06-01,100,88,278,414,142,229,199,550,50,31,0,8,0,7,2096
VITICHI,atencion odontologica,consulta nueva,2021-06-01,34,19,47,32,9,43,59,129,16,20,0,6,0,12,426
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2021-06-01,0,0,14,4,20,3,10,18,2,0,0,3,0,0,74
WARNES,atencion odontologica,consulta nueva,2021-06-01,9,10,47,45,9,22,54,72,9,5,0,1,0,1,284
YACO,atencion odontologica,consulta nueva,2021-06-01,2,2,8,3,4,5,4,16,0,3,0,0,0,0,47
YACUIBA,atencion odontologica,consulta nueva,2021-06-01,35,46,124,147,60,122,175,382,36,34,0,12,0,3,1176
YAMPARAEZ,atencion odontologica,consulta nueva,2021-06-01,25,41,32,19,4,15,10,38,4,2,0,5,0,0,195
YANACACHI,atencion odontologica,consulta nueva,2021-06-01,0,0,12,9,2,12,17,20,4,2,0,0,0,0,78
YAPACANI,atencion odontologica,consulta nueva,2021-06-01,15,56,103,162,90,138,99,229,17,14,0,7,0,21,951
YOCALLA,atencion odontologica,consulta nueva,2021-06-01,14,10,36,40,20,18,14,91,19,0,0,22,0,2,286
YOTALA,atencion odontologica,consulta nueva,2021-06-01,7,1,39,32,3,22,10,45,8,6,0,3,0,4,180
YUNCHARA,atencion odontologica,consulta nueva,2021-06-01,6,3,25,32,20,20,26,62,5,7,0,1,0,0,207
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2021-06-01,0,0,5,15,0,0,2,0,4,2,0,0,0,0,28
ZUDAÑEZ,atencion odontologica,consulta nueva,2021-06-01,1,0,4,1,2,5,4,24,1,1,0,12,0,0,55
ACACIO,atencion odontologica,consulta nueva,2021-07-01,16,2,98,131,1,41,10,30,2,5,0,2,0,1,339
ACHACACHI,atencion odontologica,consulta nueva,2021-07-01,62,66,121,155,92,148,160,374,63,45,0,46,0,16,1348
ACHOCALLA,atencion odontologica,consulta nueva,2021-07-01,128,111,129,167,43,109,51,221,34,36,0,47,0,14,1090
AIQUILE,atencion odontologica,consulta nueva,2021-07-01,8,16,10,31,5,8,27,58,14,9,0,3,0,1,190
ALALAY,atencion odontologica,consulta nueva,2021-07-01,3,7,36,31,12,10,10,21,3,9,0,0,0,1,143
ALCALA,atencion odontologica,consulta nueva,2021-07-01,17,13,30,41,11,28,40,90,19,19,0,7,0,1,316
ALTO BENI,atencion odontologica,consulta nueva,2021-07-01,22,21,65,72,14,34,62,78,10,8,0,5,0,6,397
ANCORAIMES,atencion odontologica,consulta nueva,2021-07-01,9,10,28,31,19,41,54,105,38,27,0,3,0,8,373
ANDAMARCA,atencion odontologica,consulta nueva,2021-07-01,5,14,46,89,15,32,30,70,17,17,0,12,0,0,347
ANTEQUERA,atencion odontologica,consulta nueva,2021-07-01,38,32,48,94,53,53,79,129,10,12,0,5,0,9,562
ANZALDO,atencion odontologica,consulta nueva,2021-07-01,15,5,39,44,34,18,19,35,6,16,0,0,0,0,231
APOLO,atencion odontologica,consulta nueva,2021-07-01,3,8,18,25,6,15,21,42,15,1,0,0,0,1,155
ARAMPAMPA,atencion odontologica,consulta nueva,2021-07-01,12,14,35,57,5,12,5,31,9,13,0,0,0,4,197
ARANI,atencion odontologica,consulta nueva,2021-07-01,20,13,49,66,2,71,40,178,6,28,0,0,0,0,473
ARBIETO,atencion odontologica,consulta nueva,2021-07-01,44,45,161,195,113,77,92,260,14,13,0,19,0,0,1033
ARQUE,atencion odontologica,consulta nueva,2021-07-01,31,27,144,116,36,45,67,80,8,31,0,4,0,5,594
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2021-07-01,46,40,48,51,3,56,6,84,5,2,0,16,0,15,372
ATOCHA,atencion odontologica,consulta nueva,2021-07-01,30,36,85,75,48,75,148,228,10,22,0,21,0,0,778
AUCAPATA,atencion odontologica,consulta nueva,2021-07-01,2,3,12,18,17,19,37,32,5,12,0,2,0,0,159
AYATA,atencion odontologica,consulta nueva,2021-07-01,22,2,6,38,12,41,78,104,6,10,0,7,0,1,327
AYO AYO,atencion odontologica,consulta nueva,2021-07-01,11,4,10,27,10,21,18,36,6,2,0,0,0,0,145
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2021-07-01,39,37,68,129,52,55,129,189,20,28,0,10,0,15,771
AZURDUY,atencion odontologica,consulta nueva,2021-07-01,10,25,8,31,2,33,39,45,0,15,0,5,0,0,213
BATALLAS,atencion odontologica,consulta nueva,2021-07-01,6,16,10,10,2,8,10,25,3,4,0,8,0,1,103
BAURES,atencion odontologica,consulta nueva,2021-07-01,7,1,3,12,0,1,9,19,1,2,0,0,0,0,55
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2021-07-01,0,0,0,0,1,2,2,3,0,1,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,consulta nueva,2021-07-01,0,3,11,13,0,13,27,23,12,5,0,4,0,0,111
BELLA FLOR,atencion odontologica,consulta nueva,2021-07-01,21,22,13,9,1,6,3,20,4,1,0,11,0,3,114
BERMEJO,atencion odontologica,consulta nueva,2021-07-01,10,15,63,62,43,54,98,168,25,12,0,20,0,0,570
BETANZOS,atencion odontologica,consulta nueva,2021-07-01,56,53,57,95,60,84,84,196,28,35,0,37,0,6,791
BOLIVAR,atencion odontologica,consulta nueva,2021-07-01,11,10,34,14,14,44,23,34,3,9,0,5,0,0,201
BOYUIBE,atencion odontologica,consulta nueva,2021-07-01,4,4,11,15,6,15,23,60,6,0,0,0,0,0,144
BUENA VISTA,atencion odontologica,consulta nueva,2021-07-01,14,21,13,7,3,9,12,36,12,4,0,9,0,3,143
CABEZAS,atencion odontologica,consulta nueva,2021-07-01,56,52,61,56,6,27,13,128,6,5,0,5,0,0,415
CAIROMA,atencion odontologica,consulta nueva,2021-07-01,2,1,6,3,1,33,16,25,0,1,0,2,0,0,90
"CAIZA ""D""",atencion odontologica,consulta nueva,2021-07-01,28,11,20,25,12,17,32,106,8,10,0,11,0,9,289
CAJUATA,atencion odontologica,consulta nueva,2021-07-01,1,0,14,8,0,12,14,26,6,3,0,15,0,0,99
CALACOTO,atencion odontologica,consulta nueva,2021-07-01,4,14,11,2,0,8,12,20,20,10,0,9,0,0,110
CALAMARCA,atencion odontologica,consulta nueva,2021-07-01,23,21,34,44,15,41,34,97,11,9,0,15,0,6,350
CAMARGO,atencion odontologica,consulta nueva,2021-07-01,51,43,52,119,14,46,72,256,11,8,0,53,0,6,731
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2021-07-01,0,1,16,7,0,26,18,18,0,13,0,2,0,0,101
CAMIRI,atencion odontologica,consulta nueva,2021-07-01,68,55,49,27,8,47,48,109,28,33,0,60,0,5,537
CAPINOTA,atencion odontologica,consulta nueva,2021-07-01,55,48,117,133,15,113,98,179,38,25,0,2,0,2,825
CAQUIAVIRI,atencion odontologica,consulta nueva,2021-07-01,10,23,84,48,30,73,23,66,12,15,0,4,0,0,388
CARACOLLO,atencion odontologica,consulta nueva,2021-07-01,79,43,105,110,27,77,101,245,28,16,0,36,0,8,875
CARANAVI,atencion odontologica,consulta nueva,2021-07-01,123,90,77,144,83,82,86,250,22,12,0,65,0,11,1045
CARANGAS,atencion odontologica,consulta nueva,2021-07-01,0,0,0,3,1,0,6,1,5,5,0,0,0,0,21
CARAPARI,atencion odontologica,consulta nueva,2021-07-01,5,10,68,53,14,41,73,139,15,2,0,4,0,0,424
CARIPUYO,atencion odontologica,consulta nueva,2021-07-01,5,10,4,3,4,17,9,26,3,5,0,3,0,0,89
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2021-07-01,16,17,18,15,2,6,15,45,9,2,0,3,0,2,150
CATACORA,atencion odontologica,consulta nueva,2021-07-01,0,3,5,5,2,7,4,10,4,1,0,0,0,0,41
CHACARILLA,atencion odontologica,consulta nueva,2021-07-01,3,4,5,18,1,5,6,16,8,6,0,2,0,4,78
CHALLAPATA,atencion odontologica,consulta nueva,2021-07-01,62,46,119,112,54,98,92,337,53,39,0,63,0,12,1087
CHAQUI,atencion odontologica,consulta nueva,2021-07-01,33,23,51,32,52,38,44,77,7,7,0,16,0,5,385
CHARAGUA,atencion odontologica,consulta nueva,2021-07-01,121,91,13,23,4,49,31,128,44,46,0,11,0,39,600
CHARAÑA,atencion odontologica,consulta nueva,2021-07-01,2,7,1,7,16,4,5,22,8,2,0,1,0,1,76
CHAYANTA,atencion odontologica,consulta nueva,2021-07-01,31,44,40,27,38,39,57,141,9,14,0,12,0,0,452
CHIMORE,atencion odontologica,consulta nueva,2021-07-01,14,31,60,85,35,76,79,200,17,7,0,3,0,10,617
CHIPAYA,atencion odontologica,consulta nueva,2021-07-01,1,4,7,8,8,2,10,14,3,0,0,3,0,2,62
CHOQUE COTA,atencion odontologica,consulta nueva,2021-07-01,7,0,5,5,11,10,23,65,14,15,0,0,0,0,155
CHUA COCANI,atencion odontologica,consulta nueva,2021-07-01,7,5,8,15,10,5,11,28,7,4,0,2,0,0,102
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2021-07-01,2,0,0,3,0,0,23,8,7,3,0,0,0,0,46
CHUMA,atencion odontologica,consulta nueva,2021-07-01,2,12,25,20,19,64,52,70,12,10,0,3,0,1,290
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2021-07-01,14,2,41,33,11,51,48,68,8,11,0,7,0,1,295
CKOCHAS,atencion odontologica,consulta nueva,2021-07-01,4,11,27,27,18,24,29,56,14,12,0,7,0,2,231
CLIZA,atencion odontologica,consulta nueva,2021-07-01,54,49,256,192,28,106,99,234,54,48,0,0,0,0,1120
COBIJA,atencion odontologica,consulta nueva,2021-07-01,155,172,146,172,50,105,233,415,55,23,0,101,0,31,1658
COCAPATA,atencion odontologica,consulta nueva,2021-07-01,59,45,48,47,51,60,58,123,14,10,0,13,0,7,535
COCHABAMBA,atencion odontologica,consulta nueva,2021-07-01,548,618,1384,1707,627,886,1844,3563,611,456,0,285,0,39,12568
COIPASA,atencion odontologica,consulta nueva,2021-07-01,5,3,4,0,4,3,4,14,6,0,0,2,0,0,45
COLCAPIRHUA,atencion odontologica,consulta nueva,2021-07-01,82,67,192,214,26,115,190,378,34,27,0,8,0,2,1335
"COLCHA ""K""",atencion odontologica,consulta nueva,2021-07-01,9,21,40,47,26,34,78,93,14,10,0,0,0,0,372
COLLANA,atencion odontologica,consulta nueva,2021-07-01,11,19,81,51,27,47,37,134,6,11,0,11,0,0,435
COLOMI,atencion odontologica,consulta nueva,2021-07-01,20,13,39,52,22,54,16,88,10,20,0,6,0,13,353
COLPA BELGICA,atencion odontologica,consulta nueva,2021-07-01,6,5,20,39,12,4,27,50,6,6,0,3,0,0,178
COLQUECHACA,atencion odontologica,consulta nueva,2021-07-01,12,31,42,35,32,36,50,161,17,16,0,3,0,3,438
COLQUENCHA,atencion odontologica,consulta nueva,2021-07-01,17,17,40,62,41,34,31,67,8,3,0,10,0,0,330
COLQUIRI,atencion odontologica,consulta nueva,2021-07-01,9,7,39,55,30,25,46,76,14,7,0,3,0,1,312
COMANCHE,atencion odontologica,consulta nueva,2021-07-01,1,0,0,0,0,0,2,2,1,0,0,0,0,0,6
COMARAPA,atencion odontologica,consulta nueva,2021-07-01,31,36,57,53,46,55,59,146,9,8,0,0,0,9,509
CONCEPCION,atencion odontologica,consulta nueva,2021-07-01,2,0,2,3,0,0,2,1,0,1,0,0,0,1,12
COPACABANA,atencion odontologica,consulta nueva,2021-07-01,1,1,1,4,0,3,4,3,0,1,0,0,0,0,18
CORIPATA,atencion odontologica,consulta nueva,2021-07-01,2,7,8,15,7,6,8,21,0,1,0,0,0,0,75
CORO CORO,atencion odontologica,consulta nueva,2021-07-01,11,10,26,45,14,21,25,53,8,5,0,0,0,1,219
COROICO,atencion odontologica,consulta nueva,2021-07-01,25,24,46,61,26,83,105,177,4,2,0,11,0,3,567
CORQUE,atencion odontologica,consulta nueva,2021-07-01,3,4,39,43,6,25,31,61,24,24,0,29,0,0,289
COTAGAITA,atencion odontologica,consulta nueva,2021-07-01,69,25,109,143,54,99,134,296,41,37,0,21,0,12,1040
COTOCA,atencion odontologica,consulta nueva,2021-07-01,53,35,96,95,30,135,80,208,17,6,0,23,0,2,780
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2021-07-01,0,0,2,2,0,0,0,10,1,2,0,0,0,0,17
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2021-07-01,0,0,3,2,0,1,9,5,0,2,0,3,0,0,25
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2021-07-01,0,1,5,25,1,22,14,28,0,5,0,0,0,0,101
CUEVO,atencion odontologica,consulta nueva,2021-07-01,1,1,17,5,13,16,22,64,6,8,0,2,0,0,155
CULPINA,atencion odontologica,consulta nueva,2021-07-01,17,28,69,96,19,56,68,192,39,25,0,26,0,5,640
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2021-07-01,7,18,5,34,30,19,21,70,12,18,0,0,0,0,234
CURVA,atencion odontologica,consulta nueva,2021-07-01,8,16,14,5,2,12,17,21,8,3,0,3,0,6,115
DESAGUADERO,atencion odontologica,consulta nueva,2021-07-01,8,9,4,18,7,7,29,28,0,7,0,2,0,0,119
EL ALTO,atencion odontologica,consulta nueva,2021-07-01,269,318,662,698,309,436,558,1238,239,178,0,247,0,46,5198
EL CHORO,atencion odontologica,consulta nueva,2021-07-01,14,12,58,60,39,48,31,73,30,14,0,16,0,2,397
EL PUENTE(STC),atencion odontologica,consulta nueva,2021-07-01,47,43,59,74,24,78,53,167,19,19,0,8,0,10,601
EL PUENTE(TJA),atencion odontologica,consulta nueva,2021-07-01,5,6,77,61,23,41,69,147,16,29,0,1,0,0,475
EL TORNO,atencion odontologica,consulta nueva,2021-07-01,227,238,102,96,37,83,53,212,61,37,0,47,0,43,1236
EL VILLAR,atencion odontologica,consulta nueva,2021-07-01,1,5,41,45,6,13,131,180,106,91,0,3,0,2,624
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2021-07-01,12,13,24,44,19,16,62,123,9,5,0,3,0,0,330
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2021-07-01,50,48,148,213,53,97,116,307,12,6,0,32,0,8,1090
ESCARA,atencion odontologica,consulta nueva,2021-07-01,0,0,2,20,1,8,4,4,7,2,0,0,0,0,48
ESCOMA,atencion odontologica,consulta nueva,2021-07-01,1,4,5,11,10,15,20,32,13,5,0,2,0,1,119
ESMERALDA,atencion odontologica,consulta nueva,2021-07-01,0,0,4,4,0,0,18,2,1,13,0,0,0,0,42
EUCALIPTUS,atencion odontologica,consulta nueva,2021-07-01,12,7,34,54,25,39,31,67,7,8,0,12,0,2,298
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2021-07-01,33,10,53,53,3,47,46,152,13,4,0,10,0,3,427
FILADELFIA,atencion odontologica,consulta nueva,2021-07-01,22,36,74,58,12,26,34,33,8,6,0,4,0,3,316
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2021-07-01,2,4,20,25,18,27,16,69,6,12,0,11,0,7,217
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2021-07-01,24,23,59,82,13,56,69,139,34,29,0,13,0,2,543
GUANAY,atencion odontologica,consulta nueva,2021-07-01,5,6,13,17,5,20,26,70,11,4,0,1,0,0,178
GUAQUI,atencion odontologica,consulta nueva,2021-07-01,2,4,17,11,22,26,28,54,5,18,0,3,0,3,193
GUAYARAMERIN,atencion odontologica,consulta nueva,2021-07-01,19,24,91,64,27,64,61,147,16,19,0,35,0,10,577
GUTIERREZ,atencion odontologica,consulta nueva,2021-07-01,1,2,9,15,6,14,19,53,1,0,0,1,0,0,121
HUACARETA,atencion odontologica,consulta nueva,2021-07-01,1,1,11,41,3,22,49,132,46,33,0,2,0,0,341
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2021-07-01,12,6,13,18,1,10,15,23,0,1,0,12,0,1,112
HUACHACALLA,atencion odontologica,consulta nueva,2021-07-01,2,0,9,8,11,9,9,15,2,2,0,0,0,0,67
HUANUNI,atencion odontologica,consulta nueva,2021-07-01,46,40,92,127,59,77,136,237,31,15,0,29,0,0,889
HUARACAJE,atencion odontologica,consulta nueva,2021-07-01,0,0,1,3,0,4,10,22,4,4,0,1,0,1,50
HUARINA,atencion odontologica,consulta nueva,2021-07-01,6,2,13,25,11,12,18,38,7,7,0,0,0,3,142
HUATAJATA,atencion odontologica,consulta nueva,2021-07-01,11,0,23,29,10,13,12,42,3,2,0,0,0,1,146
HUAYLLAMARCA,atencion odontologica,consulta nueva,2021-07-01,8,13,33,25,50,51,51,80,21,17,0,17,0,1,367
HUMANATA,atencion odontologica,consulta nueva,2021-07-01,1,0,6,5,6,11,10,28,6,8,0,0,0,0,81
ICHOCA,atencion odontologica,consulta nueva,2021-07-01,3,0,15,6,6,12,10,34,12,0,0,1,0,9,108
ICLA,atencion odontologica,consulta nueva,2021-07-01,65,52,124,155,14,28,17,63,4,10,0,11,0,0,543
INCAHUASI,atencion odontologica,consulta nueva,2021-07-01,7,6,38,38,17,30,31,122,11,22,0,1,0,4,327
INQUISIVI,atencion odontologica,consulta nueva,2021-07-01,15,24,32,30,8,15,43,53,11,17,0,9,0,2,259
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2021-07-01,49,46,120,89,15,52,53,142,22,5,0,11,0,10,614
IXIAMAS,atencion odontologica,consulta nueva,2021-07-01,6,7,38,42,16,60,27,105,3,7,0,11,0,3,325
JESUS DE MACHACA,atencion odontologica,consulta nueva,2021-07-01,12,26,45,67,51,68,78,166,60,40,0,5,0,6,624
LA ASUNTA,atencion odontologica,consulta nueva,2021-07-01,54,96,251,301,35,191,212,497,16,24,0,56,0,6,1739
LA GUARDIA,atencion odontologica,consulta nueva,2021-07-01,99,71,4,2,0,8,4,61,76,84,0,32,0,26,467
LA PAZ,atencion odontologica,consulta nueva,2021-07-01,830,758,1237,1077,425,645,1444,2752,504,447,0,360,0,52,10531
