,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
TUPIZA,atencion odontologica,medidas preventivas,2021-06-01,43,22,61,76,19,46,80,183,42,25,0,0,0,0,597
TURCO,atencion odontologica,medidas preventivas,2021-06-01,4,1,3,7,0,0,2,0,0,2,0,0,0,0,19
UMALA,atencion odontologica,medidas preventivas,2021-06-01,12,6,4,6,1,0,0,0,0,0,0,0,0,0,29
UNCIA,atencion odontologica,medidas preventivas,2021-06-01,0,19,22,8,3,7,0,4,0,0,0,0,0,0,63
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2021-06-01,3,0,2,0,0,0,2,13,0,0,0,0,0,0,20
URUBICHA,atencion odontologica,medidas preventivas,2021-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
UYUNI,atencion odontologica,medidas preventivas,2021-06-01,4,8,27,31,9,6,36,39,4,9,0,0,0,0,173
VACAS,atencion odontologica,medidas preventivas,2021-06-01,0,5,5,9,4,12,1,3,0,1,0,0,0,0,40
VALLEGRANDE,atencion odontologica,medidas preventivas,2021-06-01,60,58,35,48,5,15,20,76,10,10,0,0,0,0,337
VIACHA,atencion odontologica,medidas preventivas,2021-06-01,19,39,65,69,21,41,38,71,94,37,0,0,0,0,494
VILA VILA,atencion odontologica,medidas preventivas,2021-06-01,15,7,19,27,4,9,7,13,2,1,0,0,0,0,104
VILLA CHARCAS,atencion odontologica,medidas preventivas,2021-06-01,16,18,0,0,0,1,0,1,0,0,0,0,0,0,36
VILLA MONTES,atencion odontologica,medidas preventivas,2021-06-01,5,2,8,12,5,4,18,30,6,2,0,0,0,0,92
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2021-06-01,0,1,4,3,1,4,1,3,0,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,medidas preventivas,2021-06-01,0,5,14,0,0,12,1,2,0,0,0,0,0,0,34
VILLA SERRANO,atencion odontologica,medidas preventivas,2021-06-01,2,8,0,0,0,1,2,0,0,0,0,0,0,0,13
VILLA TUNARI,atencion odontologica,medidas preventivas,2021-06-01,8,26,46,65,22,47,47,129,14,8,0,0,0,0,412
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2021-06-01,13,6,7,13,0,4,3,10,0,0,0,0,0,0,56
VILLAZON,atencion odontologica,medidas preventivas,2021-06-01,55,50,7,22,11,7,10,29,7,0,0,0,0,0,198
VINTO,atencion odontologica,medidas preventivas,2021-06-01,16,27,126,163,53,55,26,52,3,4,0,0,0,0,525
VITICHI,atencion odontologica,medidas preventivas,2021-06-01,13,10,7,2,1,3,1,2,0,0,0,0,0,0,39
WARNES,atencion odontologica,medidas preventivas,2021-06-01,2,0,22,19,0,12,2,6,0,0,0,0,0,0,63
YACO,atencion odontologica,medidas preventivas,2021-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,medidas preventivas,2021-06-01,12,19,51,61,24,18,38,64,8,0,0,0,0,0,295
YAMPARAEZ,atencion odontologica,medidas preventivas,2021-06-01,16,35,17,5,2,4,0,3,0,0,0,0,0,0,82
YANACACHI,atencion odontologica,medidas preventivas,2021-06-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,medidas preventivas,2021-06-01,6,30,26,45,10,22,15,38,0,2,0,0,0,0,194
YOCALLA,atencion odontologica,medidas preventivas,2021-06-01,2,2,6,7,1,2,0,7,0,0,0,0,0,0,27
YOTALA,atencion odontologica,medidas preventivas,2021-06-01,5,1,12,13,0,5,3,0,0,0,0,0,0,0,39
YUNCHARA,atencion odontologica,medidas preventivas,2021-06-01,2,0,5,4,4,2,0,0,1,0,0,0,0,0,18
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2021-06-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
ACACIO,atencion odontologica,medidas preventivas,2021-07-01,8,0,90,120,0,20,0,0,0,0,0,0,0,0,238
ACHACACHI,atencion odontologica,medidas preventivas,2021-07-01,18,30,15,22,4,16,9,27,1,0,0,0,0,0,142
ACHOCALLA,atencion odontologica,medidas preventivas,2021-07-01,60,62,49,62,16,30,2,32,7,5,0,0,0,0,325
AIQUILE,atencion odontologica,medidas preventivas,2021-07-01,10,18,9,36,12,6,29,55,16,12,0,0,0,0,203
ALALAY,atencion odontologica,medidas preventivas,2021-07-01,1,7,30,20,3,5,1,3,0,1,0,0,0,0,71
ALCALA,atencion odontologica,medidas preventivas,2021-07-01,14,14,1,1,1,1,1,4,0,0,0,0,0,0,37
ALTO BENI,atencion odontologica,medidas preventivas,2021-07-01,19,13,46,39,3,2,2,7,0,1,0,0,0,0,132
ANCORAIMES,atencion odontologica,medidas preventivas,2021-07-01,1,3,1,0,1,1,0,5,0,0,0,0,0,0,12
ANDAMARCA,atencion odontologica,medidas preventivas,2021-07-01,2,10,26,66,6,2,5,10,4,2,0,0,0,0,133
ANTEQUERA,atencion odontologica,medidas preventivas,2021-07-01,30,23,19,51,32,12,1,2,1,0,0,0,0,0,171
ANZALDO,atencion odontologica,medidas preventivas,2021-07-01,4,1,14,9,15,4,5,8,2,2,0,0,0,0,64
APOLO,atencion odontologica,medidas preventivas,2021-07-01,0,3,2,4,1,0,4,2,0,0,0,0,0,0,16
ARAMPAMPA,atencion odontologica,medidas preventivas,2021-07-01,11,6,23,43,2,7,0,7,3,4,0,0,0,0,106
ARANI,atencion odontologica,medidas preventivas,2021-07-01,5,11,25,15,0,8,7,28,2,6,0,0,0,0,107
ARBIETO,atencion odontologica,medidas preventivas,2021-07-01,21,25,95,89,71,31,21,49,1,1,0,0,0,0,404
ARQUE,atencion odontologica,medidas preventivas,2021-07-01,22,17,100,79,13,7,17,15,2,7,0,0,0,0,279
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2021-07-01,23,26,8,12,2,7,0,16,0,0,0,0,0,0,94
ATOCHA,atencion odontologica,medidas preventivas,2021-07-01,13,17,29,26,16,14,57,66,4,7,0,0,0,0,249
AUCAPATA,atencion odontologica,medidas preventivas,2021-07-01,0,2,4,5,7,2,14,7,2,4,0,0,0,0,47
AYATA,atencion odontologica,medidas preventivas,2021-07-01,11,2,0,1,0,1,2,2,0,0,0,0,0,0,19
AYO AYO,atencion odontologica,medidas preventivas,2021-07-01,10,2,0,10,0,1,1,3,0,0,0,0,0,0,27
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2021-07-01,23,19,44,72,18,14,72,76,3,6,0,0,0,0,347
AZURDUY,atencion odontologica,medidas preventivas,2021-07-01,7,21,0,3,0,1,1,0,0,1,0,0,0,0,34
BATALLAS,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BAURES,atencion odontologica,medidas preventivas,2021-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2021-07-01,0,0,3,3,0,1,4,4,3,1,0,0,0,0,19
BELLA FLOR,atencion odontologica,medidas preventivas,2021-07-01,20,22,13,8,0,0,0,0,0,0,0,0,0,0,63
BERMEJO,atencion odontologica,medidas preventivas,2021-07-01,5,5,31,26,8,9,29,42,6,4,0,0,0,0,165
BETANZOS,atencion odontologica,medidas preventivas,2021-07-01,29,20,6,18,0,0,2,4,0,0,0,0,0,0,79
BOLIVAR,atencion odontologica,medidas preventivas,2021-07-01,6,2,16,4,4,7,5,10,1,2,0,0,0,0,57
BOYUIBE,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,medidas preventivas,2021-07-01,7,9,5,3,0,0,1,5,0,0,0,0,0,0,30
CABEZAS,atencion odontologica,medidas preventivas,2021-07-01,34,33,31,26,0,1,0,15,0,0,0,0,0,0,140
CAIROMA,atencion odontologica,medidas preventivas,2021-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"CAIZA ""D""",atencion odontologica,medidas preventivas,2021-07-01,18,5,4,1,3,5,2,10,0,0,0,0,0,0,48
CAJUATA,atencion odontologica,medidas preventivas,2021-07-01,0,0,4,4,0,3,0,6,0,0,0,0,0,0,17
CALACOTO,atencion odontologica,medidas preventivas,2021-07-01,4,14,5,0,0,0,0,0,0,0,0,0,0,0,23
CALAMARCA,atencion odontologica,medidas preventivas,2021-07-01,10,8,2,9,2,6,2,7,0,0,0,0,0,0,46
CAMARGO,atencion odontologica,medidas preventivas,2021-07-01,6,8,8,21,0,3,2,6,0,0,0,0,0,0,54
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2021-07-01,0,0,2,0,0,4,0,0,0,0,0,0,0,0,6
CAMIRI,atencion odontologica,medidas preventivas,2021-07-01,34,29,36,21,6,25,27,74,22,14,0,0,0,0,288
CAPINOTA,atencion odontologica,medidas preventivas,2021-07-01,27,19,123,86,24,66,35,92,23,9,0,0,0,0,504
CAQUIAVIRI,atencion odontologica,medidas preventivas,2021-07-01,2,6,33,17,13,8,0,1,0,0,0,0,0,0,80
CARACOLLO,atencion odontologica,medidas preventivas,2021-07-01,36,15,42,24,4,21,15,43,5,2,0,0,0,0,207
CARANAVI,atencion odontologica,medidas preventivas,2021-07-01,96,63,38,56,8,19,7,26,0,1,0,0,0,0,314
CARANGAS,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
CARAPARI,atencion odontologica,medidas preventivas,2021-07-01,5,14,26,29,26,7,5,5,28,6,0,0,0,0,151
CARIPUYO,atencion odontologica,medidas preventivas,2021-07-01,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2021-07-01,12,15,8,7,0,2,0,0,0,0,0,0,0,0,44
CATACORA,atencion odontologica,medidas preventivas,2021-07-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,medidas preventivas,2021-07-01,0,0,2,0,0,0,2,1,5,4,0,0,0,0,14
CHALLAPATA,atencion odontologica,medidas preventivas,2021-07-01,35,16,35,46,2,19,6,29,7,1,0,0,0,0,196
CHAQUI,atencion odontologica,medidas preventivas,2021-07-01,20,19,13,11,10,5,6,11,2,1,0,0,0,0,98
CHARAGUA,atencion odontologica,medidas preventivas,2021-07-01,113,71,2,4,0,9,1,20,24,24,0,0,0,0,268
CHARAÑA,atencion odontologica,medidas preventivas,2021-07-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,medidas preventivas,2021-07-01,17,28,9,2,4,8,6,4,0,0,0,0,0,0,78
CHIMORE,atencion odontologica,medidas preventivas,2021-07-01,7,16,17,26,15,18,14,30,2,1,0,0,0,0,146
CHIPAYA,atencion odontologica,medidas preventivas,2021-07-01,0,4,3,4,5,2,1,8,0,0,0,0,0,0,27
CHOQUE COTA,atencion odontologica,medidas preventivas,2021-07-01,0,0,2,4,0,3,6,9,4,2,0,0,0,0,30
CHUA COCANI,atencion odontologica,medidas preventivas,2021-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2021-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHUMA,atencion odontologica,medidas preventivas,2021-07-01,2,3,8,3,0,7,2,5,0,0,0,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2021-07-01,9,2,19,18,6,25,9,18,0,2,0,0,0,0,108
CKOCHAS,atencion odontologica,medidas preventivas,2021-07-01,2,6,13,12,11,9,5,15,2,1,0,0,0,0,76
CLIZA,atencion odontologica,medidas preventivas,2021-07-01,0,7,7,15,0,2,4,4,0,0,0,0,0,0,39
COBIJA,atencion odontologica,medidas preventivas,2021-07-01,135,135,35,37,11,29,43,130,6,3,0,0,0,0,564
COCAPATA,atencion odontologica,medidas preventivas,2021-07-01,46,34,18,14,3,13,7,25,3,6,0,0,0,0,169
COCHABAMBA,atencion odontologica,medidas preventivas,2021-07-01,479,503,1094,1418,605,765,1465,2465,719,484,0,0,0,0,9997
COIPASA,atencion odontologica,medidas preventivas,2021-07-01,4,2,0,0,0,0,0,2,0,0,0,0,0,0,8
COLCAPIRHUA,atencion odontologica,medidas preventivas,2021-07-01,25,28,62,66,6,16,19,55,17,4,0,0,0,0,298
"COLCHA ""K""",atencion odontologica,medidas preventivas,2021-07-01,4,4,8,12,2,11,7,7,0,2,0,0,0,0,57
COLLANA,atencion odontologica,medidas preventivas,2021-07-01,5,5,20,14,2,8,5,28,1,5,0,0,0,0,93
COLOMI,atencion odontologica,medidas preventivas,2021-07-01,11,10,15,20,4,15,6,29,3,10,0,0,0,0,123
COLPA BELGICA,atencion odontologica,medidas preventivas,2021-07-01,4,4,11,9,4,0,15,14,2,2,0,0,0,0,65
COLQUECHACA,atencion odontologica,medidas preventivas,2021-07-01,9,16,18,26,5,13,29,40,1,1,0,0,0,0,158
COLQUENCHA,atencion odontologica,medidas preventivas,2021-07-01,7,7,19,33,5,6,3,18,1,0,0,0,0,0,99
COLQUIRI,atencion odontologica,medidas preventivas,2021-07-01,2,3,12,18,3,7,12,16,0,0,0,0,0,0,73
COMARAPA,atencion odontologica,medidas preventivas,2021-07-01,44,15,29,13,6,10,11,11,0,0,0,0,0,0,139
CONCEPCION,atencion odontologica,medidas preventivas,2021-07-01,18,15,1,2,0,0,0,2,0,0,0,0,0,0,38
COPACABANA,atencion odontologica,medidas preventivas,2021-07-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5
CORO CORO,atencion odontologica,medidas preventivas,2021-07-01,5,0,5,22,2,8,15,17,2,3,0,0,0,0,79
COROICO,atencion odontologica,medidas preventivas,2021-07-01,13,4,13,8,3,9,1,8,1,0,0,0,0,0,60
CORQUE,atencion odontologica,medidas preventivas,2021-07-01,3,2,19,21,2,11,9,19,6,5,0,0,0,0,97
COTAGAITA,atencion odontologica,medidas preventivas,2021-07-01,46,10,20,40,7,7,6,16,4,1,0,0,0,0,157
COTOCA,atencion odontologica,medidas preventivas,2021-07-01,31,20,16,13,4,111,97,10,0,0,0,0,0,0,302
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2021-07-01,0,1,2,6,0,3,2,8,0,2,0,0,0,0,24
CUEVO,atencion odontologica,medidas preventivas,2021-07-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
CULPINA,atencion odontologica,medidas preventivas,2021-07-01,7,20,22,18,1,7,9,15,2,1,0,0,0,0,102
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2021-07-01,5,10,2,22,3,4,4,8,2,1,0,0,0,0,61
CURVA,atencion odontologica,medidas preventivas,2021-07-01,7,16,3,2,0,4,4,3,1,1,0,0,0,0,41
DESAGUADERO,atencion odontologica,medidas preventivas,2021-07-01,2,2,1,1,1,2,3,3,0,0,0,0,0,0,15
EL ALTO,atencion odontologica,medidas preventivas,2021-07-01,110,129,369,354,163,228,269,717,72,61,0,0,0,0,2472
EL CHORO,atencion odontologica,medidas preventivas,2021-07-01,6,5,19,21,20,22,9,22,10,4,0,0,0,0,138
EL PUENTE(STC),atencion odontologica,medidas preventivas,2021-07-01,45,40,37,38,2,35,10,52,68,6,0,0,0,0,333
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2021-07-01,0,0,5,4,2,4,0,6,0,1,0,0,0,0,22
EL TORNO,atencion odontologica,medidas preventivas,2021-07-01,181,187,58,60,13,23,7,47,6,11,0,0,0,0,593
EL VILLAR,atencion odontologica,medidas preventivas,2021-07-01,0,6,15,16,3,4,6,8,3,6,0,0,0,0,67
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2021-07-01,3,11,5,10,1,1,2,8,0,1,0,0,0,0,42
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2021-07-01,22,30,62,79,12,27,15,63,3,2,0,0,0,0,315
ESCARA,atencion odontologica,medidas preventivas,2021-07-01,0,0,1,11,0,2,0,0,0,0,0,0,0,0,14
ESCOMA,atencion odontologica,medidas preventivas,2021-07-01,0,1,2,2,0,0,0,1,0,0,0,0,0,0,6
ESMERALDA,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,0,0,0,4,0,0,6,0,0,0,0,10
EUCALIPTUS,atencion odontologica,medidas preventivas,2021-07-01,3,0,4,12,2,0,0,2,0,0,0,0,0,0,23
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2021-07-01,18,4,6,6,0,14,8,26,2,0,0,0,0,0,84
FILADELFIA,atencion odontologica,medidas preventivas,2021-07-01,21,35,55,48,2,11,12,17,8,5,0,0,0,0,214
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2021-07-01,0,1,4,1,1,1,0,4,0,2,0,0,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2021-07-01,20,11,19,25,3,8,10,22,11,7,0,0,0,0,136
GUANAY,atencion odontologica,medidas preventivas,2021-07-01,4,5,0,0,0,0,0,0,1,1,0,0,0,0,11
GUAQUI,atencion odontologica,medidas preventivas,2021-07-01,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4
GUAYARAMERIN,atencion odontologica,medidas preventivas,2021-07-01,12,11,29,28,3,13,1,6,1,2,0,0,0,0,106
GUTIERREZ,atencion odontologica,medidas preventivas,2021-07-01,0,2,1,2,1,0,0,2,0,0,0,0,0,0,8
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2021-07-01,12,5,5,14,0,2,1,8,0,0,0,0,0,0,47
HUACHACALLA,atencion odontologica,medidas preventivas,2021-07-01,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5
HUANUNI,atencion odontologica,medidas preventivas,2021-07-01,23,12,18,33,27,22,30,60,8,5,0,0,0,0,238
HUARINA,atencion odontologica,medidas preventivas,2021-07-01,1,1,0,0,0,0,1,4,0,1,0,0,0,0,8
HUATAJATA,atencion odontologica,medidas preventivas,2021-07-01,6,0,8,2,0,1,0,0,0,0,0,0,0,0,17
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2021-07-01,5,8,11,12,23,16,6,22,4,4,0,0,0,0,111
HUMANATA,atencion odontologica,medidas preventivas,2021-07-01,1,1,10,12,11,18,16,49,8,12,0,0,0,0,138
ICHOCA,atencion odontologica,medidas preventivas,2021-07-01,0,0,4,1,0,1,2,4,2,0,0,0,0,0,14
ICLA,atencion odontologica,medidas preventivas,2021-07-01,54,43,43,56,2,1,0,5,0,0,0,0,0,0,204
INCAHUASI,atencion odontologica,medidas preventivas,2021-07-01,0,6,13,7,4,2,2,5,0,0,0,0,0,0,39
INQUISIVI,atencion odontologica,medidas preventivas,2021-07-01,4,4,2,0,0,1,1,0,0,0,0,0,0,0,12
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2021-07-01,22,16,52,36,0,4,1,9,0,0,0,0,0,0,140
IXIAMAS,atencion odontologica,medidas preventivas,2021-07-01,4,3,4,8,0,3,0,3,0,0,0,0,0,0,25
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2021-07-01,7,14,5,13,10,2,3,13,12,8,0,0,0,0,87
LA ASUNTA,atencion odontologica,medidas preventivas,2021-07-01,35,66,97,112,7,46,42,95,4,0,0,0,0,0,504
LA GUARDIA,atencion odontologica,medidas preventivas,2021-07-01,48,42,3,6,0,6,5,41,37,43,0,0,0,0,231
LA PAZ,atencion odontologica,medidas preventivas,2021-07-01,705,695,1505,2210,342,482,1082,1744,418,392,0,0,0,0,9575
LA RIVERA,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4
LAJA,atencion odontologica,medidas preventivas,2021-07-01,12,39,23,16,0,4,1,0,0,0,0,0,0,0,95
LAS CARRERAS,atencion odontologica,medidas preventivas,2021-07-01,0,4,0,0,0,0,1,2,0,0,0,0,0,0,7
LICOMA PAMPA,atencion odontologica,medidas preventivas,2021-07-01,0,0,23,14,0,0,0,1,0,0,0,0,0,0,38
LLALLAGUA,atencion odontologica,medidas preventivas,2021-07-01,18,46,66,51,3,31,4,29,2,0,0,0,0,0,250
LLICA,atencion odontologica,medidas preventivas,2021-07-01,11,10,4,13,2,7,11,12,3,2,0,0,0,0,75
LORETO,atencion odontologica,medidas preventivas,2021-07-01,0,0,4,3,0,1,0,6,1,1,0,0,0,0,16
LURIBAY,atencion odontologica,medidas preventivas,2021-07-01,1,1,0,0,0,1,0,2,0,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,medidas preventivas,2021-07-01,0,2,8,8,0,4,0,0,1,1,0,0,0,0,24
MACHARETI,atencion odontologica,medidas preventivas,2021-07-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MAGDALENA,atencion odontologica,medidas preventivas,2021-07-01,0,0,3,3,0,1,0,1,0,0,0,0,0,0,8
MAIRANA,atencion odontologica,medidas preventivas,2021-07-01,3,11,1,20,0,18,1,4,1,0,0,0,0,0,59
MALLA,atencion odontologica,medidas preventivas,2021-07-01,1,1,3,0,0,0,0,1,0,0,0,0,0,0,6
MAPIRI,atencion odontologica,medidas preventivas,2021-07-01,0,6,6,8,1,1,0,3,0,0,0,0,0,0,25
MECAPACA,atencion odontologica,medidas preventivas,2021-07-01,11,20,10,9,0,3,0,1,0,0,0,0,0,0,54
MIZQUE,atencion odontologica,medidas preventivas,2021-07-01,23,27,39,36,8,12,44,62,3,6,0,0,0,0,260
MOCOMOCO,atencion odontologica,medidas preventivas,2021-07-01,0,2,12,0,2,0,6,4,3,0,0,0,0,0,29
MOJINETE,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,medidas preventivas,2021-07-01,3,1,13,20,6,8,9,23,4,0,0,0,0,0,87
MONTEAGUDO,atencion odontologica,medidas preventivas,2021-07-01,5,3,29,25,2,11,22,38,2,2,0,0,0,0,139
MONTERO,atencion odontologica,medidas preventivas,2021-07-01,46,58,123,102,11,38,22,60,6,11,0,0,0,0,477
MORO MORO,atencion odontologica,medidas preventivas,2021-07-01,4,0,1,0,0,0,0,1,0,0,0,0,0,0,6
MOROCHATA,atencion odontologica,medidas preventivas,2021-07-01,4,1,7,9,4,28,16,15,3,6,0,0,0,0,93
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2021-07-01,3,6,6,7,1,3,0,0,0,2,0,0,0,0,28
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2021-07-01,2,7,0,2,0,0,0,0,0,0,0,0,0,0,11
OCURI,atencion odontologica,medidas preventivas,2021-07-01,0,1,2,22,11,19,3,5,2,0,0,0,0,0,65
OKINAWA,atencion odontologica,medidas preventivas,2021-07-01,2,0,1,3,0,2,2,1,1,0,0,0,0,0,12
OMEREQUE,atencion odontologica,medidas preventivas,2021-07-01,0,0,2,2,4,0,0,7,1,2,0,0,0,0,18
ORURO,atencion odontologica,medidas preventivas,2021-07-01,184,179,344,386,134,233,294,451,91,56,0,0,0,0,2352
PADCAYA,atencion odontologica,medidas preventivas,2021-07-01,1,2,8,2,0,2,13,13,1,1,0,0,0,0,43
PADILLA,atencion odontologica,medidas preventivas,2021-07-01,3,5,4,3,3,5,5,17,2,1,0,0,0,0,48
PAILON,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PALCA,atencion odontologica,medidas preventivas,2021-07-01,15,11,13,28,1,6,2,10,24,14,0,0,0,0,124
PALOS BLANCOS,atencion odontologica,medidas preventivas,2021-07-01,10,8,25,26,0,8,5,9,0,0,0,0,0,0,91
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2021-07-01,5,2,13,20,2,0,2,4,0,0,0,0,0,0,48
PAMPA GRANDE,atencion odontologica,medidas preventivas,2021-07-01,5,3,3,3,0,0,0,14,0,0,0,0,0,0,28
PAPEL PAMPA,atencion odontologica,medidas preventivas,2021-07-01,2,8,0,0,0,1,0,2,0,0,0,0,0,0,13
PASORAPA,atencion odontologica,medidas preventivas,2021-07-01,2,4,9,11,8,5,4,12,4,3,0,0,0,0,62
PATACAMAYA,atencion odontologica,medidas preventivas,2021-07-01,17,1,15,13,2,3,0,2,0,0,0,0,0,0,53
PAZÑA,atencion odontologica,medidas preventivas,2021-07-01,2,5,13,26,11,8,2,7,0,2,0,0,0,0,76
PELECHUCO,atencion odontologica,medidas preventivas,2021-07-01,15,10,4,2,0,0,0,2,0,0,0,0,0,0,33
POCOATA,atencion odontologica,medidas preventivas,2021-07-01,29,23,28,24,10,17,16,23,0,2,0,0,0,0,172
POCONA,atencion odontologica,medidas preventivas,2021-07-01,2,4,11,26,9,28,27,34,6,3,0,0,0,0,150
POJO (CBBA),atencion odontologica,medidas preventivas,2021-07-01,19,10,11,23,5,8,6,24,3,0,0,0,0,0,109
POOPO,atencion odontologica,medidas preventivas,2021-07-01,4,12,24,28,11,7,13,17,1,2,0,0,0,0,119
PORCO,atencion odontologica,medidas preventivas,2021-07-01,13,16,8,5,0,6,3,22,1,0,0,0,0,0,74
POROMA,atencion odontologica,medidas preventivas,2021-07-01,5,9,44,22,5,5,0,1,0,0,0,0,0,0,91
PORONGO,atencion odontologica,medidas preventivas,2021-07-01,30,36,15,41,48,43,452,488,16,22,0,0,0,0,1191
PORTACHUELO,atencion odontologica,medidas preventivas,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,medidas preventivas,2021-07-01,3,2,6,7,1,9,1,9,2,0,0,0,0,0,40
POSTRER VALLE,atencion odontologica,medidas preventivas,2021-07-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,medidas preventivas,2021-07-01,90,77,54,69,12,23,11,46,3,2,0,0,0,0,387
PUCARA,atencion odontologica,medidas preventivas,2021-07-01,13,7,3,4,0,0,0,0,0,0,0,0,0,0,27
PUCARANI,atencion odontologica,medidas preventivas,2021-07-01,4,12,4,2,0,1,0,4,1,0,0,0,0,0,28
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2021-07-01,1,1,3,2,0,1,1,1,1,1,0,0,0,0,12
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2021-07-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,5
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2021-07-01,4,10,57,64,2,12,14,20,0,0,0,0,0,0,183
PUERTO PEREZ,atencion odontologica,medidas preventivas,2021-07-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2021-07-01,34,32,3,1,2,3,3,9,0,0,0,0,0,0,87
