,group,variable,month,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
TOMAVE,consulta externa, personas de 5 a 9 anos,2014-07-01,32,40,0,0,32,40,72
TOMINA,consulta externa, personas de 5 a 9 anos,2014-07-01,65,100,0,0,65,100,165
TORO TORO,consulta externa, personas de 5 a 9 anos,2014-07-01,25,38,0,0,25,38,63
TOTORA(CBBA),consulta externa, personas de 5 a 9 anos,2014-07-01,17,17,1,5,18,22,40
TOTORA(ORR),consulta externa, personas de 5 a 9 anos,2014-07-01,17,9,0,0,17,9,26
TRIGAL,consulta externa, personas de 5 a 9 anos,2014-07-01,16,6,0,0,16,6,22
TRINIDAD,consulta externa, personas de 5 a 9 anos,2014-07-01,1253,1415,168,205,1421,1620,3041
TUPIZA,consulta externa, personas de 5 a 9 anos,2014-07-01,285,304,29,32,314,336,650
TURCO,consulta externa, personas de 5 a 9 anos,2014-07-01,9,3,2,0,11,3,14
UMALA,consulta externa, personas de 5 a 9 anos,2014-07-01,6,7,0,0,6,7,13
UNCIA,consulta externa, personas de 5 a 9 anos,2014-07-01,61,55,3,2,64,57,121
URIONDO (A. CONCEPCION),consulta externa, personas de 5 a 9 anos,2014-07-01,201,203,18,12,219,215,434
URUBICHA,consulta externa, personas de 5 a 9 anos,2014-07-01,60,48,1,0,61,48,109
UYUNI,consulta externa, personas de 5 a 9 anos,2014-07-01,86,91,2,5,88,96,184
VACAS,consulta externa, personas de 5 a 9 anos,2014-07-01,6,9,0,1,6,10,16
VALLEGRANDE,consulta externa, personas de 5 a 9 anos,2014-07-01,61,59,19,28,80,87,167
VIACHA,consulta externa, personas de 5 a 9 anos,2014-07-01,206,210,82,84,288,294,582
VILA VILA,consulta externa, personas de 5 a 9 anos,2014-07-01,7,2,0,0,7,2,9
VILLA CHARCAS,consulta externa, personas de 5 a 9 anos,2014-07-01,27,27,1,0,28,27,55
VILLA MONTES,consulta externa, personas de 5 a 9 anos,2014-07-01,299,263,45,18,344,281,625
VILLA NUEVA (LOMA ALTA),consulta externa, personas de 5 a 9 anos,2014-07-01,6,15,0,0,6,15,21
VILLA RIVERO,consulta externa, personas de 5 a 9 anos,2014-07-01,22,28,0,0,22,28,50
VILLA SERRANO,consulta externa, personas de 5 a 9 anos,2014-07-01,5,11,2,1,7,12,19
VILLA TUNARI,consulta externa, personas de 5 a 9 anos,2014-07-01,252,247,9,15,261,262,523
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa, personas de 5 a 9 anos,2014-07-01,27,35,5,5,32,40,72
VILLAZON,consulta externa, personas de 5 a 9 anos,2014-07-01,228,182,10,7,238,189,427
VINTO,consulta externa, personas de 5 a 9 anos,2014-07-01,124,103,5,5,129,108,237
VITICHI,consulta externa, personas de 5 a 9 anos,2014-07-01,31,24,1,1,32,25,57
WALDO BALLIVIAN,consulta externa, personas de 5 a 9 anos,2014-07-01,3,3,4,0,7,3,10
WARNES,consulta externa, personas de 5 a 9 anos,2014-07-01,341,374,17,5,358,379,737
YACO,consulta externa, personas de 5 a 9 anos,2014-07-01,5,10,0,0,5,10,15
YACUIBA,consulta externa, personas de 5 a 9 anos,2014-07-01,658,619,82,63,740,682,1422
YAMPARAEZ,consulta externa, personas de 5 a 9 anos,2014-07-01,7,9,0,0,7,9,16
YANACACHI,consulta externa, personas de 5 a 9 anos,2014-07-01,24,31,0,3,24,34,58
YAPACANI,consulta externa, personas de 5 a 9 anos,2014-07-01,159,161,8,12,167,173,340
YOCALLA,consulta externa, personas de 5 a 9 anos,2014-07-01,14,18,0,0,14,18,32
YOTALA,consulta externa, personas de 5 a 9 anos,2014-07-01,37,22,1,1,38,23,61
YUNCHARA,consulta externa, personas de 5 a 9 anos,2014-07-01,84,77,1,6,85,83,168
ZUDAÑEZ,consulta externa, personas de 5 a 9 anos,2014-07-01,14,10,0,1,14,11,25
ACACIO,consulta externa, personas de 5 a 9 anos,2014-08-01,13,10,1,0,14,10,24
ACHACACHI,consulta externa, personas de 5 a 9 anos,2014-08-01,44,35,13,8,57,43,100
ACHOCALLA,consulta externa, personas de 5 a 9 anos,2014-08-01,18,28,3,4,21,32,53
AIQUILE,consulta externa, personas de 5 a 9 anos,2014-08-01,56,69,5,6,61,75,136
ALALAY,consulta externa, personas de 5 a 9 anos,2014-08-01,0,1,0,0,0,1,1
ALCALA,consulta externa, personas de 5 a 9 anos,2014-08-01,31,26,0,1,31,27,58
ALTO BENI,consulta externa, personas de 5 a 9 anos,2014-08-01,43,46,0,1,43,47,90
ANCORAIMES,consulta externa, personas de 5 a 9 anos,2014-08-01,10,10,0,1,10,11,21
ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-08-01,19,15,2,2,21,17,38
ANTEQUERA,consulta externa, personas de 5 a 9 anos,2014-08-01,10,21,0,0,10,21,31
ANZALDO,consulta externa, personas de 5 a 9 anos,2014-08-01,17,29,1,1,18,30,48
APOLO,consulta externa, personas de 5 a 9 anos,2014-08-01,27,45,0,1,27,46,73
ARAMPAMPA,consulta externa, personas de 5 a 9 anos,2014-08-01,2,6,0,0,2,6,8
ARANI,consulta externa, personas de 5 a 9 anos,2014-08-01,14,16,1,1,15,17,32
ARBIETO,consulta externa, personas de 5 a 9 anos,2014-08-01,38,28,12,4,50,32,82
ARQUE,consulta externa, personas de 5 a 9 anos,2014-08-01,22,21,0,1,22,22,44
ASCENCION DE GUARAYOS,consulta externa, personas de 5 a 9 anos,2014-08-01,31,33,1,1,32,34,66
ATOCHA,consulta externa, personas de 5 a 9 anos,2014-08-01,101,109,8,13,109,122,231
AUCAPATA,consulta externa, personas de 5 a 9 anos,2014-08-01,19,21,0,0,19,21,40
AYATA,consulta externa, personas de 5 a 9 anos,2014-08-01,32,21,1,0,33,21,54
AYO AYO,consulta externa, personas de 5 a 9 anos,2014-08-01,14,11,0,0,14,11,25
AYOPAYA (V. DE INDEPENDENCIA),consulta externa, personas de 5 a 9 anos,2014-08-01,57,47,2,2,59,49,108
AZURDUY,consulta externa, personas de 5 a 9 anos,2014-08-01,23,20,0,0,23,20,43
BATALLAS,consulta externa, personas de 5 a 9 anos,2014-08-01,12,11,0,0,12,11,23
BAURES,consulta externa, personas de 5 a 9 anos,2014-08-01,36,46,0,0,36,46,82
BELEN DE ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-08-01,5,1,0,0,5,1,6
BELEN DE URMIRI,consulta externa, personas de 5 a 9 anos,2014-08-01,2,4,0,0,2,4,6
BELLA FLOR,consulta externa, personas de 5 a 9 anos,2014-08-01,20,12,2,9,22,21,43
BERMEJO,consulta externa, personas de 5 a 9 anos,2014-08-01,581,486,33,16,614,502,1116
BETANZOS,consulta externa, personas de 5 a 9 anos,2014-08-01,80,52,5,1,85,53,138
BOLIVAR,consulta externa, personas de 5 a 9 anos,2014-08-01,6,6,0,0,6,6,12
BOLPEBRA,consulta externa, personas de 5 a 9 anos,2014-08-01,7,4,1,5,8,9,17
BOYUIBE,consulta externa, personas de 5 a 9 anos,2014-08-01,15,20,1,3,16,23,39
BUENA VISTA,consulta externa, personas de 5 a 9 anos,2014-08-01,64,62,0,1,64,63,127
CABEZAS,consulta externa, personas de 5 a 9 anos,2014-08-01,151,197,1,6,152,203,355
CAIROMA,consulta externa, personas de 5 a 9 anos,2014-08-01,33,36,2,1,35,37,72
"CAIZA ""D""",consulta externa, personas de 5 a 9 anos,2014-08-01,37,32,1,1,38,33,71
CAJUATA,consulta externa, personas de 5 a 9 anos,2014-08-01,34,41,0,0,34,41,75
CALACOTO,consulta externa, personas de 5 a 9 anos,2014-08-01,10,9,0,0,10,9,19
CALAMARCA,consulta externa, personas de 5 a 9 anos,2014-08-01,18,16,6,2,24,18,42
CAMARGO,consulta externa, personas de 5 a 9 anos,2014-08-01,63,48,5,3,68,51,119
CAMATAQUI (C. VILLA ABECIA),consulta externa, personas de 5 a 9 anos,2014-08-01,14,10,0,0,14,10,24
CAMIRI,consulta externa, personas de 5 a 9 anos,2014-08-01,116,103,3,4,119,107,226
CAPINOTA,consulta externa, personas de 5 a 9 anos,2014-08-01,53,52,8,4,61,56,117
CAQUIAVIRI,consulta externa, personas de 5 a 9 anos,2014-08-01,20,12,0,0,20,12,32
CARACOLLO,consulta externa, personas de 5 a 9 anos,2014-08-01,54,48,3,3,57,51,108
CARANAVI,consulta externa, personas de 5 a 9 anos,2014-08-01,114,106,4,7,118,113,231
CARAPARI,consulta externa, personas de 5 a 9 anos,2014-08-01,102,120,4,3,106,123,229
CARIPUYO,consulta externa, personas de 5 a 9 anos,2014-08-01,10,8,0,0,10,8,18
CARMEN RIVERO TORREZ,consulta externa, personas de 5 a 9 anos,2014-08-01,23,17,0,0,23,17,40
CATACORA,consulta externa, personas de 5 a 9 anos,2014-08-01,6,3,0,0,6,3,9
CHACARILLA,consulta externa, personas de 5 a 9 anos,2014-08-01,6,2,0,0,6,2,8
CHALLAPATA,consulta externa, personas de 5 a 9 anos,2014-08-01,64,43,2,1,66,44,110
CHAQUI,consulta externa, personas de 5 a 9 anos,2014-08-01,17,13,0,0,17,13,30
CHARAGUA,consulta externa, personas de 5 a 9 anos,2014-08-01,91,93,5,4,96,97,193
CHARAÑA,consulta externa, personas de 5 a 9 anos,2014-08-01,4,4,0,0,4,4,8
CHAYANTA,consulta externa, personas de 5 a 9 anos,2014-08-01,40,43,1,0,41,43,84
CHIMORE,consulta externa, personas de 5 a 9 anos,2014-08-01,88,94,0,2,88,96,184
CHIPAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,3,3,1,0,4,3,7
CHOQUE COTA,consulta externa, personas de 5 a 9 anos,2014-08-01,3,4,1,1,4,5,9
CHUA COCANI,consulta externa, personas de 5 a 9 anos,2014-08-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa, personas de 5 a 9 anos,2014-08-01,65,50,10,4,75,54,129
CHUMA,consulta externa, personas de 5 a 9 anos,2014-08-01,18,21,0,0,18,21,39
CHUQUIHUTA AYLLU JUCUMANI,consulta externa, personas de 5 a 9 anos,2014-08-01,12,7,0,0,12,7,19
CKOCHAS,consulta externa, personas de 5 a 9 anos,2014-08-01,39,33,0,0,39,33,72
CLIZA,consulta externa, personas de 5 a 9 anos,2014-08-01,41,31,1,2,42,33,75
COBIJA,consulta externa, personas de 5 a 9 anos,2014-08-01,381,345,30,22,411,367,778
COCAPATA,consulta externa, personas de 5 a 9 anos,2014-08-01,22,36,0,0,22,36,58
COCHABAMBA,consulta externa, personas de 5 a 9 anos,2014-08-01,2766,2744,1735,1745,4501,4489,8990
COIPASA,consulta externa, personas de 5 a 9 anos,2014-08-01,3,0,0,0,3,0,3
COLCAPIRHUA,consulta externa, personas de 5 a 9 anos,2014-08-01,96,57,64,31,160,88,248
"COLCHA ""K""",consulta externa, personas de 5 a 9 anos,2014-08-01,34,43,1,1,35,44,79
COLLANA,consulta externa, personas de 5 a 9 anos,2014-08-01,6,4,0,3,6,7,13
COLOMI,consulta externa, personas de 5 a 9 anos,2014-08-01,21,18,0,0,21,18,39
COLPA BELGICA,consulta externa, personas de 5 a 9 anos,2014-08-01,35,28,4,6,39,34,73
COLQUECHACA,consulta externa, personas de 5 a 9 anos,2014-08-01,67,46,1,5,68,51,119
COLQUENCHA,consulta externa, personas de 5 a 9 anos,2014-08-01,28,22,1,3,29,25,54
COLQUIRI,consulta externa, personas de 5 a 9 anos,2014-08-01,26,26,4,4,30,30,60
COMANCHE,consulta externa, personas de 5 a 9 anos,2014-08-01,4,5,0,4,4,9,13
COMARAPA,consulta externa, personas de 5 a 9 anos,2014-08-01,54,56,18,17,72,73,145
COMBAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,1,0,0,0,1,0,1
CONCEPCION,consulta externa, personas de 5 a 9 anos,2014-08-01,26,35,16,10,42,45,87
COPACABANA,consulta externa, personas de 5 a 9 anos,2014-08-01,25,23,0,0,25,23,48
CORIPATA,consulta externa, personas de 5 a 9 anos,2014-08-01,56,54,3,3,59,57,116
CORO CORO,consulta externa, personas de 5 a 9 anos,2014-08-01,33,18,0,0,33,18,51
COROICO,consulta externa, personas de 5 a 9 anos,2014-08-01,45,33,18,11,63,44,107
CORQUE,consulta externa, personas de 5 a 9 anos,2014-08-01,18,13,0,0,18,13,31
COTAGAITA,consulta externa, personas de 5 a 9 anos,2014-08-01,154,174,9,13,163,187,350
COTOCA,consulta externa, personas de 5 a 9 anos,2014-08-01,130,117,6,1,136,118,254
CUATRO CAÑADAS,consulta externa, personas de 5 a 9 anos,2014-08-01,81,52,1,1,82,53,135
CUCHUMUELA (V. G. VILLARROEL),consulta externa, personas de 5 a 9 anos,2014-08-01,3,7,0,0,3,7,10
CUEVO,consulta externa, personas de 5 a 9 anos,2014-08-01,21,35,0,0,21,35,56
CULPINA,consulta externa, personas de 5 a 9 anos,2014-08-01,43,48,2,1,45,49,94
CURAHUARA DE CARANGAS,consulta externa, personas de 5 a 9 anos,2014-08-01,13,8,0,0,13,8,21
CURVA,consulta externa, personas de 5 a 9 anos,2014-08-01,14,5,0,1,14,6,20
DESAGUADERO,consulta externa, personas de 5 a 9 anos,2014-08-01,18,18,0,0,18,18,36
EL ALTO,consulta externa, personas de 5 a 9 anos,2014-08-01,4013,4072,824,809,4837,4881,9718
EL CHORO,consulta externa, personas de 5 a 9 anos,2014-08-01,5,3,0,0,5,3,8
EL PUENTE(STC),consulta externa, personas de 5 a 9 anos,2014-08-01,59,45,0,0,59,45,104
EL PUENTE(TJA),consulta externa, personas de 5 a 9 anos,2014-08-01,54,49,1,1,55,50,105
EL TORNO,consulta externa, personas de 5 a 9 anos,2014-08-01,239,231,32,31,271,262,533
EL VILLAR,consulta externa, personas de 5 a 9 anos,2014-08-01,27,23,0,0,27,23,50
ENTRE RIOS TRJ,consulta externa, personas de 5 a 9 anos,2014-08-01,169,240,0,0,169,240,409
ENTRE RIOS CBBA,consulta externa, personas de 5 a 9 anos,2014-08-01,53,42,5,1,58,43,101
ESCARA,consulta externa, personas de 5 a 9 anos,2014-08-01,2,1,0,0,2,1,3
ESCOMA,consulta externa, personas de 5 a 9 anos,2014-08-01,8,8,0,0,8,8,16
ESMERALDA,consulta externa, personas de 5 a 9 anos,2014-08-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa, personas de 5 a 9 anos,2014-08-01,18,14,0,0,18,14,32
EUREKA (SANTOS MERCADO),consulta externa, personas de 5 a 9 anos,2014-08-01,3,6,0,0,3,6,9
EXALTACION,consulta externa, personas de 5 a 9 anos,2014-08-01,7,15,1,2,8,17,25
FERNANDEZ ALONSO,consulta externa, personas de 5 a 9 anos,2014-08-01,112,87,5,5,117,92,209
FILADELFIA,consulta externa, personas de 5 a 9 anos,2014-08-01,12,8,0,0,12,8,20
GENERAL SAAVEDRA,consulta externa, personas de 5 a 9 anos,2014-08-01,42,41,1,0,43,41,84
GRAL. J.J. PEREZ (CHARAZANI),consulta externa, personas de 5 a 9 anos,2014-08-01,24,28,2,0,26,28,54
GUANAY,consulta externa, personas de 5 a 9 anos,2014-08-01,59,58,0,0,59,58,117
GUAQUI,consulta externa, personas de 5 a 9 anos,2014-08-01,11,10,3,0,14,10,24
GUAYARAMERIN,consulta externa, personas de 5 a 9 anos,2014-08-01,274,254,41,29,315,283,598
GUTIERREZ,consulta externa, personas de 5 a 9 anos,2014-08-01,24,18,0,0,24,18,42
HUACARETA,consulta externa, personas de 5 a 9 anos,2014-08-01,39,32,1,1,40,33,73
HUACAYA (VILLA DE HUACAYA),consulta externa, personas de 5 a 9 anos,2014-08-01,11,24,0,0,11,24,35
HUACHACALLA,consulta externa, personas de 5 a 9 anos,2014-08-01,0,4,0,0,0,4,4
HUANUNI,consulta externa, personas de 5 a 9 anos,2014-08-01,183,159,12,10,195,169,364
HUARACAJE,consulta externa, personas de 5 a 9 anos,2014-08-01,26,36,1,0,27,36,63
HUARINA,consulta externa, personas de 5 a 9 anos,2014-08-01,11,11,1,0,12,11,23
HUATAJATA,consulta externa, personas de 5 a 9 anos,2014-08-01,3,4,2,0,5,4,9
HUAYLLAMARCA,consulta externa, personas de 5 a 9 anos,2014-08-01,6,6,0,0,6,6,12
HUMANATA,consulta externa, personas de 5 a 9 anos,2014-08-01,5,1,0,0,5,1,6
ICHOCA,consulta externa, personas de 5 a 9 anos,2014-08-01,1,1,0,0,1,1,2
ICLA,consulta externa, personas de 5 a 9 anos,2014-08-01,24,33,0,0,24,33,57
INCAHUASI,consulta externa, personas de 5 a 9 anos,2014-08-01,15,8,1,0,16,8,24
INGAVI (HUMAITA),consulta externa, personas de 5 a 9 anos,2014-08-01,5,15,0,0,5,15,20
INQUISIVI,consulta externa, personas de 5 a 9 anos,2014-08-01,13,16,0,0,13,16,29
IRUPANA (VILLA DE LANZA),consulta externa, personas de 5 a 9 anos,2014-08-01,54,47,5,7,59,54,113
IXIAMAS,consulta externa, personas de 5 a 9 anos,2014-08-01,45,51,1,1,46,52,98
JESUS DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-08-01,29,27,7,1,36,28,64
LA ASUNTA,consulta externa, personas de 5 a 9 anos,2014-08-01,79,89,11,9,90,98,188
LA GUARDIA,consulta externa, personas de 5 a 9 anos,2014-08-01,216,198,13,12,229,210,439
LA PAZ,consulta externa, personas de 5 a 9 anos,2014-08-01,2962,3085,1165,1212,4127,4297,8424
LA RIVERA,consulta externa, personas de 5 a 9 anos,2014-08-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa, personas de 5 a 9 anos,2014-08-01,70,82,0,1,70,83,153
LAJA,consulta externa, personas de 5 a 9 anos,2014-08-01,29,29,5,0,34,29,63
LAS CARRERAS,consulta externa, personas de 5 a 9 anos,2014-08-01,18,9,0,0,18,9,27
LICOMA PAMPA,consulta externa, personas de 5 a 9 anos,2014-08-01,8,7,0,0,8,7,15
LLALLAGUA,consulta externa, personas de 5 a 9 anos,2014-08-01,119,82,8,5,127,87,214
LLICA,consulta externa, personas de 5 a 9 anos,2014-08-01,17,18,0,0,17,18,35
LORETO,consulta externa, personas de 5 a 9 anos,2014-08-01,36,32,10,5,46,37,83
LURIBAY,consulta externa, personas de 5 a 9 anos,2014-08-01,16,14,0,0,16,14,30
MACHACAMARCA,consulta externa, personas de 5 a 9 anos,2014-08-01,10,17,4,2,14,19,33
MACHARETI,consulta externa, personas de 5 a 9 anos,2014-08-01,49,32,0,0,49,32,81
MAGDALENA,consulta externa, personas de 5 a 9 anos,2014-08-01,45,56,9,3,54,59,113
MAIRANA,consulta externa, personas de 5 a 9 anos,2014-08-01,14,29,0,1,14,30,44
MALLA,consulta externa, personas de 5 a 9 anos,2014-08-01,2,6,0,0,2,6,8
MAPIRI,consulta externa, personas de 5 a 9 anos,2014-08-01,34,37,0,1,34,38,72
MECAPACA,consulta externa, personas de 5 a 9 anos,2014-08-01,32,18,0,1,32,19,51
MINEROS,consulta externa, personas de 5 a 9 anos,2014-08-01,24,19,0,0,24,19,43
MIZQUE,consulta externa, personas de 5 a 9 anos,2014-08-01,19,26,2,6,21,32,53
MOCOMOCO,consulta externa, personas de 5 a 9 anos,2014-08-01,16,16,0,0,16,16,32
MOJINETE,consulta externa, personas de 5 a 9 anos,2014-08-01,3,6,1,0,4,6,10
MOJOCOYA,consulta externa, personas de 5 a 9 anos,2014-08-01,30,24,0,0,30,24,54
MONTEAGUDO,consulta externa, personas de 5 a 9 anos,2014-08-01,151,135,0,14,151,149,300
MONTERO,consulta externa, personas de 5 a 9 anos,2014-08-01,622,657,109,104,731,761,1492
MORO MORO,consulta externa, personas de 5 a 9 anos,2014-08-01,9,12,0,2,9,14,23
MOROCHATA,consulta externa, personas de 5 a 9 anos,2014-08-01,2,18,0,0,2,18,20
NACEBE (SANTA ROSA DEL ABUNA),consulta externa, personas de 5 a 9 anos,2014-08-01,12,8,9,0,21,8,29
NAZACARA DE PACAJES,consulta externa, personas de 5 a 9 anos,2014-08-01,3,5,0,0,3,5,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa, personas de 5 a 9 anos,2014-08-01,8,13,1,1,9,14,23
OCURI,consulta externa, personas de 5 a 9 anos,2014-08-01,21,17,2,5,23,22,45
OKINAWA,consulta externa, personas de 5 a 9 anos,2014-08-01,25,47,0,1,25,48,73
OMEREQUE,consulta externa, personas de 5 a 9 anos,2014-08-01,23,25,0,0,23,25,48
ORURO,consulta externa, personas de 5 a 9 anos,2014-08-01,1358,1418,354,353,1712,1771,3483
PADCAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,184,177,4,2,188,179,367
PADILLA,consulta externa, personas de 5 a 9 anos,2014-08-01,54,54,0,1,54,55,109
PAILON,consulta externa, personas de 5 a 9 anos,2014-08-01,58,50,0,2,58,52,110
PALCA,consulta externa, personas de 5 a 9 anos,2014-08-01,33,29,0,0,33,29,62
PALOS BLANCOS,consulta externa, personas de 5 a 9 anos,2014-08-01,98,76,0,6,98,82,180
PAMPA AULLAGAS,consulta externa, personas de 5 a 9 anos,2014-08-01,4,5,0,0,4,5,9
PAMPA GRANDE,consulta externa, personas de 5 a 9 anos,2014-08-01,13,13,0,0,13,13,26
PAPEL PAMPA,consulta externa, personas de 5 a 9 anos,2014-08-01,30,13,0,0,30,13,43
PASORAPA,consulta externa, personas de 5 a 9 anos,2014-08-01,17,10,0,0,17,10,27
PATACAMAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,21,11,4,1,25,12,37
PAZÑA,consulta externa, personas de 5 a 9 anos,2014-08-01,16,12,0,0,16,12,28
PELECHUCO,consulta externa, personas de 5 a 9 anos,2014-08-01,13,18,0,0,13,18,31
POCOATA,consulta externa, personas de 5 a 9 anos,2014-08-01,23,27,0,0,23,27,50
POCONA,consulta externa, personas de 5 a 9 anos,2014-08-01,36,31,0,0,36,31,67
POJO (CBBA),consulta externa, personas de 5 a 9 anos,2014-08-01,47,34,0,1,47,35,82
POOPO,consulta externa, personas de 5 a 9 anos,2014-08-01,23,16,1,0,24,16,40
PORCO,consulta externa, personas de 5 a 9 anos,2014-08-01,13,13,0,0,13,13,26
POROMA,consulta externa, personas de 5 a 9 anos,2014-08-01,25,31,1,0,26,31,57
PORONGO,consulta externa, personas de 5 a 9 anos,2014-08-01,38,39,0,0,38,39,77
PORTACHUELO,consulta externa, personas de 5 a 9 anos,2014-08-01,57,47,9,9,66,56,122
PORVENIR,consulta externa, personas de 5 a 9 anos,2014-08-01,116,101,2,5,118,106,224
POSTRER VALLE,consulta externa, personas de 5 a 9 anos,2014-08-01,4,5,0,0,4,5,9
POTOSI,consulta externa, personas de 5 a 9 anos,2014-08-01,781,822,88,80,869,902,1771
PRESTO,consulta externa, personas de 5 a 9 anos,2014-08-01,37,44,0,0,37,44,81
PUCARA,consulta externa, personas de 5 a 9 anos,2014-08-01,7,7,1,1,8,8,16
PUCARANI,consulta externa, personas de 5 a 9 anos,2014-08-01,55,57,3,0,58,57,115
PUERTO ACOSTA,consulta externa, personas de 5 a 9 anos,2014-08-01,8,11,3,3,11,14,25
PUERTO CARABUCO,consulta externa, personas de 5 a 9 anos,2014-08-01,25,34,2,0,27,34,61
PUERTO GONZALO MORENO,consulta externa, personas de 5 a 9 anos,2014-08-01,35,38,1,2,36,40,76
PUERTO PEREZ,consulta externa, personas de 5 a 9 anos,2014-08-01,6,12,0,0,6,12,18
PUERTO QUIJARRO,consulta externa, personas de 5 a 9 anos,2014-08-01,87,107,24,29,111,136,247
PUERTO RICO,consulta externa, personas de 5 a 9 anos,2014-08-01,194,275,1,0,195,275,470
PUERTO SILES,consulta externa, personas de 5 a 9 anos,2014-08-01,13,15,0,0,13,15,28
PUERTO SUAREZ,consulta externa, personas de 5 a 9 anos,2014-08-01,89,91,13,19,102,110,212
PUERTO VILLARROEL,consulta externa, personas de 5 a 9 anos,2014-08-01,182,125,12,3,194,128,322
PUNA,consulta externa, personas de 5 a 9 anos,2014-08-01,63,51,2,3,65,54,119
PUNATA,consulta externa, personas de 5 a 9 anos,2014-08-01,63,74,22,14,85,88,173
QUIABAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,20,20,0,0,20,20,40
QUILLACOLLO,consulta externa, personas de 5 a 9 anos,2014-08-01,996,1031,253,251,1249,1282,2531
QUIME,consulta externa, personas de 5 a 9 anos,2014-08-01,13,14,1,1,14,15,29
QUIRUSILLAS,consulta externa, personas de 5 a 9 anos,2014-08-01,4,9,0,0,4,9,13
RAVELO,consulta externa, personas de 5 a 9 anos,2014-08-01,30,15,0,0,30,15,45
REYES,consulta externa, personas de 5 a 9 anos,2014-08-01,372,49,7,10,379,59,438
RIBERALTA,consulta externa, personas de 5 a 9 anos,2014-08-01,480,520,12,3,492,523,1015
ROBORE,consulta externa, personas de 5 a 9 anos,2014-08-01,44,72,4,4,48,76,124
RURRENABAQUE,consulta externa, personas de 5 a 9 anos,2014-08-01,77,83,15,10,92,93,185
SABAYA,consulta externa, personas de 5 a 9 anos,2014-08-01,11,7,1,0,12,7,19
SACABA,consulta externa, personas de 5 a 9 anos,2014-08-01,343,363,34,47,377,410,787
SACABAMBA,consulta externa, personas de 5 a 9 anos,2014-08-01,9,6,0,0,9,6,15
SACACA,consulta externa, personas de 5 a 9 anos,2014-08-01,20,30,0,0,20,30,50
SAIPINA,consulta externa, personas de 5 a 9 anos,2014-08-01,22,25,1,0,23,25,48
SALINAS DE GARCI MENDOZA,consulta externa, personas de 5 a 9 anos,2014-08-01,12,15,0,0,12,15,27
SAMAIPATA,consulta externa, personas de 5 a 9 anos,2014-08-01,32,36,2,2,34,38,72
SAN AGUSTIN,consulta externa, personas de 5 a 9 anos,2014-08-01,5,13,0,2,5,15,20
SAN ANDRES,consulta externa, personas de 5 a 9 anos,2014-08-01,85,113,13,10,98,123,221
SAN ANDRES DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-08-01,25,26,0,0,25,26,51
SAN ANTONIO DE ESMORUCO,consulta externa, personas de 5 a 9 anos,2014-08-01,12,11,0,0,12,11,23
