,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
ICLA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,16,15,16,15,31
INCAHUASI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,40,57,40,57,97
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,21,7,21,28
JESUS DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,15,13,15,13,28
LA ASUNTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,26,48,26,48,74
LA GUARDIA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,88,197,88,197,285
LA PAZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4864,3629,4864,3629,8493
LAGUNILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,6,4,6,10
LAJA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,4,3,4,7
LAS CARRERAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,2,2,2,4
LICOMA PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,2,0,2,2
LLALLAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,103,158,103,158,261
LLICA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,0,4,0,4
LURIBAY,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,36,21,36,21,57
MACHACAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,41,8,41,8,49
MACHARETI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,4,3,4,7
MAGDALENA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,15,4,15,19
MAIRANA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,22,24,22,24,46
MAPIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,52,72,52,72,124
MECAPACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,24,25,24,25,49
MINEROS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,5,4,5,9
MIZQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,26,24,26,24,50
MOCOMOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,7,5,7,12
MOJOCOYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,5,1,5,6
MONTEAGUDO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,62,99,62,99,161
MONTERO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,221,288,221,288,509
MORO MORO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,15,5,15,20
MOROCHATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,8,17,8,17,25
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,6,2,6,2,8
OCURI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,9,5,9,14
OKINAWA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,5,3,5,8
OMEREQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,15,20,15,20,35
ORURO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1121,1232,1121,1232,2353
PADCAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,50,78,50,78,128
PADILLA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,6,8,6,8,14
PAILON,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,30,57,30,57,87
PALCA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,55,49,55,49,104
PALOS BLANCOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,47,115,47,115,162
PAMPA AULLAGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,7,5,7,12
PAMPA GRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,6,19,6,19,25
PAPEL PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,6,7,6,7,13
PASORAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,1,1,1,2
PATACAMAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,65,95,65,95,160
PAZÑA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,2,2,2,4
PELECHUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,23,51,23,51,74
POCOATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,28,34,28,34,62
POCONA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,39,12,39,12,51
POJO (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,331,471,331,471,802
POOPO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,57,84,57,84,141
PORCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,14,18,14,18,32
POROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,8,25,8,25,33
PORONGO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,17,25,17,25,42
PORTACHUELO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,21,4,21,25
PORVENIR,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,93,133,93,133,226
POSTRER VALLE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,6,7,6,13
POTOSI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,467,642,467,642,1109
PUCARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,10,8,10,8,18
PUCARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,17,22,17,22,39
PUERTO ACOSTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,25,26,25,26,51
PUERTO CARABUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,1,1,1,2
PUERTO GONZALO MORENO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,2,2,2,4
PUERTO PEREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,2,0,2,2
PUERTO QUIJARRO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,49,45,49,45,94
PUERTO RICO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,3,5,3,8
PUERTO SUAREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,14,7,14,21
PUERTO VILLARROEL,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,65,113,65,113,178
PUNA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,3,4,3,7
PUNATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,152,373,152,373,525
QUIABAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,16,17,16,17,33
QUILLACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,653,1000,653,1000,1653
QUIME,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,21,11,21,32
QUIRUSILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,4,1,4,5
RAVELO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,40,1,40,41
REYES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,22,11,22,33
RIBERALTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,97,345,97,345,442
ROBORE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,52,66,52,66,118
RURRENABAQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,67,126,67,126,193
SABAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,4,0,4,4
SACABA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1186,1683,1186,1683,2869
SACABAMBA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,5,0,5,5
SACACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,4,5,4,9
SAIPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,14,0,14,14
SALINAS DE GARCI MENDOZA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,42,51,42,51,93
SAMAIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,22,11,22,33
SAN AGUSTIN,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,3,0,3,3
SAN ANDRES,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,15,1,15,1,16
SAN ANDRES DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,15,3,15,18
SAN ANTONIO DE LOMERIO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,10,3,10,3,13
SAN BENITO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,62,98,62,98,160
SAN BORJA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,14,21,14,21,35
SAN BUENA VENTURA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,2,1,2,3
SAN CARLOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,28,56,28,56,84
SAN IGNACIO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,26,72,26,72,98
SAN IGNACIO DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,118,235,118,235,353
SAN JAVIER(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,8,7,8,15
SAN JUAN DE YAPACANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,4,5,4,9
SAN JULIAN,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,8,13,8,13,21
SAN LORENZO(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,51,152,51,152,203
SAN LUCAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,17,19,17,19,36
SAN MATIAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,27,50,27,50,77
SAN MIGUEL DE VELASCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,5,4,5,9
SAN PEDRO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,26,56,26,56,82
SAN PEDRO DE BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,25,7,25,32
SAN PEDRO DE CURAHUARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,2,2,2,4
SAN RAFAEL,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,63,83,63,83,146
SAN RAMON BENI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,5,6,5,6,11
SAN RAMON SCZ,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,12,11,12,23
SANTA ANA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,95,263,95,263,358
SANTA CRUZ DE LA SIERRA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1778,2600,1778,2600,4378
SANTA ROSA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,9,17,9,17,26
SANTA ROSA DEL SARA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,12,27,12,27,39
SANTIAGO DE CALLAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,12,13,12,13,25
SANTIAGO DE HUARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,222,369,222,369,591
SANTIAGO DE HUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,9,8,9,8,17
SANTIAGO DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,3,3,3,6
SANTUARIO DE QUILLACAS,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,19,23,19,23,42
SAPAHAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,7,6,7,6,13
SENA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,16,43,16,43,59
SHINAOTA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,31,63,31,63,94
SICA SICA (VILLA AROMA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,26,31,26,31,57
SICAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,6,2,6,8
SIPE SIPE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,64,139,64,139,203
SOPACHUY,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,15,32,15,32,47
SORACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,8,2,8,10
SORATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,16,15,16,15,31
SUCRE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,938,1148,938,1148,2086
TACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,4,0,4,4
TACACOMA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,4,4,4,8
TAHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,1,2,1,2,3
TAPACARI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,135,211,135,211,346
TARABUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,35,56,35,56,91
TARACO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,3,10,3,10,13
TARATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,20,41,20,41,61
TARIJA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,402,783,402,783,1185
TARVITA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,66,68,66,68,134
TEOPONTE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,23,55,23,55,78
TIAWANACU,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,10,15,10,15,25
TINGUIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,16,15,16,15,31
TIPUANI,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,7,4,7,11
TIQUIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,521,688,521,688,1209
TIRAQUE (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,15,26,15,26,41
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,0,5,0,5,5
TOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,33,54,33,54,87
TOLATA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,33,15,33,15,48
TOLEDO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,2,18,2,18,20
TOMAVE,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,14,4,14,4,18
TOMINA,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,103,145,103,145,248
TORO TORO,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,4,12,4,12,16
TOTORA(CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,16,11,16,27
TRIGAL,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,11,15,11,15,26
TRINIDAD,atencion odontologica,acciones preventivas dentro del establecimiento,2012-07-01,110,246,110,246,356
