,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
MACHARETI,atencion odontologica,otras acciones,2012-08-01,2,1,2,1,3
MAGDALENA,atencion odontologica,otras acciones,2012-08-01,4,2,4,2,6
MAIRANA,atencion odontologica,otras acciones,2012-08-01,14,32,14,32,46
MALLA,atencion odontologica,otras acciones,2012-08-01,2,2,2,2,4
MAPIRI,atencion odontologica,otras acciones,2012-08-01,8,24,8,24,32
MECAPACA,atencion odontologica,otras acciones,2012-08-01,12,33,12,33,45
MINEROS,atencion odontologica,otras acciones,2012-08-01,21,48,21,48,69
MIZQUE,atencion odontologica,otras acciones,2012-08-01,14,32,14,32,46
MOCOMOCO,atencion odontologica,otras acciones,2012-08-01,20,22,20,22,42
MOJOCOYA,atencion odontologica,otras acciones,2012-08-01,15,25,15,25,40
MONTEAGUDO,atencion odontologica,otras acciones,2012-08-01,117,189,117,189,306
MONTERO,atencion odontologica,otras acciones,2012-08-01,2206,1408,2206,1408,3614
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,otras acciones,2012-08-01,5,9,5,9,14
OCURI,atencion odontologica,otras acciones,2012-08-01,9,25,9,25,34
OMEREQUE,atencion odontologica,otras acciones,2012-08-01,13,13,13,13,26
ORURO,atencion odontologica,otras acciones,2012-08-01,1952,1657,1952,1657,3609
PADCAYA,atencion odontologica,otras acciones,2012-08-01,40,50,40,50,90
PADILLA,atencion odontologica,otras acciones,2012-08-01,28,58,28,58,86
PAILON,atencion odontologica,otras acciones,2012-08-01,19,47,19,47,66
PALCA,atencion odontologica,otras acciones,2012-08-01,13,1,13,1,14
PALOS BLANCOS,atencion odontologica,otras acciones,2012-08-01,6,12,6,12,18
PAMPA AULLAGAS,atencion odontologica,otras acciones,2012-08-01,7,7,7,7,14
PAMPA GRANDE,atencion odontologica,otras acciones,2012-08-01,18,27,18,27,45
PAPEL PAMPA,atencion odontologica,otras acciones,2012-08-01,12,9,12,9,21
PASORAPA,atencion odontologica,otras acciones,2012-08-01,4,10,4,10,14
PAZÑA,atencion odontologica,otras acciones,2012-08-01,17,25,17,25,42
PELECHUCO,atencion odontologica,otras acciones,2012-08-01,11,11,11,11,22
POCOATA,atencion odontologica,otras acciones,2012-08-01,31,68,31,68,99
POCONA,atencion odontologica,otras acciones,2012-08-01,16,33,16,33,49
POJO (CBBA),atencion odontologica,otras acciones,2012-08-01,14,31,14,31,45
POOPO,atencion odontologica,otras acciones,2012-08-01,36,50,36,50,86
PORCO,atencion odontologica,otras acciones,2012-08-01,31,67,31,67,98
POROMA,atencion odontologica,otras acciones,2012-08-01,21,25,21,25,46
PORONGO,atencion odontologica,otras acciones,2012-08-01,11,33,11,33,44
PORTACHUELO,atencion odontologica,otras acciones,2012-08-01,33,51,33,51,84
PORVENIR,atencion odontologica,otras acciones,2012-08-01,7,14,7,14,21
POSTRER VALLE,atencion odontologica,otras acciones,2012-08-01,1,2,1,2,3
POTOSI,atencion odontologica,otras acciones,2012-08-01,397,552,397,552,949
PRESTO,atencion odontologica,otras acciones,2012-08-01,4,12,4,12,16
PUCARANI,atencion odontologica,otras acciones,2012-08-01,65,103,65,103,168
PUERTO ACOSTA,atencion odontologica,otras acciones,2012-08-01,5,3,5,3,8
PUERTO CARABUCO,atencion odontologica,otras acciones,2012-08-01,7,13,7,13,20
PUERTO GONZALO MORENO,atencion odontologica,otras acciones,2012-08-01,0,2,0,2,2
PUERTO QUIJARRO,atencion odontologica,otras acciones,2012-08-01,93,118,93,118,211
PUERTO RICO,atencion odontologica,otras acciones,2012-08-01,21,33,21,33,54
PUERTO SILES,atencion odontologica,otras acciones,2012-08-01,6,10,6,10,16
PUERTO SUAREZ,atencion odontologica,otras acciones,2012-08-01,1,26,1,26,27
PUERTO VILLARROEL,atencion odontologica,otras acciones,2012-08-01,38,39,38,39,77
PUNA,atencion odontologica,otras acciones,2012-08-01,51,81,51,81,132
PUNATA,atencion odontologica,otras acciones,2012-08-01,30,50,30,50,80
QUIABAYA,atencion odontologica,otras acciones,2012-08-01,0,1,0,1,1
QUILLACOLLO,atencion odontologica,otras acciones,2012-08-01,69,130,69,130,199
QUIME,atencion odontologica,otras acciones,2012-08-01,70,23,70,23,93
QUIRUSILLAS,atencion odontologica,otras acciones,2012-08-01,3,4,3,4,7
RAVELO,atencion odontologica,otras acciones,2012-08-01,15,22,15,22,37
REYES,atencion odontologica,otras acciones,2012-08-01,5,3,5,3,8
RIBERALTA,atencion odontologica,otras acciones,2012-08-01,5,12,5,12,17
ROBORE,atencion odontologica,otras acciones,2012-08-01,10,9,10,9,19
RURRENABAQUE,atencion odontologica,otras acciones,2012-08-01,8,26,8,26,34
SABAYA,atencion odontologica,otras acciones,2012-08-01,52,77,52,77,129
SACABA,atencion odontologica,otras acciones,2012-08-01,357,650,357,650,1007
SACABAMBA,atencion odontologica,otras acciones,2012-08-01,0,2,0,2,2
SACACA,atencion odontologica,otras acciones,2012-08-01,17,32,17,32,49
SAIPINA,atencion odontologica,otras acciones,2012-08-01,9,13,9,13,22
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2012-08-01,29,29,29,29,58
SAMAIPATA,atencion odontologica,otras acciones,2012-08-01,12,30,12,30,42
SAN AGUSTIN,atencion odontologica,otras acciones,2012-08-01,1,0,1,0,1
SAN ANDRES,atencion odontologica,otras acciones,2012-08-01,2,2,2,2,4
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2012-08-01,14,20,14,20,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,otras acciones,2012-08-01,10,17,10,17,27
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2012-08-01,2,13,2,13,15
SAN BENITO,atencion odontologica,otras acciones,2012-08-01,7,17,7,17,24
SAN BORJA,atencion odontologica,otras acciones,2012-08-01,11,21,11,21,32
SAN BUENA VENTURA,atencion odontologica,otras acciones,2012-08-01,4,2,4,2,6
SAN CARLOS,atencion odontologica,otras acciones,2012-08-01,12,28,12,28,40
SAN IGNACIO,atencion odontologica,otras acciones,2012-08-01,39,48,39,48,87
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2012-08-01,5,14,5,14,19
SAN JOAQUIN,atencion odontologica,otras acciones,2012-08-01,6,10,6,10,16
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2012-08-01,9,8,9,8,17
SAN LORENZO(TJA),atencion odontologica,otras acciones,2012-08-01,125,222,125,222,347
SAN LUCAS,atencion odontologica,otras acciones,2012-08-01,38,80,38,80,118
SAN MATIAS,atencion odontologica,otras acciones,2012-08-01,7,4,7,4,11
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2012-08-01,30,87,30,87,117
SAN PEDRO,atencion odontologica,otras acciones,2012-08-01,4,1,4,1,5
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2012-08-01,7,15,7,15,22
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2012-08-01,2,2,2,2,4
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2012-08-01,3,4,3,4,7
SAN RAFAEL,atencion odontologica,otras acciones,2012-08-01,18,1,18,1,19
SAN RAMON SCZ,atencion odontologica,otras acciones,2012-08-01,6,10,6,10,16
SANTA ANA,atencion odontologica,otras acciones,2012-08-01,39,29,39,29,68
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2012-08-01,1123,1568,1123,1568,2691
SANTA ROSA,atencion odontologica,otras acciones,2012-08-01,20,40,20,40,60
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2012-08-01,12,43,12,43,55
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2012-08-01,9,10,9,10,19
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2012-08-01,76,35,76,35,111
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2012-08-01,0,2,0,2,2
SANTIVAÑES,atencion odontologica,otras acciones,2012-08-01,21,34,21,34,55
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2012-08-01,6,28,6,28,34
SAPAHAQUI,atencion odontologica,otras acciones,2012-08-01,17,40,17,40,57
SENA,atencion odontologica,otras acciones,2012-08-01,0,1,0,1,1
SHINAOTA,atencion odontologica,otras acciones,2012-08-01,32,60,32,60,92
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2012-08-01,7,7,7,7,14
SICAYA,atencion odontologica,otras acciones,2012-08-01,6,11,6,11,17
SIPE SIPE,atencion odontologica,otras acciones,2012-08-01,37,60,37,60,97
SOPACHUY,atencion odontologica,otras acciones,2012-08-01,37,99,37,99,136
SORACACHI,atencion odontologica,otras acciones,2012-08-01,14,26,14,26,40
SORATA,atencion odontologica,otras acciones,2012-08-01,20,29,20,29,49
SUCRE,atencion odontologica,otras acciones,2012-08-01,1087,1677,1087,1677,2764
TACACHI,atencion odontologica,otras acciones,2012-08-01,4,16,4,16,20
TACACOMA,atencion odontologica,otras acciones,2012-08-01,0,3,0,3,3
TACOPAYA,atencion odontologica,otras acciones,2012-08-01,2,4,2,4,6
TAHUA,atencion odontologica,otras acciones,2012-08-01,5,5,5,5,10
TAPACARI,atencion odontologica,otras acciones,2012-08-01,23,43,23,43,66
TARABUCO,atencion odontologica,otras acciones,2012-08-01,5,12,5,12,17
TARACO,atencion odontologica,otras acciones,2012-08-01,20,25,20,25,45
TARATA,atencion odontologica,otras acciones,2012-08-01,1,11,1,11,12
TARIJA,atencion odontologica,otras acciones,2012-08-01,1103,2207,1103,2207,3310
TARVITA,atencion odontologica,otras acciones,2012-08-01,44,64,44,64,108
TIAWANACU,atencion odontologica,otras acciones,2012-08-01,25,20,25,20,45
TINGUIPAYA,atencion odontologica,otras acciones,2012-08-01,5,7,5,7,12
TIPUANI,atencion odontologica,otras acciones,2012-08-01,2,4,2,4,6
TIQUIPAYA,atencion odontologica,otras acciones,2012-08-01,133,231,133,231,364
TIRAQUE (CBBA),atencion odontologica,otras acciones,2012-08-01,41,47,41,47,88
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,otras acciones,2012-08-01,6,4,6,4,10
TOCO,atencion odontologica,otras acciones,2012-08-01,15,32,15,32,47
TOLATA,atencion odontologica,otras acciones,2012-08-01,56,121,56,121,177
TOLEDO,atencion odontologica,otras acciones,2012-08-01,9,4,9,4,13
TOMAVE,atencion odontologica,otras acciones,2012-08-01,30,43,30,43,73
TOMINA,atencion odontologica,otras acciones,2012-08-01,288,553,288,553,841
TORO TORO,atencion odontologica,otras acciones,2012-08-01,58,108,58,108,166
TOTORA(CBBA),atencion odontologica,otras acciones,2012-08-01,22,32,22,32,54
TOTORA(ORR),atencion odontologica,otras acciones,2012-08-01,2,5,2,5,7
TRIGAL,atencion odontologica,otras acciones,2012-08-01,2,2,2,2,4
TRINIDAD,atencion odontologica,otras acciones,2012-08-01,21,12,21,12,33
TUPIZA,atencion odontologica,otras acciones,2012-08-01,92,159,92,159,251
TURCO,atencion odontologica,otras acciones,2012-08-01,6,11,6,11,17
UMALA,atencion odontologica,otras acciones,2012-08-01,4,3,4,3,7
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2012-08-01,88,138,88,138,226
URUBICHA,atencion odontologica,otras acciones,2012-08-01,6,11,6,11,17
UYUNI,atencion odontologica,otras acciones,2012-08-01,5,4,5,4,9
VACAS,atencion odontologica,otras acciones,2012-08-01,20,30,20,30,50
VALLEGRANDE,atencion odontologica,otras acciones,2012-08-01,13,16,13,16,29
VIACHA,atencion odontologica,otras acciones,2012-08-01,124,144,124,144,268
VILA VILA,atencion odontologica,otras acciones,2012-08-01,0,5,0,5,5
VILLA CHARCAS,atencion odontologica,otras acciones,2012-08-01,12,26,12,26,38
VILLA MONTES,atencion odontologica,otras acciones,2012-08-01,164,186,164,186,350
VILLA RIVERO,atencion odontologica,otras acciones,2012-08-01,6,3,6,3,9
VILLA SERRANO,atencion odontologica,otras acciones,2012-08-01,102,94,102,94,196
VILLA TUNARI,atencion odontologica,otras acciones,2012-08-01,66,65,66,65,131
VILLAZON,atencion odontologica,otras acciones,2012-08-01,108,189,108,189,297
VINTO,atencion odontologica,otras acciones,2012-08-01,15,30,15,30,45
VITICHI,atencion odontologica,otras acciones,2012-08-01,35,88,35,88,123
WARNES,atencion odontologica,otras acciones,2012-08-01,43,112,43,112,155
YACO,atencion odontologica,otras acciones,2012-08-01,14,20,14,20,34
YACUIBA,atencion odontologica,otras acciones,2012-08-01,86,149,86,149,235
YAMPARAEZ,atencion odontologica,otras acciones,2012-08-01,19,53,19,53,72
YANACACHI,atencion odontologica,otras acciones,2012-08-01,10,13,10,13,23
YAPACANI,atencion odontologica,otras acciones,2012-08-01,3,6,3,6,9
YOCALLA,atencion odontologica,otras acciones,2012-08-01,18,27,18,27,45
YOTALA,atencion odontologica,otras acciones,2012-08-01,24,38,24,38,62
YUNCHARA,atencion odontologica,otras acciones,2012-08-01,11,10,11,10,21
ZUDAÑEZ,atencion odontologica,otras acciones,2012-08-01,12,11,12,11,23
ACACIO,atencion odontologica,otras acciones,2012-09-01,4,3,4,3,7
ACHACACHI,atencion odontologica,otras acciones,2012-09-01,135,209,135,209,344
ACHOCALLA,atencion odontologica,otras acciones,2012-09-01,3,6,3,6,9
AIQUILE,atencion odontologica,otras acciones,2012-09-01,5,0,5,0,5
ALCALA,atencion odontologica,otras acciones,2012-09-01,51,79,51,79,130
ALTO BENI,atencion odontologica,otras acciones,2012-09-01,1,11,1,11,12
ANCORAIMES,atencion odontologica,otras acciones,2012-09-01,5,4,5,4,9
ANDAMARCA,atencion odontologica,otras acciones,2012-09-01,2,4,2,4,6
ANTEQUERA,atencion odontologica,otras acciones,2012-09-01,30,27,30,27,57
ANZALDO,atencion odontologica,otras acciones,2012-09-01,8,6,8,6,14
APOLO,atencion odontologica,otras acciones,2012-09-01,8,13,8,13,21
ARAMPAMPA,atencion odontologica,otras acciones,2012-09-01,2,1,2,1,3
ARANI,atencion odontologica,otras acciones,2012-09-01,32,20,32,20,52
ARBIETO,atencion odontologica,otras acciones,2012-09-01,3,8,3,8,11
ARQUE,atencion odontologica,otras acciones,2012-09-01,7,17,7,17,24
ASCENCION DE GUARAYOS,atencion odontologica,otras acciones,2012-09-01,4,12,4,12,16
ATOCHA,atencion odontologica,otras acciones,2012-09-01,194,176,194,176,370
AYATA,atencion odontologica,otras acciones,2012-09-01,7,12,7,12,19
AYO AYO,atencion odontologica,otras acciones,2012-09-01,9,5,9,5,14
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2012-09-01,59,63,59,63,122
AZURDUY,atencion odontologica,otras acciones,2012-09-01,55,73,55,73,128
BAURES,atencion odontologica,otras acciones,2012-09-01,9,19,9,19,28
BELEN DE URMIRI,atencion odontologica,otras acciones,2012-09-01,3,5,3,5,8
BERMEJO,atencion odontologica,otras acciones,2012-09-01,29,69,29,69,98
BETANZOS,atencion odontologica,otras acciones,2012-09-01,28,45,28,45,73
BOLIVAR,atencion odontologica,otras acciones,2012-09-01,10,18,10,18,28
BUENA VISTA,atencion odontologica,otras acciones,2012-09-01,5,11,5,11,16
CABEZAS,atencion odontologica,otras acciones,2012-09-01,37,53,37,53,90
CAIROMA,atencion odontologica,otras acciones,2012-09-01,12,7,12,7,19
"CAIZA ""D""",atencion odontologica,otras acciones,2012-09-01,42,62,42,62,104
CAJUATA,atencion odontologica,otras acciones,2012-09-01,6,5,6,5,11
CALACOTO,atencion odontologica,otras acciones,2012-09-01,7,4,7,4,11
CALAMARCA,atencion odontologica,otras acciones,2012-09-01,29,67,29,67,96
CAMARGO,atencion odontologica,otras acciones,2012-09-01,110,186,110,186,296
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2012-09-01,35,65,35,65,100
CAMIRI,atencion odontologica,otras acciones,2012-09-01,124,145,124,145,269
CAPINOTA,atencion odontologica,otras acciones,2012-09-01,19,27,19,27,46
CAQUIAVIRI,atencion odontologica,otras acciones,2012-09-01,11,16,11,16,27
CARACOLLO,atencion odontologica,otras acciones,2012-09-01,65,143,65,143,208
CARANAVI,atencion odontologica,otras acciones,2012-09-01,66,99,66,99,165
CARAPARI,atencion odontologica,otras acciones,2012-09-01,31,25,31,25,56
CARIPUYO,atencion odontologica,otras acciones,2012-09-01,17,20,17,20,37
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2012-09-01,13,19,13,19,32
CATACORA,atencion odontologica,otras acciones,2012-09-01,2,1,2,1,3
CHALLAPATA,atencion odontologica,otras acciones,2012-09-01,52,95,52,95,147
CHAQUI,atencion odontologica,otras acciones,2012-09-01,9,8,9,8,17
CHARAGUA,atencion odontologica,otras acciones,2012-09-01,11,11,11,11,22
CHARAÑA,atencion odontologica,otras acciones,2012-09-01,4,6,4,6,10
CHAYANTA,atencion odontologica,otras acciones,2012-09-01,18,58,18,58,76
CHIMORE,atencion odontologica,otras acciones,2012-09-01,17,19,17,19,36
CHIPAYA,atencion odontologica,otras acciones,2012-09-01,14,8,14,8,22
CHOQUE COTA,atencion odontologica,otras acciones,2012-09-01,10,3,10,3,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2012-09-01,11,7,11,7,18
CHUMA,atencion odontologica,otras acciones,2012-09-01,11,11,11,11,22
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,otras acciones,2012-09-01,12,13,12,13,25
CKOCHAS,atencion odontologica,otras acciones,2012-09-01,18,23,18,23,41
CLIZA,atencion odontologica,otras acciones,2012-09-01,23,49,23,49,72
COBIJA,atencion odontologica,otras acciones,2012-09-01,81,145,81,145,226
COCAPATA,atencion odontologica,otras acciones,2012-09-01,22,7,22,7,29
COCHABAMBA,atencion odontologica,otras acciones,2012-09-01,2046,2302,2046,2302,4348
COIPASA,atencion odontologica,otras acciones,2012-09-01,3,2,3,2,5
COLCAPIRHUA,atencion odontologica,otras acciones,2012-09-01,97,87,97,87,184
"COLCHA ""K""",atencion odontologica,otras acciones,2012-09-01,16,16,16,16,32
COLLANA,atencion odontologica,otras acciones,2012-09-01,17,15,17,15,32
COLOMI,atencion odontologica,otras acciones,2012-09-01,5,11,5,11,16
COLQUECHACA,atencion odontologica,otras acciones,2012-09-01,92,146,92,146,238
COLQUIRI,atencion odontologica,otras acciones,2012-09-01,35,58,35,58,93
COMANCHE,atencion odontologica,otras acciones,2012-09-01,11,15,11,15,26
COMARAPA,atencion odontologica,otras acciones,2012-09-01,38,62,38,62,100
CONCEPCION,atencion odontologica,otras acciones,2012-09-01,1,1,1,1,2
COPACABANA,atencion odontologica,otras acciones,2012-09-01,9,20,9,20,29
CORIPATA,atencion odontologica,otras acciones,2012-09-01,6,13,6,13,19
CORO CORO,atencion odontologica,otras acciones,2012-09-01,10,11,10,11,21
COROICO,atencion odontologica,otras acciones,2012-09-01,36,45,36,45,81
CORQUE,atencion odontologica,otras acciones,2012-09-01,12,29,12,29,41
COTAGAITA,atencion odontologica,otras acciones,2012-09-01,52,119,52,119,171
COTOCA,atencion odontologica,otras acciones,2012-09-01,0,2,0,2,2
CUATRO CAÑADAS,atencion odontologica,otras acciones,2012-09-01,12,49,12,49,61
CUEVO,atencion odontologica,otras acciones,2012-09-01,8,22,8,22,30
CULPINA,atencion odontologica,otras acciones,2012-09-01,25,45,25,45,70
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2012-09-01,22,12,22,12,34
CURVA,atencion odontologica,otras acciones,2012-09-01,2,5,2,5,7
DESAGUADERO,atencion odontologica,otras acciones,2012-09-01,10,19,10,19,29
EL ALTO,atencion odontologica,otras acciones,2012-09-01,1371,2174,1371,2174,3545
EL PUENTE(STC),atencion odontologica,otras acciones,2012-09-01,9,31,9,31,40
EL PUENTE(TJA),atencion odontologica,otras acciones,2012-09-01,10,30,10,30,40
EL TORNO,atencion odontologica,otras acciones,2012-09-01,10,24,10,24,34
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2012-09-01,32,73,32,73,105
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2012-09-01,33,46,33,46,79
ESCOMA,atencion odontologica,otras acciones,2012-09-01,3,5,3,5,8
EUCALIPTUS,atencion odontologica,otras acciones,2012-09-01,16,29,16,29,45
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2012-09-01,15,27,15,27,42
FILADELFIA,atencion odontologica,otras acciones,2012-09-01,19,15,19,15,34
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2012-09-01,5,17,5,17,22
GUANAY,atencion odontologica,otras acciones,2012-09-01,0,1,0,1,1
GUAQUI,atencion odontologica,otras acciones,2012-09-01,15,19,15,19,34
GUAYARAMERIN,atencion odontologica,otras acciones,2012-09-01,135,43,135,43,178
GUTIERREZ,atencion odontologica,otras acciones,2012-09-01,30,40,30,40,70
HUACARETA,atencion odontologica,otras acciones,2012-09-01,11,17,11,17,28
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2012-09-01,8,8,8,8,16
HUACHACALLA,atencion odontologica,otras acciones,2012-09-01,5,14,5,14,19
HUANUNI,atencion odontologica,otras acciones,2012-09-01,97,123,97,123,220
HUARACAJE,atencion odontologica,otras acciones,2012-09-01,1,0,1,0,1
HUARINA,atencion odontologica,otras acciones,2012-09-01,2,6,2,6,8
HUAYLLAMARCA,atencion odontologica,otras acciones,2012-09-01,33,64,33,64,97
HUMANATA,atencion odontologica,otras acciones,2012-09-01,9,7,9,7,16
