,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,103,106,103,106,209
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,10,8,10,8,18
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,79,41,79,41,120
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,23,33,23,33,56
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,16,5,16,5,21
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,99,113,99,113,212
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,13,12,13,12,25
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,54,61,54,61,115
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,13,6,13,19
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,18,28,18,46
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,48,54,48,54,102
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,0,1,0,1
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,27,37,27,37,64
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,14,19,14,19,33
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,4,2,4,6
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,5,10,5,10,15
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,63,70,63,70,133
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,299,350,299,350,649
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,38,46,38,46,84
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2054,1987,2054,1987,4041
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,6,2,6,8
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,341,427,341,427,768
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,38,49,38,49,87
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,10,19,10,19,29
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,81,75,81,75,156
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,51,27,51,27,78
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,74,81,74,81,155
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,2,4,2,6
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,13,32,13,32,45
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,22,19,22,41
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,49,42,49,42,91
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,33,19,33,52
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,34,45,34,45,79
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,13,20,13,20,33
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,22,28,22,50
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,67,76,67,76,143
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,0,4,0,4
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,22,6,22,28
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,47,47,47,47,94
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,42,18,42,60
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,2,4,2,6
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,35,41,35,41,76
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,42,36,42,36,78
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,8,4,8,4,12
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,24,10,24,10,34
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,45,30,45,30,75
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2794,2983,2794,2983,5777
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,11,7,11,7,18
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,13,7,13,7,20
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,93,81,93,81,174
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,25,17,25,42
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,34,38,34,38,72
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,111,97,111,97,208
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,5,2,5,2,7
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,21,28,21,49
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,34,16,34,16,50
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,36,19,36,55
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,76,74,76,74,150
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,22,17,22,39
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,16,14,16,14,30
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,11,8,11,8,19
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,68,74,68,74,142
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,31,40,31,40,71
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,68,81,68,81,149
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,7,7,7,7,14
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,42,47,42,47,89
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,24,13,24,13,37
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,1,1,1,2
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,30,18,30,48
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,1,1,1,2
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,37,33,37,33,70
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,165,172,165,172,337
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,41,37,41,37,78
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,1,2,1,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,46,50,46,50,96
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,34,39,34,39,73
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,57,61,57,61,118
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,93,123,93,123,216
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4326,4196,4326,4196,8522
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,14,18,14,18,32
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,24,34,24,34,58
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,1,2,1,3
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,35,18,35,53
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,147,292,147,292,439
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,16,8,16,8,24
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,101,67,101,67,168
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,14,17,14,31
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,44,57,44,57,101
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,8,4,8,12
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,33,62,33,62,95
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,3,6,3,9
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,46,38,46,38,84
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,49,33,49,33,82
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,43,33,43,33,76
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,58,52,58,52,110
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,7,8,7,8,15
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,9,7,9,7,16
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,74,168,74,168,242
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,315,334,315,334,649
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,9,18,9,27
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,13,4,13,4,17
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,2,2,2,4
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,20,12,20,12,32
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,7,19,7,26
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,7,11,7,11,18
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1013,939,1013,939,1952
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,22,17,22,17,39
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,31,31,31,31,62
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,61,74,61,74,135
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,53,47,53,47,100
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,50,41,50,41,91
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,15,17,15,32
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,61,59,61,59,120
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,8,8,8,8,16
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,0,10,0,10,10
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,140,112,140,112,252
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,35,18,35,53
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,32,28,32,60
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,70,144,70,144,214
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,59,74,59,74,133
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,210,151,210,151,361
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,28,18,28,46
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,33,28,33,61
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,104,98,104,98,202
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,17,18,17,35
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,32,16,32,16,48
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,58,109,58,109,167
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,20,6,20,6,26
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,623,616,623,616,1239
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,23,19,23,42
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,22,40,22,40,62
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,20,19,20,19,39
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,3,5,3,5,8
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,12,5,12,5,17
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,34,25,34,25,59
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,11,34,11,34,45
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,46,37,46,37,83
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,47,46,47,46,93
PUERTO SILES,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,17,1,17,18
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,23,29,23,29,52
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,203,216,203,216,419
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,22,11,22,11,33
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,120,108,120,108,228
QUIABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,48,58,48,58,106
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,694,526,694,526,1220
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,23,29,23,29,52
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,2,4,2,6
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,18,10,18,10,28
REYES,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,7,2,7,9
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,224,277,224,277,501
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,67,67,67,67,134
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,27,23,27,23,50
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,10,6,10,16
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,342,316,342,316,658
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,11,3,11,3,14
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,22,33,22,33,55
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,12,12,12,12,24
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,100,115,100,115,215
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,104,85,104,85,189
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,3,2,3,5
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,4,4,4,4,8
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,30,38,30,38,68
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,13,2,13,15
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,5,4,5,4,9
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,56,39,56,39,95
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,24,13,24,13,37
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,13,17,13,30
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,35,53,35,53,88
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,24,23,24,23,47
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,71,131,71,131,202
SAN JAVIER(BNI),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,20,24,20,24,44
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,60,88,60,88,148
SAN JOAQUIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,18,1,18,19
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,41,43,41,43,84
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,8,5,8,5,13
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,28,28,28,28,56
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,39,68,39,68,107
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,108,104,108,104,212
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,15,19,15,34
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,7,6,7,13
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,27,19,27,19,46
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,19,19,19,19,38
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,15,25,15,25,40
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,9,14,9,14,23
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,6,10,6,10,16
SAN RAMON BENI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,3,0,3,0,3
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,44,46,44,46,90
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,79,55,79,55,134
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2622,2736,2622,2736,5358
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,6,2,6,8
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,16,29,16,29,45
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,2,2,2,2,4
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,93,48,93,48,141
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,9,21,9,21,30
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,20,29,20,29,49
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,1,10,1,10,11
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,9,27,9,27,36
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,17,2,17,2,19
SENA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,31,42,31,42,73
SHINAOTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-08-01,117,176,117,176,293
