,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,11,0,11,11
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,1,0,1,1
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,26,0,26,26
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,9,0,9,9
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,5,0,5,5
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,336,0,336,336
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,82,0,82,82
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,72,0,72,72
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,40,0,40,40
PALOS BLANCOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,39,0,39,39
PAMPA AULLAGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
PAMPA GRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,26,0,26,26
PAPEL PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,18,0,18,18
PATACAMAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,110,0,110,110
PAZÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,19,0,19,19
PELECHUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,47,0,47,47
POCOATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,90,0,90,90
POCONA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,60,0,60,60
POJO (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,89,0,89,89
POOPO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,21,0,21,21
PORCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,35,0,35,35
POROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,91,0,91,91
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,25,0,25,25
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,30,0,30,30
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,65,0,65,65
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,667,0,667,667
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,49,0,49,49
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,4,0,4,4
PUERTO CARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,23,0,23,23
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,12,0,12,12
PUERTO PEREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,56,0,56,56
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,47,0,47,47
PUERTO SILES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,121,0,121,121
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,145,0,145,145
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,51,0,51,51
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,196,0,196,196
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,486,0,486,486
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,10,0,10,10
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,19,0,19,19
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,228,0,228,228
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,36,0,36,36
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,464,0,464,464
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,19,0,19,19
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,41,0,41,41
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,25,0,25,25
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,99,0,99,99
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,14,0,14,14
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,47,0,47,47
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,90,0,90,90
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,12,0,12,12
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,73,0,73,73
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,28,0,28,28
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,12,0,12,12
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,16,0,16,16
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,96,0,96,96
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,43,0,43,43
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,21,0,21,21
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,49,0,49,49
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,19,0,19,19
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,13,0,13,13
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,31,0,31,31
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,10,0,10,10
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,33,0,33,33
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,79,0,79,79
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2437,0,2437,2437
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,22,0,22,22
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,17,0,17,17
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,11,0,11,11
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,9,0,9,9
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,16,0,16,16
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,6,0,6,6
SAPAHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,21,0,21,21
SHINAOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,146,0,146,146
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,37,0,37,37
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,20,0,20,20
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,218,0,218,218
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,63,0,63,63
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,25,0,25,25
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,13,0,13,13
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,1189,0,1189,1189
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,24,0,24,24
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,1,0,1,1
TAHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,101,0,101,101
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,73,0,73,73
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,26,0,26,26
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,46,0,46,46
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,101,0,101,101
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,72,0,72,72
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,41,0,41,41
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,47,0,47,47
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,25,0,25,25
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,733,0,733,733
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,82,0,82,82
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,4,0,4,4
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,28,0,28,28
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,16,0,16,16
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,2,0,2,2
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,27,0,27,27
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,116,0,116,116
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,94,0,94,94
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,31,0,31,31
TOTORA(ORR),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,180,0,180,180
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,99,0,99,99
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,7,0,7,7
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,66,0,66,66
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,11,0,11,11
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,45,0,45,45
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,14,0,14,14
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,117,0,117,117
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,137,0,137,137
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,48,0,48,48
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,22,0,22,22
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,43,0,43,43
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,9,0,9,9
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,49,0,49,49
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,226,0,226,226
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,84,0,84,84
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,110,0,110,110
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,106,0,106,106
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,38,0,38,38
WALDO BALLIVIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,15,0,15,15
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,152,0,152,152
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,11,0,11,11
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,12,0,12,12
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,137,0,137,137
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,6,0,6,6
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,139,0,139,139
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,3,0,3,3
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,22,0,22,22
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,6,0,6,6
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-08-01,0,18,0,18,18
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,21,0,21,21
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,129,0,129,129
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,17,0,17,17
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,58,0,58,58
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,16,0,16,16
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,19,0,19,19
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,2,0,2,2
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,4,0,4,4
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,22,0,22,22
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,59,0,59,59
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,5,0,5,5
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,12,0,12,12
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,78,0,78,78
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,54,0,54,54
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,40,0,40,40
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,13,0,13,13
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,19,0,19,19
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,94,0,94,94
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,39,0,39,39
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,34,0,34,34
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-09-01,0,1,0,1,1
