,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
RIBERALTA,atencion odontologica,endodoncias,2012-08-01,10,11,10,11,21
RURRENABAQUE,atencion odontologica,endodoncias,2012-08-01,1,1,1,1,2
SACABA,atencion odontologica,endodoncias,2012-08-01,68,92,68,92,160
SACABAMBA,atencion odontologica,endodoncias,2012-08-01,1,3,1,3,4
SACACA,atencion odontologica,endodoncias,2012-08-01,5,6,5,6,11
SAIPINA,atencion odontologica,endodoncias,2012-08-01,0,7,0,7,7
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2012-08-01,9,8,9,8,17
SAMAIPATA,atencion odontologica,endodoncias,2012-08-01,1,4,1,4,5
SAN ANDRES,atencion odontologica,endodoncias,2012-08-01,4,5,4,5,9
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2012-08-01,3,2,3,2,5
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncias,2012-08-01,2,5,2,5,7
SAN BENITO,atencion odontologica,endodoncias,2012-08-01,9,9,9,9,18
SAN BORJA,atencion odontologica,endodoncias,2012-08-01,21,55,21,55,76
SAN BUENA VENTURA,atencion odontologica,endodoncias,2012-08-01,8,6,8,6,14
SAN CARLOS,atencion odontologica,endodoncias,2012-08-01,24,37,24,37,61
SAN IGNACIO,atencion odontologica,endodoncias,2012-08-01,3,2,3,2,5
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2012-08-01,2,13,2,13,15
SAN JAVIER(STC),atencion odontologica,endodoncias,2012-08-01,0,1,0,1,1
SAN JOAQUIN,atencion odontologica,endodoncias,2012-08-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2012-08-01,0,5,0,5,5
SAN JULIAN,atencion odontologica,endodoncias,2012-08-01,1,4,1,4,5
SAN LORENZO(TJA),atencion odontologica,endodoncias,2012-08-01,51,95,51,95,146
SAN LUCAS,atencion odontologica,endodoncias,2012-08-01,9,24,9,24,33
SAN MATIAS,atencion odontologica,endodoncias,2012-08-01,9,2,9,2,11
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2012-08-01,11,18,11,18,29
SAN PEDRO,atencion odontologica,endodoncias,2012-08-01,6,3,6,3,9
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2012-08-01,7,9,7,9,16
SAN RAFAEL,atencion odontologica,endodoncias,2012-08-01,6,7,6,7,13
SAN RAMON BENI,atencion odontologica,endodoncias,2012-08-01,0,7,0,7,7
SAN RAMON SCZ,atencion odontologica,endodoncias,2012-08-01,1,1,1,1,2
SANTA ANA,atencion odontologica,endodoncias,2012-08-01,3,14,3,14,17
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2012-08-01,510,790,510,790,1300
SANTA ROSA,atencion odontologica,endodoncias,2012-08-01,18,39,18,39,57
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2012-08-01,1,1,1,1,2
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2012-08-01,17,8,17,8,25
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2012-08-01,6,22,6,22,28
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2012-08-01,11,12,11,12,23
SANTIVAÑES,atencion odontologica,endodoncias,2012-08-01,3,6,3,6,9
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2012-08-01,1,0,1,0,1
SAPAHAQUI,atencion odontologica,endodoncias,2012-08-01,1,6,1,6,7
SHINAOTA,atencion odontologica,endodoncias,2012-08-01,5,9,5,9,14
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2012-08-01,7,2,7,2,9
SIPE SIPE,atencion odontologica,endodoncias,2012-08-01,36,63,36,63,99
SOPACHUY,atencion odontologica,endodoncias,2012-08-01,6,19,6,19,25
SORACACHI,atencion odontologica,endodoncias,2012-08-01,3,0,3,0,3
SORATA,atencion odontologica,endodoncias,2012-08-01,9,19,9,19,28
SUCRE,atencion odontologica,endodoncias,2012-08-01,437,637,437,637,1074
TACACHI,atencion odontologica,endodoncias,2012-08-01,1,4,1,4,5
TAHUA,atencion odontologica,endodoncias,2012-08-01,1,1,1,1,2
TAPACARI,atencion odontologica,endodoncias,2012-08-01,3,4,3,4,7
TARABUCO,atencion odontologica,endodoncias,2012-08-01,1,9,1,9,10
TARATA,atencion odontologica,endodoncias,2012-08-01,2,8,2,8,10
TARIJA,atencion odontologica,endodoncias,2012-08-01,597,776,597,776,1373
TARVITA,atencion odontologica,endodoncias,2012-08-01,5,5,5,5,10
TEOPONTE,atencion odontologica,endodoncias,2012-08-01,7,6,7,6,13
TIAWANACU,atencion odontologica,endodoncias,2012-08-01,4,11,4,11,15
TINGUIPAYA,atencion odontologica,endodoncias,2012-08-01,3,1,3,1,4
TIPUANI,atencion odontologica,endodoncias,2012-08-01,1,1,1,1,2
TIQUIPAYA,atencion odontologica,endodoncias,2012-08-01,46,57,46,57,103
TOCO,atencion odontologica,endodoncias,2012-08-01,6,15,6,15,21
TOLATA,atencion odontologica,endodoncias,2012-08-01,4,7,4,7,11
TOLEDO,atencion odontologica,endodoncias,2012-08-01,2,3,2,3,5
TOMAVE,atencion odontologica,endodoncias,2012-08-01,2,0,2,0,2
TOMINA,atencion odontologica,endodoncias,2012-08-01,10,31,10,31,41
TORO TORO,atencion odontologica,endodoncias,2012-08-01,2,2,2,2,4
TOTORA(CBBA),atencion odontologica,endodoncias,2012-08-01,1,6,1,6,7
TOTORA(ORR),atencion odontologica,endodoncias,2012-08-01,0,3,0,3,3
TRINIDAD,atencion odontologica,endodoncias,2012-08-01,91,106,91,106,197
TUPIZA,atencion odontologica,endodoncias,2012-08-01,100,105,100,105,205
TURCO,atencion odontologica,endodoncias,2012-08-01,2,2,2,2,4
UMALA,atencion odontologica,endodoncias,2012-08-01,0,1,0,1,1
UNCIA,atencion odontologica,endodoncias,2012-08-01,10,34,10,34,44
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2012-08-01,25,47,25,47,72
UYUNI,atencion odontologica,endodoncias,2012-08-01,3,8,3,8,11
VACAS,atencion odontologica,endodoncias,2012-08-01,6,9,6,9,15
VALLEGRANDE,atencion odontologica,endodoncias,2012-08-01,33,50,33,50,83
VIACHA,atencion odontologica,endodoncias,2012-08-01,11,24,11,24,35
VILLA CHARCAS,atencion odontologica,endodoncias,2012-08-01,4,5,4,5,9
VILLA MONTES,atencion odontologica,endodoncias,2012-08-01,38,94,38,94,132
VILLA RIVERO,atencion odontologica,endodoncias,2012-08-01,3,1,3,1,4
VILLA SERRANO,atencion odontologica,endodoncias,2012-08-01,3,17,3,17,20
VILLA TUNARI,atencion odontologica,endodoncias,2012-08-01,28,31,28,31,59
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2012-08-01,3,5,3,5,8
VILLAZON,atencion odontologica,endodoncias,2012-08-01,45,56,45,56,101
VINTO,atencion odontologica,endodoncias,2012-08-01,3,10,3,10,13
VITICHI,atencion odontologica,endodoncias,2012-08-01,4,12,4,12,16
WALDO BALLIVIAN,atencion odontologica,endodoncias,2012-08-01,0,1,0,1,1
WARNES,atencion odontologica,endodoncias,2012-08-01,5,9,5,9,14
YACUIBA,atencion odontologica,endodoncias,2012-08-01,58,82,58,82,140
YAMPARAEZ,atencion odontologica,endodoncias,2012-08-01,3,15,3,15,18
YANACACHI,atencion odontologica,endodoncias,2012-08-01,3,4,3,4,7
YAPACANI,atencion odontologica,endodoncias,2012-08-01,6,35,6,35,41
YOTALA,atencion odontologica,endodoncias,2012-08-01,1,6,1,6,7
YUNCHARA,atencion odontologica,endodoncias,2012-08-01,8,12,8,12,20
ZUDAÑEZ,atencion odontologica,endodoncias,2012-08-01,0,2,0,2,2
ACHACACHI,atencion odontologica,endodoncias,2012-09-01,21,58,21,58,79
ACHOCALLA,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
AIQUILE,atencion odontologica,endodoncias,2012-09-01,2,4,2,4,6
ALCALA,atencion odontologica,endodoncias,2012-09-01,4,9,4,9,13
ALTO BENI,atencion odontologica,endodoncias,2012-09-01,1,5,1,5,6
ANDAMARCA,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
ANTEQUERA,atencion odontologica,endodoncias,2012-09-01,3,7,3,7,10
ANZALDO,atencion odontologica,endodoncias,2012-09-01,1,4,1,4,5
ARAMPAMPA,atencion odontologica,endodoncias,2012-09-01,2,8,2,8,10
ARANI,atencion odontologica,endodoncias,2012-09-01,10,12,10,12,22
ARBIETO,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
ARQUE,atencion odontologica,endodoncias,2012-09-01,1,3,1,3,4
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
ATOCHA,atencion odontologica,endodoncias,2012-09-01,82,140,82,140,222
AYATA,atencion odontologica,endodoncias,2012-09-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2012-09-01,28,47,28,47,75
AZURDUY,atencion odontologica,endodoncias,2012-09-01,2,3,2,3,5
BAURES,atencion odontologica,endodoncias,2012-09-01,6,7,6,7,13
BELEN DE ANDAMARCA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
BELEN DE URMIRI,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
BERMEJO,atencion odontologica,endodoncias,2012-09-01,39,65,39,65,104
BETANZOS,atencion odontologica,endodoncias,2012-09-01,6,11,6,11,17
BOLIVAR,atencion odontologica,endodoncias,2012-09-01,3,7,3,7,10
BOYUIBE,atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
BUENA VISTA,atencion odontologica,endodoncias,2012-09-01,3,3,3,3,6
CABEZAS,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
CAIROMA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
"CAIZA ""D""",atencion odontologica,endodoncias,2012-09-01,4,0,4,0,4
CAJUATA,atencion odontologica,endodoncias,2012-09-01,2,0,2,0,2
CALAMARCA,atencion odontologica,endodoncias,2012-09-01,11,15,11,15,26
CAMARGO,atencion odontologica,endodoncias,2012-09-01,10,23,10,23,33
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2012-09-01,0,11,0,11,11
CAMIRI,atencion odontologica,endodoncias,2012-09-01,20,50,20,50,70
CAPINOTA,atencion odontologica,endodoncias,2012-09-01,52,20,52,20,72
CARACOLLO,atencion odontologica,endodoncias,2012-09-01,4,15,4,15,19
CARANAVI,atencion odontologica,endodoncias,2012-09-01,9,13,9,13,22
CARAPARI,atencion odontologica,endodoncias,2012-09-01,19,20,19,20,39
CARIPUYO,atencion odontologica,endodoncias,2012-09-01,1,9,1,9,10
CHALLAPATA,atencion odontologica,endodoncias,2012-09-01,5,15,5,15,20
CHAQUI,atencion odontologica,endodoncias,2012-09-01,6,4,6,4,10
CHARAGUA,atencion odontologica,endodoncias,2012-09-01,7,10,7,10,17
CHARAÑA,atencion odontologica,endodoncias,2012-09-01,6,2,6,2,8
CHAYANTA,atencion odontologica,endodoncias,2012-09-01,4,5,4,5,9
CHIMORE,atencion odontologica,endodoncias,2012-09-01,8,13,8,13,21
CHIPAYA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2012-09-01,14,9,14,9,23
CHUMA,atencion odontologica,endodoncias,2012-09-01,11,15,11,15,26
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2012-09-01,2,3,2,3,5
CKOCHAS,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
CLIZA,atencion odontologica,endodoncias,2012-09-01,9,4,9,4,13
COBIJA,atencion odontologica,endodoncias,2012-09-01,18,15,18,15,33
COCAPATA,atencion odontologica,endodoncias,2012-09-01,4,6,4,6,10
COCHABAMBA,atencion odontologica,endodoncias,2012-09-01,777,1003,777,1003,1780
COIPASA,atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
COLCAPIRHUA,atencion odontologica,endodoncias,2012-09-01,21,31,21,31,52
"COLCHA ""K""",atencion odontologica,endodoncias,2012-09-01,3,10,3,10,13
COLLANA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
COLOMI,atencion odontologica,endodoncias,2012-09-01,12,4,12,4,16
COLPA BELGICA,atencion odontologica,endodoncias,2012-09-01,0,4,0,4,4
COLQUECHACA,atencion odontologica,endodoncias,2012-09-01,7,6,7,6,13
COLQUENCHA,atencion odontologica,endodoncias,2012-09-01,3,17,3,17,20
COLQUIRI,atencion odontologica,endodoncias,2012-09-01,5,6,5,6,11
COMANCHE,atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
COMARAPA,atencion odontologica,endodoncias,2012-09-01,1,20,1,20,21
CONCEPCION,atencion odontologica,endodoncias,2012-09-01,2,16,2,16,18
COPACABANA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
CORO CORO,atencion odontologica,endodoncias,2012-09-01,6,6,6,6,12
COROICO,atencion odontologica,endodoncias,2012-09-01,22,29,22,29,51
CORQUE,atencion odontologica,endodoncias,2012-09-01,2,7,2,7,9
COTAGAITA,atencion odontologica,endodoncias,2012-09-01,22,28,22,28,50
COTOCA,atencion odontologica,endodoncias,2012-09-01,2,2,2,2,4
CUATRO CAÑADAS,atencion odontologica,endodoncias,2012-09-01,1,4,1,4,5
CUEVO,atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
CULPINA,atencion odontologica,endodoncias,2012-09-01,6,15,6,15,21
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
DESAGUADERO,atencion odontologica,endodoncias,2012-09-01,4,1,4,1,5
EL ALTO,atencion odontologica,endodoncias,2012-09-01,301,476,301,476,777
EL PUENTE(STC),atencion odontologica,endodoncias,2012-09-01,0,4,0,4,4
EL PUENTE(TJA),atencion odontologica,endodoncias,2012-09-01,3,9,3,9,12
EL TORNO,atencion odontologica,endodoncias,2012-09-01,5,10,5,10,15
EL VILLAR,atencion odontologica,endodoncias,2012-09-01,18,7,18,7,25
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2012-09-01,23,35,23,35,58
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2012-09-01,8,20,8,20,28
ESCOMA,atencion odontologica,endodoncias,2012-09-01,1,4,1,4,5
EUCALIPTUS,atencion odontologica,endodoncias,2012-09-01,4,5,4,5,9
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2012-09-01,2,8,2,8,10
FILADELFIA,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2012-09-01,3,1,3,1,4
GUANAY,atencion odontologica,endodoncias,2012-09-01,0,2,0,2,2
GUAQUI,atencion odontologica,endodoncias,2012-09-01,4,8,4,8,12
GUAYARAMERIN,atencion odontologica,endodoncias,2012-09-01,8,8,8,8,16
GUTIERREZ,atencion odontologica,endodoncias,2012-09-01,8,16,8,16,24
HUACARETA,atencion odontologica,endodoncias,2012-09-01,3,3,3,3,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2012-09-01,0,3,0,3,3
HUANUNI,atencion odontologica,endodoncias,2012-09-01,6,9,6,9,15
HUARACAJE,atencion odontologica,endodoncias,2012-09-01,0,7,0,7,7
HUARINA,atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
HUAYLLAMARCA,atencion odontologica,endodoncias,2012-09-01,3,6,3,6,9
HUMANATA,atencion odontologica,endodoncias,2012-09-01,2,2,2,2,4
ICLA,atencion odontologica,endodoncias,2012-09-01,2,11,2,11,13
INCAHUASI,atencion odontologica,endodoncias,2012-09-01,4,8,4,8,12
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
IXIAMAS,atencion odontologica,endodoncias,2012-09-01,0,3,0,3,3
JESUS DE MACHACA,atencion odontologica,endodoncias,2012-09-01,11,3,11,3,14
LA ASUNTA,atencion odontologica,endodoncias,2012-09-01,10,14,10,14,24
LA GUARDIA,atencion odontologica,endodoncias,2012-09-01,18,25,18,25,43
LA PAZ,atencion odontologica,endodoncias,2012-09-01,815,962,815,962,1777
LAGUNILLAS,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
LAJA,atencion odontologica,endodoncias,2012-09-01,13,8,13,8,21
LAS CARRERAS,atencion odontologica,endodoncias,2012-09-01,4,8,4,8,12
LICOMA PAMPA,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
LLALLAGUA,atencion odontologica,endodoncias,2012-09-01,24,33,24,33,57
LLICA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
LURIBAY,atencion odontologica,endodoncias,2012-09-01,3,0,3,0,3
MACHACAMARCA,atencion odontologica,endodoncias,2012-09-01,5,4,5,4,9
MACHARETI,atencion odontologica,endodoncias,2012-09-01,3,2,3,2,5
MAGDALENA,atencion odontologica,endodoncias,2012-09-01,3,1,3,1,4
MAIRANA,atencion odontologica,endodoncias,2012-09-01,1,3,1,3,4
MAPIRI,atencion odontologica,endodoncias,2012-09-01,11,27,11,27,38
MINEROS,atencion odontologica,endodoncias,2012-09-01,2,5,2,5,7
MIZQUE,atencion odontologica,endodoncias,2012-09-01,8,8,8,8,16
MOCOMOCO,atencion odontologica,endodoncias,2012-09-01,1,3,1,3,4
MOJOCOYA,atencion odontologica,endodoncias,2012-09-01,6,15,6,15,21
MONTEAGUDO,atencion odontologica,endodoncias,2012-09-01,17,36,17,36,53
MONTERO,atencion odontologica,endodoncias,2012-09-01,22,54,22,54,76
MOROCHATA,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
OCURI,atencion odontologica,endodoncias,2012-09-01,3,4,3,4,7
OKINAWA,atencion odontologica,endodoncias,2012-09-01,4,2,4,2,6
OMEREQUE,atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
ORURO,atencion odontologica,endodoncias,2012-09-01,311,308,311,308,619
PADCAYA,atencion odontologica,endodoncias,2012-09-01,11,24,11,24,35
PADILLA,atencion odontologica,endodoncias,2012-09-01,6,8,6,8,14
PAILON,atencion odontologica,endodoncias,2012-09-01,0,7,0,7,7
PALCA,atencion odontologica,endodoncias,2012-09-01,0,2,0,2,2
PALOS BLANCOS,atencion odontologica,endodoncias,2012-09-01,21,34,21,34,55
PAMPA AULLAGAS,atencion odontologica,endodoncias,2012-09-01,4,1,4,1,5
PAMPA GRANDE,atencion odontologica,endodoncias,2012-09-01,0,4,0,4,4
PAPEL PAMPA,atencion odontologica,endodoncias,2012-09-01,2,2,2,2,4
PASORAPA,atencion odontologica,endodoncias,2012-09-01,2,0,2,0,2
PATACAMAYA,atencion odontologica,endodoncias,2012-09-01,1,7,1,7,8
PAZÑA,atencion odontologica,endodoncias,2012-09-01,5,4,5,4,9
PELECHUCO,atencion odontologica,endodoncias,2012-09-01,9,8,9,8,17
POCOATA,atencion odontologica,endodoncias,2012-09-01,6,8,6,8,14
POCONA,atencion odontologica,endodoncias,2012-09-01,9,11,9,11,20
POJO (CBBA),atencion odontologica,endodoncias,2012-09-01,4,13,4,13,17
POOPO,atencion odontologica,endodoncias,2012-09-01,13,3,13,3,16
PORCO,atencion odontologica,endodoncias,2012-09-01,5,2,5,2,7
POROMA,atencion odontologica,endodoncias,2012-09-01,3,1,3,1,4
PORTACHUELO,atencion odontologica,endodoncias,2012-09-01,2,7,2,7,9
PORVENIR,atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
POTOSI,atencion odontologica,endodoncias,2012-09-01,164,330,164,330,494
PRESTO,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
PUCARA,atencion odontologica,endodoncias,2012-09-01,2,0,2,0,2
PUCARANI,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
PUERTO ACOSTA,atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
PUERTO CARABUCO,atencion odontologica,endodoncias,2012-09-01,3,5,3,5,8
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2012-09-01,6,3,6,3,9
PUERTO QUIJARRO,atencion odontologica,endodoncias,2012-09-01,5,7,5,7,12
PUERTO RICO,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
PUERTO SILES,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,endodoncias,2012-09-01,2,3,2,3,5
PUERTO VILLARROEL,atencion odontologica,endodoncias,2012-09-01,51,78,51,78,129
PUNA,atencion odontologica,endodoncias,2012-09-01,3,0,3,0,3
PUNATA,atencion odontologica,endodoncias,2012-09-01,29,41,29,41,70
QUILLACOLLO,atencion odontologica,endodoncias,2012-09-01,47,55,47,55,102
QUIME,atencion odontologica,endodoncias,2012-09-01,11,4,11,4,15
QUIRUSILLAS,atencion odontologica,endodoncias,2012-09-01,1,3,1,3,4
RAVELO,atencion odontologica,endodoncias,2012-09-01,3,3,3,3,6
RIBERALTA,atencion odontologica,endodoncias,2012-09-01,6,2,6,2,8
ROBORE,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
RURRENABAQUE,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
SABAYA,atencion odontologica,endodoncias,2012-09-01,5,10,5,10,15
SACABA,atencion odontologica,endodoncias,2012-09-01,82,114,82,114,196
SACABAMBA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
SACACA,atencion odontologica,endodoncias,2012-09-01,0,3,0,3,3
SAIPINA,atencion odontologica,endodoncias,2012-09-01,4,8,4,8,12
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2012-09-01,4,6,4,6,10
SAMAIPATA,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
SAN AGUSTIN,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,endodoncias,2012-09-01,10,10,10,10,20
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2012-09-01,4,5,4,5,9
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
SAN BENITO,atencion odontologica,endodoncias,2012-09-01,22,26,22,26,48
SAN BORJA,atencion odontologica,endodoncias,2012-09-01,40,67,40,67,107
SAN BUENA VENTURA,atencion odontologica,endodoncias,2012-09-01,5,5,5,5,10
SAN CARLOS,atencion odontologica,endodoncias,2012-09-01,16,19,16,19,35
SAN IGNACIO,atencion odontologica,endodoncias,2012-09-01,3,10,3,10,13
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2012-09-01,3,7,3,7,10
SAN JAVIER(BNI),atencion odontologica,endodoncias,2012-09-01,1,0,1,0,1
SAN JAVIER(STC),atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
SAN JOAQUIN,atencion odontologica,endodoncias,2012-09-01,3,6,3,6,9
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2012-09-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,endodoncias,2012-09-01,5,11,5,11,16
SAN LORENZO(TJA),atencion odontologica,endodoncias,2012-09-01,32,70,32,70,102
SAN LUCAS,atencion odontologica,endodoncias,2012-09-01,6,15,6,15,21
SAN MATIAS,atencion odontologica,endodoncias,2012-09-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2012-09-01,10,30,10,30,40
SAN PEDRO,atencion odontologica,endodoncias,2012-09-01,4,15,4,15,19
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2012-09-01,2,5,2,5,7
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncias,2012-09-01,3,11,3,11,14
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2012-09-01,2,1,2,1,3
SAN RAFAEL,atencion odontologica,endodoncias,2012-09-01,0,2,0,2,2
SAN RAMON BENI,atencion odontologica,endodoncias,2012-09-01,0,8,0,8,8
SAN RAMON SCZ,atencion odontologica,endodoncias,2012-09-01,2,10,2,10,12
SANTA ANA,atencion odontologica,endodoncias,2012-09-01,3,22,3,22,25
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2012-09-01,357,420,357,420,777
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2012-09-01,0,4,0,4,4
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2012-09-01,4,5,4,5,9
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2012-09-01,4,21,4,21,25
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2012-09-01,12,6,12,6,18
SANTIVAÑES,atencion odontologica,endodoncias,2012-09-01,2,5,2,5,7
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2012-09-01,2,0,2,0,2
SAPAHAQUI,atencion odontologica,endodoncias,2012-09-01,1,2,1,2,3
SHINAOTA,atencion odontologica,endodoncias,2012-09-01,12,3,12,3,15
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2012-09-01,3,0,3,0,3
SICAYA,atencion odontologica,endodoncias,2012-09-01,1,1,1,1,2
