,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
POCONA,atencion odontologica,periodoncias,2012-08-01,4,4,4,4,8
POJO (CBBA),atencion odontologica,periodoncias,2012-08-01,10,20,10,20,30
POOPO,atencion odontologica,periodoncias,2012-08-01,3,12,3,12,15
PORCO,atencion odontologica,periodoncias,2012-08-01,0,6,0,6,6
POROMA,atencion odontologica,periodoncias,2012-08-01,2,1,2,1,3
PORTACHUELO,atencion odontologica,periodoncias,2012-08-01,6,5,6,5,11
PORVENIR,atencion odontologica,periodoncias,2012-08-01,6,8,6,8,14
POSTRER VALLE,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
POTOSI,atencion odontologica,periodoncias,2012-08-01,42,74,42,74,116
PUCARA,atencion odontologica,periodoncias,2012-08-01,1,1,1,1,2
PUCARANI,atencion odontologica,periodoncias,2012-08-01,1,2,1,2,3
PUERTO ACOSTA,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2012-08-01,3,6,3,6,9
PUERTO QUIJARRO,atencion odontologica,periodoncias,2012-08-01,0,5,0,5,5
PUERTO RICO,atencion odontologica,periodoncias,2012-08-01,1,9,1,9,10
PUERTO SILES,atencion odontologica,periodoncias,2012-08-01,5,1,5,1,6
PUERTO SUAREZ,atencion odontologica,periodoncias,2012-08-01,2,8,2,8,10
PUERTO VILLARROEL,atencion odontologica,periodoncias,2012-08-01,20,66,20,66,86
PUNA,atencion odontologica,periodoncias,2012-08-01,4,2,4,2,6
PUNATA,atencion odontologica,periodoncias,2012-08-01,9,31,9,31,40
QUILLACOLLO,atencion odontologica,periodoncias,2012-08-01,26,67,26,67,93
QUIRUSILLAS,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
RAVELO,atencion odontologica,periodoncias,2012-08-01,1,0,1,0,1
REYES,atencion odontologica,periodoncias,2012-08-01,3,5,3,5,8
RIBERALTA,atencion odontologica,periodoncias,2012-08-01,24,246,24,246,270
ROBORE,atencion odontologica,periodoncias,2012-08-01,5,16,5,16,21
RURRENABAQUE,atencion odontologica,periodoncias,2012-08-01,5,5,5,5,10
SABAYA,atencion odontologica,periodoncias,2012-08-01,2,2,2,2,4
SACABA,atencion odontologica,periodoncias,2012-08-01,64,93,64,93,157
SACABAMBA,atencion odontologica,periodoncias,2012-08-01,2,1,2,1,3
SACACA,atencion odontologica,periodoncias,2012-08-01,0,2,0,2,2
SAIPINA,atencion odontologica,periodoncias,2012-08-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2012-08-01,2,4,2,4,6
SAMAIPATA,atencion odontologica,periodoncias,2012-08-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-08-01,12,14,12,14,26
SAN BENITO,atencion odontologica,periodoncias,2012-08-01,1,9,1,9,10
SAN BORJA,atencion odontologica,periodoncias,2012-08-01,3,17,3,17,20
SAN CARLOS,atencion odontologica,periodoncias,2012-08-01,4,12,4,12,16
SAN IGNACIO,atencion odontologica,periodoncias,2012-08-01,4,1,4,1,5
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-08-01,2,1,2,1,3
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-08-01,2,6,2,6,8
SAN JOAQUIN,atencion odontologica,periodoncias,2012-08-01,5,1,5,1,6
SAN JUAN DE YAPACANI,atencion odontologica,periodoncias,2012-08-01,0,3,0,3,3
SAN JULIAN,atencion odontologica,periodoncias,2012-08-01,0,4,0,4,4
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-08-01,43,13,43,13,56
SAN LUCAS,atencion odontologica,periodoncias,2012-08-01,3,15,3,15,18
SAN MATIAS,atencion odontologica,periodoncias,2012-08-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-08-01,2,3,2,3,5
SAN PEDRO,atencion odontologica,periodoncias,2012-08-01,1,6,1,6,7
SAN RAFAEL,atencion odontologica,periodoncias,2012-08-01,14,31,14,31,45
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-08-01,2,4,2,4,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-08-01,555,1098,555,1098,1653
SANTA ROSA,atencion odontologica,periodoncias,2012-08-01,3,1,3,1,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-08-01,0,3,0,3,3
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2012-08-01,1,2,1,2,3
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-08-01,11,7,11,7,18
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2012-08-01,2,2,2,2,4
SANTIVAÑES,atencion odontologica,periodoncias,2012-08-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2012-08-01,1,2,1,2,3
SAPAHAQUI,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2012-08-01,0,18,0,18,18
SICAYA,atencion odontologica,periodoncias,2012-08-01,6,15,6,15,21
SIPE SIPE,atencion odontologica,periodoncias,2012-08-01,10,43,10,43,53
SOPACHUY,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
SORATA,atencion odontologica,periodoncias,2012-08-01,1,2,1,2,3
SUCRE,atencion odontologica,periodoncias,2012-08-01,302,359,302,359,661
TACACHI,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
TAPACARI,atencion odontologica,periodoncias,2012-08-01,4,16,4,16,20
TARABUCO,atencion odontologica,periodoncias,2012-08-01,7,15,7,15,22
TARATA,atencion odontologica,periodoncias,2012-08-01,0,7,0,7,7
TARIJA,atencion odontologica,periodoncias,2012-08-01,259,426,259,426,685
TARVITA,atencion odontologica,periodoncias,2012-08-01,9,18,9,18,27
TEOPONTE,atencion odontologica,periodoncias,2012-08-01,2,2,2,2,4
TIAWANACU,atencion odontologica,periodoncias,2012-08-01,4,5,4,5,9
TIPUANI,atencion odontologica,periodoncias,2012-08-01,3,5,3,5,8
TIQUIPAYA,atencion odontologica,periodoncias,2012-08-01,14,96,14,96,110
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-08-01,4,3,4,3,7
TOCO,atencion odontologica,periodoncias,2012-08-01,6,4,6,4,10
TOLATA,atencion odontologica,periodoncias,2012-08-01,8,17,8,17,25
TOLEDO,atencion odontologica,periodoncias,2012-08-01,2,3,2,3,5
TOMINA,atencion odontologica,periodoncias,2012-08-01,5,13,5,13,18
TORO TORO,atencion odontologica,periodoncias,2012-08-01,3,3,3,3,6
TOTORA(CBBA),atencion odontologica,periodoncias,2012-08-01,1,6,1,6,7
TOTORA(ORR),atencion odontologica,periodoncias,2012-08-01,1,0,1,0,1
TRIGAL,atencion odontologica,periodoncias,2012-08-01,0,2,0,2,2
TRINIDAD,atencion odontologica,periodoncias,2012-08-01,54,107,54,107,161
TUPIZA,atencion odontologica,periodoncias,2012-08-01,54,68,54,68,122
TURCO,atencion odontologica,periodoncias,2012-08-01,2,0,2,0,2
UMALA,atencion odontologica,periodoncias,2012-08-01,1,1,1,1,2
UNCIA,atencion odontologica,periodoncias,2012-08-01,1,8,1,8,9
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2012-08-01,11,16,11,16,27
VACAS,atencion odontologica,periodoncias,2012-08-01,0,3,0,3,3
VALLEGRANDE,atencion odontologica,periodoncias,2012-08-01,0,4,0,4,4
VIACHA,atencion odontologica,periodoncias,2012-08-01,11,23,11,23,34
VILA VILA,atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,periodoncias,2012-08-01,1,3,1,3,4
VILLA MONTES,atencion odontologica,periodoncias,2012-08-01,41,24,41,24,65
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2012-08-01,0,1,0,1,1
VILLA RIVERO,atencion odontologica,periodoncias,2012-08-01,2,6,2,6,8
VILLA SERRANO,atencion odontologica,periodoncias,2012-08-01,1,4,1,4,5
VILLA TUNARI,atencion odontologica,periodoncias,2012-08-01,23,76,23,76,99
VILLAZON,atencion odontologica,periodoncias,2012-08-01,6,24,6,24,30
VINTO,atencion odontologica,periodoncias,2012-08-01,6,8,6,8,14
VITICHI,atencion odontologica,periodoncias,2012-08-01,0,4,0,4,4
WARNES,atencion odontologica,periodoncias,2012-08-01,4,40,4,40,44
YACO,atencion odontologica,periodoncias,2012-08-01,1,1,1,1,2
YACUIBA,atencion odontologica,periodoncias,2012-08-01,44,81,44,81,125
YAMPARAEZ,atencion odontologica,periodoncias,2012-08-01,0,2,0,2,2
YANACACHI,atencion odontologica,periodoncias,2012-08-01,9,2,9,2,11
YAPACANI,atencion odontologica,periodoncias,2012-08-01,4,21,4,21,25
YOCALLA,atencion odontologica,periodoncias,2012-08-01,0,5,0,5,5
YOTALA,atencion odontologica,periodoncias,2012-08-01,5,6,5,6,11
YUNCHARA,atencion odontologica,periodoncias,2012-08-01,4,8,4,8,12
ACACIO,atencion odontologica,periodoncias,2012-09-01,1,2,1,2,3
ACHACACHI,atencion odontologica,periodoncias,2012-09-01,6,11,6,11,17
AIQUILE,atencion odontologica,periodoncias,2012-09-01,2,25,2,25,27
ALCALA,atencion odontologica,periodoncias,2012-09-01,1,6,1,6,7
ANTEQUERA,atencion odontologica,periodoncias,2012-09-01,2,1,2,1,3
ANZALDO,atencion odontologica,periodoncias,2012-09-01,1,4,1,4,5
APOLO,atencion odontologica,periodoncias,2012-09-01,1,11,1,11,12
ARAMPAMPA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
ARANI,atencion odontologica,periodoncias,2012-09-01,30,44,30,44,74
ARBIETO,atencion odontologica,periodoncias,2012-09-01,2,20,2,20,22
ARQUE,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
ATOCHA,atencion odontologica,periodoncias,2012-09-01,10,16,10,16,26
AYATA,atencion odontologica,periodoncias,2012-09-01,1,2,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2012-09-01,5,10,5,10,15
AZURDUY,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
BATALLAS,atencion odontologica,periodoncias,2012-09-01,12,6,12,6,18
BELEN DE ANDAMARCA,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
BERMEJO,atencion odontologica,periodoncias,2012-09-01,27,41,27,41,68
BETANZOS,atencion odontologica,periodoncias,2012-09-01,5,10,5,10,15
BOLIVAR,atencion odontologica,periodoncias,2012-09-01,1,2,1,2,3
BUENA VISTA,atencion odontologica,periodoncias,2012-09-01,2,7,2,7,9
CABEZAS,atencion odontologica,periodoncias,2012-09-01,6,19,6,19,25
CAMARGO,atencion odontologica,periodoncias,2012-09-01,10,34,10,34,44
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
CAMIRI,atencion odontologica,periodoncias,2012-09-01,15,36,15,36,51
CAPINOTA,atencion odontologica,periodoncias,2012-09-01,12,29,12,29,41
CARACOLLO,atencion odontologica,periodoncias,2012-09-01,0,4,0,4,4
CARANAVI,atencion odontologica,periodoncias,2012-09-01,17,38,17,38,55
CARAPARI,atencion odontologica,periodoncias,2012-09-01,17,20,17,20,37
CARIPUYO,atencion odontologica,periodoncias,2012-09-01,2,0,2,0,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2012-09-01,7,12,7,12,19
CHALLAPATA,atencion odontologica,periodoncias,2012-09-01,6,9,6,9,15
CHAQUI,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
CHARAGUA,atencion odontologica,periodoncias,2012-09-01,5,12,5,12,17
CHARAÑA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
CHAYANTA,atencion odontologica,periodoncias,2012-09-01,30,44,30,44,74
CHIMORE,atencion odontologica,periodoncias,2012-09-01,1,4,1,4,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2012-09-01,2,8,2,8,10
CHUMA,atencion odontologica,periodoncias,2012-09-01,2,7,2,7,9
CLIZA,atencion odontologica,periodoncias,2012-09-01,4,11,4,11,15
COBIJA,atencion odontologica,periodoncias,2012-09-01,14,27,14,27,41
COCAPATA,atencion odontologica,periodoncias,2012-09-01,0,17,0,17,17
COCHABAMBA,atencion odontologica,periodoncias,2012-09-01,617,829,617,829,1446
COIPASA,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,periodoncias,2012-09-01,7,22,7,22,29
COLOMI,atencion odontologica,periodoncias,2012-09-01,0,7,0,7,7
COLPA BELGICA,atencion odontologica,periodoncias,2012-09-01,0,8,0,8,8
COLQUECHACA,atencion odontologica,periodoncias,2012-09-01,3,4,3,4,7
COLQUENCHA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
COMARAPA,atencion odontologica,periodoncias,2012-09-01,5,8,5,8,13
CONCEPCION,atencion odontologica,periodoncias,2012-09-01,2,0,2,0,2
COPACABANA,atencion odontologica,periodoncias,2012-09-01,1,3,1,3,4
CORO CORO,atencion odontologica,periodoncias,2012-09-01,6,3,6,3,9
COROICO,atencion odontologica,periodoncias,2012-09-01,2,3,2,3,5
CORQUE,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
COTAGAITA,atencion odontologica,periodoncias,2012-09-01,13,9,13,9,22
COTOCA,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
CUATRO CAÑADAS,atencion odontologica,periodoncias,2012-09-01,3,6,3,6,9
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2012-09-01,2,1,2,1,3
CUEVO,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
CULPINA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
CURAHUARA DE CARANGAS,atencion odontologica,periodoncias,2012-09-01,6,3,6,3,9
DESAGUADERO,atencion odontologica,periodoncias,2012-09-01,10,15,10,15,25
EL ALTO,atencion odontologica,periodoncias,2012-09-01,133,290,133,290,423
EL PUENTE(TJA),atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
EL TORNO,atencion odontologica,periodoncias,2012-09-01,29,57,29,57,86
EL VILLAR,atencion odontologica,periodoncias,2012-09-01,6,7,6,7,13
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2012-09-01,5,5,5,5,10
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2012-09-01,0,10,0,10,10
EUCALIPTUS,atencion odontologica,periodoncias,2012-09-01,2,3,2,3,5
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2012-09-01,3,4,3,4,7
FILADELFIA,atencion odontologica,periodoncias,2012-09-01,1,1,1,1,2
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
GUANAY,atencion odontologica,periodoncias,2012-09-01,1,3,1,3,4
GUAYARAMERIN,atencion odontologica,periodoncias,2012-09-01,31,48,31,48,79
GUTIERREZ,atencion odontologica,periodoncias,2012-09-01,6,3,6,3,9
HUACARETA,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2012-09-01,0,6,0,6,6
HUACHACALLA,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
HUANUNI,atencion odontologica,periodoncias,2012-09-01,4,0,4,0,4
HUARACAJE,atencion odontologica,periodoncias,2012-09-01,0,12,0,12,12
HUAYLLAMARCA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
HUMANATA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
ICLA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
INCAHUASI,atencion odontologica,periodoncias,2012-09-01,2,4,2,4,6
INQUISIVI,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2012-09-01,6,5,6,5,11
JESUS DE MACHACA,atencion odontologica,periodoncias,2012-09-01,5,13,5,13,18
LA ASUNTA,atencion odontologica,periodoncias,2012-09-01,5,9,5,9,14
LA GUARDIA,atencion odontologica,periodoncias,2012-09-01,4,18,4,18,22
LA PAZ,atencion odontologica,periodoncias,2012-09-01,413,545,413,545,958
LAGUNILLAS,atencion odontologica,periodoncias,2012-09-01,0,6,0,6,6
LAJA,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
LICOMA PAMPA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,periodoncias,2012-09-01,1,6,1,6,7
MACHACAMARCA,atencion odontologica,periodoncias,2012-09-01,1,5,1,5,6
MAGDALENA,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
MAIRANA,atencion odontologica,periodoncias,2012-09-01,0,12,0,12,12
MAPIRI,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
MECAPACA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
MINEROS,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
MIZQUE,atencion odontologica,periodoncias,2012-09-01,2,5,2,5,7
MOJOCOYA,atencion odontologica,periodoncias,2012-09-01,1,4,1,4,5
MONTEAGUDO,atencion odontologica,periodoncias,2012-09-01,3,14,3,14,17
MONTERO,atencion odontologica,periodoncias,2012-09-01,33,43,33,43,76
MORO MORO,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
MOROCHATA,atencion odontologica,periodoncias,2012-09-01,2,24,2,24,26
OKINAWA,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
ORURO,atencion odontologica,periodoncias,2012-09-01,232,309,232,309,541
PADCAYA,atencion odontologica,periodoncias,2012-09-01,8,17,8,17,25
PADILLA,atencion odontologica,periodoncias,2012-09-01,4,4,4,4,8
PALOS BLANCOS,atencion odontologica,periodoncias,2012-09-01,4,10,4,10,14
PAPEL PAMPA,atencion odontologica,periodoncias,2012-09-01,0,6,0,6,6
PASORAPA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
PATACAMAYA,atencion odontologica,periodoncias,2012-09-01,5,4,5,4,9
PAZÑA,atencion odontologica,periodoncias,2012-09-01,0,7,0,7,7
PELECHUCO,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
POCOATA,atencion odontologica,periodoncias,2012-09-01,9,12,9,12,21
POCONA,atencion odontologica,periodoncias,2012-09-01,1,7,1,7,8
POJO (CBBA),atencion odontologica,periodoncias,2012-09-01,4,18,4,18,22
POOPO,atencion odontologica,periodoncias,2012-09-01,2,6,2,6,8
PORCO,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
POROMA,atencion odontologica,periodoncias,2012-09-01,0,4,0,4,4
PORTACHUELO,atencion odontologica,periodoncias,2012-09-01,4,6,4,6,10
PORVENIR,atencion odontologica,periodoncias,2012-09-01,1,1,1,1,2
POTOSI,atencion odontologica,periodoncias,2012-09-01,26,54,26,54,80
PUCARA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
PUCARANI,atencion odontologica,periodoncias,2012-09-01,1,2,1,2,3
PUERTO CARABUCO,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
PUERTO QUIJARRO,atencion odontologica,periodoncias,2012-09-01,3,3,3,3,6
PUERTO RICO,atencion odontologica,periodoncias,2012-09-01,5,10,5,10,15
PUERTO SILES,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
PUERTO SUAREZ,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
PUERTO VILLARROEL,atencion odontologica,periodoncias,2012-09-01,18,38,18,38,56
PUNA,atencion odontologica,periodoncias,2012-09-01,2,0,2,0,2
PUNATA,atencion odontologica,periodoncias,2012-09-01,9,20,9,20,29
QUILLACOLLO,atencion odontologica,periodoncias,2012-09-01,21,48,21,48,69
QUIME,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
QUIRUSILLAS,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
REYES,atencion odontologica,periodoncias,2012-09-01,3,6,3,6,9
RIBERALTA,atencion odontologica,periodoncias,2012-09-01,2,152,2,152,154
ROBORE,atencion odontologica,periodoncias,2012-09-01,3,15,3,15,18
RURRENABAQUE,atencion odontologica,periodoncias,2012-09-01,5,4,5,4,9
SABAYA,atencion odontologica,periodoncias,2012-09-01,1,0,1,0,1
SACABA,atencion odontologica,periodoncias,2012-09-01,69,72,69,72,141
SACACA,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
SAIPINA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2012-09-01,1,5,1,5,6
SAN AGUSTIN,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-09-01,7,16,7,16,23
SAN BENITO,atencion odontologica,periodoncias,2012-09-01,12,25,12,25,37
SAN BORJA,atencion odontologica,periodoncias,2012-09-01,4,26,4,26,30
SAN BUENA VENTURA,atencion odontologica,periodoncias,2012-09-01,5,7,5,7,12
SAN CARLOS,atencion odontologica,periodoncias,2012-09-01,10,25,10,25,35
SAN IGNACIO,atencion odontologica,periodoncias,2012-09-01,5,14,5,14,19
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-09-01,1,3,1,3,4
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
SAN JUAN DE YAPACANI,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SAN JULIAN,atencion odontologica,periodoncias,2012-09-01,1,2,1,2,3
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-09-01,4,1,4,1,5
SAN LUCAS,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
SAN MATIAS,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
SAN PEDRO,atencion odontologica,periodoncias,2012-09-01,2,4,2,4,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2012-09-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
SAN RAFAEL,atencion odontologica,periodoncias,2012-09-01,77,102,77,102,179
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-09-01,0,3,0,3,3
SANTA ANA,atencion odontologica,periodoncias,2012-09-01,2,3,2,3,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-09-01,452,616,452,616,1068
SANTA ROSA,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-09-01,1,7,1,7,8
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-09-01,6,8,6,8,14
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2012-09-01,2,1,2,1,3
SANTIVAÑES,atencion odontologica,periodoncias,2012-09-01,2,2,2,2,4
SHINAOTA,atencion odontologica,periodoncias,2012-09-01,0,7,0,7,7
SICAYA,atencion odontologica,periodoncias,2012-09-01,14,19,14,19,33
SIPE SIPE,atencion odontologica,periodoncias,2012-09-01,11,21,11,21,32
SOPACHUY,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SORACACHI,atencion odontologica,periodoncias,2012-09-01,0,2,0,2,2
SORATA,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
SUCRE,atencion odontologica,periodoncias,2012-09-01,230,275,230,275,505
TAPACARI,atencion odontologica,periodoncias,2012-09-01,2,16,2,16,18
TARABUCO,atencion odontologica,periodoncias,2012-09-01,0,1,0,1,1
TARATA,atencion odontologica,periodoncias,2012-09-01,8,6,8,6,14
TARIJA,atencion odontologica,periodoncias,2012-09-01,163,215,163,215,378
TARVITA,atencion odontologica,periodoncias,2012-09-01,10,14,10,14,24
TEOPONTE,atencion odontologica,periodoncias,2012-09-01,3,9,3,9,12
TIAWANACU,atencion odontologica,periodoncias,2012-09-01,2,4,2,4,6
TIQUIPAYA,atencion odontologica,periodoncias,2012-09-01,14,75,14,75,89
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-09-01,1,3,1,3,4
