,group,variable,month,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
PORVENIR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,248,219,248,219,467
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,0,8,0,8,8
POTOSI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1130,2032,1130,2032,3162
PRESTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,242,209,242,209,451
PUCARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,116,112,116,112,228
PUCARANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,81,210,81,210,291
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,35,46,35,46,81
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,70,143,70,143,213
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,53,81,53,81,134
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,15,24,15,24,39
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,84,24,84,24,108
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,130,188,130,188,318
PUERTO SILES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,49,58,49,58,107
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,8,35,8,35,43
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,122,254,122,254,376
PUNA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,136,153,136,153,289
PUNATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,170,355,170,355,525
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,18,41,18,41,59
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,111,202,111,202,313
QUIME,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,54,83,54,83,137
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,9,14,9,14,23
RAVELO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,47,73,47,73,120
REYES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,23,36,23,36,59
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,602,1262,602,1262,1864
ROBORE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,193,190,193,190,383
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,78,156,78,156,234
SABAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,95,106,95,106,201
SACABA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1573,2575,1573,2575,4148
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,33,10,33,10,43
SACACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,71,112,71,112,183
SAIPINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,16,33,16,33,49
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,137,127,137,127,264
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,61,56,61,56,117
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1,6,1,6,7
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,80,92,80,92,172
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,110,155,110,155,265
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1,15,1,15,16
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,5,13,5,13,18
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,29,88,29,88,117
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,72,162,72,162,234
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,18,39,18,39,57
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,76,177,76,177,253
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,342,460,342,460,802
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,81,128,81,128,209
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,57,67,57,67,124
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,560,568,560,568,1128
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,70,102,70,102,172
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,52,77,52,77,129
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,2,16,2,16,18
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,48,151,48,151,199
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,413,864,413,864,1277
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,227,389,227,389,616
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,30,28,30,28,58
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,46,83,46,83,129
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,38,49,38,49,87
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,99,92,99,92,191
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,36,43,36,43,79
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,44,68,44,68,112
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,8,59,8,59,67
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,13,17,13,17,30
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,30,55,30,55,85
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,264,355,264,355,619
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,2615,4762,2615,4762,7377
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,314,224,314,224,538
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,463,483,463,483,946
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,4,15,4,15,19
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,396,339,396,339,735
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,33,45,33,45,78
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,96,191,96,191,287
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,18,25,18,25,43
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,30,44,30,44,74
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,55,91,55,91,146
SENA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,10,12,10,12,22
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,48,81,48,81,129
SICAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,11,46,11,46,57
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,93,115,93,115,208
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,50,99,50,99,149
SORACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,21,24,21,24,45
SORATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,44,57,44,57,101
SUCRE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,3321,6085,3321,6085,9406
TACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1,2,1,2,3
TACACOMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,73,92,73,92,165
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,8,8,8,8,16
TAHUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,7,7,7,7,14
TAPACARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,189,246,189,246,435
TARABUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,316,505,316,505,821
TARACO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,20,39,20,39,59
TARATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,43,95,43,95,138
TARIJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,3142,5809,3142,5809,8951
TARVITA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,288,384,288,384,672
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,36,44,36,44,80
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,94,187,94,187,281
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,26,62,26,62,88
TIPUANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,35,80,35,80,115
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,298,418,298,418,716
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,73,105,73,105,178
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,53,61,53,61,114
TOCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,34,49,34,49,83
TOLATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,16,42,16,42,58
TOLEDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,44,74,44,74,118
TOMAVE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,43,68,43,68,111
TOMINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,320,587,320,587,907
TORO TORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,143,142,143,142,285
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,295,262,295,262,557
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,4,12,4,12,16
TRIGAL,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,10,18,10,18,28
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,491,766,491,766,1257
TUPIZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,296,319,296,319,615
TURCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,24,16,24,16,40
UMALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,14,29,14,29,43
UNCIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,39,67,39,67,106
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,323,645,323,645,968
URUBICHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,182,155,182,155,337
UYUNI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,36,81,36,81,117
VACAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,35,59,35,59,94
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,204,270,204,270,474
VIACHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,202,381,202,381,583
VILA VILA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,1,56,1,56,57
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,219,211,219,211,430
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,532,953,532,953,1485
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,7,15,7,15,22
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,33,21,33,21,54
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,147,160,147,160,307
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,175,254,175,254,429
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,84,258,84,258,342
VILLAZON,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,134,232,134,232,366
VINTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,32,53,32,53,85
VITICHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,46,123,46,123,169
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,2,21,2,21,23
WARNES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,114,321,114,321,435
YACO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,51,101,51,101,152
YACUIBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,417,682,417,682,1099
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,702,618,702,618,1320
YANACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,45,68,45,68,113
YAPACANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,56,130,56,130,186
YOCALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,53,73,53,73,126
YOTALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,42,52,42,52,94
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,138,261,138,261,399
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-08-01,137,248,137,248,385
ACACIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,9,8,9,8,17
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,253,542,253,542,795
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,18,46,18,46,64
AIQUILE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,29,51,29,51,80
ALCALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,54,70,54,70,124
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,27,67,27,67,94
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,20,27,20,27,47
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,33,25,33,25,58
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,79,66,79,66,145
ANZALDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,436,506,436,506,942
APOLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,27,127,27,127,154
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,4,8,4,8,12
ARANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,26,22,26,22,48
ARBIETO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,10,6,10,6,16
ARQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,41,129,41,129,170
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,36,61,36,61,97
ATOCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,517,778,517,778,1295
AUCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,10,11,10,11,21
AYATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,45,78,45,78,123
AYO AYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,15,24,15,24,39
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,93,133,93,133,226
AZURDUY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,76,91,76,91,167
BATALLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,73,124,73,124,197
BAURES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,9,20,9,20,29
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,5,22,5,22,27
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,8,16,8,16,24
BERMEJO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,708,792,708,792,1500
BETANZOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,76,205,76,205,281
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,40,64,40,64,104
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,16,17,16,17,33
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,23,25,23,25,48
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,6,22,6,22,28
CABEZAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,143,152,143,152,295
CAIROMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,21,34,21,34,55
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,38,55,38,55,93
CAJUATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,31,59,31,59,90
CALACOTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,53,71,53,71,124
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,59,130,59,130,189
CAMARGO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,74,185,74,185,259
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,33,65,33,65,98
CAMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,416,513,416,513,929
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,113,140,113,140,253
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,35,75,35,75,110
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,94,189,94,189,283
CARANAVI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,75,167,75,167,242
CARAPARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,217,364,217,364,581
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,20,15,20,15,35
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,23,38,23,38,61
CATACORA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,19,74,19,74,93
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,360,493,360,493,853
CHAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,16,12,16,12,28
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,79,163,79,163,242
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,59,129,59,129,188
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,28,49,28,49,77
CHIMORE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,21,39,21,39,60
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,15,11,15,11,26
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,15,11,15,11,26
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,53,128,53,128,181
CHUMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,217,170,217,170,387
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,8,18,8,18,26
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,15,67,15,67,82
CLIZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,371,476,371,476,847
COBIJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,141,429,141,429,570
COCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,116,178,116,178,294
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,1891,2291,1891,2291,4182
COIPASA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,20,24,20,24,44
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,135,178,135,178,313
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,32,46,32,46,78
COLLANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,52,48,52,48,100
COLOMI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,56,143,56,143,199
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,91,131,91,131,222
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,89,177,89,177,266
COLQUENCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,32,90,32,90,122
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,41,82,41,82,123
COMANCHE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,19,26,19,26,45
COMARAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,55,147,55,147,202
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,6,22,6,22,28
COPACABANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-09-01,63,91,63,91,154
