,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,105,91,105,91,196
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,0,8,0,8
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,0,4,0,4,4
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,29,14,29,14,43
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,15,5,15,20
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,7,11,7,11,18
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,0,2,0,2
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,9,12,9,12,21
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,1,8,1,9
PUERTO SILES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,3,1,3,4
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,0,5,0,5
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,7,4,7,11
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,16,14,16,14,30
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,32,20,32,20,52
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,0,4,0,4,4
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,4,4,4,8
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,22,17,22,17,39
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,2,2,2,4
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,11,2,11,13
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,1,2,1,3
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,7,8,7,15
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,1,3,1,4
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,3,5,3,8
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,5,1,5,6
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,36,32,36,32,68
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,8,2,8,10
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,1,3,1,4
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,12,10,12,10,22
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,10,5,10,5,15
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,0,3,0,3
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,0,1,0,1
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,41,29,41,29,70
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,0,3,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,4,3,4,7
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,19,17,19,17,36
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,6,3,6,3,9
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,8,3,8,11
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,11,5,11,5,16
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,3,3,3,6
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,14,29,14,29,43
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,0,2,0,2
SAN JOAQUIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,3,3,3,6
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,4,5,4,9
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,2,3,2,5
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,32,63,32,63,95
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,10,16,10,16,26
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,10,4,10,14
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,26,11,26,11,37
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,3,8,3,11
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,15,20,15,20,35
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,7,6,7,6,13
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,1,1,1,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,6,1,6,1,7
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,207,330,207,330,537
SANTA ROSA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,0,2,0,2
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,5,5,5,10
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,11,9,11,9,20
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,26,29,26,29,55
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,14,13,14,13,27
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,20,28,20,28,48
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,5,1,5,6
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,3,1,3,4
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,8,3,8,11
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,6,8,6,8,14
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,13,7,13,7,20
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,1,1,1,2
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,7,6,7,6,13
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,1,4,1,5
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,7,3,7,10
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,4,4,4,8
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,331,230,331,230,561
TACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,0,1,0,1,1
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,8,2,8,10
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,1,2,1,3
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,11,9,11,9,20
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,54,57,54,57,111
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,35,33,35,33,68
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,4,3,4,7
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,66,41,66,41,107
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,9,17,9,17,26
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,1,1,1,2
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,35,36,35,36,71
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,2,2,2,4
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,2,8,2,10
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,11,9,11,9,20
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,1,2,1,3
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,3,4,3,4,7
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,19,39,19,39,58
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,14,1,14,15
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,6,5,6,11
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,23,15,23,15,38
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,10,24,10,24,34
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,1,1,1,2
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,6,5,6,11
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,0,1,0,1
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,0,1,0,1
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,43,43,43,43,86
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,13,16,13,16,29
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,7,6,7,6,13
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,0,2,0,2,2
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,12,31,12,31,43
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,18,8,18,26
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,20,10,20,10,30
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,4,4,4,8
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,11,27,11,27,38
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,39,34,39,34,73
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,6,4,6,10
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,47,18,47,18,65
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,6,10,6,10,16
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,26,19,26,19,45
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,12,22,12,22,34
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,34,44,34,44,78
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,2,2,2,4
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,10,11,10,11,21
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,1,1,1,2
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,6,9,6,9,15
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,16,4,16,4,20
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,8,26,8,26,34
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,54,36,54,36,90
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,0,1,0,1
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,13,4,13,4,17
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,4,3,4,3,7
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,5,7,5,7,12
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,2,10,2,10,12
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-08-01,1,3,1,3,4
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,103,98,103,98,201
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,1,1,1,2
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,1,4,1,5
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,0,3,0,3
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,1,0,1,1
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,9,16,9,16,25
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,7,1,7,1,8
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,3,3,3,6
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,5,0,5,5
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,11,5,11,5,16
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,0,1,0,1
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,1,0,1,1
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,2,3,2,5
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,1,1,1,2
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,10,4,10,14
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,11,9,11,9,20
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,4,4,4,8
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,5,6,5,11
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,7,11,7,11,18
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,4,0,4,4
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,6,1,6,7
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,15,12,15,12,27
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,3,1,3,4
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,3,2,3,5
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,81,74,81,74,155
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,8,11,8,11,19
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,7,4,7,4,11
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,0,2,0,2
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,2,0,2,2
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,10,2,10,12
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,6,3,6,9
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,3,3,3,6
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,9,5,9,5,14
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,10,10,10,10,20
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,7,19,7,19,26
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,17,3,17,3,20
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,31,19,31,19,50
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,17,22,17,22,39
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,8,10,8,10,18
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,5,11,5,11,16
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,17,6,17,23
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,11,9,11,9,20
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,2,2,2,4
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,5,2,5,2,7
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,14,13,14,13,27
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,10,3,10,13
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,11,10,11,10,21
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,5,4,5,9
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,9,4,9,13
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,2,3,2,5
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,0,1,0,1
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,5,2,5,2,7
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,21,10,21,10,31
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,1,1,1,2
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,1,3,1,4
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,15,26,15,26,41
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,75,1,75,1,76
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,14,6,14,20
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,242,211,242,211,453
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,20,3,20,3,23
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,19,10,19,10,29
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,2,4,2,6
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,10,6,10,16
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,3,0,3,3
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,2,2,2,4
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,12,21,12,21,33
COLQUENCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,5,0,5,5
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,8,3,8,11
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,4,6,4,10
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,10,27,10,27,37
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,6,4,6,10
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,23,13,23,13,36
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,0,3,0,3
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,15,1,15,1,16
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,5,15,5,15,20
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,2,2,2,4
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,35,20,35,20,55
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,7,3,7,10
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,11,11,11,11,22
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,0,1,0,1
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,5,2,5,7
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,25,3,25,3,28
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,6,4,6,4,10
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,2,2,2,4
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,38,22,38,22,60
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,89,91,89,91,180
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,3,9,3,9,12
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,34,24,34,24,58
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,1,2,1,3
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,12,15,12,15,27
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,0,3,0,3,3
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,5,2,5,7
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,13,4,13,17
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,4,2,4,2,6
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,2,3,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,8,1,8,9
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,1,3,1,3,4
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-09-01,16,28,16,28,44
