municipality,group,variable,month,Vacunaciones SRP dentro de servicio,TOTAL
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
OMEREQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,519,519
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,22,22
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,16,16
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,24,24
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
PAMPA AULLAGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,11,11
PAPEL PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
PASORAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,16,16
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,17,17
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,13,13
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,34,34
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
POSTRER VALLE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,297,297
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,6,6
PUCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,9,9
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,83,83
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,24,24
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,28,28
QUIABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,155,155
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,9,9
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,135,135
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,22,22
SABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,122,122
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
SALINAS DE GARCI MENDOZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,11,11
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,9,9
SAN AGUSTIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,9,9
SAN ANDRES DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
SAN BENITO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,9,9
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,62,62
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,28,28
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,52,52
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,112,112
SAN JAVIER(BNI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,30,30
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,25,25
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,37,37
SAN LORENZO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,28,28
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,21,21
SAN PABLO DE LIPEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,49,49
SAN PEDRO DE BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,6,6
SAN PEDRO DE CURAHUARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
SAN PEDRO DE QUEMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,10,10
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,10,10
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,19,19
SANTA ANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,35,35
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1685,1685
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
SANTIAGO DE HUARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
SANTUARIO DE QUILLACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
SAPAHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
SICA SICA (VILLA AROMA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,45,45
SOPACHUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
SORACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,10,10
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,337,337
TACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
TACACOMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
TACOPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
TAHUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,18,18
TARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,23,23
TARACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
TARATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,16,16
TARIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,259,259
TARVITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,16,16
TIAWANACU,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,12,12
TIQUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,46,46
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,48,48
TITO YUPANQUI (PARQUIPUJIO),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
TOLEDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,6,6
TOMAVE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,8,8
TORO TORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,15,15
TOTORA(ORR),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
TRINIDAD,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,212,212
TUPIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,54,54
TURCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
UNCIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
URIONDO (A. CONCEPCION),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,13,13
URUBICHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,23,23
UYUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,14,14
VACAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
VALLEGRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,21,21
VIACHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,62,62
VILA VILA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
VILLA MONTES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,30,30
VILLA SERRANO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,16,16
VILLA TUNARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,102,102
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
VILLAZON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,61,61
VINTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,37,37
VITICHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,3,3
WALDO BALLIVIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,2,2
WARNES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,95,95
YACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
YACUIBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,118,118
YAMPARAEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
YANACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,42,42
YOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,4,4
YOTALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,7,7
YUNCHARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,1,1
ZUDAÑEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-08-01,5,5
ACACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
ACHACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,19,19
ACHOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,1,1
AIQUILE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,33,33
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,1,1
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
ANTEQUERA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,3,3
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,4,4
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,7,7
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,1,1
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,4,4
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,10,10
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,19,19
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,29,29
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,27,27
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,15,15
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,15,15
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,3,3
BELEN DE URMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,1,1
BELLA FLOR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,1,1
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,42,42
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,21,21
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
BOYUIBE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,2,2
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,23,23
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,31,31
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2007-09-01,3,3
