municipality,group,variable,month,Total 7.1 Sueros,TOTAL
SANTUARIO DE QUILLACAS,otras actividades de enfermeria, sueros,2014-08-01,1,1
SAPAHAQUI,otras actividades de enfermeria, sueros,2014-08-01,8,8
SHINAOTA,otras actividades de enfermeria, sueros,2014-08-01,192,192
SICA SICA (VILLA AROMA),otras actividades de enfermeria, sueros,2014-08-01,40,40
SICAYA,otras actividades de enfermeria, sueros,2014-08-01,2,2
SIPE SIPE,otras actividades de enfermeria, sueros,2014-08-01,26,26
SOPACHUY,otras actividades de enfermeria, sueros,2014-08-01,53,53
SORACACHI,otras actividades de enfermeria, sueros,2014-08-01,8,8
SORATA,otras actividades de enfermeria, sueros,2014-08-01,9,9
SUCRE,otras actividades de enfermeria, sueros,2014-08-01,13849,13849
TACACHI,otras actividades de enfermeria, sueros,2014-08-01,1,1
TACACOMA,otras actividades de enfermeria, sueros,2014-08-01,818,818
TACOBAMBA,otras actividades de enfermeria, sueros,2014-08-01,18,18
TACOPAYA,otras actividades de enfermeria, sueros,2014-08-01,14,14
TAHUA,otras actividades de enfermeria, sueros,2014-08-01,6,6
TAPACARI,otras actividades de enfermeria, sueros,2014-08-01,15,15
TARABUCO,otras actividades de enfermeria, sueros,2014-08-01,181,181
TARACO,otras actividades de enfermeria, sueros,2014-08-01,3,3
TARATA,otras actividades de enfermeria, sueros,2014-08-01,26,26
TARIJA,otras actividades de enfermeria, sueros,2014-08-01,14663,14663
TARVITA,otras actividades de enfermeria, sueros,2014-08-01,72,72
TEOPONTE,otras actividades de enfermeria, sueros,2014-08-01,23,23
TIAWANACU,otras actividades de enfermeria, sueros,2014-08-01,42,42
TINGUIPAYA,otras actividades de enfermeria, sueros,2014-08-01,13,13
TIPUANI,otras actividades de enfermeria, sueros,2014-08-01,89,89
TIQUIPAYA,otras actividades de enfermeria, sueros,2014-08-01,30,30
TIRAQUE (CBBA),otras actividades de enfermeria, sueros,2014-08-01,24,24
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria, sueros,2014-08-01,4,4
TOCO,otras actividades de enfermeria, sueros,2014-08-01,13,13
TOLATA,otras actividades de enfermeria, sueros,2014-08-01,4,4
TOLEDO,otras actividades de enfermeria, sueros,2014-08-01,2,2
TOMAVE,otras actividades de enfermeria, sueros,2014-08-01,34,34
TOMINA,otras actividades de enfermeria, sueros,2014-08-01,66,66
TORO TORO,otras actividades de enfermeria, sueros,2014-08-01,24,24
TOTORA(CBBA),otras actividades de enfermeria, sueros,2014-08-01,175,175
TOTORA(ORR),otras actividades de enfermeria, sueros,2014-08-01,9,9
TRIGAL,otras actividades de enfermeria, sueros,2014-08-01,5,5
TRINIDAD,otras actividades de enfermeria, sueros,2014-08-01,26254,26254
TUPIZA,otras actividades de enfermeria, sueros,2014-08-01,883,883
TURCO,otras actividades de enfermeria, sueros,2014-08-01,8,8
UMALA,otras actividades de enfermeria, sueros,2014-08-01,3,3
UNCIA,otras actividades de enfermeria, sueros,2014-08-01,741,741
URIONDO (A. CONCEPCION),otras actividades de enfermeria, sueros,2014-08-01,56,56
URUBICHA,otras actividades de enfermeria, sueros,2014-08-01,45,45
UYUNI,otras actividades de enfermeria, sueros,2014-08-01,1036,1036
VACAS,otras actividades de enfermeria, sueros,2014-08-01,7,7
VALLEGRANDE,otras actividades de enfermeria, sueros,2014-08-01,656,656
VIACHA,otras actividades de enfermeria, sueros,2014-08-01,445,445
VILA VILA,otras actividades de enfermeria, sueros,2014-08-01,3,3
VILLA CHARCAS,otras actividades de enfermeria, sueros,2014-08-01,32,32
VILLA MONTES,otras actividades de enfermeria, sueros,2014-08-01,1648,1648
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria, sueros,2014-08-01,24,24
VILLA RIVERO,otras actividades de enfermeria, sueros,2014-08-01,19,19
VILLA SERRANO,otras actividades de enfermeria, sueros,2014-08-01,49,49
VILLA TUNARI,otras actividades de enfermeria, sueros,2014-08-01,443,443
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria, sueros,2014-08-01,35,35
VILLAZON,otras actividades de enfermeria, sueros,2014-08-01,1125,1125
VINTO,otras actividades de enfermeria, sueros,2014-08-01,131,131
VITICHI,otras actividades de enfermeria, sueros,2014-08-01,23,23
WALDO BALLIVIAN,otras actividades de enfermeria, sueros,2014-08-01,2,2
WARNES,otras actividades de enfermeria, sueros,2014-08-01,228,228
YACO,otras actividades de enfermeria, sueros,2014-08-01,16,16
YACUIBA,otras actividades de enfermeria, sueros,2014-08-01,3593,3593
YAMPARAEZ,otras actividades de enfermeria, sueros,2014-08-01,30,30
YANACACHI,otras actividades de enfermeria, sueros,2014-08-01,7,7
YAPACANI,otras actividades de enfermeria, sueros,2014-08-01,600,600
YOCALLA,otras actividades de enfermeria, sueros,2014-08-01,11,11
YOTALA,otras actividades de enfermeria, sueros,2014-08-01,21,21
YUNCHARA,otras actividades de enfermeria, sueros,2014-08-01,16,16
ZUDAÑEZ,otras actividades de enfermeria, sueros,2014-08-01,26,26
ACACIO,otras actividades de enfermeria, sueros,2014-09-01,28,28
ACHACACHI,otras actividades de enfermeria, sueros,2014-09-01,213,213
ACHOCALLA,otras actividades de enfermeria, sueros,2014-09-01,8,8
AIQUILE,otras actividades de enfermeria, sueros,2014-09-01,228,228
ALALAY,otras actividades de enfermeria, sueros,2014-09-01,4,4
ALCALA,otras actividades de enfermeria, sueros,2014-09-01,10,10
ALTO BENI,otras actividades de enfermeria, sueros,2014-09-01,8,8
ANCORAIMES,otras actividades de enfermeria, sueros,2014-09-01,4,4
ANDAMARCA,otras actividades de enfermeria, sueros,2014-09-01,15,15
ANTEQUERA,otras actividades de enfermeria, sueros,2014-09-01,1,1
ANZALDO,otras actividades de enfermeria, sueros,2014-09-01,44,44
APOLO,otras actividades de enfermeria, sueros,2014-09-01,49,49
ARAMPAMPA,otras actividades de enfermeria, sueros,2014-09-01,12,12
ARANI,otras actividades de enfermeria, sueros,2014-09-01,19,19
ARBIETO,otras actividades de enfermeria, sueros,2014-09-01,13,13
ARQUE,otras actividades de enfermeria, sueros,2014-09-01,18,18
ASCENCION DE GUARAYOS,otras actividades de enfermeria, sueros,2014-09-01,602,602
ATOCHA,otras actividades de enfermeria, sueros,2014-09-01,437,437
AUCAPATA,otras actividades de enfermeria, sueros,2014-09-01,4,4
AYATA,otras actividades de enfermeria, sueros,2014-09-01,26,26
AYO AYO,otras actividades de enfermeria, sueros,2014-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria, sueros,2014-09-01,41,41
AZURDUY,otras actividades de enfermeria, sueros,2014-09-01,73,73
BATALLAS,otras actividades de enfermeria, sueros,2014-09-01,14,14
BAURES,otras actividades de enfermeria, sueros,2014-09-01,136,136
BELEN DE ANDAMARCA,otras actividades de enfermeria, sueros,2014-09-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria, sueros,2014-09-01,3,3
BELLA FLOR,otras actividades de enfermeria, sueros,2014-09-01,15,15
BERMEJO,otras actividades de enfermeria, sueros,2014-09-01,1591,1591
BETANZOS,otras actividades de enfermeria, sueros,2014-09-01,113,113
BOLIVAR,otras actividades de enfermeria, sueros,2014-09-01,7,7
BOLPEBRA,otras actividades de enfermeria, sueros,2014-09-01,17,17
BOYUIBE,otras actividades de enfermeria, sueros,2014-09-01,52,52
BUENA VISTA,otras actividades de enfermeria, sueros,2014-09-01,44,44
CABEZAS,otras actividades de enfermeria, sueros,2014-09-01,218,218
CAIROMA,otras actividades de enfermeria, sueros,2014-09-01,26,26
"CAIZA ""D""",otras actividades de enfermeria, sueros,2014-09-01,18,18
CAJUATA,otras actividades de enfermeria, sueros,2014-09-01,43,43
CALACOTO,otras actividades de enfermeria, sueros,2014-09-01,1,1
CALAMARCA,otras actividades de enfermeria, sueros,2014-09-01,21,21
CAMARGO,otras actividades de enfermeria, sueros,2014-09-01,113,113
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria, sueros,2014-09-01,10,10
CAMIRI,otras actividades de enfermeria, sueros,2014-09-01,1048,1048
CAPINOTA,otras actividades de enfermeria, sueros,2014-09-01,75,75
CAQUIAVIRI,otras actividades de enfermeria, sueros,2014-09-01,33,33
CARACOLLO,otras actividades de enfermeria, sueros,2014-09-01,26,26
CARANAVI,otras actividades de enfermeria, sueros,2014-09-01,338,338
CARANGAS,otras actividades de enfermeria, sueros,2014-09-01,1,1
CARAPARI,otras actividades de enfermeria, sueros,2014-09-01,207,207
CARIPUYO,otras actividades de enfermeria, sueros,2014-09-01,11,11
CARMEN RIVERO TORREZ,otras actividades de enfermeria, sueros,2014-09-01,40,40
CHACARILLA,otras actividades de enfermeria, sueros,2014-09-01,1,1
CHALLAPATA,otras actividades de enfermeria, sueros,2014-09-01,105,105
CHAQUI,otras actividades de enfermeria, sueros,2014-09-01,16,16
CHARAGUA,otras actividades de enfermeria, sueros,2014-09-01,146,146
CHARAÑA,otras actividades de enfermeria, sueros,2014-09-01,1,1
CHAYANTA,otras actividades de enfermeria, sueros,2014-09-01,17,17
CHIMORE,otras actividades de enfermeria, sueros,2014-09-01,43,43
CHUA COCANI,otras actividades de enfermeria, sueros,2014-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria, sueros,2014-09-01,169,169
CHUMA,otras actividades de enfermeria, sueros,2014-09-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria, sueros,2014-09-01,1,1
CKOCHAS,otras actividades de enfermeria, sueros,2014-09-01,22,22
CLIZA,otras actividades de enfermeria, sueros,2014-09-01,32,32
COBIJA,otras actividades de enfermeria, sueros,2014-09-01,1265,1265
COCAPATA,otras actividades de enfermeria, sueros,2014-09-01,75,75
COCHABAMBA,otras actividades de enfermeria, sueros,2014-09-01,14935,14935
COIPASA,otras actividades de enfermeria, sueros,2014-09-01,1,1
COLCAPIRHUA,otras actividades de enfermeria, sueros,2014-09-01,358,358
"COLCHA ""K""",otras actividades de enfermeria, sueros,2014-09-01,29,29
COLLANA,otras actividades de enfermeria, sueros,2014-09-01,7,7
COLOMI,otras actividades de enfermeria, sueros,2014-09-01,24,24
COLPA BELGICA,otras actividades de enfermeria, sueros,2014-09-01,82,82
COLQUECHACA,otras actividades de enfermeria, sueros,2014-09-01,31,31
COLQUENCHA,otras actividades de enfermeria, sueros,2014-09-01,5,5
COLQUIRI,otras actividades de enfermeria, sueros,2014-09-01,41,41
COMANCHE,otras actividades de enfermeria, sueros,2014-09-01,1,1
COMARAPA,otras actividades de enfermeria, sueros,2014-09-01,106,106
COMBAYA,otras actividades de enfermeria, sueros,2014-09-01,2,2
CONCEPCION,otras actividades de enfermeria, sueros,2014-09-01,80,80
COPACABANA,otras actividades de enfermeria, sueros,2014-09-01,49,49
CORIPATA,otras actividades de enfermeria, sueros,2014-09-01,93,93
CORO CORO,otras actividades de enfermeria, sueros,2014-09-01,11,11
COROICO,otras actividades de enfermeria, sueros,2014-09-01,233,233
CORQUE,otras actividades de enfermeria, sueros,2014-09-01,12,12
COTAGAITA,otras actividades de enfermeria, sueros,2014-09-01,202,202
COTOCA,otras actividades de enfermeria, sueros,2014-09-01,589,589
CUATRO CAÑADAS,otras actividades de enfermeria, sueros,2014-09-01,111,111
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria, sueros,2014-09-01,4,4
CUEVO,otras actividades de enfermeria, sueros,2014-09-01,2,2
CULPINA,otras actividades de enfermeria, sueros,2014-09-01,87,87
CURAHUARA DE CARANGAS,otras actividades de enfermeria, sueros,2014-09-01,4,4
CURVA,otras actividades de enfermeria, sueros,2014-09-01,4,4
DESAGUADERO,otras actividades de enfermeria, sueros,2014-09-01,1,1
EL ALTO,otras actividades de enfermeria, sueros,2014-09-01,9223,9223
EL CHORO,otras actividades de enfermeria, sueros,2014-09-01,4,4
EL PUENTE(STC),otras actividades de enfermeria, sueros,2014-09-01,51,51
EL PUENTE(TJA),otras actividades de enfermeria, sueros,2014-09-01,69,69
EL TORNO,otras actividades de enfermeria, sueros,2014-09-01,2325,2325
EL VILLAR,otras actividades de enfermeria, sueros,2014-09-01,34,34
ENTRE RIOS TRJ,otras actividades de enfermeria, sueros,2014-09-01,209,209
ENTRE RIOS CBBA,otras actividades de enfermeria, sueros,2014-09-01,92,92
ESCOMA,otras actividades de enfermeria, sueros,2014-09-01,135,135
ESMERALDA,otras actividades de enfermeria, sueros,2014-09-01,4,4
EUCALIPTUS,otras actividades de enfermeria, sueros,2014-09-01,6,6
EUREKA (SANTOS MERCADO),otras actividades de enfermeria, sueros,2014-09-01,9,9
EXALTACION,otras actividades de enfermeria, sueros,2014-09-01,1,1
FERNANDEZ ALONSO,otras actividades de enfermeria, sueros,2014-09-01,61,61
FILADELFIA,otras actividades de enfermeria, sueros,2014-09-01,39,39
GENERAL SAAVEDRA,otras actividades de enfermeria, sueros,2014-09-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria, sueros,2014-09-01,4,4
GUANAY,otras actividades de enfermeria, sueros,2014-09-01,79,79
GUAQUI,otras actividades de enfermeria, sueros,2014-09-01,4,4
GUAYARAMERIN,otras actividades de enfermeria, sueros,2014-09-01,3093,3093
GUTIERREZ,otras actividades de enfermeria, sueros,2014-09-01,110,110
HUACARETA,otras actividades de enfermeria, sueros,2014-09-01,199,199
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria, sueros,2014-09-01,12,12
HUACHACALLA,otras actividades de enfermeria, sueros,2014-09-01,11,11
HUANUNI,otras actividades de enfermeria, sueros,2014-09-01,1370,1370
HUARACAJE,otras actividades de enfermeria, sueros,2014-09-01,30,30
HUARINA,otras actividades de enfermeria, sueros,2014-09-01,3,3
HUATAJATA,otras actividades de enfermeria, sueros,2014-09-01,31,31
HUAYLLAMARCA,otras actividades de enfermeria, sueros,2014-09-01,14,14
HUMANATA,otras actividades de enfermeria, sueros,2014-09-01,1,1
ICHOCA,otras actividades de enfermeria, sueros,2014-09-01,1,1
ICLA,otras actividades de enfermeria, sueros,2014-09-01,20,20
INCAHUASI,otras actividades de enfermeria, sueros,2014-09-01,48,48
INGAVI (HUMAITA),otras actividades de enfermeria, sueros,2014-09-01,9,9
INQUISIVI,otras actividades de enfermeria, sueros,2014-09-01,7,7
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria, sueros,2014-09-01,99,99
IXIAMAS,otras actividades de enfermeria, sueros,2014-09-01,55,55
JESUS DE MACHACA,otras actividades de enfermeria, sueros,2014-09-01,50,50
LA ASUNTA,otras actividades de enfermeria, sueros,2014-09-01,84,84
LA GUARDIA,otras actividades de enfermeria, sueros,2014-09-01,287,287
LA PAZ,otras actividades de enfermeria, sueros,2014-09-01,49098,49098
LA RIVERA,otras actividades de enfermeria, sueros,2014-09-01,2,2
LAGUNILLAS,otras actividades de enfermeria, sueros,2014-09-01,23,23
LAJA,otras actividades de enfermeria, sueros,2014-09-01,130,130
LAS CARRERAS,otras actividades de enfermeria, sueros,2014-09-01,28,28
LLALLAGUA,otras actividades de enfermeria, sueros,2014-09-01,567,567
LLICA,otras actividades de enfermeria, sueros,2014-09-01,42,42
LORETO,otras actividades de enfermeria, sueros,2014-09-01,9,9
LURIBAY,otras actividades de enfermeria, sueros,2014-09-01,5,5
MACHACAMARCA,otras actividades de enfermeria, sueros,2014-09-01,8,8
MACHARETI,otras actividades de enfermeria, sueros,2014-09-01,51,51
MAGDALENA,otras actividades de enfermeria, sueros,2014-09-01,305,305
MAIRANA,otras actividades de enfermeria, sueros,2014-09-01,302,302
MALLA,otras actividades de enfermeria, sueros,2014-09-01,8,8
MAPIRI,otras actividades de enfermeria, sueros,2014-09-01,43,43
MECAPACA,otras actividades de enfermeria, sueros,2014-09-01,3,3
MINEROS,otras actividades de enfermeria, sueros,2014-09-01,141,141
MIZQUE,otras actividades de enfermeria, sueros,2014-09-01,147,147
MOCOMOCO,otras actividades de enfermeria, sueros,2014-09-01,6,6
MOJINETE,otras actividades de enfermeria, sueros,2014-09-01,5,5
MOJOCOYA,otras actividades de enfermeria, sueros,2014-09-01,31,31
MONTEAGUDO,otras actividades de enfermeria, sueros,2014-09-01,1300,1300
MONTERO,otras actividades de enfermeria, sueros,2014-09-01,11789,11789
MORO MORO,otras actividades de enfermeria, sueros,2014-09-01,12,12
MOROCHATA,otras actividades de enfermeria, sueros,2014-09-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria, sueros,2014-09-01,12,12
NAZACARA DE PACAJES,otras actividades de enfermeria, sueros,2014-09-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria, sueros,2014-09-01,29,29
OCURI,otras actividades de enfermeria, sueros,2014-09-01,18,18
OKINAWA,otras actividades de enfermeria, sueros,2014-09-01,83,83
OMEREQUE,otras actividades de enfermeria, sueros,2014-09-01,45,45
ORURO,otras actividades de enfermeria, sueros,2014-09-01,14739,14739
PADCAYA,otras actividades de enfermeria, sueros,2014-09-01,127,127
PADILLA,otras actividades de enfermeria, sueros,2014-09-01,423,423
PAILON,otras actividades de enfermeria, sueros,2014-09-01,310,310
PALCA,otras actividades de enfermeria, sueros,2014-09-01,9,9
PALOS BLANCOS,otras actividades de enfermeria, sueros,2014-09-01,90,90
PAMPA AULLAGAS,otras actividades de enfermeria, sueros,2014-09-01,2,2
PAMPA GRANDE,otras actividades de enfermeria, sueros,2014-09-01,36,36
PAPEL PAMPA,otras actividades de enfermeria, sueros,2014-09-01,5,5
PASORAPA,otras actividades de enfermeria, sueros,2014-09-01,9,9
PATACAMAYA,otras actividades de enfermeria, sueros,2014-09-01,78,78
PAZÑA,otras actividades de enfermeria, sueros,2014-09-01,37,37
PELECHUCO,otras actividades de enfermeria, sueros,2014-09-01,8,8
POCOATA,otras actividades de enfermeria, sueros,2014-09-01,13,13
POCONA,otras actividades de enfermeria, sueros,2014-09-01,19,19
POJO (CBBA),otras actividades de enfermeria, sueros,2014-09-01,21,21
POOPO,otras actividades de enfermeria, sueros,2014-09-01,5,5
PORCO,otras actividades de enfermeria, sueros,2014-09-01,16,16
POROMA,otras actividades de enfermeria, sueros,2014-09-01,65,65
PORONGO,otras actividades de enfermeria, sueros,2014-09-01,18,18
PORTACHUELO,otras actividades de enfermeria, sueros,2014-09-01,422,422
PORVENIR,otras actividades de enfermeria, sueros,2014-09-01,74,74
POSTRER VALLE,otras actividades de enfermeria, sueros,2014-09-01,9,9
POTOSI,otras actividades de enfermeria, sueros,2014-09-01,9259,9259
PRESTO,otras actividades de enfermeria, sueros,2014-09-01,38,38
PUCARA,otras actividades de enfermeria, sueros,2014-09-01,10,10
PUCARANI,otras actividades de enfermeria, sueros,2014-09-01,14,14
PUERTO ACOSTA,otras actividades de enfermeria, sueros,2014-09-01,8,8
PUERTO CARABUCO,otras actividades de enfermeria, sueros,2014-09-01,11,11
PUERTO GONZALO MORENO,otras actividades de enfermeria, sueros,2014-09-01,53,53
PUERTO PEREZ,otras actividades de enfermeria, sueros,2014-09-01,1,1
PUERTO QUIJARRO,otras actividades de enfermeria, sueros,2014-09-01,109,109
PUERTO RICO,otras actividades de enfermeria, sueros,2014-09-01,64,64
PUERTO SILES,otras actividades de enfermeria, sueros,2014-09-01,9,9
PUERTO SUAREZ,otras actividades de enfermeria, sueros,2014-09-01,689,689
PUERTO VILLARROEL,otras actividades de enfermeria, sueros,2014-09-01,1276,1276
PUNA,otras actividades de enfermeria, sueros,2014-09-01,30,30
PUNATA,otras actividades de enfermeria, sueros,2014-09-01,413,413
QUIABAYA,otras actividades de enfermeria, sueros,2014-09-01,19,19
QUILLACOLLO,otras actividades de enfermeria, sueros,2014-09-01,816,816
QUIME,otras actividades de enfermeria, sueros,2014-09-01,22,22
QUIRUSILLAS,otras actividades de enfermeria, sueros,2014-09-01,6,6
