municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,16,16
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,36,36
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,16,16
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,20,20
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,16,16
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,102,102
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,42,42
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,12,12
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,76,76
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,58,58
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1925,1925
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,13,13
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,67,67
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,56,56
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,69,69
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,13,13
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,113,113
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,55,55
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,28,28
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,510,510
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,13,13
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,21,21
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,31,31
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,28,28
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,23,23
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,47,47
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,16,16
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,15,15
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,41,41
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,401,401
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,20,20
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,41,41
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,15,15
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,103,103
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,28,28
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,63,63
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,128,128
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,35,35
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,25,25
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,112,112
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,35,35
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,271,271
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,33,33
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,33,33
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,19,19
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,13,13
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,58,58
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,16,16
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,20,20
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,43,43
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,35,35
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,24,24
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,52,52
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,13,13
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2402,2402
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,18,18
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,41,41
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,26,26
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,381,381
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,14,14
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,23,23
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,21,21
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,12,12
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,172,172
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,11,11
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,21,21
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,101,101
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,76,76
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,17,17
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,21,21
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,138,138
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,29,29
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,68,68
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,38,38
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,17,17
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,54,54
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,6,6
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,28,28
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,2,2
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,10,10
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,73,73
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,19,19
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,35,35
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,7,7
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,45,45
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,9,9
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,132,132
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,4,4
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,5,5
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,31,31
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,3,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,1,1
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-07-01,8,8
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-08-01,8,8
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-08-01,57,57
