municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,22,22
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,13,13
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,34,34
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,26,26
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,41,41
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,20,20
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,12,12
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,72,72
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,67,67
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,31,31
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,35,35
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,12,12
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,13,13
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,35,35
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,9,9
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,82,82
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,30,30
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,25,25
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,98,98
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,14,14
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,47,47
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,36,36
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,14,14
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,40,40
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,28,28
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,37,37
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,122,122
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1275,1275
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,65,65
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,27,27
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,43,43
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,38,38
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,33,33
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,30,30
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,17,17
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,24,24
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,12,12
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,40,40
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,82,82
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,39,39
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1475,1475
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,14,14
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,9,9
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,83,83
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,20,20
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,41,41
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,32,32
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,21,21
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,15,15
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,85,85
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,117,117
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,14,14
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,44,44
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,17,17
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,19,19
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,71,71
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,113,113
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1715,1715
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,72,72
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,29,29
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,17,17
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,19,19
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,17,17
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,40,40
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,33,33
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,18,18
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,58,58
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,205,205
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,34,34
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,34,34
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,26,26
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,6,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,668,668
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,22,22
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,9,9
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,48,48
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,25,25
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,47,47
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,33,33
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,21,21
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,18,18
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,31,31
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,43,43
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,529,529
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,9,9
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,29,29
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,12,12
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,7,7
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,22,22
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,19,19
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,39,39
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,98,98
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,55,55
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,60,60
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,238,238
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,10,10
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,26,26
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,201,201
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,27,27
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,26,26
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,224,224
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,33,33
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,15,15
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,14,14
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,16,16
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,18,18
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,5,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,13,13
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,86,86
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,25,25
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,36,36
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,48,48
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,99,99
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,8,8
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,37,37
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,31,31
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,94,94
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,11,11
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,24,24
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,75,75
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,23,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,19,19
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,6,6
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,40,40
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,29,29
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-08-01,4,4
