municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,32,32
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,17,17
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,2,2
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,6,6
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,28,28
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,32,32
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,2136,2136
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,19,19
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,25,25
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,6,6
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,2,2
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,49,49
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,16,16
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,10,10
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,27,27
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,478,478
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,3,3
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,2,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,16,16
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,38,38
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,50,50
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,3,3
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,284,284
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,38,38
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,4,4
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,12,12
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,21,21
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,97,97
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,72,72
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,7,7
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,8,8
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,19,19
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,13,13
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,10,10
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,8,8
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,121,121
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,53,53
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,10,10
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,54,54
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,19,19
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,7,7
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,36,36
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,27,27
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,20,20
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,52,52
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,5,5
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,48,48
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,1,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,6,6
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,18,18
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,73,73
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,13,13
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,43,43
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,84,84
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,14,14
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,3,3
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,145,145
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,9,9
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,113,113
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,20,20
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,23,23
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,14,14
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,7,7
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,3,3
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-07-01,7,7
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,52,52
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,21,21
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,56,56
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,8,8
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,22,22
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,37,37
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,12,12
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,28,28
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,19,19
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,12,12
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,57,57
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,47,47
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,22,22
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,14,14
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,8,8
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,42,42
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,105,105
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,20,20
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,22,22
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,93,93
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,29,29
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,39,39
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,11,11
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,35,35
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,20,20
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,19,19
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,23,23
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,23,23
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,74,74
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1105,1105
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,65,65
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,11,11
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,17,17
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,40,40
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,29,29
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,30,30
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,12,12
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,13,13
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,24,24
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,36,36
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,47,47
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,26,26
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,3,3
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,28,28
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,13,13
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1067,1067
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,8,8
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,19,19
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,30,30
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,24,24
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,17,17
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,19,19
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,16,16
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,56,56
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,24,24
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,8,8
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,44,44
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,3,3
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,17,17
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,60,60
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,16,16
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,46,46
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,36,36
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,905,905
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,9,9
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,12,12
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,3,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,49,49
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,5,5
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,7,7
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,15,15
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,12,12
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,15,15
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,10,10
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,33,33
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,37,37
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,11,11
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,42,42
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,176,176
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,1,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,38,38
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,6,6
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,36,36
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,25,25
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,4,4
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,431,431
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,23,23
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,23,23
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,18,18
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,16,16
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,26,26
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-08-01,2,2
