municipality,group,variable,month,Repetidas,TOTAL
MACHARETI,consultas prenatales,repetidas,2007-08-01,56,56
MAGDALENA,consultas prenatales,repetidas,2007-08-01,57,57
MAIRANA,consultas prenatales,repetidas,2007-08-01,75,75
MALLA,consultas prenatales,repetidas,2007-08-01,13,13
MAPIRI,consultas prenatales,repetidas,2007-08-01,136,136
MECAPACA,consultas prenatales,repetidas,2007-08-01,44,44
MINEROS,consultas prenatales,repetidas,2007-08-01,118,118
MIZQUE,consultas prenatales,repetidas,2007-08-01,164,164
MOCOMOCO,consultas prenatales,repetidas,2007-08-01,30,30
MOJINETE,consultas prenatales,repetidas,2007-08-01,5,5
MOJOCOYA,consultas prenatales,repetidas,2007-08-01,41,41
MONTEAGUDO,consultas prenatales,repetidas,2007-08-01,239,239
MONTERO,consultas prenatales,repetidas,2007-08-01,680,680
MORO MORO,consultas prenatales,repetidas,2007-08-01,8,8
MOROCHATA,consultas prenatales,repetidas,2007-08-01,96,96
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-08-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2007-08-01,13,13
OCURI,consultas prenatales,repetidas,2007-08-01,122,122
OKINAWA,consultas prenatales,repetidas,2007-08-01,96,96
OMEREQUE,consultas prenatales,repetidas,2007-08-01,28,28
ORURO,consultas prenatales,repetidas,2007-08-01,2245,2245
PADCAYA,consultas prenatales,repetidas,2007-08-01,79,79
PADILLA,consultas prenatales,repetidas,2007-08-01,75,75
PAILON,consultas prenatales,repetidas,2007-08-01,78,78
PALCA,consultas prenatales,repetidas,2007-08-01,46,46
PALOS BLANCOS,consultas prenatales,repetidas,2007-08-01,66,66
PAMPA AULLAGAS,consultas prenatales,repetidas,2007-08-01,8,8
PAMPA GRANDE,consultas prenatales,repetidas,2007-08-01,47,47
PAPEL PAMPA,consultas prenatales,repetidas,2007-08-01,5,5
PASORAPA,consultas prenatales,repetidas,2007-08-01,18,18
PATACAMAYA,consultas prenatales,repetidas,2007-08-01,113,113
PAZÑA,consultas prenatales,repetidas,2007-08-01,40,40
PELECHUCO,consultas prenatales,repetidas,2007-08-01,4,4
POCOATA,consultas prenatales,repetidas,2007-08-01,93,93
POCONA,consultas prenatales,repetidas,2007-08-01,34,34
POJO (CBBA),consultas prenatales,repetidas,2007-08-01,63,63
POOPO,consultas prenatales,repetidas,2007-08-01,34,34
PORCO,consultas prenatales,repetidas,2007-08-01,93,93
POROMA,consultas prenatales,repetidas,2007-08-01,120,120
PORONGO,consultas prenatales,repetidas,2007-08-01,31,31
PORTACHUELO,consultas prenatales,repetidas,2007-08-01,228,228
PORVENIR,consultas prenatales,repetidas,2007-08-01,24,24
POSTRER VALLE,consultas prenatales,repetidas,2007-08-01,7,7
POTOSI,consultas prenatales,repetidas,2007-08-01,2320,2320
PRESTO,consultas prenatales,repetidas,2007-08-01,57,57
PUCARA,consultas prenatales,repetidas,2007-08-01,4,4
PUCARANI,consultas prenatales,repetidas,2007-08-01,103,103
PUERTO ACOSTA,consultas prenatales,repetidas,2007-08-01,53,53
PUERTO CARABUCO,consultas prenatales,repetidas,2007-08-01,31,31
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2007-08-01,23,23
PUERTO PEREZ,consultas prenatales,repetidas,2007-08-01,8,8
PUERTO QUIJARRO,consultas prenatales,repetidas,2007-08-01,61,61
PUERTO RICO,consultas prenatales,repetidas,2007-08-01,84,84
PUERTO SILES,consultas prenatales,repetidas,2007-08-01,2,2
PUERTO SUAREZ,consultas prenatales,repetidas,2007-08-01,82,82
PUERTO VILLARROEL,consultas prenatales,repetidas,2007-08-01,234,234
PUNA,consultas prenatales,repetidas,2007-08-01,188,188
PUNATA,consultas prenatales,repetidas,2007-08-01,209,209
QUIABAYA,consultas prenatales,repetidas,2007-08-01,6,6
QUILLACOLLO,consultas prenatales,repetidas,2007-08-01,580,580
QUIME,consultas prenatales,repetidas,2007-08-01,49,49
QUIRUSILLAS,consultas prenatales,repetidas,2007-08-01,6,6
RAVELO,consultas prenatales,repetidas,2007-08-01,107,107
REYES,consultas prenatales,repetidas,2007-08-01,45,45
RIBERALTA,consultas prenatales,repetidas,2007-08-01,826,826
ROBORE,consultas prenatales,repetidas,2007-08-01,100,100
RURRENABAQUE,consultas prenatales,repetidas,2007-08-01,102,102
SABAYA,consultas prenatales,repetidas,2007-08-01,15,15
SACABA,consultas prenatales,repetidas,2007-08-01,704,704
SACABAMBA,consultas prenatales,repetidas,2007-08-01,26,26
SACACA,consultas prenatales,repetidas,2007-08-01,107,107
SAIPINA,consultas prenatales,repetidas,2007-08-01,21,21
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2007-08-01,192,192
SAMAIPATA,consultas prenatales,repetidas,2007-08-01,37,37
SAN AGUSTIN,consultas prenatales,repetidas,2007-08-01,10,10
SAN ANDRES,consultas prenatales,repetidas,2007-08-01,43,43
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2007-08-01,17,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2007-08-01,11,11
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2007-08-01,26,26
SAN BENITO,consultas prenatales,repetidas,2007-08-01,38,38
SAN BORJA,consultas prenatales,repetidas,2007-08-01,205,205
SAN BUENA VENTURA,consultas prenatales,repetidas,2007-08-01,80,80
SAN CARLOS,consultas prenatales,repetidas,2007-08-01,148,148
SAN IGNACIO,consultas prenatales,repetidas,2007-08-01,116,116
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2007-08-01,435,435
SAN JAVIER(BNI),consultas prenatales,repetidas,2007-08-01,18,18
SAN JAVIER(STC),consultas prenatales,repetidas,2007-08-01,139,139
SAN JOAQUIN,consultas prenatales,repetidas,2007-08-01,18,18
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2007-08-01,64,64
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2007-08-01,81,81
SAN JULIAN,consultas prenatales,repetidas,2007-08-01,219,219
SAN LORENZO(PND),consultas prenatales,repetidas,2007-08-01,26,26
SAN LORENZO(TJA),consultas prenatales,repetidas,2007-08-01,70,70
SAN LUCAS,consultas prenatales,repetidas,2007-08-01,425,425
SAN MATIAS,consultas prenatales,repetidas,2007-08-01,52,52
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2007-08-01,70,70
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2007-08-01,18,18
SAN PEDRO,consultas prenatales,repetidas,2007-08-01,84,84
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2007-08-01,151,151
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2007-08-01,10,10
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2007-08-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2007-08-01,11,11
SAN PEDRO(PND),consultas prenatales,repetidas,2007-08-01,5,5
SAN RAFAEL,consultas prenatales,repetidas,2007-08-01,38,38
SAN RAMON,consultas prenatales,repetidas,2007-08-01,19,19
SAN RAMON,consultas prenatales,repetidas,2007-08-01,42,42
SANTA ANA,consultas prenatales,repetidas,2007-08-01,152,152
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2007-08-01,7105,7105
SANTA ROSA,consultas prenatales,repetidas,2007-08-01,27,27
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2007-08-01,114,114
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2007-08-01,6,6
SANTIAGO DE HUARI,consultas prenatales,repetidas,2007-08-01,27,27
SANTIVAÑES,consultas prenatales,repetidas,2007-08-01,15,15
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2007-08-01,9,9
SAPAHAQUI,consultas prenatales,repetidas,2007-08-01,12,12
SENA,consultas prenatales,repetidas,2007-08-01,15,15
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2007-08-01,71,71
SICAYA,consultas prenatales,repetidas,2007-08-01,11,11
SIPE SIPE,consultas prenatales,repetidas,2007-08-01,279,279
SOPACHUY,consultas prenatales,repetidas,2007-08-01,69,69
SORACACHI,consultas prenatales,repetidas,2007-08-01,30,30
SORATA,consultas prenatales,repetidas,2007-08-01,84,84
SUCRE,consultas prenatales,repetidas,2007-08-01,2260,2260
TACACHI,consultas prenatales,repetidas,2007-08-01,7,7
TACACOMA,consultas prenatales,repetidas,2007-08-01,29,29
TACOBAMBA,consultas prenatales,repetidas,2007-08-01,27,27
TACOPAYA,consultas prenatales,repetidas,2007-08-01,62,62
TAHUA,consultas prenatales,repetidas,2007-08-01,2,2
TAPACARI,consultas prenatales,repetidas,2007-08-01,125,125
TARABUCO,consultas prenatales,repetidas,2007-08-01,173,173
TARACO,consultas prenatales,repetidas,2007-08-01,10,10
TARATA,consultas prenatales,repetidas,2007-08-01,42,42
TARIJA,consultas prenatales,repetidas,2007-08-01,1086,1086
TARVITA,consultas prenatales,repetidas,2007-08-01,123,123
TEOPONTE,consultas prenatales,repetidas,2007-08-01,44,44
TIAWANACU,consultas prenatales,repetidas,2007-08-01,38,38
TINGUIPAYA,consultas prenatales,repetidas,2007-08-01,86,86
TIPUANI,consultas prenatales,repetidas,2007-08-01,104,104
TIQUIPAYA,consultas prenatales,repetidas,2007-08-01,342,342
TIRAQUE (CBBA),consultas prenatales,repetidas,2007-08-01,254,254
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2007-08-01,2,2
TOCO,consultas prenatales,repetidas,2007-08-01,15,15
TODOS SANTOS,consultas prenatales,repetidas,2007-08-01,1,1
TOLATA,consultas prenatales,repetidas,2007-08-01,19,19
TOLEDO,consultas prenatales,repetidas,2007-08-01,26,26
TOMAVE,consultas prenatales,repetidas,2007-08-01,28,28
TOMINA,consultas prenatales,repetidas,2007-08-01,58,58
TORO TORO,consultas prenatales,repetidas,2007-08-01,49,49
TOTORA(CBBA),consultas prenatales,repetidas,2007-08-01,74,74
TOTORA(ORR),consultas prenatales,repetidas,2007-08-01,19,19
TRIGAL,consultas prenatales,repetidas,2007-08-01,6,6
TRINIDAD,consultas prenatales,repetidas,2007-08-01,733,733
TUPIZA,consultas prenatales,repetidas,2007-08-01,281,281
TURCO,consultas prenatales,repetidas,2007-08-01,19,19
UMALA,consultas prenatales,repetidas,2007-08-01,5,5
UNCIA,consultas prenatales,repetidas,2007-08-01,270,270
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2007-08-01,71,71
URUBICHA,consultas prenatales,repetidas,2007-08-01,19,19
UYUNI,consultas prenatales,repetidas,2007-08-01,203,203
VACAS,consultas prenatales,repetidas,2007-08-01,50,50
VALLEGRANDE,consultas prenatales,repetidas,2007-08-01,80,80
VIACHA,consultas prenatales,repetidas,2007-08-01,240,240
VILA VILA,consultas prenatales,repetidas,2007-08-01,25,25
VILLA MONTES,consultas prenatales,repetidas,2007-08-01,195,195
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2007-08-01,5,5
VILLA RIVERO,consultas prenatales,repetidas,2007-08-01,12,12
VILLA SERRANO,consultas prenatales,repetidas,2007-08-01,75,75
VILLA TUNARI,consultas prenatales,repetidas,2007-08-01,390,390
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2007-08-01,47,47
VILLAZON,consultas prenatales,repetidas,2007-08-01,298,298
VINTO,consultas prenatales,repetidas,2007-08-01,229,229
VITICHI,consultas prenatales,repetidas,2007-08-01,45,45
WALDO BALLIVIAN,consultas prenatales,repetidas,2007-08-01,14,14
WARNES,consultas prenatales,repetidas,2007-08-01,435,435
YACO,consultas prenatales,repetidas,2007-08-01,24,24
YACUIBA,consultas prenatales,repetidas,2007-08-01,543,543
YAMPARAEZ,consultas prenatales,repetidas,2007-08-01,57,57
YANACACHI,consultas prenatales,repetidas,2007-08-01,20,20
YAPACANI,consultas prenatales,repetidas,2007-08-01,239,239
YOCALLA,consultas prenatales,repetidas,2007-08-01,25,25
YOTALA,consultas prenatales,repetidas,2007-08-01,42,42
YUNCHARA,consultas prenatales,repetidas,2007-08-01,25,25
ZUDAÑEZ,consultas prenatales,repetidas,2007-08-01,53,53
ACACIO,consultas prenatales,repetidas,2007-09-01,37,37
ACHACACHI,consultas prenatales,repetidas,2007-09-01,232,232
ACHOCALLA,consultas prenatales,repetidas,2007-09-01,33,33
AIQUILE,consultas prenatales,repetidas,2007-09-01,180,180
ALALAY,consultas prenatales,repetidas,2007-09-01,8,8
ALCALA,consultas prenatales,repetidas,2007-09-01,17,17
ANCORAIMES,consultas prenatales,repetidas,2007-09-01,42,42
ANDAMARCA,consultas prenatales,repetidas,2007-09-01,17,17
ANTEQUERA,consultas prenatales,repetidas,2007-09-01,20,20
ANZALDO,consultas prenatales,repetidas,2007-09-01,16,16
APOLO,consultas prenatales,repetidas,2007-09-01,90,90
ARAMPAMPA,consultas prenatales,repetidas,2007-09-01,27,27
ARANI,consultas prenatales,repetidas,2007-09-01,19,19
ARBIETO,consultas prenatales,repetidas,2007-09-01,15,15
ARQUE,consultas prenatales,repetidas,2007-09-01,22,22
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2007-09-01,152,152
ATOCHA,consultas prenatales,repetidas,2007-09-01,83,83
AUCAPATA,consultas prenatales,repetidas,2007-09-01,10,10
AYATA,consultas prenatales,repetidas,2007-09-01,13,13
AYO AYO,consultas prenatales,repetidas,2007-09-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2007-09-01,126,126
AZURDUY,consultas prenatales,repetidas,2007-09-01,91,91
BATALLAS,consultas prenatales,repetidas,2007-09-01,39,39
BAURES,consultas prenatales,repetidas,2007-09-01,18,18
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2007-09-01,1,1
BELEN DE URMIRI,consultas prenatales,repetidas,2007-09-01,2,2
BELLA FLOR,consultas prenatales,repetidas,2007-09-01,6,6
BERMEJO,consultas prenatales,repetidas,2007-09-01,259,259
BETANZOS,consultas prenatales,repetidas,2007-09-01,169,169
BOLIVAR,consultas prenatales,repetidas,2007-09-01,32,32
BOLPEBRA,consultas prenatales,repetidas,2007-09-01,5,5
BOYUIBE,consultas prenatales,repetidas,2007-09-01,16,16
BUENA VISTA,consultas prenatales,repetidas,2007-09-01,57,57
CABEZAS,consultas prenatales,repetidas,2007-09-01,103,103
CAIROMA,consultas prenatales,repetidas,2007-09-01,55,55
"CAIZA ""D""",consultas prenatales,repetidas,2007-09-01,47,47
CAJUATA,consultas prenatales,repetidas,2007-09-01,46,46
CALACOTO,consultas prenatales,repetidas,2007-09-01,9,9
CALAMARCA,consultas prenatales,repetidas,2007-09-01,45,45
CAMARGO,consultas prenatales,repetidas,2007-09-01,114,114
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2007-09-01,26,26
CAMIRI,consultas prenatales,repetidas,2007-09-01,194,194
CAPINOTA,consultas prenatales,repetidas,2007-09-01,93,93
CAQUIAVIRI,consultas prenatales,repetidas,2007-09-01,22,22
CARACOLLO,consultas prenatales,repetidas,2007-09-01,101,101
CARANAVI,consultas prenatales,repetidas,2007-09-01,328,328
CARANGAS,consultas prenatales,repetidas,2007-09-01,2,2
CARAPARI,consultas prenatales,repetidas,2007-09-01,85,85
CARIPUYO,consultas prenatales,repetidas,2007-09-01,28,28
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2007-09-01,17,17
CATACORA,consultas prenatales,repetidas,2007-09-01,2,2
CHALLAPATA,consultas prenatales,repetidas,2007-09-01,191,191
CHAQUI,consultas prenatales,repetidas,2007-09-01,30,30
CHARAGUA,consultas prenatales,repetidas,2007-09-01,154,154
CHARAÑA,consultas prenatales,repetidas,2007-09-01,3,3
CHAYANTA,consultas prenatales,repetidas,2007-09-01,55,55
CHIMORE,consultas prenatales,repetidas,2007-09-01,75,75
CHIPAYA,consultas prenatales,repetidas,2007-09-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2007-09-01,133,133
CHUMA,consultas prenatales,repetidas,2007-09-01,26,26
CLIZA,consultas prenatales,repetidas,2007-09-01,123,123
COBIJA,consultas prenatales,repetidas,2007-09-01,403,403
COCHABAMBA,consultas prenatales,repetidas,2007-09-01,5452,5452
COIPASA,consultas prenatales,repetidas,2007-09-01,4,4
COLCAPIRHUA,consultas prenatales,repetidas,2007-09-01,420,420
"COLCHA ""K""",consultas prenatales,repetidas,2007-09-01,37,37
COLLANA,consultas prenatales,repetidas,2007-09-01,4,4
COLOMI,consultas prenatales,repetidas,2007-09-01,112,112
COLPA BELGICA,consultas prenatales,repetidas,2007-09-01,36,36
COLQUECHACA,consultas prenatales,repetidas,2007-09-01,178,178
COLQUENCHA,consultas prenatales,repetidas,2007-09-01,25,25
COLQUIRI,consultas prenatales,repetidas,2007-09-01,103,103
COMANCHE,consultas prenatales,repetidas,2007-09-01,10,10
COMARAPA,consultas prenatales,repetidas,2007-09-01,153,153
COMBAYA,consultas prenatales,repetidas,2007-09-01,9,9
CONCEPCION,consultas prenatales,repetidas,2007-09-01,100,100
COPACABANA,consultas prenatales,repetidas,2007-09-01,34,34
CORIPATA,consultas prenatales,repetidas,2007-09-01,95,95
CORO CORO,consultas prenatales,repetidas,2007-09-01,31,31
COROICO,consultas prenatales,repetidas,2007-09-01,107,107
CORQUE,consultas prenatales,repetidas,2007-09-01,12,12
COTAGAITA,consultas prenatales,repetidas,2007-09-01,135,135
COTOCA,consultas prenatales,repetidas,2007-09-01,279,279
CUATRO CAÑADAS,consultas prenatales,repetidas,2007-09-01,92,92
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2007-09-01,7,7
CUEVO,consultas prenatales,repetidas,2007-09-01,20,20
CULPINA,consultas prenatales,repetidas,2007-09-01,104,104
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2007-09-01,46,46
CURVA,consultas prenatales,repetidas,2007-09-01,4,4
DESAGUADERO,consultas prenatales,repetidas,2007-09-01,27,27
EL ALTO,consultas prenatales,repetidas,2007-09-01,4958,4958
EL CHORO,consultas prenatales,repetidas,2007-09-01,29,29
EL PUENTE(STC),consultas prenatales,repetidas,2007-09-01,61,61
EL PUENTE(TJA),consultas prenatales,repetidas,2007-09-01,44,44
EL TORNO,consultas prenatales,repetidas,2007-09-01,308,308
EL VILLAR,consultas prenatales,repetidas,2007-09-01,24,24
ENTRE RIOS,consultas prenatales,repetidas,2007-09-01,103,103
ENTRE RIOS,consultas prenatales,repetidas,2007-09-01,111,111
EUCALIPTUS,consultas prenatales,repetidas,2007-09-01,29,29
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2007-09-01,5,5
EXALTACION,consultas prenatales,repetidas,2007-09-01,11,11
FERNANDEZ ALONSO,consultas prenatales,repetidas,2007-09-01,66,66
FILADELFIA,consultas prenatales,repetidas,2007-09-01,20,20
GENERAL SAAVEDRA,consultas prenatales,repetidas,2007-09-01,72,72
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2007-09-01,31,31
GUANAY,consultas prenatales,repetidas,2007-09-01,79,79
GUAQUI,consultas prenatales,repetidas,2007-09-01,24,24
GUAYARAMERIN,consultas prenatales,repetidas,2007-09-01,292,292
GUTIERREZ,consultas prenatales,repetidas,2007-09-01,27,27
HUACARETA,consultas prenatales,repetidas,2007-09-01,67,67
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2007-09-01,22,22
HUACHACALLA,consultas prenatales,repetidas,2007-09-01,4,4
HUANUNI,consultas prenatales,repetidas,2007-09-01,159,159
HUARACAJE,consultas prenatales,repetidas,2007-09-01,19,19
HUAYLLAMARCA,consultas prenatales,repetidas,2007-09-01,7,7
ICHOCA,consultas prenatales,repetidas,2007-09-01,10,10
ICLA,consultas prenatales,repetidas,2007-09-01,68,68
INCAHUASI,consultas prenatales,repetidas,2007-09-01,158,158
INQUISIVI,consultas prenatales,repetidas,2007-09-01,41,41
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2007-09-01,63,63
IXIAMAS,consultas prenatales,repetidas,2007-09-01,47,47
JESUS DE MACHACA,consultas prenatales,repetidas,2007-09-01,64,64
LA ASUNTA,consultas prenatales,repetidas,2007-09-01,211,211
LA GUARDIA,consultas prenatales,repetidas,2007-09-01,478,478
LA PAZ,consultas prenatales,repetidas,2007-09-01,7160,7160
LAGUNILLAS,consultas prenatales,repetidas,2007-09-01,23,23
LAJA,consultas prenatales,repetidas,2007-09-01,63,63
LAS CARRERAS,consultas prenatales,repetidas,2007-09-01,20,20
LICOMA PAMPA,consultas prenatales,repetidas,2007-09-01,11,11
LLALLAGUA,consultas prenatales,repetidas,2007-09-01,293,293
LLICA,consultas prenatales,repetidas,2007-09-01,30,30
LORETO,consultas prenatales,repetidas,2007-09-01,5,5
LURIBAY,consultas prenatales,repetidas,2007-09-01,37,37
MACHACAMARCA,consultas prenatales,repetidas,2007-09-01,9,9
MACHARETI,consultas prenatales,repetidas,2007-09-01,60,60
MAGDALENA,consultas prenatales,repetidas,2007-09-01,55,55
MAIRANA,consultas prenatales,repetidas,2007-09-01,67,67
MALLA,consultas prenatales,repetidas,2007-09-01,15,15
MAPIRI,consultas prenatales,repetidas,2007-09-01,150,150
MECAPACA,consultas prenatales,repetidas,2007-09-01,34,34
MINEROS,consultas prenatales,repetidas,2007-09-01,106,106
MIZQUE,consultas prenatales,repetidas,2007-09-01,141,141
MOCOMOCO,consultas prenatales,repetidas,2007-09-01,48,48
MOJINETE,consultas prenatales,repetidas,2007-09-01,9,9
MONTEAGUDO,consultas prenatales,repetidas,2007-09-01,264,264
MONTERO,consultas prenatales,repetidas,2007-09-01,569,569
MORO MORO,consultas prenatales,repetidas,2007-09-01,10,10
MOROCHATA,consultas prenatales,repetidas,2007-09-01,88,88
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-09-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2007-09-01,7,7
OCURI,consultas prenatales,repetidas,2007-09-01,113,113
OKINAWA,consultas prenatales,repetidas,2007-09-01,96,96
