,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,4,0,0,4,4,8
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,6,0,2,6,8,14
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,57,44,3,0,60,44,104
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,1,1,1,2
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,1,4,1,10,2,12
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,6,3,1,7,7,14
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,10,10,5,11,15,26
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,3,1,1,3,4,7
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,4,1,6,3,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,1,4,2,4,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,3,0,0,2,3,5
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,0,0,2,2,4
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,2,10,12,16,14,30
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,5,1,3,5,8,13
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,5,19,23,25,28,53
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,18,2,4,6,22,28
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,2,2,2,6,4,10
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,33,25,1,2,34,27,61
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,2,1,3,1,4
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,3,2,2,2,5,4,9
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,4,0,3,6,7,13
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,3,2,1,3,4,5,9
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,5,7,2,2,7,9,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,11,7,9,6,20,13,33
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,5,2,0,0,5,2,7
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,1,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,4,4,4,4,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,1,0,0,4,1,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,300,283,18,28,318,311,629
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,0,0,0,2,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,7,9,3,3,10,12,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,2,0,0,1,2,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,2,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,0,2,0,6,0,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,1,1,1,2,2,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,2,0,0,6,2,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,3,4,1,0,4,4,8
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,3,2,0,4,3,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,19,25,6,3,25,28,53
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,3,4,3,5,6,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,2,6,1,10,3,13
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,80,96,2,1,82,97,179
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,1,0,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,1,0,0,2,1,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,3,2,0,2,3,5
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,1,0,1,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,11,10,0,2,11,12,23
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,6,3,6,7,12,10,22
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,1,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,3,0,4,0,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,39,39,6,9,45,48,93
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,3,3,2,7,5,12
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,5,3,0,0,5,3,8
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,5,4,0,0,5,4,9
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,3,2,2,3,5,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,2,2,4,4,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,9,6,3,0,12,6,18
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,7,4,5,8,12,20
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,0,1,1,3,1,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,2,3,1,3,3,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,5,1,1,2,6,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,3,6,3,1,6,7,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,3,3,1,1,4,4,8
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,0,1,0,1,1
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,1,0,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,32,28,17,23,49,51,100
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,18,11,4,0,22,11,33
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,3,2,1,2,4,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,9,7,0,2,9,9,18
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,1,5,1,5,6
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,0,1,1,1,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,1,0,0,2,1,3
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,1,0,0,1,1,2
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,12,10,2,0,14,10,24
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,8,8,7,3,15,11,26
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,1,0,2,1,3,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,7,4,3,8,10,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,13,19,5,4,18,23,41
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,2,2,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,5,3,1,3,6,6,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,0,3,2,3,2,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,15,15,9,3,24,18,42
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,1,1,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,22,19,1,0,23,19,42
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,19,15,12,11,31,26,57
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,1,5,2,5,3,8
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,46,52,6,3,52,55,107
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,17,19,10,7,27,26,53
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,3,0,0,1,3,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,16,21,24,16,40,37,77
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,4,1,0,0,4,1,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,0,2,3,7,3,9,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,1,0,1,1,2,1,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-07-01,2,2,1,1,3,3,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,3,0,1,3,4,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,8,6,2,12,10,22
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,13,11,1,0,14,11,25
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,5,7,6,13,11,24
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,0,1,0,2,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,0,1,0,4,0,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,4,2,0,5,4,9
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,2,0,0,4,2,6
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,0,0,1,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,1,1,1,3,2,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,0,1,3,1,3,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,7,4,2,2,9,6,15
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,0,3,1,5,1,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,1,2,2,4,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,13,14,2,5,15,19,34
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,9,7,2,0,11,7,18
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,19,15,3,1,22,16,38
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,3,0,0,4,3,7
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,5,0,0,2,5,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,2,1,1,1,3,4
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,11,13,10,14,21,35
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,2,5,3,11,5,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,0,0,0,2,0,2
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,5,2,1,5,6,11
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,1,0,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,26,15,0,2,26,17,43
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,9,10,7,3,16,13,29
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,0,2,1,4,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,5,4,0,6,5,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,2,0,3,1,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,2,5,3,8,5,13
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,0,0,1,1,2
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,2,2,4,4,6,10
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,4,0,0,2,4,6
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,0,1,0,3,0,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,0,0,1,2,3
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,5,3,3,4,8,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,0,3,0,5,0,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,9,10,0,0,9,10,19
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,4,1,2,5,6,11
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,2,0,0,2,2,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,4,1,4,7,8,15
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,13,17,2,5,15,22,37
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,1,1,2,3,5
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,4,1,1,1,5,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,3,1,3,4
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,18,18,1,7,19,25,44
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,3,0,1,0,4,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,9,4,1,7,10,17
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,0,0,1,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,3,2,3,6,6,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,10,7,1,2,11,9,20
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,3,1,2,2,5,7
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,4,1,2,7,6,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,6,2,2,8,8,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,8,5,1,2,9,7,16
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,47,25,1,0,48,25,73
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,10,4,4,6,14,10,24
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,180,155,3,5,183,160,343
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,0,0,1,1,2
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,2,0,0,4,2,6
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,3,1,3,2,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,7,3,0,7,7,14
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,0,1,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,16,11,13,4,29,15,44
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,6,10,0,0,6,10,16
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,4,5,8,7,12,19
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,2,0,0,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,16,9,2,3,18,12,30
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,8,4,2,4,10,8,18
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,5,5,6,5,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,6,0,0,4,6,10
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,0,0,1,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,3,0,1,4,4,8
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,1,1,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,7,9,4,1,11,10,21
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,45,40,7,6,52,46,98
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,12,12,4,6,16,18,34
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,3,4,4,6,10
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,4,1,1,3,5,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,3,3,3,6,6,12
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,2,0,0,3,2,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,198,218,87,83,285,301,586
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,0,2,1,3,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,2,2,3,4,7
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,2,8,2,8,4,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,49,34,1,0,50,34,84
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,0,1,1,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,9,7,2,0,11,7,18
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,11,16,2,1,13,17,30
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,0,0,2,1,2,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,1,0,0,4,1,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,5,2,5,5,10,7,17
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,4,3,6,5,10,15
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,8,6,0,0,8,6,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,3,2,1,3,4,7
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,1,1,1,2,3
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,2,0,3,0,5,0,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,17,16,5,10,22,26,48
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,4,4,2,1,6,5,11
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,7,6,1,1,8,7,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,3,1,1,0,4,1,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,5,3,0,1,5,4,9
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,0,0,1,2,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,5,4,0,1,5,5,10
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,0,0,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,1,3,2,4,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,1,1,2,2,3,5
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-08-01,1,2,3,0,4,2,6
