,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,5,2,4,4,9,6,15
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,3,0,0,1,3,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,1,0,2,0,3,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,4,7,0,0,4,7,11
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,3,0,0,1,3,1,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,80,73,27,35,107,108,215
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,24,30,2,5,26,35,61
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,1,5,2,6,3,9
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,1,6,1,6,2,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,10,6,2,4,12,10,22
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,0,2,1,2,1,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,11,18,1,3,12,21,33
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,1,1,3,2,4,6
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,6,5,4,2,10,7,17
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,22,12,6,10,28,22,50
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,7,8,5,6,12,14,26
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,31,26,5,4,36,30,66
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,1,1,2,1,3,4
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,3,11,1,2,4,13,17
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,12,20,7,9,19,29,48
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,4,5,3,6,7,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,23,28,0,0,23,28,51
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,15,11,7,8,22,19,41
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,2,1,2,4,4,5,9
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,90,91,7,14,97,105,202
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,4,0,0,0,4,0,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,42,28,11,12,53,40,93
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,2,2,1,0,3,2,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,15,17,29,19,44,36,80
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,10,7,0,1,10,8,18
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,0,5,4,6,4,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,0,2,4,4,4,6,10
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-07-01,1,5,3,0,4,5,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,3,0,2,2,5,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,17,16,11,13,28,29,57
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,15,22,0,0,15,22,37
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,7,14,10,18,17,35
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,5,1,5,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,0,4,1,4,1,5
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,0,4,2,8,2,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,1,0,3,2,5
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,0,0,2,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,2,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,1,2,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,16,5,2,16,18,34
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,2,0,4,1,5
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,0,0,1,2,3
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,6,3,6,12,12,24
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,8,1,4,7,12,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,28,40,7,5,35,45,80
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,12,13,2,3,14,16,30
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,0,0,2,2,4
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,2,3,4,5,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,5,1,1,4,6,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,6,10,7,14,13,27
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,4,3,7,6,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,7,0,1,8,8,16
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,3,2,3,3,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,0,2,0,2,0,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,3,5,4,5,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,32,20,1,0,33,20,53
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,14,10,4,11,18,21,39
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,1,3,3,4,7
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,2,1,2,2,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,0,2,3,5,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,13,6,1,0,14,6,20
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,14,24,15,31,29,60
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,2,1,0,5,2,7
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,5,5,7,7,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,15,25,0,0,15,25,40
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,0,1,0,2,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,4,0,0,5,4,9
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,12,1,2,4,14,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,0,0,0,3,0,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,21,32,2,3,23,35,58
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,22,13,2,2,24,15,39
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,2,0,0,3,2,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,7,8,5,17,12,29
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,30,23,4,2,34,25,59
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,4,13,13,17,17,34
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,1,6,4,9,13
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,3,2,1,2,4,6
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,1,1,3,2,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,12,15,1,6,13,21,34
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,7,2,2,2,9,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,11,26,25,37,36,73
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,7,6,3,13,10,23
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,18,15,8,5,26,20,46
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,4,0,1,2,5,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,12,13,4,6,16,19,35
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,3,5,6,8,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,2,7,1,10,3,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,5,3,2,8,7,15
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,16,6,5,6,21,12,33
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,65,40,7,8,72,48,120
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,4,7,12,16,16,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,463,453,12,5,475,458,933
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,1,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,29,19,0,0,29,19,48
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,10,4,1,15,11,26
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,2,1,4,2,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,9,1,5,9,14,23
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,5,0,3,5,8,13
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,18,6,17,13,35,19,54
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,2,1,1,4,3,7
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,3,13,5,24,8,32
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,26,25,0,1,26,26,52
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,8,1,1,12,9,21
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,0,1,6,5,6,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,15,0,0,9,15,24
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,1,1,0,6,1,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,3,4,4,10,7,17
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,10,3,0,0,10,3,13
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,12,11,3,3,15,14,29
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,60,60,12,9,72,69,141
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,23,27,6,2,29,29,58
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,0,5,7,5,7,12
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,0,2,5,4,5,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,6,6,17,8,23,31
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,1,0,2,2,4
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,1,1,2,3,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,5,1,1,5,6,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,315,327,130,143,445,470,915
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,3,1,0,2,3,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,6,1,4,8,10,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,1,7,11,8,12,20
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,52,52,2,4,54,56,110
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,1,0,0,3,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,12,8,0,0,12,8,20
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,38,43,0,6,38,49,87
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,3,3,5,4,9
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,0,0,0,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,5,14,10,18,15,33
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,3,16,13,18,16,34
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,8,2,3,13,11,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,1,6,3,8,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,1,7,7,11,8,19
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,27,38,22,26,49,64,113
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,14,8,1,5,15,13,28
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,10,1,2,9,12,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,0,3,2,5,2,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,13,3,5,6,18,9,27
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,4,0,0,2,4,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,2,2,3,4,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,0,2,1,4,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,3,0,0,2,3,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,0,0,0,2,0,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,4,3,0,6,4,10
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,4,1,10,7,14,21
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,0,2,5,4,5,9
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,2,11,8,17,10,27
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,6,4,6,12,12,24
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,2,1,4,2,6
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,8,1,0,12,8,20
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,30,25,11,7,41,32,73
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,92,94,23,19,115,113,228
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,252,243,25,37,277,280,557
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,1,5,4,6,5,11
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,11,4,1,2,12,6,18
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,29,29,20,18,49,47,96
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,7,2,3,5,10,15
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,5,1,1,3,6,9
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,3,1,6,4,10
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,0,17,10,17,10,27
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,7,0,0,8,7,15
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,1,2,2,2,3,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,7,4,2,9,9,18
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,4,0,2,6,6,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,18,16,12,8,30,24,54
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,6,18,10,23,16,39
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,4,4,5,6,9,15
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,7,0,0,6,7,13
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,17,13,2,2,19,15,34
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,127,111,31,40,158,151,309
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,2,1,3,1,5,6
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,4,6,10,10,14,24
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,4,2,5,2,7
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,5,4,4,8,9,17
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,9,10,8,14,17,31
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,8,11,10,13,23
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,154,151,27,17,181,168,349
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,4,4,1,8,5,13
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,1,10,5,11,6,17
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,20,14,40,28,60,42,102
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,1,7,9,16,10,26
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,17,8,6,15,23,38
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,0,1,1,3,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,9,2,1,2,10,4,14
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,2,3,1,4,3,7
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,1,0,1,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,18,17,5,3,23,20,43
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,1,1,3,6,4,10
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,5,3,0,2,5,5,10
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,2,14,7,16,9,25
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,2,7,5,14,7,21
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,0,0,3,3,6
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,1,3,1,5,2,7
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,0,0,1,0,1
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,8,6,9,5,17,11,28
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,3,3,14,7,17,10,27
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,7,18,1,1,8,19,27
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,1,0,2,0,3,0,3
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,83,75,0,0,83,75,158
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,3,2,6,4,9,13
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,2,0,0,0,2,0,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,23,16,6,0,29,16,45
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,4,0,1,2,5,2,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-08-01,6,3,4,2,10,5,15
