,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,4,2,0,4,4,6,10
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,2,1,4,4,6,5,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,22,19,10,4,32,23,55
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,1,4,1,0,2,4,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,16,15,0,1,16,16,32
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,15,18,19,14,34,32,66
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,4,2,6,2,10,4,14
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,2,0,0,1,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,40,51,2,1,42,52,94
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,21,16,20,14,41,30,71
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,2,0,1,0,3,0,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,8,19,11,7,19,26,45
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,2,0,0,1,2,1,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,0,2,1,0,1,2,3
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,3,1,1,1,4,2,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-06-01,2,2,3,4,5,6,11
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,0,1,4,3,4,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,9,4,1,10,10,20
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,13,10,1,0,14,10,24
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,5,6,8,11,13,24
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,2,0,3,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,0,0,1,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,10,0,2,7,12,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,6,0,1,1,7,8
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,2,2,2,3,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,1,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,3,4,3,4,7
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,6,4,1,11,7,18
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,2,0,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,5,1,3,4,8,12
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,12,7,2,2,14,9,23
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,3,3,0,10,3,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,13,4,31,16,44,20,64
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,4,1,1,3,5,8
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,1,0,0,4,1,5
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,1,2,0,6,1,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,1,0,1,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,15,7,8,5,23,12,35
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,5,11,7,17,12,29
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,3,0,0,2,3,5
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,4,1,1,3,5,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,3,4,4,4,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,8,7,1,0,9,7,16
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,12,11,2,4,14,15,29
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,1,0,2,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,1,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,8,1,2,6,10,16
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,10,6,0,0,10,6,16
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,4,3,4,4,8,12
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,4,4,4,5,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,6,0,0,5,6,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,2,1,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,3,0,0,4,3,7
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,7,3,5,9,12,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,1,1,2,1,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,10,19,3,2,13,21,34
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,3,5,4,6,10
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,3,3,1,12,4,16
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,25,22,6,3,31,25,56
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,1,8,4,15,5,20
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,1,1,2,2,4
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,1,0,0,2,1,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,20,12,3,3,23,15,38
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,2,0,1,7,3,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,12,11,5,1,17,12,29
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,1,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,4,2,1,5,5,10
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,10,0,0,5,10,15
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,2,0,0,0,2,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,1,0,0,4,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,2,0,0,4,2,6
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,2,2,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,2,2,3,5,5,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,3,7,5,9,8,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,6,3,2,7,8,15
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,44,30,2,3,46,33,79
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,4,10,4,15,8,23
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,157,165,2,0,159,165,324
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,8,4,0,0,8,4,12
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,4,1,2,7,6,13
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,2,5,0,5,2,7
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,3,1,0,5,3,8
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,2,0,0,5,2,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,19,19,14,9,33,28,61
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,3,0,0,4,3,7
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,3,3,3,3,6,9
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,8,5,0,0,8,5,13
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,10,7,2,3,12,10,22
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,2,4,3,5,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,7,0,0,2,7,9
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,2,1,1,2,3,5
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,3,5,1,11,4,15
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,0,0,0,3,0,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,10,9,4,2,14,11,25
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,36,52,4,4,40,56,96
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,12,14,5,2,17,16,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,0,2,0,2,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,3,0,2,1,5,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,11,6,3,9,14,15,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,1,0,1,3,2,5
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,1,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,3,0,1,1,4,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,172,167,101,93,273,260,533
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,1,4,4,6,5,11
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,2,1,4,3,6,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,48,43,3,4,51,47,98
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,1,0,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,7,0,0,7,7,14
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,17,15,1,4,18,19,37
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,1,1,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,3,16,9,18,12,30
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,5,0,0,1,5,6
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,6,0,0,1,6,7
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,2,1,2,2,4,6
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,6,1,1,4,7,11
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,1,1,1,4,2,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,20,29,0,0,20,29,49
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,8,5,4,12,12,24
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,6,1,0,8,6,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,0,1,0,3,0,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,0,0,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,8,6,1,0,9,6,15
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,2,1,1,3,3,6
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,0,1,2,4,2,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,4,3,1,5,5,10
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,2,3,1,4,3,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,7,1,2,5,9,14
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,6,4,4,11,10,21
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,5,1,1,5,6,11
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,16,8,1,2,17,10,27
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,60,54,8,8,68,62,130
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,145,136,0,0,145,136,281
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,3,4,6,4,9,13
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,4,0,0,3,4,7
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,2,0,3,0,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,3,0,0,1,3,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,19,31,2,2,21,33,54
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,3,1,0,6,3,9
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,6,4,1,5,7,12
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,5,4,5,4,9
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,5,0,1,9,6,15
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,1,0,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,5,0,0,6,5,11
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,1,0,1,3,2,5
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,6,5,9,14,15,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,2,1,2,5,4,9
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,5,2,2,5,7,12
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,11,0,1,4,12,16
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,23,24,1,1,24,25,49
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,58,62,38,39,96,101,197
MORO MORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,1,0,1,2,2,4
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,6,2,6,3,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,3,1,0,1,3,4
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,3,3,0,6,3,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,1,5,6,8,7,15
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,3,4,3,4,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,72,76,8,4,80,80,160
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,4,2,1,8,5,13
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,1,3,1,4,5
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,5,2,18,10,23,12,35
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,6,7,3,2,9,9,18
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,5,1,4,8,9,17
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,5,0,0,4,5,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,0,2,0,2,0,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,12,1,3,10,15,25
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,1,0,0,1,1,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,3,0,1,3,4,7
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,5,4,6,6,11,17
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,10,4,6,5,16,9,25
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,2,0,4,2,6,8
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,1,1,1,1,2,3
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,12,8,1,1,13,9,22
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,5,2,5,2,10,12
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,3,6,6,8,9,17
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,11,11,1,1,12,12,24
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,0,1,0,3,0,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,137,139,15,10,152,149,301
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,1,0,1,2,2,4
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,2,0,0,1,2,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,13,7,1,2,14,9,23
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,0,4,1,0,1,4,5
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,3,2,2,6,5,11
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,2,2,0,3,2,5,7
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,0,1,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,3,0,0,9,3,12
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,4,1,0,0,4,1,5
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,7,3,10,10,17,13,30
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,31,39,7,4,38,43,81
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,1,0,8,11,9,11,20
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,9,7,2,4,11,11,22
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2020-07-01,3,2,0,1,3,3,6
