,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,14,13,5,5,19,18,37
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,57,47,25,38,82,85,167
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,1,0,0,3,1,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,15,11,4,0,19,11,30
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,7,0,0,6,7,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,26,17,37,35,63,52,115
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,8,6,2,11,10,21
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,39,44,12,13,51,57,108
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,4,5,4,5,9
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,13,16,2,5,15,21,36
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,15,9,5,8,20,17,37
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,10,8,4,3,14,11,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,2,0,0,1,2,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,13,8,2,2,15,10,25
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,16,10,10,9,26,19,45
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,2,0,0,3,2,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,4,2,3,1,7,3,10
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,2,1,2,1,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,1,10,6,13,7,20
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,2,5,4,6,6,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,7,5,0,0,7,5,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,7,12,0,1,7,13,20
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1085,947,302,316,1387,1263,2650
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,4,2,0,0,4,2,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,7,6,5,12,12,24
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,2,0,1,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,4,1,4,4,8,5,13
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,0,1,0,4,0,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,4,1,0,4,4,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,1,2,1,7,2,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,2,1,1,3,3,4,7
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,4,1,1,7,5,12
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,1,13,18,13,19,32
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,23,29,4,0,27,29,56
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,13,10,1,3,14,13,27
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,2,2,4,2,6,4,10
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,39,36,5,3,44,39,83
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,9,2,9,2,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,9,4,2,2,11,6,17
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,8,7,8,4,16,11,27
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,194,191,1,2,195,193,388
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,1,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,8,3,2,3,10,6,16
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,4,7,5,8,9,17
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,1,4,0,7,1,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,13,10,6,4,19,14,33
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,9,6,4,0,13,6,19
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,2,0,0,3,2,5
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,2,2,7,8,9,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,68,76,12,17,80,93,173
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,1,5,2,11,3,14
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,4,3,2,8,6,14
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,6,6,0,0,6,6,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,2,5,10,4,12,9,21
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,2,6,3,6,5,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,43,44,8,11,51,55,106
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,11,9,4,9,15,18,33
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,1,0,0,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,3,2,1,7,4,11
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,9,1,2,2,11,3,14
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,3,1,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,6,7,1,10,7,17
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,3,4,4,5,7,12
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,7,3,5,6,12,9,21
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,6,0,0,5,6,11
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,1,0,0,1,1,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,91,91,29,35,120,126,246
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,13,20,18,8,31,28,59
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,0,2,3,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,5,1,1,2,6,3,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,14,13,11,5,25,18,43
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,7,6,7,6,13
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,22,11,3,2,25,13,38
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,21,24,1,7,22,31,53
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,2,4,2,4,6
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,19,8,1,0,20,8,28
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,31,28,4,5,35,33,68
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,0,2,0,2,0,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,4,0,2,1,6,7
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,20,41,4,13,24,54,78
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,1,1,3,2,4,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,4,4,1,3,5,7,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,12,3,0,1,12,4,16
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,62,59,20,21,82,80,162
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,4,3,8,8,12,11,23
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,34,26,2,6,36,32,68
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,29,20,25,12,54,32,86
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,2,1,1,3,3,4,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,4,0,0,1,4,5
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,141,134,14,14,155,148,303
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,3,1,1,4,4,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,46,40,13,14,59,54,113
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,0,3,1,1,1,4,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,2,0,0,1,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,24,33,19,17,43,50,93
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,3,1,0,4,3,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,3,0,4,6,7,6,13
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,0,0,4,1,4,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-08-01,1,1,1,0,2,1,3
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,0,7,8,8,8,16
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,18,14,11,10,29,24,53
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,13,25,2,4,15,29,44
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,16,11,18,18,34,52
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,2,1,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,2,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,9,6,7,13,16,29
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,11,4,0,13,11,24
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,2,5,1,7,3,10
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,3,0,0,3,3,6
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,0,0,2,1,3
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,11,14,6,13,17,27,44
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,2,1,4,2,6
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,4,9,1,8,5,17,22
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,22,18,7,3,29,21,50
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,11,9,4,0,15,9,24
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,34,30,4,3,38,33,71
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,9,5,1,14,10,24
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,3,1,1,8,4,12
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,0,7,2,10,2,12
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,8,6,0,7,8,13,21
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,12,32,27,41,39,80
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,10,4,7,5,17,22
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,18,15,0,3,18,18,36
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,0,0,2,1,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,1,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,1,1,1,1,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,22,29,2,1,24,30,54
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,19,16,10,8,29,24,53
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,3,3,5,4,8,12
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,2,0,2,0,4,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,1,3,3,4,4,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,6,4,5,13,11,24
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,21,21,24,27,45,48,93
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,17,8,5,5,22,13,35
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,4,3,3,10,7,17
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,21,14,0,1,21,15,36
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,1,1,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,8,10,2,6,10,16,26
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,10,6,5,15,15,30
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,0,1,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,32,29,5,3,37,32,69
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,14,17,3,1,17,18,35
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,3,1,0,4,3,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,10,8,10,7,20,15,35
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,14,19,4,2,18,21,39
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,3,15,10,20,13,33
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,5,0,3,3,8,11
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,4,2,20,20,24,22,46
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,0,2,0,3,3
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,3,0,0,0,3,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,11,8,8,4,19,12,31
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,3,4,5,9,8,17
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,20,14,42,40,62,54,116
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,3,0,3,0,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,9,6,3,9,12,21
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,19,15,5,1,24,16,40
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,0,1,0,3,0,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,0,0,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,3,2,2,2,5,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,9,19,3,1,12,20,32
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,3,4,3,5,6,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,1,7,8,10,9,19
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,10,8,8,3,18,11,29
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,4,10,5,2,9,12,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,79,61,12,5,91,66,157
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,4,2,8,11,12,13,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,600,539,19,11,619,550,1169
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,16,31,1,0,17,31,48
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,6,4,1,3,7,7,14
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,2,0,0,2,2,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,17,22,1,2,18,24,42
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,4,0,0,1,4,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,13,18,25,15,38,33,71
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,11,1,0,6,11,17
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,11,5,10,7,21,12,33
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,7,0,2,0,9,9
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,15,21,0,1,15,22,37
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,0,0,1,2,1,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,16,19,8,10,24,29,53
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,2,1,3,2,5,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,10,15,7,10,17,25,42
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,3,1,5,4,8,12
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,10,18,6,7,16,25,41
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,6,1,0,2,6,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,13,10,7,4,20,14,34
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,84,56,10,7,94,63,157
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,13,21,3,0,16,21,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,0,2,0,3,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,2,2,4,3,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,10,7,5,14,15,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,2,0,0,3,2,5
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,1,3,1,4,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,5,1,1,6,6,12
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,583,598,311,300,894,898,1792
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,0,2,1,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,0,18,16,23,16,39
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,3,8,5,9,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,65,51,4,3,69,54,123
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,2,2,0,5,2,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,12,13,8,10,20,23,43
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,29,25,5,2,34,27,61
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,0,2,1,5,1,6
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,3,2,1,5,4,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,5,2,1,0,6,2,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,0,1,4,6,4,7,11
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,2,11,9,13,11,24
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,2,1,7,6,9,7,16
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,25,21,2,4,27,25,52
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,3,5,0,2,3,7,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-09-01,7,8,6,5,13,13,26
