,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,0,1,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,11,7,1,3,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,2,0,2,6
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,3,1,2,6
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,14,10,2,2,28
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,0,1,1,4
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,5,2,1,12
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,1,10,15,34
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,8,4,4,21
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,6,2,4,22
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,3,1,1,10
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,4,1,0,13
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,5,8,2,21
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,6,0,1,15
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,29,25,10,10,74
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,8,1,2,21
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,1,2,0,3
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,217,175,34,24,450
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,2,6,2,12
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,13,2,9,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,5,2,1,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,2,5,7,20
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,1,4,7,16
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,21,10,1,0,32
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,6,2,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,2,1,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,26,13,4,3,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,67,53,6,5,131
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,4,2,13,29
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,20,2,2,39
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,0,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,123,94,52,60,329
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,9,1,1,15
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,4,5,3,15
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,8,2,1,21
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,141,152,17,15,325
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,11,9,1,1,22
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,20,19,7,1,47
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,4,1,1,10
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,137,110,30,24,301
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,0,0,3
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,12,15,7,7,41
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,0,7,1,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,2,3,2,10
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,12,11,1,0,24
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,3,0,0,6
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,14,8,3,1,26
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,1,0,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,3,2,0,7
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,9,3,0,4,16
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,44,53,10,10,117
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,9,5,2,24
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,17,22,0,1,40
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,25,16,6,12,59
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,61,52,15,10,138
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,0,0,1,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,24,19,1,0,44
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,6,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,24,25,12,13,74
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,10,1,6,22
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,64,45,10,5,124
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,4,9,5,22
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,20,29,2,0,51
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,16,11,11,8,46
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,22,17,0,0,39
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,12,2,1,25
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,1,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,11,0,0,26
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,17,18,12,15,62
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,4,1,2,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,0,1,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,1,0,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,7,0,4,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,7,1,2,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,14,11,1,0,26
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,24,15,19,23,81
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1700,1561,31,18,3310
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,25,15,9,5,54
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,20,2,2,39
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,2,2,3,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,4,2,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,3,1,0,10
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,7,3,1,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,2,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,6,1,10
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,9,10,3,2,24
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,22,25,3,3,53
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,13,8,1,0,22
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,0,1,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,48,38,8,3,97
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,3,0,3,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,5,0,2,15
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,10,2,5,21
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,256,257,4,7,524
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,3,0,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,4,5,2,15
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,2,2,3,10
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,9,4,7,30
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,7,4,2,21
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,0,0,0,1
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,6,2,2,15
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,202,201,14,11,428
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,2,8,2,18
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,7,13,1,4,25
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,12,4,1,2,19
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,2,5,5,27
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,4,1,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,40,37,12,12,101
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,6,6,8,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,0,0,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,10,4,2,0,16
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,7,3,0,0,10
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,2,3,2,12
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,7,2,2,0,11
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,2,8,5,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,8,4,5,23
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,3,0,0,8
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,0,0,2,1,3
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,161,143,0,5,309
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,31,30,6,2,69
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,4,3,2,11
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,15,13,3,6,37
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,11,5,2,0,18
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,2,0,0,8
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,34,24,2,4,64
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,5,4,3,15
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,12,19,1,0,32
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,51,52,13,6,122
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,3,2,1,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,14,7,1,4,26
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,56,55,7,5,123
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,0,1,0,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,7,6,0,2,15
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,3,3,3,11
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,67,70,5,5,147
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,6,2,0,2,10
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,30,30,5,3,68
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,32,20,4,11,67
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,3,1,0,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,137,154,9,6,306
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,5,3,3,0,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,92,97,6,4,199
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,1,0,3,6
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,8,7,0,1,16
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,50,49,10,10,119
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,8,0,3,15
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,4,1,1,2,8
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,2,0,4,4,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-07-01,3,6,1,5,15
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,2,1,0,4
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,20,16,6,4,46
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,12,10,11,4,37
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,8,13,3,4,28
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,0,4,1,5
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,14,0,0,21
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,4,7,5,5,21
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,0,0,1,2
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,0,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,1,2,5,11
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,16,12,4,7,39
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,3,2,1,6
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,11,9,2,1,23
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,16,15,3,2,36
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,9,3,5,24
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,36,33,0,0,69
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,6,0,1,14
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,2,1,1,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,5,4,2,3,14
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,3,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,14,11,12,8,45
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,4,3,3,4,14
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,11,12,1,2,26
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,6,0,0,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,2,2,0,5
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,0,3,1,4
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,0,1,0,3
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,31,37,2,1,71
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,22,12,8,6,48
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,2,1,1,7
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,1,1,0,3
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,1,1,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,19,7,0,2,28
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,21,19,9,6,55
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,5,3,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,6,2,4,2,14
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,12,5,1,0,18
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,1,2,4,7
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,6,9,4,0,19
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,9,7,0,0,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,0,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,40,31,2,0,73
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,15,13,0,1,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,4,0,0,6
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,12,4,4,27
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,32,54,2,3,91
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,19,13,1,4,37
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,2,0,3,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,4,3,1,11
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,20,22,12,5,59
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,4,4,1,1,10
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,16,11,14,10,51
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,10,8,1,0,19
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,20,21,6,3,50
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,2,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,4,6,2,0,12
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,3,8,2,3,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,8,2,4,21
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,4,1,2,14
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,14,10,4,1,29
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,67,46,14,12,139
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,4,8,5,11,28
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,670,637,7,7,1321
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,39,31,3,2,75
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,9,15,0,3,27
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,19,23,1,3,46
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,8,6,0,0,14
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,13,12,6,6,37
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,9,5,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,5,12,7,8,32
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,1,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,19,20,0,3,42
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,26,36,6,8,76
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,7,4,6,0,17
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,13,13,3,3,32
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,6,6,2,0,14
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,16,8,2,3,29
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,2,0,3,4,9
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,6,17,3,3,29
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,84,87,2,0,173
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-08-01,19,18,4,2,43
