,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,15,20,21,10,66
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,1,0,0,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,2,1,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,6,5,0,3,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,0,3,1,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,13,10,2,3,28
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,20,23,2,3,48
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1585,1471,13,9,3078
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,1,0,0,1
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,13,20,1,2,36
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,3,2,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,2,4,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,2,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,1,0,0,4
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,1,2,3,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,4,3,1,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,6,9,0,3,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,25,24,0,2,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,12,10,3,2,27
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,1,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,50,29,1,0,80
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,0,2,1,5
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,9,2,4,18
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,13,11,7,6,37
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,274,293,9,8,584
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,2,1,0,6
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,10,2,1,0,13
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,1,2,4,9
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,3,2,4,11
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,12,11,9,7,39
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,5,5,4,19
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,1,1,2,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,9,3,2,0,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,208,197,12,7,424
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,9,6,2,4,21
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,11,10,2,4,27
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,11,10,1,0,22
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,8,10,7,30
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,6,2,2,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,53,45,9,7,114
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,10,9,11,33
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,5,0,1,9
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,0,0,1,2
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,7,3,0,0,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,0,1,0,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,5,7,0,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,0,3,1,5
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,2,8,9,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,8,6,4,4,22
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,3,0,0,7
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,1,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,152,125,5,5,287
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,35,38,4,2,79
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,2,2,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,2,4,2,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,20,16,2,3,41
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,9,12,0,2,23
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,11,7,0,0,18
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,22,26,4,3,55
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,2,2,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,13,7,2,0,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,43,45,11,9,108
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,0,2,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,11,7,4,3,25
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,54,46,5,5,110
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,3,0,1,6
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,9,3,0,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,2,2,0,9
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,80,69,4,5,158
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,8,6,1,2,17
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,27,34,0,2,63
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,42,37,19,18,116
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,5,5,0,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,131,146,6,11,294
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,2,0,2,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,85,104,10,5,204
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,0,2,1,1,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,4,7,0,0,11
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,55,41,18,14,128
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,8,6,0,0,14
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,7,2,2,2,13
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,1,2,2,5,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-08-01,3,4,4,3,14
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,1,1,1,3
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,15,19,4,4,42
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,11,4,9,29
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,13,2,5,29
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,2,0,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,6,0,0,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,5,1,3,13
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,4,0,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,1,1,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,4,4,2,11
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,12,7,4,5,28
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,2,9,14
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,2,1,2,12
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,16,16,8,6,46
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,4,0,5,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,23,24,0,0,47
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,13,5,0,0,18
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,2,1,3,9
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,4,2,0,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,2,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,7,5,10,30
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,4,6,2,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,17,1,3,29
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,3,0,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,0,0,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,0,2,2,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,25,28,1,3,57
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,19,12,8,4,43
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,1,2,0,7
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,3,1,0,5
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,3,1,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,10,6,0,1,17
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,17,19,12,7,55
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,4,3,1,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,5,5,1,14
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,6,0,0,11
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,0,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,5,2,2,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,10,1,3,17,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,1,1,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,35,38,0,0,73
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,12,0,1,22
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,1,0,4
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,7,10,6,32
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,50,39,3,8,100
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,15,15,1,0,31
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,2,3,1,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,2,2,2,13
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,0,0,2,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,21,18,6,7,52
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,5,1,0,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,17,14,13,23,67
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,3,2,2,8
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,11,7,5,0,23
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,26,14,7,1,48
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,3,0,0,4
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,0,10,5,15
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,18,12,0,1,31
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,1,2,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,8,0,1,12
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,9,4,2,19
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,9,3,2,20
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,53,64,11,10,138
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,5,8,12,31
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,588,552,3,5,1148
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,41,45,0,2,88
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,6,2,2,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,1,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,16,1,1,25
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,6,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,12,13,9,11,45
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,3,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,10,4,5,2,21
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,2,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,14,18,1,0,33
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,18,24,5,3,50
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,7,6,3,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,16,10,2,0,28
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,4,0,0,9
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,14,3,1,27
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,4,0,0,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,11,16,3,7,37
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,58,46,0,0,104
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,18,18,0,1,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,1,1,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,2,0,2,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,11,6,1,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,3,1,0,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,2,3,2,7
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,2,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,546,544,171,181,1442
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,3,1,0,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,13,0,0,22
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,7,2,4,19
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,43,40,4,9,96
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,2,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,21,13,8,8,50
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,38,24,0,0,62
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,0,0,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,1,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,2,2,1,10
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,11,18,3,2,34
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,3,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,16,13,0,0,29
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,9,4,0,2,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,7,4,2,21
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,3,0,1,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,33,41,3,4,81
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,6,6,7,26
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,6,2,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,2,4,1,7
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,2,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,15,3,5,29
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,2,2,1,10
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,2,3,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,2,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,3,0,0,3
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,2,2,2,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,3,3,1,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,2,2,6,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,0,1,4
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,3,1,4,2,10
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,10,6,2,26
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,9,1,1,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,8,8,1,1,18
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,25,32,9,6,72
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,109,99,6,1,215
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,530,541,4,4,1079
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,6,4,2,19
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,12,10,2,1,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,1,2,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,2,1,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,14,33,12,66
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,2,1,1,0,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,1,0,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,4,0,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,4,3,0,0,7
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,7,2,1,2,12
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,11,10,0,0,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,6,8,1,0,15
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,0,1,3,2,6
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,17,14,1,0,32
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,5,1,2,13
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,23,18,3,2,46
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,13,12,5,4,34
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-09-01,5,3,4,2,14
