,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,3,1,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,28,29,4,2,63
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,96,108,5,8,217
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,645,625,24,28,1322
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,7,3,6,19
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,15,16,0,4,35
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,1,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,15,24,21,25,85
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,12,8,23
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,6,0,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,5,1,1,10
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,9,10,2,29
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,12,14,0,1,27
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,20,21,1,0,42
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,7,3,2,20
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,26,29,2,1,58
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,18,25,5,4,52
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,3,3,4,13
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,2,0,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,28,18,1,2,49
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,146,156,6,9,317
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,3,5,7,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,2,2,0,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,0,4,7,11
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,5,3,4,5,17
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,19,18,2,1,40
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,3,2,4,11
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,310,282,11,10,613
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,10,2,0,23
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,3,2,2,9
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,27,31,53,36,147
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,13,14,8,4,39
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,28,16,3,3,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,3,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,6,1,0,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,1,0,0,2
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,1,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,21,16,2,0,39
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,5,2,1,10
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,2,1,1,8
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,3,11,8,28
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,5,8,4,4,21
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,12,9,4,0,25
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,1,0,0,2
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,11,0,2,21
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,5,6,2,21
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,9,4,3,19
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,26,23,0,3,52
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,4,4,6,15
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,186,180,29,36,431
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,4,2,1,10
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,17,14,5,5,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,1,1,3,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,7,4,7,25
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,2,4,3,15
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,1,3,3,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,8,0,0,19
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,13,8,0,1,22
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,18,17,3,5,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,77,42,2,2,123
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,4,0,3,11
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,34,30,4,1,69
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,1,1,6
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,114,103,52,73,342
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,6,1,2,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,1,5,2,15
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,10,2,1,19
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,134,129,9,12,284
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,10,13,0,0,23
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,19,20,0,2,41
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,0,1,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,134,125,23,16,298
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,11,6,9,37
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,4,0,1,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,0,2,3,11
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,6,0,1,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,16,13,1,3,33
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,0,0,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,1,4,2,10
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,3,3,8,23
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,62,53,11,10,136
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,10,10,2,1,23
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,20,21,1,0,42
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,26,18,5,6,55
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,63,71,8,7,149
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,9,5,17
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,17,0,0,25
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,7,0,0,13
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,23,17,39,44,123
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,5,8,1,1,15
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,40,32,4,4,80
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,2,6,1,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,19,15,0,1,35
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,15,15,8,6,44
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,19,18,3,4,44
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,11,3,1,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,13,1,2,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,13,13,21,13,60
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,3,0,0,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,4,0,0,7
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,1,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,10,1,0,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,5,1,3,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,17,8,2,0,27
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,25,33,0,2,60
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1606,1481,10,4,3101
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,11,0,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,16,4,0,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,1,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,0,2,4,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,0,0,1,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,1,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,8,1,0,15
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,3,1,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,9,1,1,17
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,9,7,2,26
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,21,17,2,1,41
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,13,12,1,1,27
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,42,55,1,3,101
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,3,0,0,4
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,10,5,2,1,18
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,6,9,8,34
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,291,253,4,4,552
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,3,0,1,5
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,6,0,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,6,2,2,14
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,2,1,4,9
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,16,5,5,37
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,6,2,2,14
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,4,1,0,8
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,4,1,1,15
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,186,174,5,11,376
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,6,4,4,18
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,9,1,2,20
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,8,6,0,0,14
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,5,5,6,10,26
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,7,4,1,0,12
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,58,45,10,6,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,15,7,4,35
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,6,0,1,8
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,5,0,0,9
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,2,1,2,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,3,4,4,15
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,0,2,1,7
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,3,6,2,13
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,10,12,1,3,26
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,164,146,6,4,320
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,36,32,4,5,77
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,4,0,0,5
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,4,1,2,1,8
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,13,4,3,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,6,4,1,20
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,6,4,0,0,10
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,26,25,1,3,55
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,2,2,2,7
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,13,1,0,23
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,57,53,8,10,128
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,1,2,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,9,8,2,3,22
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,54,47,4,3,108
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,1,1,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,6,0,1,8
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,6,2,1,10
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,100,94,6,4,204
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,11,5,1,2,19
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,27,28,2,4,61
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,44,35,11,7,97
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,3,2,0,1,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,2,0,0,3
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,123,128,9,4,264
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,2,5,1,1,9
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,93,89,7,8,197
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,2,1,1,5
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,13,7,0,0,20
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,43,51,11,13,118
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,5,0,0,0,5
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,2,2,1,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,0,0,4,2,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-08-01,1,0,2,1,4
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,3,3,1,8
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,18,24,5,4,51
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,5,9,6,6,26
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,14,10,3,4,31
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,0,1,1,2
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,3,2,0,0,5
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,8,8,1,1,18
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,3,4,3,2,12
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,2,1,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,2,1,0,1,4
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,2,2,3,1,8
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,6,6,6,8,26
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,2,1,4,4,11
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,9,12,1,0,22
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,12,14,4,3,33
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,2,4,2,1,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,22,15,0,0,37
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,14,10,2,0,26
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,4,3,0,1,8
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,3,4,2,0,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,9,6,0,0,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,18,9,5,7,39
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,10,3,5,1,19
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,5,14,4,0,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,1,1,1,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,2,3,3,8
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,32,35,1,1,69
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,13,14,8,10,45
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,2,0,1,4
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,7,4,1,0,12
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,6,7,0,4,17
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,19,12,9,13,53
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,5,5,1,0,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,8,7,0,0,15
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,13,6,2,0,21
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,0,3,4,8
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,7,8,2,3,20
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,7,7,2,1,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,1,2,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,35,41,0,0,76
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,17,19,4,0,40
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,4,0,0,4
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,5,7,11,4,27
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,45,45,2,2,94
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,13,15,2,2,32
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,4,1,1,1,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,7,2,2,1,12
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-09-01,0,2,0,1,3
