municipality,group,variable,month,Vacunaciones antiamarílica en personas a part,TOTAL
POTOSI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,255,255
PRESTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,140,140
PUCARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,7,7
PUCARANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
PUERTO ACOSTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,78,78
PUERTO CARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,75,75
PUERTO GONZALO MORENO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,28,28
PUERTO PEREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,6,6
PUERTO QUIJARRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,87,87
PUERTO RICO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,71,71
PUERTO SUAREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,29,29
PUERTO VILLARROEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,87,87
PUNA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,153,153
PUNATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,148,148
QUILLACOLLO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,373,373
QUIRUSILLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
RAVELO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,88,88
REYES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,56,56
RIBERALTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,204,204
ROBORE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,33,33
RURRENABAQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,18,18
SACABA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,321,321
SACABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,5,5
SACACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,52,52
SAIPINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,28,28
SAMAIPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,54,54
SAN ANDRES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,161,161
SAN BENITO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,67,67
SAN BORJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,195,195
SAN BUENA VENTURA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,47,47
SAN CARLOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,28,28
SAN IGNACIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,139,139
SAN IGNACIO DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,188,188
SAN JAVIER(BNI),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,26,26
SAN JAVIER(STC),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,13,13
SAN JOAQUIN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,13,13
SAN JOSE DE CHIQUITOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,52,52
SAN JUAN DE YAPACANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,8,8
SAN JULIAN,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,55,55
SAN LORENZO(PND),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,68,68
SAN LORENZO(TJA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,34,34
SAN LUCAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,541,541
SAN MATIAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,41,41
SAN MIGUEL DE VELASCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
SAN PABLO DE LIPEZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,5,5
SAN PEDRO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,70,70
SAN PEDRO DE QUEMES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,11,11
SAN PEDRO(PND),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,21,21
SAN RAFAEL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,1,1
SAN RAMON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
SANTA ANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,91,91
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,7026,7026
SANTA ROSA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,162,162
SANTA ROSA DEL SARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,35,35
SANTIVAÑES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,41,41
SAPAHAQUI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,41,41
SIPE SIPE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,6,6
SOPACHUY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,3,3
SORATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,3,3
SUCRE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,2797,2797
TACACOMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,50,50
TACOBAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,102,102
TACOPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,81,81
TAPACARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,64,64
TARABUCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,702,702
TARACO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,3,3
TARATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,26,26
TARIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,901,901
TARVITA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,50,50
TEOPONTE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,88,88
TIAWANACU,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,12,12
TINGUIPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,538,538
TIPUANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,71,71
TIQUIPAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,54,54
TIRAQUE (CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,445,445
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,8,8
TOCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,54,54
TOLATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,180,180
TOLEDO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,7,7
TOMAVE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,54,54
TOMINA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,48,48
TORO TORO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,43,43
TOTORA(CBBA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,95,95
TRIGAL,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,2,2
TRINIDAD,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,606,606
TUPIZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,106,106
TURCO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,1,1
UMALA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,9,9
UNCIA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,66,66
URIONDO (A. CONCEPCION),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,13,13
UYUNI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,5,5
VACAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,30,30
VALLEGRANDE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,23,23
VIACHA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,15,15
VILLA MONTES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,66,66
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,10,10
VILLA RIVERO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
VILLA TUNARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,324,324
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,19,19
VILLAZON,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,17,17
VITICHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,35,35
WARNES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,23,23
YACO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,4,4
YACUIBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,155,155
YAMPARAEZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,12,12
YANACACHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,34,34
YAPACANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,107,107
YOCALLA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,31,31
YOTALA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,29,29
YUNCHARA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,25,25
ZUDAÑEZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-08-01,14,14
ACACIO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,14,14
ACHACACHI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,139,139
AIQUILE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,54,54
ALALAY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,39,39
ALCALA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,41,41
ANCORAIMES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,1,1
ANZALDO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,19,19
APOLO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,58,58
ARAMPAMPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,70,70
ARANI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,66,66
ARBIETO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,51,51
ARQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,140,140
ASCENCION DE GUARAYOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,1,1
ATOCHA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,9,9
AYATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,278,278
AYO AYO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,762,762
AZURDUY,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,17,17
BATALLAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,32,32
BAURES,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,37,37
BELEN DE URMIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,12,12
BELLA FLOR,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,37,37
BERMEJO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,919,919
BETANZOS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,30,30
BOLIVAR,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,120,120
BOYUIBE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,4,4
BUENA VISTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,10,10
CABEZAS,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,35,35
CAIROMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,19,19
"CAIZA ""D""",otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,22,22
CAJUATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,23,23
CALACOTO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,14,14
CALAMARCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,7,7
CAMARGO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,18,18
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,170,170
CAMIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,32,32
CAPINOTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,711,711
CAQUIAVIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,4,4
CARANAVI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,3436,3436
CARAPARI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,33,33
CARIPUYO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,29,29
CARMEN RIVERO TORREZ,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,5,5
CHALLAPATA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,530,530
CHAQUI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,10,10
CHARAGUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,53,53
CHARAÑA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,14,14
CHAYANTA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,53,53
CHIMORE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,1256,1256
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,2,2
CHUMA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,513,513
CLIZA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,128,128
COBIJA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,572,572
COCHABAMBA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,7633,7633
COLCAPIRHUA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,3,3
"COLCHA ""K""",otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,38,38
COLLANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,17,17
COLOMI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,579,579
COLPA BELGICA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,6,6
COLQUECHACA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,7,7
COLQUENCHA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,45,45
COLQUIRI,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,75,75
COMANCHE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,59,59
COMARAPA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,6,6
COMBAYA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,3,3
CONCEPCION,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,4,4
COPACABANA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,24,24
CORO CORO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,13,13
COROICO,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,56,56
CORQUE,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,8,8
COTAGAITA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,40,40
COTOCA,otras vacunaciones,vacunaciones antiamarilica en personas a part,2005-09-01,44,44
