,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,2,4,5,18
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,2,5,8
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,6,3,4,18
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,4,4,11
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,0,1,5
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,5,3,3,13
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,3,6,12
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,6,1,0,8
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,9,6,4,0,19
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,0,1,5
POSTRER VALLE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,1,0,1
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,96,93,46,59,294
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,0,2,7
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,3,1,0,4
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,10,11,6,4,31
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,1,0,2,3
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,3,3,2,9
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,11,6,21
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,2,1,3
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,9,8,0,0,17
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,3,2,2,8
PUERTO SILES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,3,1,4
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,13,8,3,6,30
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,21,29,14,13,77
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,4,2,1,11
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,11,13,3,10,37
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,1,1,5
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,33,27,41,54,155
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,0,0,0,4
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,1,2,0,3
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,10,2,1,17
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,6,8,6,24
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,6,6,2,3,17
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,21,27,2,2,52
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,6,9,14,11,40
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,9,5,5,3,22
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,0,1,1
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,55,60,31,27,173
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,1,2,4
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,1,3,5,9
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,3,15,6,29
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,7,4,2,15
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,8,5,0,1,14
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,3,0,1,11
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,0,0,3
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,0,0,0,4
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,3,0,8
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,3,4,0,11
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,26,18,8,12,64
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,1,0,1,7
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,16,10,9,13,48
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,13,11,0,3,27
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,20,22,9,4,55
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,0,0,5
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,6,4,6,20
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,0,11,5,20
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,13,8,17,17,55
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,6,4,12,7,29
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,26,29,13,14,82
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,3,7,5,18
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,16,14,0,1,31
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,12,4,11,31
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,0,0,0,4
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,8,6,3,2,19
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,14,19,7,12,52
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,16,10,31
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,3,0,6
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,1,1,3,6
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,5,2,0,8
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,6,9,19
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,5,0,1,10
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,6,4,2,15
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,649,595,156,162,1562
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,1,0,0,5
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,8,4,3,6,21
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,2,7,2,15
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,4,0,7
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,0,0,3
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,1,0,3,8
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,0,1,4
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,2,3,2,10
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,2,1,4,12
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,10,14,5,4,33
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,5,0,2,7
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,4,4,2,11
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,10,5,2,20
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,4,2,3,9
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,1,1,3
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,1,4,8,18
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,126,125,45,33,329
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,1,0,1
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,2,0,0,9
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,1,2,5,9
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,4,2,0,6
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,0,0,1
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,6,7,3,6,22
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,1,5,5,14
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,0,1,4
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,1,7,7,20
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,92,96,32,50,270
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,1,9,6,21
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,3,4,0,11
TIAWANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,5,3,0,0,8
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,2,15,8,26
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,3,2,6,14
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,14,15,2,2,33
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,5,6,16
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,0,1,1
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,3,4,1,10
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,0,6,0,10
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,1,1,0,3
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,7,0,1,8
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,1,6,10
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,6,3,13
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,9,4,4,19
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,5,0,1,7
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,2,0,0,2
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,36,32,25,19,112
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,21,27,7,9,64
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,1,0,0,1
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,2,2,5
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,7,6,4,19
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,6,7,2,1,16
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,2,0,0,6
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,2,0,0,9
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,0,2,6,11
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,16,8,4,2,30
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,26,22,6,4,58
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,0,0,6,3,9
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,1,2,1,11
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,29,16,11,10,66
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,0,2,1,5
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,3,4,4,18
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,7,5,3,1,16
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,41,49,9,14,113
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,3,1,2,2,8
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,26,22,2,2,52
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,10,6,14,13,43
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,1,1,0,3
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,85,77,16,20,198
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,0,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,30,41,9,15,95
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,4,1,2,1,8
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,2,1,0,5
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,14,21,30,25,90
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,3,1,7
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,2,1,1,1,5
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,0,0,0,1
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-07-01,1,1,5,2,9
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,2,2,0,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,4,3,1,2,10
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,8,4,0,1,13
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,4,8,6,21
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,0,1,0,2
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,0,0,2
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,6,0,0,11
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,2,1,3,12
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,0,1,3
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,2,0,0,8
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,2,3,0,5
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,4,11,6,24
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,0,1,4,5
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,4,1,3,9
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,11,7,10,8,36
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,4,4,5,5,18
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,19,10,1,0,30
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,4,3,4,3,14
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,1,0,4,8
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,2,2,4,9
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,2,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,3,19,16,44
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,2,4,2,11
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,4,0,0,6
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,5,7,3,17
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,0,1,1,3
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,0,0,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,5,4,11
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,13,10,4,1,28
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,11,13,6,11,41
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,0,5,2,7
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,2,0,1,9
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,0,3,1,6
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,11,17,5,7,40
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,13,13,5,2,33
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,6,0,1,10
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,7,3,1,14
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,4,0,1,10
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,1,1,0,2
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,2,0,0,4
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,3,3,6,17
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,15,14,1,0,30
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,7,2,8,22
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,4,1,1,9
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,8,3,7,13,31
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,25,20,0,3,48
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,9,3,4,4,20
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,2,1,3,8
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,2,2,3,8
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,10,4,4,23
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,3,0,0,4
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,6,12,11,32
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,0,1,3
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,3,3,0,7
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,16,11,8,40
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,1,2,1,4
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,0,1,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,3,8,0,0,11
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,2,4,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,0,5,1,7
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,2,3,1,12
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,6,8,4,23
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,24,32,36,27,119
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,7,9,6,28
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,242,221,11,8,482
COIPASA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,1,1,0,2
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,3,1,2,11
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,5,5,0,0,10
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,2,0,0,3
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,10,7,0,0,17
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,4,1,1,3,9
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,12,9,11,10,42
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,2,5,0,0,7
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,6,2,10,6,24
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,1,1,0,0,2
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,7,3,2,0,12
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,0,0,2,2
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,4,10,6,7,27
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,0,2,2,7,11
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-08-01,7,7,0,0,14
