municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,59,59
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,18,18
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,15,15
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,30,30
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,11,11
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,41,41
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,9,9
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,33,33
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,43,43
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,949,949
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,12,12
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,37,37
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,53,53
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,230,230
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,26,26
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,39,39
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,20,20
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,10,10
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,334,334
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,28,28
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,45,45
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,12,12
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,47,47
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,10,10
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,37,37
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,27,27
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,17,17
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,43,43
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,237,237
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,23,23
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,20,20
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,36,36
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,25,25
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,64,64
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,165,165
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,27,27
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,175,175
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,28,28
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,28,28
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,128,128
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,20,20
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,16,16
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,9,9
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,9,9
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,12,12
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,22,22
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,16,16
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,38,38
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,31,31
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,65,65
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,19,19
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,17,17
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,61,61
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,22,22
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,85,85
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,21,21
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,28,28
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,17,17
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,17,17
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,9,9
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,26,26
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,24,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1731,1731
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,11,11
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,9,9
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,47,47
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,20,20
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,14,14
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,584,584
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,19,19
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,46,46
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,48,48
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,10,10
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,215,215
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,39,39
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,10,10
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,11,11
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,15,15
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,41,41
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,48,48
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,7,7
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,10,10
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,18,18
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,15,15
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,16,16
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,11,11
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,109,109
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,69,69
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,41,41
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,25,25
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,11,11
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,22,22
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,29,29
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,35,35
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,42,42
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,4,4
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,54,54
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,2,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,27,27
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,54,54
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,32,32
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,41,41
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,57,57
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,3,3
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,87,87
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,6,6
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,77,77
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,29,29
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,69,69
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,5,5
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,12,12
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,8,8
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-07-01,13,13
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,14,14
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,30,30
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,11,11
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,9,9
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,2,2
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,8,8
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,4,4
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,5,5
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,1,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,5,5
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,14,14
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,10,10
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,6,6
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,5,5
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,35,35
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,17,17
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,4,4
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,43,43
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,25,25
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,6,6
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,6,6
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,3,3
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,47,47
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,24,24
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,1,1
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,23,23
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,8,8
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-08-01,15,15
