municipality,group,variable,month,Repetidas,TOTAL
OMEREQUE,consultas prenatales,repetidas,2005-08-01,29,29
ORURO,consultas prenatales,repetidas,2005-08-01,1879,1879
PADCAYA,consultas prenatales,repetidas,2005-08-01,98,98
PADILLA,consultas prenatales,repetidas,2005-08-01,133,133
PAILON,consultas prenatales,repetidas,2005-08-01,93,93
PALCA,consultas prenatales,repetidas,2005-08-01,18,18
PALOS BLANCOS,consultas prenatales,repetidas,2005-08-01,154,154
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-08-01,11,11
PAMPA GRANDE,consultas prenatales,repetidas,2005-08-01,54,54
PAPEL PAMPA,consultas prenatales,repetidas,2005-08-01,14,14
PASORAPA,consultas prenatales,repetidas,2005-08-01,19,19
PATACAMAYA,consultas prenatales,repetidas,2005-08-01,122,122
PAZÑA,consultas prenatales,repetidas,2005-08-01,12,12
PELECHUCO,consultas prenatales,repetidas,2005-08-01,22,22
POCOATA,consultas prenatales,repetidas,2005-08-01,83,83
POCONA,consultas prenatales,repetidas,2005-08-01,64,64
POJO (CBBA),consultas prenatales,repetidas,2005-08-01,60,60
POOPO,consultas prenatales,repetidas,2005-08-01,21,21
PORCO,consultas prenatales,repetidas,2005-08-01,49,49
POROMA,consultas prenatales,repetidas,2005-08-01,108,108
PORONGO,consultas prenatales,repetidas,2005-08-01,19,19
PORTACHUELO,consultas prenatales,repetidas,2005-08-01,115,115
PORVENIR,consultas prenatales,repetidas,2005-08-01,27,27
POSTRER VALLE,consultas prenatales,repetidas,2005-08-01,7,7
POTOSI,consultas prenatales,repetidas,2005-08-01,1502,1502
PRESTO,consultas prenatales,repetidas,2005-08-01,64,64
PUCARA,consultas prenatales,repetidas,2005-08-01,6,6
PUCARANI,consultas prenatales,repetidas,2005-08-01,80,80
PUERTO ACOSTA,consultas prenatales,repetidas,2005-08-01,74,74
PUERTO CARABUCO,consultas prenatales,repetidas,2005-08-01,28,28
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2005-08-01,18,18
PUERTO PEREZ,consultas prenatales,repetidas,2005-08-01,11,11
PUERTO QUIJARRO,consultas prenatales,repetidas,2005-08-01,62,62
PUERTO RICO,consultas prenatales,repetidas,2005-08-01,39,39
PUERTO SILES,consultas prenatales,repetidas,2005-08-01,4,4
PUERTO SUAREZ,consultas prenatales,repetidas,2005-08-01,119,119
PUERTO VILLARROEL,consultas prenatales,repetidas,2005-08-01,246,246
PUNA,consultas prenatales,repetidas,2005-08-01,175,175
PUNATA,consultas prenatales,repetidas,2005-08-01,206,206
QUIABAYA,consultas prenatales,repetidas,2005-08-01,7,7
QUILLACOLLO,consultas prenatales,repetidas,2005-08-01,768,768
QUIME,consultas prenatales,repetidas,2005-08-01,47,47
QUIRUSILLAS,consultas prenatales,repetidas,2005-08-01,6,6
RAVELO,consultas prenatales,repetidas,2005-08-01,167,167
REYES,consultas prenatales,repetidas,2005-08-01,99,99
RIBERALTA,consultas prenatales,repetidas,2005-08-01,784,784
ROBORE,consultas prenatales,repetidas,2005-08-01,36,36
RURRENABAQUE,consultas prenatales,repetidas,2005-08-01,76,76
SABAYA,consultas prenatales,repetidas,2005-08-01,15,15
SACABA,consultas prenatales,repetidas,2005-08-01,529,529
SACABAMBA,consultas prenatales,repetidas,2005-08-01,11,11
SACACA,consultas prenatales,repetidas,2005-08-01,132,132
SAIPINA,consultas prenatales,repetidas,2005-08-01,41,41
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2005-08-01,34,34
SAMAIPATA,consultas prenatales,repetidas,2005-08-01,54,54
SAN AGUSTIN,consultas prenatales,repetidas,2005-08-01,15,15
SAN ANDRES,consultas prenatales,repetidas,2005-08-01,33,33
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2005-08-01,4,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2005-08-01,11,11
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2005-08-01,28,28
SAN BENITO,consultas prenatales,repetidas,2005-08-01,60,60
SAN BORJA,consultas prenatales,repetidas,2005-08-01,199,199
SAN BUENA VENTURA,consultas prenatales,repetidas,2005-08-01,46,46
SAN CARLOS,consultas prenatales,repetidas,2005-08-01,115,115
SAN IGNACIO,consultas prenatales,repetidas,2005-08-01,127,127
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2005-08-01,318,318
SAN JAVIER(BNI),consultas prenatales,repetidas,2005-08-01,10,10
SAN JAVIER(STC),consultas prenatales,repetidas,2005-08-01,65,65
SAN JOAQUIN,consultas prenatales,repetidas,2005-08-01,13,13
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2005-08-01,69,69
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2005-08-01,66,66
SAN JULIAN,consultas prenatales,repetidas,2005-08-01,332,332
SAN LORENZO(PND),consultas prenatales,repetidas,2005-08-01,19,19
SAN LORENZO(TJA),consultas prenatales,repetidas,2005-08-01,104,104
SAN LUCAS,consultas prenatales,repetidas,2005-08-01,342,342
SAN MATIAS,consultas prenatales,repetidas,2005-08-01,69,69
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2005-08-01,63,63
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2005-08-01,11,11
SAN PEDRO,consultas prenatales,repetidas,2005-08-01,140,140
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2005-08-01,105,105
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2005-08-01,11,11
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2005-08-01,7,7
SAN PEDRO(PND),consultas prenatales,repetidas,2005-08-01,4,4
SAN RAFAEL,consultas prenatales,repetidas,2005-08-01,31,31
SAN RAMON,consultas prenatales,repetidas,2005-08-01,37,37
SAN RAMON,consultas prenatales,repetidas,2005-08-01,39,39
SANTA ANA,consultas prenatales,repetidas,2005-08-01,112,112
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2005-08-01,7593,7593
SANTA ROSA,consultas prenatales,repetidas,2005-08-01,37,37
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2005-08-01,76,76
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2005-08-01,9,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2005-08-01,32,32
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2005-08-01,16,16
SANTIVAÑES,consultas prenatales,repetidas,2005-08-01,18,18
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2005-08-01,2,2
SAPAHAQUI,consultas prenatales,repetidas,2005-08-01,14,14
SENA,consultas prenatales,repetidas,2005-08-01,16,16
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2005-08-01,49,49
SICAYA,consultas prenatales,repetidas,2005-08-01,12,12
SIPE SIPE,consultas prenatales,repetidas,2005-08-01,311,311
SOPACHUY,consultas prenatales,repetidas,2005-08-01,74,74
SORACACHI,consultas prenatales,repetidas,2005-08-01,11,11
SORATA,consultas prenatales,repetidas,2005-08-01,73,73
SUCRE,consultas prenatales,repetidas,2005-08-01,2415,2415
TACACHI,consultas prenatales,repetidas,2005-08-01,8,8
TACACOMA,consultas prenatales,repetidas,2005-08-01,18,18
TACOBAMBA,consultas prenatales,repetidas,2005-08-01,25,25
TACOPAYA,consultas prenatales,repetidas,2005-08-01,52,52
TAHUA,consultas prenatales,repetidas,2005-08-01,3,3
TAPACARI,consultas prenatales,repetidas,2005-08-01,101,101
TARABUCO,consultas prenatales,repetidas,2005-08-01,185,185
TARACO,consultas prenatales,repetidas,2005-08-01,12,12
TARATA,consultas prenatales,repetidas,2005-08-01,48,48
TARIJA,consultas prenatales,repetidas,2005-08-01,1081,1081
TARVITA,consultas prenatales,repetidas,2005-08-01,167,167
TEOPONTE,consultas prenatales,repetidas,2005-08-01,23,23
TIAWANACU,consultas prenatales,repetidas,2005-08-01,41,41
TINGUIPAYA,consultas prenatales,repetidas,2005-08-01,72,72
TIPUANI,consultas prenatales,repetidas,2005-08-01,77,77
TIQUIPAYA,consultas prenatales,repetidas,2005-08-01,240,240
TIRAQUE (CBBA),consultas prenatales,repetidas,2005-08-01,271,271
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2005-08-01,1,1
TOCO,consultas prenatales,repetidas,2005-08-01,17,17
TOLATA,consultas prenatales,repetidas,2005-08-01,34,34
TOLEDO,consultas prenatales,repetidas,2005-08-01,14,14
TOMAVE,consultas prenatales,repetidas,2005-08-01,41,41
TOMINA,consultas prenatales,repetidas,2005-08-01,75,75
TORO TORO,consultas prenatales,repetidas,2005-08-01,60,60
TOTORA(CBBA),consultas prenatales,repetidas,2005-08-01,77,77
TOTORA(ORR),consultas prenatales,repetidas,2005-08-01,17,17
TRIGAL,consultas prenatales,repetidas,2005-08-01,10,10
TRINIDAD,consultas prenatales,repetidas,2005-08-01,769,769
TUPIZA,consultas prenatales,repetidas,2005-08-01,300,300
TURCO,consultas prenatales,repetidas,2005-08-01,16,16
UMALA,consultas prenatales,repetidas,2005-08-01,7,7
UNCIA,consultas prenatales,repetidas,2005-08-01,178,178
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2005-08-01,76,76
URUBICHA,consultas prenatales,repetidas,2005-08-01,38,38
UYUNI,consultas prenatales,repetidas,2005-08-01,127,127
VACAS,consultas prenatales,repetidas,2005-08-01,81,81
VALLEGRANDE,consultas prenatales,repetidas,2005-08-01,123,123
VIACHA,consultas prenatales,repetidas,2005-08-01,231,231
VILA VILA,consultas prenatales,repetidas,2005-08-01,14,14
VILLA MONTES,consultas prenatales,repetidas,2005-08-01,189,189
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2005-08-01,3,3
VILLA RIVERO,consultas prenatales,repetidas,2005-08-01,24,24
VILLA SERRANO,consultas prenatales,repetidas,2005-08-01,115,115
VILLA TUNARI,consultas prenatales,repetidas,2005-08-01,346,346
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2005-08-01,75,75
VILLAZON,consultas prenatales,repetidas,2005-08-01,291,291
VINTO,consultas prenatales,repetidas,2005-08-01,178,178
VITICHI,consultas prenatales,repetidas,2005-08-01,59,59
WALDO BALLIVIAN,consultas prenatales,repetidas,2005-08-01,8,8
WARNES,consultas prenatales,repetidas,2005-08-01,297,297
YACO,consultas prenatales,repetidas,2005-08-01,17,17
YACUIBA,consultas prenatales,repetidas,2005-08-01,380,380
YAMPARAEZ,consultas prenatales,repetidas,2005-08-01,76,76
YANACACHI,consultas prenatales,repetidas,2005-08-01,15,15
YAPACANI,consultas prenatales,repetidas,2005-08-01,372,372
YOCALLA,consultas prenatales,repetidas,2005-08-01,25,25
YOTALA,consultas prenatales,repetidas,2005-08-01,81,81
YUNCHARA,consultas prenatales,repetidas,2005-08-01,34,34
ZUDAÑEZ,consultas prenatales,repetidas,2005-08-01,52,52
ACACIO,consultas prenatales,repetidas,2005-09-01,57,57
ACHACACHI,consultas prenatales,repetidas,2005-09-01,171,171
ACHOCALLA,consultas prenatales,repetidas,2005-09-01,78,78
AIQUILE,consultas prenatales,repetidas,2005-09-01,149,149
ALALAY,consultas prenatales,repetidas,2005-09-01,5,5
ALCALA,consultas prenatales,repetidas,2005-09-01,24,24
ANCORAIMES,consultas prenatales,repetidas,2005-09-01,53,53
ANDAMARCA,consultas prenatales,repetidas,2005-09-01,7,7
ANTEQUERA,consultas prenatales,repetidas,2005-09-01,7,7
ANZALDO,consultas prenatales,repetidas,2005-09-01,15,15
APOLO,consultas prenatales,repetidas,2005-09-01,79,79
ARAMPAMPA,consultas prenatales,repetidas,2005-09-01,33,33
ARANI,consultas prenatales,repetidas,2005-09-01,17,17
ARBIETO,consultas prenatales,repetidas,2005-09-01,33,33
ARQUE,consultas prenatales,repetidas,2005-09-01,50,50
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2005-09-01,146,146
ATOCHA,consultas prenatales,repetidas,2005-09-01,99,99
AUCAPATA,consultas prenatales,repetidas,2005-09-01,12,12
AYATA,consultas prenatales,repetidas,2005-09-01,19,19
AYO AYO,consultas prenatales,repetidas,2005-09-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-09-01,120,120
AZURDUY,consultas prenatales,repetidas,2005-09-01,91,91
BATALLAS,consultas prenatales,repetidas,2005-09-01,44,44
BAURES,consultas prenatales,repetidas,2005-09-01,19,19
BELEN DE URMIRI,consultas prenatales,repetidas,2005-09-01,11,11
BELLA FLOR,consultas prenatales,repetidas,2005-09-01,15,15
BERMEJO,consultas prenatales,repetidas,2005-09-01,203,203
BETANZOS,consultas prenatales,repetidas,2005-09-01,185,185
BOLIVAR,consultas prenatales,repetidas,2005-09-01,26,26
BOLPEBRA,consultas prenatales,repetidas,2005-09-01,6,6
BOYUIBE,consultas prenatales,repetidas,2005-09-01,17,17
BUENA VISTA,consultas prenatales,repetidas,2005-09-01,56,56
CABEZAS,consultas prenatales,repetidas,2005-09-01,73,73
CAIROMA,consultas prenatales,repetidas,2005-09-01,49,49
"CAIZA ""D""",consultas prenatales,repetidas,2005-09-01,44,44
CAJUATA,consultas prenatales,repetidas,2005-09-01,43,43
CALACOTO,consultas prenatales,repetidas,2005-09-01,6,6
CALAMARCA,consultas prenatales,repetidas,2005-09-01,46,46
CAMARGO,consultas prenatales,repetidas,2005-09-01,182,182
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2005-09-01,26,26
CAMIRI,consultas prenatales,repetidas,2005-09-01,201,201
CAPINOTA,consultas prenatales,repetidas,2005-09-01,117,117
CAQUIAVIRI,consultas prenatales,repetidas,2005-09-01,38,38
CARACOLLO,consultas prenatales,repetidas,2005-09-01,73,73
CARANAVI,consultas prenatales,repetidas,2005-09-01,341,341
CARAPARI,consultas prenatales,repetidas,2005-09-01,56,56
CARIPUYO,consultas prenatales,repetidas,2005-09-01,73,73
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2005-09-01,5,5
CATACORA,consultas prenatales,repetidas,2005-09-01,5,5
CHACARILLA,consultas prenatales,repetidas,2005-09-01,6,6
CHALLAPATA,consultas prenatales,repetidas,2005-09-01,127,127
CHAQUI,consultas prenatales,repetidas,2005-09-01,39,39
CHARAGUA,consultas prenatales,repetidas,2005-09-01,140,140
CHARAÑA,consultas prenatales,repetidas,2005-09-01,5,5
CHAYANTA,consultas prenatales,repetidas,2005-09-01,86,86
CHIMORE,consultas prenatales,repetidas,2005-09-01,104,104
CHIPAYA,consultas prenatales,repetidas,2005-09-01,6,6
CHOQUE COTA,consultas prenatales,repetidas,2005-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-09-01,101,101
CHUMA,consultas prenatales,repetidas,2005-09-01,19,19
CLIZA,consultas prenatales,repetidas,2005-09-01,126,126
COBIJA,consultas prenatales,repetidas,2005-09-01,280,280
COCHABAMBA,consultas prenatales,repetidas,2005-09-01,4873,4873
COIPASA,consultas prenatales,repetidas,2005-09-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2005-09-01,285,285
"COLCHA ""K""",consultas prenatales,repetidas,2005-09-01,41,41
COLLANA,consultas prenatales,repetidas,2005-09-01,9,9
COLOMI,consultas prenatales,repetidas,2005-09-01,105,105
COLPA BELGICA,consultas prenatales,repetidas,2005-09-01,28,28
COLQUECHACA,consultas prenatales,repetidas,2005-09-01,129,129
COLQUENCHA,consultas prenatales,repetidas,2005-09-01,6,6
COLQUIRI,consultas prenatales,repetidas,2005-09-01,59,59
COMANCHE,consultas prenatales,repetidas,2005-09-01,12,12
COMARAPA,consultas prenatales,repetidas,2005-09-01,121,121
COMBAYA,consultas prenatales,repetidas,2005-09-01,2,2
CONCEPCION,consultas prenatales,repetidas,2005-09-01,71,71
COPACABANA,consultas prenatales,repetidas,2005-09-01,53,53
CORIPATA,consultas prenatales,repetidas,2005-09-01,79,79
CORO CORO,consultas prenatales,repetidas,2005-09-01,23,23
COROICO,consultas prenatales,repetidas,2005-09-01,100,100
CORQUE,consultas prenatales,repetidas,2005-09-01,24,24
COTAGAITA,consultas prenatales,repetidas,2005-09-01,151,151
COTOCA,consultas prenatales,repetidas,2005-09-01,186,186
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-09-01,109,109
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-09-01,13,13
CUEVO,consultas prenatales,repetidas,2005-09-01,28,28
CULPINA,consultas prenatales,repetidas,2005-09-01,146,146
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-09-01,22,22
CURVA,consultas prenatales,repetidas,2005-09-01,11,11
DESAGUADERO,consultas prenatales,repetidas,2005-09-01,19,19
EL ALTO,consultas prenatales,repetidas,2005-09-01,4708,4708
EL CHORO,consultas prenatales,repetidas,2005-09-01,9,9
EL PUENTE(STC),consultas prenatales,repetidas,2005-09-01,74,74
EL PUENTE(TJA),consultas prenatales,repetidas,2005-09-01,47,47
EL TORNO,consultas prenatales,repetidas,2005-09-01,259,259
EL VILLAR,consultas prenatales,repetidas,2005-09-01,40,40
ENTRE RIOS,consultas prenatales,repetidas,2005-09-01,105,105
ENTRE RIOS,consultas prenatales,repetidas,2005-09-01,95,95
EUCALIPTUS,consultas prenatales,repetidas,2005-09-01,19,19
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-09-01,2,2
EXALTACION,consultas prenatales,repetidas,2005-09-01,10,10
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-09-01,99,99
FILADELFIA,consultas prenatales,repetidas,2005-09-01,13,13
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-09-01,93,93
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-09-01,24,24
GUANAY,consultas prenatales,repetidas,2005-09-01,84,84
GUAQUI,consultas prenatales,repetidas,2005-09-01,27,27
GUAYARAMERIN,consultas prenatales,repetidas,2005-09-01,255,255
GUTIERREZ,consultas prenatales,repetidas,2005-09-01,61,61
HUACARETA,consultas prenatales,repetidas,2005-09-01,83,83
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-09-01,38,38
HUACHACALLA,consultas prenatales,repetidas,2005-09-01,5,5
HUANUNI,consultas prenatales,repetidas,2005-09-01,145,145
HUARACAJE,consultas prenatales,repetidas,2005-09-01,28,28
HUAYLLAMARCA,consultas prenatales,repetidas,2005-09-01,11,11
ICHOCA,consultas prenatales,repetidas,2005-09-01,15,15
ICLA,consultas prenatales,repetidas,2005-09-01,58,58
INCAHUASI,consultas prenatales,repetidas,2005-09-01,148,148
INGAVI (HUMAITA),consultas prenatales,repetidas,2005-09-01,1,1
INQUISIVI,consultas prenatales,repetidas,2005-09-01,40,40
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-09-01,90,90
IXIAMAS,consultas prenatales,repetidas,2005-09-01,50,50
JESUS DE MACHACA,consultas prenatales,repetidas,2005-09-01,28,28
LA ASUNTA,consultas prenatales,repetidas,2005-09-01,171,171
LA GUARDIA,consultas prenatales,repetidas,2005-09-01,272,272
LA PAZ,consultas prenatales,repetidas,2005-09-01,6949,6949
LA RIVERA,consultas prenatales,repetidas,2005-09-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2005-09-01,34,34
LAJA,consultas prenatales,repetidas,2005-09-01,39,39
LAS CARRERAS,consultas prenatales,repetidas,2005-09-01,20,20
LICOMA PAMPA,consultas prenatales,repetidas,2005-09-01,4,4
LLALLAGUA,consultas prenatales,repetidas,2005-09-01,349,349
LLICA,consultas prenatales,repetidas,2005-09-01,25,25
LORETO,consultas prenatales,repetidas,2005-09-01,22,22
LURIBAY,consultas prenatales,repetidas,2005-09-01,46,46
MACHACAMARCA,consultas prenatales,repetidas,2005-09-01,11,11
MACHARETI,consultas prenatales,repetidas,2005-09-01,56,56
MAGDALENA,consultas prenatales,repetidas,2005-09-01,92,92
MAIRANA,consultas prenatales,repetidas,2005-09-01,68,68
MALLA,consultas prenatales,repetidas,2005-09-01,12,12
MAPIRI,consultas prenatales,repetidas,2005-09-01,96,96
MECAPACA,consultas prenatales,repetidas,2005-09-01,44,44
MINEROS,consultas prenatales,repetidas,2005-09-01,108,108
MIZQUE,consultas prenatales,repetidas,2005-09-01,129,129
MOCOMOCO,consultas prenatales,repetidas,2005-09-01,39,39
MOJINETE,consultas prenatales,repetidas,2005-09-01,4,4
MOJOCOYA,consultas prenatales,repetidas,2005-09-01,57,57
MONTEAGUDO,consultas prenatales,repetidas,2005-09-01,266,266
MONTERO,consultas prenatales,repetidas,2005-09-01,765,765
MORO MORO,consultas prenatales,repetidas,2005-09-01,13,13
MOROCHATA,consultas prenatales,repetidas,2005-09-01,78,78
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-09-01,6,6
NAZACARA DE PACAJES,consultas prenatales,repetidas,2005-09-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-09-01,7,7
OCURI,consultas prenatales,repetidas,2005-09-01,110,110
OKINAWA,consultas prenatales,repetidas,2005-09-01,88,88
OMEREQUE,consultas prenatales,repetidas,2005-09-01,25,25
ORURO,consultas prenatales,repetidas,2005-09-01,1815,1815
PADCAYA,consultas prenatales,repetidas,2005-09-01,102,102
PADILLA,consultas prenatales,repetidas,2005-09-01,135,135
PAILON,consultas prenatales,repetidas,2005-09-01,115,115
PALCA,consultas prenatales,repetidas,2005-09-01,24,24
PALOS BLANCOS,consultas prenatales,repetidas,2005-09-01,158,158
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-09-01,10,10
PAMPA GRANDE,consultas prenatales,repetidas,2005-09-01,46,46
PAPEL PAMPA,consultas prenatales,repetidas,2005-09-01,10,10
PASORAPA,consultas prenatales,repetidas,2005-09-01,10,10
PATACAMAYA,consultas prenatales,repetidas,2005-09-01,132,132
PAZÑA,consultas prenatales,repetidas,2005-09-01,16,16
PELECHUCO,consultas prenatales,repetidas,2005-09-01,17,17
POCOATA,consultas prenatales,repetidas,2005-09-01,105,105
POCONA,consultas prenatales,repetidas,2005-09-01,51,51
