municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,61,61
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,54,54
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,26,26
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,18,18
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,22,22
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,90,90
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,16,16
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,83,83
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,21,21
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,41,41
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,33,33
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,32,32
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,28,28
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,34,34
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,59,59
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1901,1901
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,48,48
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,17,17
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,39,39
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,53,53
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,22,22
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,15,15
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,18,18
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,23,23
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,17,17
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,60,60
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,28,28
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,24,24
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1307,1307
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,49,49
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,44,44
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,15,15
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,34,34
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,32,32
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,45,45
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,78,78
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1493,1493
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,65,65
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,6,6
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,43,43
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,20,20
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,163,163
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,61,61
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,37,37
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,404,404
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,15,15
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,21,21
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,28,28
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,6,6
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,22,22
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,906,906
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,24,24
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,27,27
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,99,99
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,56,56
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,34,34
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,5,5
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,184,184
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,6,6
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,31,31
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,82,82
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,33,33
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,7,7
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,213,213
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,34,34
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,12,12
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,6,6
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,14,14
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,7,7
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,51,51
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,22,22
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,25,25
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,70,70
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,26,26
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,60,60
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,6,6
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,39,39
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,22,22
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,56,56
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,3,3
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,28,28
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2214,2214
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,8,8
