municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,32,32
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,101,101
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,16,16
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,36,36
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,22,22
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,36,36
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,14,14
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,56,56
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,84,84
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1412,1412
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,13,13
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,81,81
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,32,32
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,43,43
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,29,29
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,34,34
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,292,292
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,44,44
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,33,33
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,42,42
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,492,492
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,27,27
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,30,30
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,42,42
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,33,33
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,35,35
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,22,22
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,27,27
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,471,471
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,16,16
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,16,16
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,27,27
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,41,41
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,108,108
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,55,55
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,73,73
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,214,214
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,40,40
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,194,194
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,36,36
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,243,243
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,37,37
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,18,18
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,62,62
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,39,39
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,48,48
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,124,124
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,42,42
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,25,25
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,28,28
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,139,139
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,81,81
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,47,47
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,32,32
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,22,22
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,24,24
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2870,2870
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,44,44
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,69,69
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,632,632
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,23,23
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,29,29
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,35,35
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,45,45
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,366,366
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,25,25
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,12,12
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,47,47
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,88,88
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,62,62
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,22,22
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,247,247
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,76,76
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,55,55
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,18,18
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,27,27
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,23,23
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,33,33
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,56,56
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,147,147
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,14,14
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,79,79
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,59,59
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,112,112
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,133,133
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,13,13
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,99,99
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,16,16
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,7,7
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,35,35
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,10,10
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,36,36
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,5,5
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,4,4
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,7,7
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,2,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-09-01,18,18
