municipality,group,variable,month,Niños de 1 año a menores de 5 años con 2da dosis v,TOTAL
TARIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,557,557
TARVITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,487,487
TEOPONTE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,48,48
TIAWANACU,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,25,25
TINGUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,377,377
TIPUANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,36,36
TIQUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,116,116
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,243,243
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,11,11
TOCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,18,18
TODOS SANTOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,6,6
TOLATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,3,3
TOLEDO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,33,33
TOMAVE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,75,75
TOMINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,201,201
TORO TORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,229,229
TOTORA(CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,84,84
TOTORA(ORR),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,64,64
TRIGAL,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,22,22
TRINIDAD,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,231,231
TUPIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,373,373
TURCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,33,33
UMALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,22,22
UNCIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,33,33
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,145,145
URUBICHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,205,205
UYUNI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,78,78
VACAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,60,60
VALLEGRANDE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,65,65
VIACHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,102,102
VILA VILA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,25,25
VILLA MONTES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,190,190
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,48,48
VILLA RIVERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,34,34
VILLA SERRANO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,93,93
VILLA TUNARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,221,221
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,219,219
VILLAZON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,268,268
VINTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,37,37
VITICHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,82,82
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,14,14
WARNES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,324,324
YACO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,34,34
YACUIBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,264,264
YAMPARAEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,41,41
YANACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,20,20
YAPACANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,465,465
YOCALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,93,93
YOTALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,176,176
YUNCHARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,9,9
ZUDAÑEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-08-01,74,74
ACACIO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,67,67
ACHACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,310,310
ACHOCALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,25,25
AIQUILE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,218,218
ALALAY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,28,28
ALCALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,41,41
ANCORAIMES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,66,66
ANDAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,47,47
ANTEQUERA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,42,42
ANZALDO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,92,92
APOLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,143,143
ARAMPAMPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,73,73
ARANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,135,135
ARBIETO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,44,44
ARQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,154,154
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,15,15
ATOCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,47,47
AUCAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,25,25
AYATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,56,56
AYO AYO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,51,51
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,252,252
AZURDUY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,203,203
BATALLAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,75,75
BAURES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,43,43
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,9,9
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,17,17
BERMEJO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,258,258
BETANZOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,330,330
BOLIVAR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,119,119
BOLPEBRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,12,12
BOYUIBE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,17,17
BUENA VISTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,181,181
CABEZAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,106,106
CAIROMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,114,114
"CAIZA ""D""",nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,94,94
CAJUATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,36,36
CALACOTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,44,44
CALAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,141,141
CAMARGO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,153,153
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,18,18
CAMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,85,85
CAPINOTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,115,115
CAQUIAVIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,115,115
CARACOLLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,80,80
CARANAVI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,270,270
CARAPARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,49,49
CARIPUYO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,67,67
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,7,7
CATACORA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,18,18
CHALLAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,250,250
CHAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,39,39
CHARAGUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,119,119
CHARAÑA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,44,44
CHAYANTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,139,139
CHIMORE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,62,62
CHIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,7,7
CHOQUE COTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,7,7
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,44,44
CHUMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,71,71
CLIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,146,146
COBIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,184,184
COCHABAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,964,964
COIPASA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,7,7
COLCAPIRHUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,167,167
"COLCHA ""K""",nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,24,24
COLLANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,4,4
COLOMI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,86,86
COLPA BELGICA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,120,120
COLQUECHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,417,417
COLQUENCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,101,101
COLQUIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,65,65
COMANCHE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,37,37
COMARAPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,371,371
CONCEPCION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,56,56
COPACABANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,111,111
CORIPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,39,39
CORO CORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,38,38
COROICO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,75,75
CORQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,88,88
COTAGAITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,128,128
COTOCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,323,323
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,142,142
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,30,30
CUEVO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,47,47
CULPINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,242,242
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,34,34
CURVA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,21,21
DESAGUADERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,18,18
EL ALTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,2987,2987
EL CHORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,40,40
EL PUENTE(STC),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,79,79
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,89,89
EL TORNO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,141,141
EL VILLAR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,121,121
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,96,96
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,173,173
EUCALIPTUS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,61,61
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,22,22
EXALTACION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,7,7
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,41,41
FILADELFIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,12,12
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,222,222
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,89,89
GUANAY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,20,20
GUAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,22,22
GUAYARAMERIN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,399,399
GUTIERREZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,50,50
HUACARETA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,154,154
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,46,46
HUACHACALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,11,11
HUANUNI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,177,177
HUARACAJE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,16,16
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,24,24
ICHOCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,14,14
ICLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,63,63
INCAHUASI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,295,295
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,6,6
INQUISIVI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,102,102
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,97,97
IXIAMAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,29,29
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,158,158
LA ASUNTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,122,122
LA GUARDIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,322,322
LA PAZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,3814,3814
LA RIVERA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,1,1
LAGUNILLAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,62,62
LAJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,68,68
LAS CARRERAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,42,42
LICOMA PAMPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,16,16
LLALLAGUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,107,107
LLICA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,1,1
LORETO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 2da dosis v,2007-09-01,44,44
