municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,80,80
PORONGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,8,8
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,97,97
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,393,393
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,36,36
PUCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,9,9
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,82,82
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,96,96
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,66,66
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,25,25
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,4,4
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,24,24
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,107,107
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,148,148
QUIABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,8,8
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,187,187
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,9,9
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,74,74
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,357,357
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,115,115
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,38,38
SABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
SACABA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,270,270
SACABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,2,2
SACACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,57,57
SAIPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,9,9
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,42,42
SAMAIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
SAN ANDRES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,54,54
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,24,24
SAN BENITO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,64,64
SAN BORJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,217,217
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
SAN CARLOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,79,79
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,77,77
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,200,200
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,93,93
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,60,60
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,50,50
SAN JULIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,282,282
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,56,56
SAN LUCAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,280,280
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,37,37
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,69,69
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,56,56
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,49,49
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,20,20
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,26,26
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,951,951
SANTA ROSA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,61,61
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,107,107
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,19,19
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,41,41
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,59,59
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
SIPE SIPE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,144,144
SOPACHUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
SORACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,62,62
SORATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,94,94
SUCRE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1041,1041
TACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
TACACOMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,27,27
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,33,33
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,127,127
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,25,25
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,201,201
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,63,63
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,38,38
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,56,56
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,218,218
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,65,65
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
TOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
TODOS SANTOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,2,2
TOLATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
TOLEDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,14,14
TOMAVE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,8,8
TOMINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
TORO TORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,4,4
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,16,16
TRIGAL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,4,4
TRINIDAD,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,167,167
TUPIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,23,23
TURCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
UMALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,26,26
UNCIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,61,61
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
URUBICHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
UYUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,56,56
VACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,48,48
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,33,33
VIACHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,68,68
VILA VILA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,8,8
VILLA MONTES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,148,148
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,19,19
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,43,43
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,44,44
VILLAZON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,47,47
VINTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,75,75
VITICHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,60,60
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
WARNES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,278,278
YACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,41,41
YACUIBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,144,144
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,27,27
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,79,79
YOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,28,28
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,71,71
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,209,209
ACHOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,11,11
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,43,43
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,37,37
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,33,33
ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,16,16
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,5,5
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,23,23
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,46,46
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,36,36
ARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,11,11
ARBIETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,42,42
ARQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,76,76
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,176,176
ATOCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,6,6
AUCAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,2,2
AYATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,37,37
AYO AYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,42,42
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,113,113
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,56,56
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,3,3
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,27,27
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,3,3
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,8,8
BELLA FLOR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,2,2
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,82,82
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,109,109
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,43,43
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,6,6
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,13,13
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,68,68
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,9,9
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,52,52
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,17,17
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,52,52
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-08-01,17,17
