municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,272,272
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,67,67
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,193,193
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,19,19
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,120,120
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,366,366
SAN MATIAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,25,25
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,7,7
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,45,45
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,601,601
SAN PEDRO DE CURAHUARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,18,18
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,17,17
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,8,8
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,56,56
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,26,26
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,31,31
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,23,23
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,1557,1557
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,17,17
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,266,266
SANTIAGO DE CALLAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,38,38
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,58,58
SANTIAGO DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,91,91
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,45,45
SANTUARIO DE QUILLACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,22,22
SAPAHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,8,8
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,44,44
SICA SICA (VILLA AROMA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,115,115
SICAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,16,16
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,41,41
SOPACHUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,109,109
SORACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,67,67
SUCRE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,1196,1196
TACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,3,3
TACOPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,61,61
TAPACARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,198,198
TARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,558,558
TARACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,84,84
TARATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,18,18
TARIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,258,258
TARVITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,903,903
TEOPONTE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,16,16
TIAWANACU,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,37,37
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,153,153
TIPUANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,12,12
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,17,17
TIRAQUE (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,29,29
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,11,11
TOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,9,9
TOLATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,1,1
TOLEDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,8,8
TOMINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,29,29
TORO TORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,58,58
TOTORA(CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,23,23
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,4,4
TRIGAL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,3,3
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,201,201
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,139,139
TURCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,10,10
UMALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,1,1
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,180,180
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,97,97
URUBICHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,1,1
UYUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,73,73
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,34,34
VALLEGRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,187,187
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,64,64
VILA VILA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,13,13
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,179,179
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,7,7
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,11,11
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,355,355
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,56,56
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,211,211
VILLAZON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,210,210
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,6,6
VITICHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,186,186
WARNES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,758,758
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,13,13
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,359,359
YAMPARAEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,59,59
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,11,11
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,519,519
YOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,17,17
YOTALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,52,52
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,35,35
ZUDAÑEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-09-01,306,306
ACACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,129,129
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,2,2
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,35,35
ALALAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,33,33
ALCALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,110,110
ANDAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,3,3
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,5,5
ANZALDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,11,11
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,111,111
ARAMPAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,61,61
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,84,84
ARBIETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,22,22
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,103,103
ASCENCION DE GUARAYOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,17,17
ATOCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,48,48
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,15,15
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,115,115
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,40,40
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,64,64
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,13,13
BELEN DE ANDAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,1,1
BELEN DE URMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,34,34
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,14,14
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,131,131
BETANZOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,406,406
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,27,27
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,44,44
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,8,8
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,236,236
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,15,15
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,280,280
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,28,28
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,64,64
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,4,4
CALAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,61,61
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,148,148
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,52,52
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,60,60
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,127,127
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,13,13
CARACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,187,187
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,222,222
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,153,153
CARIPUYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,63,63
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,13,13
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,674,674
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,55,55
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,35,35
CHARAÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,4,4
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,132,132
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,31,31
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,26,26
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,13,13
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,8,8
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,10,10
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,5,5
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,87,87
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,400,400
COIPASA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,15,15
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,44,44
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,21,21
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,39,39
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,38,38
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,733,733
COLQUENCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,210,210
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,99,99
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,4,4
COMARAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,100,100
CONCEPCION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,5,5
COPACABANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,92,92
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,21,21
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,80,80
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,28,28
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,54,54
COTAGAITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,169,169
COTOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,147,147
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,21,21
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,3,3
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,21,21
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,82,82
CURAHUARA DE CARANGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,40,40
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,13,13
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,46,46
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,1829,1829
EL CHORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,12,12
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,73,73
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,151,151
EL TORNO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,245,245
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,12,12
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,42,42
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,79,79
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,95,95
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,5,5
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,15,15
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,111,111
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,50,50
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,16,16
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,16,16
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,1071,1071
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,53,53
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,219,219
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,23,23
HUACHACALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,5,5
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,50,50
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,36,36
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,53,53
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,42,42
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,71,71
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,198,198
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,39,39
INQUISIVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,93,93
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,72,72
IXIAMAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,30,30
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,87,87
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,25,25
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,124,124
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,1603,1603
LA RIVERA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,2,2
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,37,37
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,77,77
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-10-01,35,35
