municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,27,27
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,8,8
SAN BENITO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
SAN BORJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,95,95
SAN BUENA VENTURA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,14,14
SAN CARLOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,40,40
SAN IGNACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,37,37
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,122,122
SAN JAVIER(BNI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,6,6
SAN JAVIER(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,50,50
SAN JOAQUIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,16,16
SAN JUAN DE YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,17,17
SAN JULIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,104,104
SAN LORENZO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,6,6
SAN LORENZO(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,16,16
SAN LUCAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,78,78
SAN MATIAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,21,21
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,2,2
SAN PEDRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,44,44
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,43,43
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
SAN PEDRO DE QUEMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,6,6
SAN PEDRO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,1,1
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,3,3
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,10,10
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,8,8
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,14,14
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,1410,1410
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,18,18
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,5,5
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,7,7
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,23,23
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,23,23
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,11,11
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,31,31
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,16,16
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,25,25
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,37,37
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,380,380
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,4,4
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,3,3
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,21,21
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,20,20
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,3,3
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,88,88
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,38,38
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,1,1
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,182,182
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,33,33
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,14,14
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,21,21
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,54,54
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,43,43
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,75,75
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,2,2
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,6,6
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,5,5
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,4,4
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,9,9
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,1,1
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,97,97
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,53,53
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,6,6
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,4,4
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,35,35
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,20,20
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,11,11
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,13,13
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,39,39
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,37,37
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,43,43
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,3,3
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,4,4
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,21,21
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,69,69
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,14,14
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,7,7
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,132,132
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,22,22
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,66,66
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,18,18
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,90,90
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,12,12
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,15,15
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,2,2
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-07-01,4,4
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,30,30
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,131,131
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,23,23
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,39,39
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,19,19
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,6,6
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,23,23
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,17,17
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,44,44
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,11,11
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,9,9
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,13,13
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,32,32
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,77,77
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,14,14
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,8,8
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,11,11
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,30,30
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,33,33
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,13,13
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,6,6
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,90,90
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,60,60
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,6,6
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,61,61
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,27,27
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,19,19
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,23,23
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,6,6
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,18,18
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,28,28
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,60,60
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,30,30
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,14,14
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,214,214
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,17,17
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,22,22
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,36,36
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,21,21
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,12,12
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,63,63
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,2,2
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,23,23
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,10,10
CHIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,1,1
CHOQUE COTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,10,10
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,14,14
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,22,22
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,72,72
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,560,560
COIPASA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,36,36
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,10,10
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,23,23
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,15,15
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,56,56
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,7,7
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,58,58
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,46,46
COMBAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,2,2
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,72,72
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,21,21
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,29,29
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,15,15
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,13,13
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,15,15
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,31,31
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,104,104
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,11,11
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,54,54
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,6,6
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,8,8
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,22,22
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,947,947
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,25,25
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,9,9
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,109,109
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,43,43
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,37,37
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,18,18
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,3,3
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,20,20
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,37,37
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,26,26
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,21,21
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,56,56
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,16,16
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,24,24
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,4,4
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,58,58
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,5,5
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,13,13
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,13,13
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-08-01,15,15
