,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
GUANAY,atencion odontologica,rayos x dental,2023-08-01,0,0,1,6,1,3,7,17,0,2,0,0,0,0,37
GUAQUI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
GUTIERREZ,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,0,8,2,0,0,0,0,0,11
HUACARETA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,2,0,0,4,2,1,0,0,0,0,10
HUANUNI,atencion odontologica,rayos x dental,2023-08-01,0,1,1,5,0,16,13,22,3,0,0,0,0,0,61
HUARINA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
INCAHUASI,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,2,1,2,16,0,3,0,0,0,0,25
INQUISIVI,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,2,0,3,4,2,0,0,0,0,0,13
IXIAMAS,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,1,4,6,9,2,0,0,0,0,0,24
LA ASUNTA,atencion odontologica,rayos x dental,2023-08-01,0,0,5,4,1,4,5,6,0,0,0,0,0,0,25
LA GUARDIA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2023-08-01,22,15,88,91,36,80,266,342,88,39,0,0,0,0,1067
LAGUNILLAS,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,0,1,0,2,0,0,0,0,0,0,5
LAS CARRERAS,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,0,0,3,13,0,0,0,0,0,0,18
LLALLAGUA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,3,0,0,3,8,0,0,0,0,0,0,15
LLICA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,1,3,6,0,3,0,0,0,0,14
MAPIRI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,1,2,3,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,rayos x dental,2023-08-01,1,0,3,3,1,1,4,9,0,0,0,0,0,0,22
MIZQUE,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,0,1,0,3,1,0,0,0,0,0,7
MONTEAGUDO,atencion odontologica,rayos x dental,2023-08-01,0,1,0,4,0,0,1,4,4,2,0,0,0,0,16
MONTERO,atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,1,1,4,4,0,1,0,0,0,0,14
MORO MORO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,3,1,4,0,0,0,0,0,0,8
ORURO,atencion odontologica,rayos x dental,2023-08-01,2,16,66,66,66,86,219,395,33,46,0,0,0,0,995
PADCAYA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,0,2,6,17,3,0,0,0,0,0,31
PAILON,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
PALCA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,0,0,2,0,1,0,0,0,0,4
PALOS BLANCOS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
PAMPA AULLAGAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,5,8,1,4,0,0,0,0,18
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-08-01,0,0,5,3,0,1,3,17,1,1,0,0,0,0,31
PASORAPA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PAZÑA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,3,6,1,3,3,1,1,0,0,0,0,19
POCOATA,atencion odontologica,rayos x dental,2023-08-01,0,0,3,1,4,4,4,14,0,2,0,0,0,0,32
POOPO,atencion odontologica,rayos x dental,2023-08-01,0,0,5,6,0,1,17,22,0,1,0,0,0,0,52
PORCO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
PORONGO,atencion odontologica,rayos x dental,2023-08-01,1,0,4,7,1,0,7,11,0,0,0,0,0,0,31
PORTACHUELO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,3,2,0,0,0,0,0,6
PORVENIR,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
POTOSI,atencion odontologica,rayos x dental,2023-08-01,0,0,7,2,8,9,26,65,5,1,0,0,0,0,123
PUCARANI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,5,1,1,0,0,0,0,8
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-08-01,0,0,2,5,0,6,0,44,0,0,0,0,0,0,57
PUERTO RICO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,5,4,6,0,6,0,0,0,0,0,0,22
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,1,0,0,8,0,1,0,0,0,0,11
PUNATA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,0,0,0,0,1,0,0,0,0,0,4
QUIABAYA,atencion odontologica,rayos x dental,2023-08-01,2,1,1,0,0,0,4,6,0,0,0,0,0,0,14
QUILLACOLLO,atencion odontologica,rayos x dental,2023-08-01,2,0,9,16,1,4,12,26,9,6,0,0,0,0,85
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,0,8,4,0,1,0,0,0,0,14
RAVELO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,0,1,6,0,0,0,0,0,0,8
RIBERALTA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,1,0,0,3,2,0,0,0,0,0,8
SABAYA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
SACABA,atencion odontologica,rayos x dental,2023-08-01,0,1,6,7,2,10,38,76,13,7,0,0,0,0,160
SACACA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-08-01,0,1,1,1,1,4,7,10,6,2,0,0,0,0,33
SAMAIPATA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,4,2,9,1,0,0,0,0,0,17
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,1,1,2,4,1,0,0,0,0,0,10
SAN BORJA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,3,1,5,20,0,2,0,0,0,0,34
SAN JOAQUIN,atencion odontologica,rayos x dental,2023-08-01,0,0,2,3,0,2,0,10,2,0,0,0,0,0,19
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-08-01,0,0,3,2,1,0,8,12,1,2,0,0,0,0,29
SAN LUCAS,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,4,3,4,21,2,0,0,0,0,0,35
SAN MATIAS,atencion odontologica,rayos x dental,2023-08-01,0,1,0,1,2,3,8,5,1,0,0,0,0,0,21
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,1,2,4,0,0,0,0,0,0,8
SAN PEDRO,atencion odontologica,rayos x dental,2023-08-01,0,1,1,0,0,0,3,10,1,0,0,0,0,0,16
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,2,4,0,2,0,8,0,0,0,0,16
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
SANTA ANA,atencion odontologica,rayos x dental,2023-08-01,0,0,3,5,0,0,7,5,2,2,0,0,0,0,24
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-08-01,28,30,116,91,48,75,393,659,96,102,0,0,0,0,1638
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,7,0,1,1,4,0,0,0,0,0,0,14
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-08-01,0,0,3,5,1,4,4,6,1,1,0,0,0,0,25
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,7,2,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SAPAHAQUI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,4,0,1,0,0,0,0,6
SOPACHUY,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,1,0,3,14,1,0,0,0,0,0,21
SORACACHI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,3,1,1,1,0,0,0,0,0,0,6
SORATA,atencion odontologica,rayos x dental,2023-08-01,3,0,5,5,2,4,13,13,0,1,0,0,0,0,46
SUCRE,atencion odontologica,rayos x dental,2023-08-01,4,0,12,23,2,8,38,83,24,7,0,0,0,0,201
TARABUCO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
TARIJA,atencion odontologica,rayos x dental,2023-08-01,0,0,165,167,13,10,653,673,7,6,0,0,0,0,1694
TINGUIPAYA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,0,0,2,2,1,0,0,0,0,0,7
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,1,0,1,2,0,1,0,0,0,0,8
TOLEDO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,3,1,2,0,1,2,2,0,0,0,0,11
TOMAVE,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,4,0,1,1,8,0,0,0,0,0,0,15
TOTORA(CBBA),atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,3,3,1,1,1,0,0,0,0,0,11
TRIGAL,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
TRINIDAD,atencion odontologica,rayos x dental,2023-08-01,0,1,0,1,6,1,12,12,3,2,0,0,0,0,38
TUPIZA,atencion odontologica,rayos x dental,2023-08-01,0,1,7,8,2,3,8,8,3,1,0,0,0,0,41
TURCO,atencion odontologica,rayos x dental,2023-08-01,0,0,4,1,0,2,5,10,3,2,0,0,0,0,27
UNCIA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,2,4,0,4,1,0,0,0,0,0,13
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-08-01,0,0,1,4,1,1,5,17,3,0,0,0,0,0,32
UYUNI,atencion odontologica,rayos x dental,2023-08-01,2,0,3,1,4,7,11,8,0,1,0,0,0,0,37
VACAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,3,11,0,0,0,0,0,0,15
VILA VILA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,rayos x dental,2023-08-01,0,0,2,4,1,2,15,16,3,3,0,0,0,0,46
VILLA SERRANO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,2,1,4,8,1,0,0,0,0,0,18
VILLAZON,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VINTO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
WARNES,atencion odontologica,rayos x dental,2023-08-01,0,0,1,4,1,1,4,0,0,0,0,0,0,0,11
YANACACHI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
YOCALLA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
YOTALA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,4,0,9,8,16,0,0,0,0,0,0,39
YUNCHARA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-08-01,0,1,1,0,1,1,2,5,0,0,0,0,0,0,11
ACACIO,atencion odontologica,rayos x dental,2023-09-01,0,0,2,2,0,1,2,0,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,rayos x dental,2023-09-01,0,1,8,10,10,11,14,22,0,2,0,0,0,0,78
AIQUILE,atencion odontologica,rayos x dental,2023-09-01,0,0,1,1,0,0,3,6,1,0,0,0,0,0,12
ANDAMARCA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANTEQUERA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,2,2,0,0,8,0,0,0,0,0,0,12
ANZALDO,atencion odontologica,rayos x dental,2023-09-01,0,0,6,2,0,4,1,1,0,1,0,0,0,0,15
APOLO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2023-09-01,0,0,2,0,1,1,1,8,0,1,0,0,0,0,14
ARBIETO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ATOCHA,atencion odontologica,rayos x dental,2023-09-01,1,0,2,3,2,16,20,28,3,0,0,0,0,0,75
AYO AYO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-09-01,0,0,3,1,4,2,3,14,2,0,0,0,0,0,29
BERMEJO,atencion odontologica,rayos x dental,2023-09-01,0,0,4,2,2,1,13,18,1,1,0,0,0,0,42
BETANZOS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,1,0,2,0,2,0,0,0,0,0,0,6
CABEZAS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,1,3,10,0,0,0,0,0,0,14
CALACOTO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2023-09-01,0,0,1,2,1,0,11,17,0,2,0,0,0,0,34
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,2,2,5,0,0,0,0,0,0,10
CAQUIAVIRI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,1,5,0,0,0,0,0,0,7
CARANAVI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CARANGAS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
CARIPUYO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,2,5,1,0,0,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,rayos x dental,2023-09-01,0,0,2,0,0,0,3,3,9,0,0,0,0,0,17
CHAQUI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,1,6,0,2,0,0,0,0,9
CHARAGUA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,2,1,2,4,0,0,0,0,0,0,9
CHAYANTA,atencion odontologica,rayos x dental,2023-09-01,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5
CHIMORE,atencion odontologica,rayos x dental,2023-09-01,0,0,2,0,4,4,3,14,1,1,0,0,0,0,29
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,1,0,2,5,0,2,0,0,0,0,10
COBIJA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,1,5,5,11,2,2,0,0,0,0,26
COCHABAMBA,atencion odontologica,rayos x dental,2023-09-01,6,9,83,72,38,49,245,420,105,119,0,0,0,0,1146
COIPASA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-09-01,0,0,3,4,0,1,5,14,5,2,0,0,0,0,34
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-09-01,1,1,2,3,0,2,0,5,0,0,0,0,0,0,14
COLLANA,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,0,11,6,1,0,0,0,0,0,19
COLOMI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,rayos x dental,2023-09-01,0,0,2,1,1,1,2,3,0,0,0,0,0,0,10
COLQUECHACA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,3,0,6,8,18,2,0,0,0,0,0,37
COLQUIRI,atencion odontologica,rayos x dental,2023-09-01,1,5,6,7,13,11,10,12,2,0,0,0,0,0,67
COMARAPA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,1,3,0,3,1,0,0,0,0,0,8
CORQUE,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
COTOCA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,2,1,0,12,0,0,0,0,0,0,16
CUEVO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,rayos x dental,2023-09-01,0,0,7,9,10,9,15,40,0,4,0,0,0,0,94
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,rayos x dental,2023-09-01,2,2,7,14,6,12,20,28,6,7,0,0,0,0,104
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,1,0,0,4,2,0,0,0,0,0,8
EL TORNO,atencion odontologica,rayos x dental,2023-09-01,2,0,0,0,0,1,1,2,0,1,0,0,0,0,7
EL VILLAR,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
EUCALIPTUS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,3,2,6,1,0,0,0,0,0,13
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,2,1,8,8,0,1,0,0,0,0,21
GUANAY,atencion odontologica,rayos x dental,2023-09-01,0,0,2,3,0,0,5,10,0,0,0,0,0,0,20
GUTIERREZ,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,3,4,0,0,0,0,0,0,8
HUACARETA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,rayos x dental,2023-09-01,0,0,24,14,8,22,34,53,6,0,0,0,0,0,161
HUATAJATA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,5,3,1,0,0,0,0,0,0,9
INCAHUASI,atencion odontologica,rayos x dental,2023-09-01,1,0,1,3,1,2,1,17,1,1,0,0,0,0,28
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-09-01,0,1,0,0,2,1,2,12,0,0,0,0,0,0,18
IXIAMAS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,4,6,1,0,0,0,0,0,12
LA ASUNTA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,1,0,1,4,0,0,0,0,0,0,7
LA GUARDIA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2023-09-01,16,9,84,88,55,78,334,428,69,90,0,0,0,0,1251
LAGUNILLAS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,1,0,4,0,0,0,0,0,0,6
LAS CARRERAS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,1,0,0,2,1,1,0,0,0,0,6
LLALLAGUA,atencion odontologica,rayos x dental,2023-09-01,0,1,0,0,2,0,5,5,1,1,0,0,0,0,15
MACHACAMARCA,atencion odontologica,rayos x dental,2023-09-01,0,0,2,0,0,0,1,7,0,0,0,0,0,0,10
MAIRANA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
MECAPACA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,7,3,0,9,3,3,0,0,0,0,0,25
MINEROS,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,1,3,4,0,0,0,0,0,0,9
MONTEAGUDO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,1,0,3,8,1,2,0,0,0,0,16
MONTERO,atencion odontologica,rayos x dental,2023-09-01,0,0,2,3,0,2,3,6,0,4,0,0,0,0,20
OCURI,atencion odontologica,rayos x dental,2023-09-01,0,0,1,1,2,0,2,6,0,0,0,0,0,0,12
ORURO,atencion odontologica,rayos x dental,2023-09-01,11,7,73,79,49,76,177,408,47,27,0,0,0,0,954
PADCAYA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,3,0,5,12,9,2,1,0,0,0,0,32
PAILON,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PAMPA AULLAGAS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,1,4,0,1,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-09-01,1,1,3,4,1,7,5,15,2,4,0,0,0,0,43
PASORAPA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2023-09-01,0,0,4,6,2,1,5,9,0,0,0,0,0,0,27
POCOATA,atencion odontologica,rayos x dental,2023-09-01,1,2,0,1,0,3,5,9,3,0,0,0,0,0,24
POOPO,atencion odontologica,rayos x dental,2023-09-01,1,2,5,4,1,0,10,22,1,0,0,0,0,0,46
PORCO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
POROMA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORONGO,atencion odontologica,rayos x dental,2023-09-01,0,0,2,4,1,2,4,11,5,1,0,0,0,0,30
PORTACHUELO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,rayos x dental,2023-09-01,3,2,13,16,15,17,30,67,6,4,0,0,0,0,173
PUCARANI,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,2,2,3,0,0,0,0,0,0,7
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-09-01,0,0,1,0,0,0,2,34,0,1,0,0,0,0,38
PUERTO RICO,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNATA,atencion odontologica,rayos x dental,2023-09-01,0,1,1,1,3,0,0,1,3,0,0,0,0,0,10
QUIABAYA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,1,0,6,6,0,0,0,0,0,0,13
QUILLACOLLO,atencion odontologica,rayos x dental,2023-09-01,1,1,2,4,5,7,18,34,19,12,0,0,0,0,103
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-09-01,0,0,0,2,0,0,0,6,0,0,0,0,0,0,8
RIBERALTA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,3,4,0,0,0,0,0,0,8
SABAYA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
