,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
HUACARETA,atencion odontologica,primera consulta,2023-07-01,3,2,11,14,4,10,10,24,1,3,0,10,0,0,92
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2023-07-01,0,0,1,3,0,2,1,4,0,0,0,1,0,0,12
HUACHACALLA,atencion odontologica,primera consulta,2023-07-01,1,0,0,0,12,2,11,5,0,3,0,1,0,0,35
HUANUNI,atencion odontologica,primera consulta,2023-07-01,3,13,57,71,37,52,42,121,16,8,0,21,0,0,441
HUARINA,atencion odontologica,primera consulta,2023-07-01,2,7,23,26,12,16,16,45,9,10,0,4,0,4,174
HUATAJATA,atencion odontologica,primera consulta,2023-07-01,2,1,2,3,4,1,5,8,2,1,0,0,0,0,29
HUAYLLAMARCA,atencion odontologica,primera consulta,2023-07-01,1,4,7,9,1,9,6,6,7,7,0,2,0,1,60
HUMANATA,atencion odontologica,primera consulta,2023-07-01,1,1,4,2,0,1,2,2,1,0,0,1,0,0,15
ICHOCA,atencion odontologica,primera consulta,2023-07-01,2,0,5,3,4,3,10,5,6,2,0,0,0,0,40
ICLA,atencion odontologica,primera consulta,2023-07-01,7,5,14,5,4,12,7,18,1,2,0,3,0,0,78
INCAHUASI,atencion odontologica,primera consulta,2023-07-01,4,4,14,17,8,25,7,32,0,5,0,21,0,0,137
INQUISIVI,atencion odontologica,primera consulta,2023-07-01,18,22,34,40,23,21,34,52,17,10,0,16,0,4,291
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2023-07-01,22,23,53,52,25,28,47,81,4,5,0,12,0,0,352
IXIAMAS,atencion odontologica,primera consulta,2023-07-01,3,2,18,17,8,17,13,24,0,3,0,2,0,3,110
JESUS DE MACHACA,atencion odontologica,primera consulta,2023-07-01,4,7,18,25,9,16,25,63,11,13,0,10,0,4,205
LA ASUNTA,atencion odontologica,primera consulta,2023-07-01,65,66,159,158,63,75,93,210,15,15,0,55,0,14,988
LA GUARDIA,atencion odontologica,primera consulta,2023-07-01,20,29,107,111,36,71,55,180,23,23,0,19,0,2,676
LA PAZ,atencion odontologica,primera consulta,2023-07-01,378,303,695,785,320,408,848,1387,226,190,0,159,0,24,5723
LA RIVERA,atencion odontologica,primera consulta,2023-07-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
LAGUNILLAS,atencion odontologica,primera consulta,2023-07-01,8,11,10,18,9,9,12,35,19,13,0,0,0,2,146
LAJA,atencion odontologica,primera consulta,2023-07-01,13,16,37,54,10,25,29,80,16,8,0,18,0,7,313
LAS CARRERAS,atencion odontologica,primera consulta,2023-07-01,3,4,2,2,1,8,3,5,0,4,0,1,0,0,33
LICOMA PAMPA,atencion odontologica,primera consulta,2023-07-01,4,7,7,8,5,4,7,19,4,0,0,7,0,0,72
LLALLAGUA,atencion odontologica,primera consulta,2023-07-01,21,25,53,51,18,37,43,88,10,4,0,12,0,0,362
LLICA,atencion odontologica,primera consulta,2023-07-01,2,1,1,4,2,6,6,7,2,2,0,4,0,0,37
LORETO,atencion odontologica,primera consulta,2023-07-01,0,0,3,4,0,6,2,10,1,0,0,2,0,0,28
LURIBAY,atencion odontologica,primera consulta,2023-07-01,1,4,11,12,6,3,13,21,2,3,0,2,0,0,78
MACHACAMARCA,atencion odontologica,primera consulta,2023-07-01,2,1,6,6,4,8,5,10,3,2,0,1,0,2,50
MACHARETI,atencion odontologica,primera consulta,2023-07-01,2,2,9,11,1,3,1,13,4,2,0,6,0,0,54
MAGDALENA,atencion odontologica,primera consulta,2023-07-01,1,0,7,5,5,3,3,9,0,0,0,0,0,0,33
MAIRANA,atencion odontologica,primera consulta,2023-07-01,58,46,44,52,8,25,40,92,16,18,0,26,0,18,443
MALLA,atencion odontologica,primera consulta,2023-07-01,3,3,4,2,1,1,9,8,7,5,0,3,0,0,46
MAPIRI,atencion odontologica,primera consulta,2023-07-01,4,3,9,16,3,7,6,23,0,0,0,8,0,1,80
MECAPACA,atencion odontologica,primera consulta,2023-07-01,6,7,32,25,16,44,23,42,9,9,0,3,0,3,219
MINEROS,atencion odontologica,primera consulta,2023-07-01,28,29,63,80,20,34,31,143,25,26,0,35,0,1,515
MIZQUE,atencion odontologica,primera consulta,2023-07-01,7,13,25,35,15,26,19,51,4,5,0,1,0,1,202
MOCOMOCO,atencion odontologica,primera consulta,2023-07-01,5,6,44,43,6,14,20,31,9,10,0,5,0,0,193
MOJINETE,atencion odontologica,primera consulta,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,primera consulta,2023-07-01,3,2,7,18,3,4,9,16,3,0,0,4,0,0,69
MONTEAGUDO,atencion odontologica,primera consulta,2023-07-01,7,12,37,62,23,30,45,72,8,4,0,9,0,3,312
MONTERO,atencion odontologica,primera consulta,2023-07-01,151,133,166,149,46,99,91,294,83,86,0,82,0,13,1393
MORO MORO,atencion odontologica,primera consulta,2023-07-01,0,3,5,5,1,3,2,9,1,2,0,0,0,0,31
MOROCHATA,atencion odontologica,primera consulta,2023-07-01,3,5,9,13,7,13,22,35,13,17,0,5,0,1,143
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2023-07-01,2,2,4,3,0,1,3,2,1,0,0,1,0,0,19
OCURI,atencion odontologica,primera consulta,2023-07-01,3,10,24,26,11,19,19,62,7,14,0,14,0,5,214
OKINAWA,atencion odontologica,primera consulta,2023-07-01,1,0,9,11,6,2,9,22,1,6,0,1,0,0,68
OMEREQUE,atencion odontologica,primera consulta,2023-07-01,1,2,5,8,7,6,3,13,1,0,0,2,0,2,50
ORURO,atencion odontologica,primera consulta,2023-07-01,300,285,520,516,224,381,505,1264,136,102,0,388,0,26,4647
PADCAYA,atencion odontologica,primera consulta,2023-07-01,6,1,25,37,18,28,32,67,6,7,0,6,0,1,234
PADILLA,atencion odontologica,primera consulta,2023-07-01,4,10,10,18,5,12,18,47,8,2,0,10,0,0,144
PAILON,atencion odontologica,primera consulta,2023-07-01,13,9,55,28,9,23,16,77,7,4,0,7,0,3,251
PALCA,atencion odontologica,primera consulta,2023-07-01,29,31,47,69,16,30,35,67,14,19,0,5,0,2,364
PALOS BLANCOS,atencion odontologica,primera consulta,2023-07-01,34,28,64,63,25,36,34,84,5,7,0,31,0,14,425
PAMPA AULLAGAS,atencion odontologica,primera consulta,2023-07-01,2,0,10,9,2,4,7,9,4,3,0,0,0,0,50
PAMPA GRANDE,atencion odontologica,primera consulta,2023-07-01,17,14,23,21,7,26,7,47,2,7,0,3,0,17,191
PAPEL PAMPA,atencion odontologica,primera consulta,2023-07-01,7,6,2,7,10,13,8,26,2,3,0,3,0,2,89
PASORAPA,atencion odontologica,primera consulta,2023-07-01,1,1,2,1,1,6,7,10,2,0,0,2,0,0,33
PATACAMAYA,atencion odontologica,primera consulta,2023-07-01,13,19,26,59,16,23,23,65,3,4,0,21,0,7,279
PAZÑA,atencion odontologica,primera consulta,2023-07-01,4,4,13,16,9,8,14,25,4,6,0,9,0,0,112
PELECHUCO,atencion odontologica,primera consulta,2023-07-01,7,3,7,11,6,6,21,22,1,3,0,0,0,0,87
POCOATA,atencion odontologica,primera consulta,2023-07-01,29,14,32,31,11,33,39,73,11,6,0,20,0,8,307
POCONA,atencion odontologica,primera consulta,2023-07-01,9,6,16,22,7,13,17,33,3,2,0,1,0,0,129
POJO (CBBA),atencion odontologica,primera consulta,2023-07-01,7,6,22,21,9,9,9,35,3,5,0,1,0,3,130
POOPO,atencion odontologica,primera consulta,2023-07-01,5,3,15,11,3,2,16,29,1,4,0,13,0,0,102
PORCO,atencion odontologica,primera consulta,2023-07-01,2,0,5,3,1,9,2,17,0,2,0,10,0,1,52
POROMA,atencion odontologica,primera consulta,2023-07-01,12,9,32,43,2,12,24,56,8,8,0,16,0,1,223
PORONGO,atencion odontologica,primera consulta,2023-07-01,14,11,26,31,14,17,19,39,12,10,0,8,0,2,203
PORTACHUELO,atencion odontologica,primera consulta,2023-07-01,1,1,13,12,7,21,6,21,7,4,0,0,0,0,93
PORVENIR,atencion odontologica,primera consulta,2023-07-01,5,5,28,31,13,24,12,26,0,4,0,10,0,1,159
POSTRER VALLE,atencion odontologica,primera consulta,2023-07-01,0,1,18,14,3,1,2,0,1,0,0,0,0,0,40
POTOSI,atencion odontologica,primera consulta,2023-07-01,131,120,324,368,115,228,187,611,23,27,0,194,0,10,2338
PRESTO,atencion odontologica,primera consulta,2023-07-01,3,3,12,13,5,11,10,26,3,1,0,6,0,0,93
PUCARA,atencion odontologica,primera consulta,2023-07-01,0,0,0,0,2,0,2,5,0,0,0,0,0,0,9
PUCARANI,atencion odontologica,primera consulta,2023-07-01,20,13,56,55,31,48,27,105,11,14,0,28,0,1,409
PUERTO ACOSTA,atencion odontologica,primera consulta,2023-07-01,2,1,7,10,3,6,9,14,6,5,0,3,0,0,66
PUERTO CARABUCO,atencion odontologica,primera consulta,2023-07-01,7,4,22,29,11,12,40,38,7,7,0,0,0,0,177
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2023-07-01,5,11,11,16,4,44,8,29,1,1,0,5,0,7,142
PUERTO PEREZ,atencion odontologica,primera consulta,2023-07-01,1,1,2,8,4,2,3,18,4,3,0,0,0,0,46
PUERTO QUIJARRO,atencion odontologica,primera consulta,2023-07-01,33,30,33,38,12,27,71,64,10,14,0,3,0,0,335
PUERTO RICO,atencion odontologica,primera consulta,2023-07-01,1,7,15,9,10,16,17,26,3,1,0,9,0,3,117
PUERTO SUAREZ,atencion odontologica,primera consulta,2023-07-01,2,5,30,45,8,14,12,48,2,5,0,14,0,0,185
PUERTO VILLARROEL,atencion odontologica,primera consulta,2023-07-01,38,37,90,69,33,63,72,160,15,7,0,11,0,19,614
PUNA,atencion odontologica,primera consulta,2023-07-01,15,7,17,18,10,23,13,72,15,16,0,18,0,7,231
PUNATA,atencion odontologica,primera consulta,2023-07-01,7,16,58,69,20,31,30,96,7,12,0,4,0,1,351
QUIABAYA,atencion odontologica,primera consulta,2023-07-01,0,1,11,8,4,3,7,12,1,1,0,0,0,0,48
QUILLACOLLO,atencion odontologica,primera consulta,2023-07-01,54,67,162,201,48,98,98,263,18,17,0,4,0,13,1043
QUIME,atencion odontologica,primera consulta,2023-07-01,4,4,13,27,7,8,26,29,3,6,0,3,0,1,131
QUIRUSILLAS,atencion odontologica,primera consulta,2023-07-01,1,6,2,3,0,1,9,9,1,1,0,3,0,0,36
RAVELO,atencion odontologica,primera consulta,2023-07-01,15,8,18,16,11,14,25,34,35,31,0,4,0,0,211
REYES,atencion odontologica,primera consulta,2023-07-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,primera consulta,2023-07-01,120,113,173,215,101,179,104,437,33,14,0,302,0,23,1814
ROBORE,atencion odontologica,primera consulta,2023-07-01,6,7,13,28,5,19,9,47,1,2,0,16,0,2,155
RURRENABAQUE,atencion odontologica,primera consulta,2023-07-01,6,6,51,69,6,6,19,53,2,2,0,6,0,0,226
SABAYA,atencion odontologica,primera consulta,2023-07-01,2,2,13,22,6,10,11,14,3,4,0,7,0,0,94
SACABA,atencion odontologica,primera consulta,2023-07-01,60,63,214,277,73,127,114,336,27,36,0,11,0,10,1348
SACABAMBA,atencion odontologica,primera consulta,2023-07-01,0,0,9,10,4,7,4,18,3,3,0,2,0,2,62
SACACA,atencion odontologica,primera consulta,2023-07-01,5,1,38,34,15,13,20,37,5,6,0,3,0,3,180
SAIPINA,atencion odontologica,primera consulta,2023-07-01,17,18,13,24,7,8,10,34,4,0,0,3,0,0,138
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2023-07-01,17,17,29,22,9,13,28,51,29,21,0,4,0,3,243
SAMAIPATA,atencion odontologica,primera consulta,2023-07-01,17,19,27,42,13,15,32,70,7,8,0,12,0,8,270
SAN AGUSTIN,atencion odontologica,primera consulta,2023-07-01,0,0,1,1,0,0,2,3,1,5,0,1,0,0,14
SAN ANDRES,atencion odontologica,primera consulta,2023-07-01,19,18,13,14,15,24,13,32,5,6,0,9,0,0,168
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2023-07-01,2,2,4,4,1,0,3,4,7,1,0,0,0,0,28
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2023-07-01,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2023-07-01,2,2,3,8,3,6,6,27,2,2,0,9,0,1,71
SAN BENITO,atencion odontologica,primera consulta,2023-07-01,10,9,28,21,10,23,20,38,6,13,0,0,0,0,178
SAN BORJA,atencion odontologica,primera consulta,2023-07-01,14,24,67,88,29,48,45,113,8,5,0,15,0,7,463
SAN BUENA VENTURA,atencion odontologica,primera consulta,2023-07-01,2,3,9,17,3,12,8,24,7,3,0,3,0,0,91
SAN CARLOS,atencion odontologica,primera consulta,2023-07-01,7,10,23,24,9,101,18,49,12,7,0,4,0,4,268
SAN IGNACIO,atencion odontologica,primera consulta,2023-07-01,7,8,17,41,6,16,20,61,1,3,0,1,0,0,181
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2023-07-01,11,8,34,35,10,28,38,99,15,14,0,4,0,1,297
SAN JAVIER(BNI),atencion odontologica,primera consulta,2023-07-01,4,5,7,10,1,0,4,4,0,1,0,0,0,0,36
SAN JAVIER(STC),atencion odontologica,primera consulta,2023-07-01,7,6,33,36,3,13,3,37,2,3,0,10,0,3,156
SAN JOAQUIN,atencion odontologica,primera consulta,2023-07-01,2,3,18,17,11,16,9,16,0,0,0,2,0,1,95
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2023-07-01,0,0,11,20,3,10,11,40,1,1,0,2,0,1,100
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2023-07-01,4,3,16,16,4,9,5,14,3,2,0,0,0,1,77
SAN JULIAN,atencion odontologica,primera consulta,2023-07-01,49,59,70,79,37,54,56,162,20,19,0,34,0,13,652
SAN LORENZO(PND),atencion odontologica,primera consulta,2023-07-01,4,10,18,9,0,4,4,9,0,0,0,4,0,0,62
SAN LORENZO(TJA),atencion odontologica,primera consulta,2023-07-01,13,7,28,34,16,29,33,93,13,12,0,3,0,0,281
SAN LUCAS,atencion odontologica,primera consulta,2023-07-01,72,62,35,45,13,36,32,93,7,5,0,19,0,0,419
SAN MATIAS,atencion odontologica,primera consulta,2023-07-01,31,35,40,73,7,27,15,56,9,16,0,14,0,4,327
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2023-07-01,9,15,17,30,6,25,10,58,4,6,0,11,0,1,192
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2023-07-01,4,6,2,4,2,2,6,12,2,1,0,1,0,0,42
SAN PEDRO,atencion odontologica,primera consulta,2023-07-01,16,31,53,51,14,43,38,73,7,10,0,19,0,5,360
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2023-07-01,42,36,26,45,5,16,32,73,26,27,0,15,0,8,351
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2023-07-01,16,7,23,25,14,18,8,31,10,5,0,3,0,4,164
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2023-07-01,14,15,42,39,20,32,70,90,30,34,0,17,0,9,412
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2023-07-01,0,1,5,3,1,2,8,7,0,0,0,1,0,0,28
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2023-07-01,8,9,23,14,5,11,14,28,2,3,0,7,0,0,124
SAN RAFAEL,atencion odontologica,primera consulta,2023-07-01,4,2,47,36,8,13,7,19,0,4,0,2,0,1,143
SAN RAMON BENI,atencion odontologica,primera consulta,2023-07-01,0,0,11,6,4,5,7,15,1,1,0,5,0,0,55
SAN RAMON SCZ,atencion odontologica,primera consulta,2023-07-01,37,41,123,173,4,0,0,0,0,0,0,0,0,0,378
SANTA ANA,atencion odontologica,primera consulta,2023-07-01,1,1,9,8,1,6,0,11,2,2,0,0,0,0,41
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2023-07-01,770,760,1199,1306,417,768,1014,2921,389,427,0,837,0,84,10892
SANTA ROSA,atencion odontologica,primera consulta,2023-07-01,5,9,30,24,5,4,10,28,0,2,0,1,0,1,119
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2023-07-01,13,16,30,34,12,17,22,30,6,4,0,1,0,0,185
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2023-07-01,4,3,8,5,2,3,2,9,3,6,0,0,0,0,45
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2023-07-01,3,6,26,28,11,20,17,39,18,16,0,7,0,0,191
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2023-07-01,3,1,8,5,3,14,17,23,10,6,0,6,0,3,99
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2023-07-01,2,1,4,3,1,3,1,13,1,1,0,0,0,0,30
SANTIVAÑES,atencion odontologica,primera consulta,2023-07-01,4,4,17,21,4,10,14,33,7,8,0,1,0,2,125
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2023-07-01,2,4,8,13,9,8,7,19,5,3,0,1,0,0,79
SAPAHAQUI,atencion odontologica,primera consulta,2023-07-01,6,6,23,26,8,26,20,37,7,13,0,1,0,0,173
SENA,atencion odontologica,primera consulta,2023-07-01,5,7,11,14,1,16,12,29,3,3,0,9,0,4,114
SHINAOTA,atencion odontologica,primera consulta,2023-07-01,0,0,13,12,4,4,20,21,2,0,0,4,0,1,81
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2023-07-01,3,7,18,15,11,17,21,48,12,4,0,1,0,0,157
SICAYA,atencion odontologica,primera consulta,2023-07-01,0,2,7,5,3,5,3,8,0,2,0,1,0,0,36
SIPE SIPE,atencion odontologica,primera consulta,2023-07-01,23,26,56,79,23,35,33,127,10,10,0,0,0,0,422
SOPACHUY,atencion odontologica,primera consulta,2023-07-01,0,1,8,7,3,11,10,22,0,1,0,6,0,0,69
SORACACHI,atencion odontologica,primera consulta,2023-07-01,9,8,37,30,8,19,17,49,12,10,0,16,0,1,216
SORATA,atencion odontologica,primera consulta,2023-07-01,8,9,23,32,5,21,23,49,4,6,0,13,0,1,194
SUCRE,atencion odontologica,primera consulta,2023-07-01,276,275,474,512,177,355,432,943,81,65,0,251,0,7,3848
TACACHI,atencion odontologica,primera consulta,2023-07-01,0,1,0,1,1,0,1,1,0,1,0,0,0,0,6
TACACOMA,atencion odontologica,primera consulta,2023-07-01,0,4,9,6,3,6,15,13,1,1,0,4,0,1,63
TACOBAMBA,atencion odontologica,primera consulta,2023-07-01,3,9,12,8,1,2,12,19,2,4,0,3,0,0,75
TACOPAYA,atencion odontologica,primera consulta,2023-07-01,1,0,4,2,1,4,11,10,1,5,0,4,0,1,44
TAHUA,atencion odontologica,primera consulta,2023-07-01,8,4,29,35,4,1,2,5,3,0,0,0,0,1,92
TAPACARI,atencion odontologica,primera consulta,2023-07-01,8,16,52,41,6,40,38,95,13,16,0,5,0,1,331
TARABUCO,atencion odontologica,primera consulta,2023-07-01,13,13,15,16,7,19,25,65,7,12,0,13,0,2,207
TARACO,atencion odontologica,primera consulta,2023-07-01,2,6,2,5,6,9,12,36,7,7,0,7,0,0,99
TARATA,atencion odontologica,primera consulta,2023-07-01,0,1,5,5,1,4,2,6,0,0,0,0,0,1,25
TARIJA,atencion odontologica,primera consulta,2023-07-01,138,131,404,438,161,231,421,907,126,95,0,140,0,5,3197
TARVITA,atencion odontologica,primera consulta,2023-07-01,8,3,11,28,10,15,20,43,3,4,0,8,0,0,153
TEOPONTE,atencion odontologica,primera consulta,2023-07-01,1,2,9,12,2,10,8,18,3,1,0,4,0,1,71
TIAHUANACU,atencion odontologica,primera consulta,2023-07-01,6,14,32,29,8,12,20,60,6,8,0,2,0,5,202
TINGUIPAYA,atencion odontologica,primera consulta,2023-07-01,12,19,23,25,4,19,20,53,10,5,0,16,0,5,211
TIPUANI,atencion odontologica,primera consulta,2023-07-01,1,0,3,9,5,4,5,9,3,1,0,1,0,0,41
TIQUIPAYA,atencion odontologica,primera consulta,2023-07-01,35,36,119,116,33,57,49,134,8,9,0,11,0,5,612
TIRAQUE (CBBA),atencion odontologica,primera consulta,2023-07-01,10,14,44,35,5,31,19,58,6,9,0,2,0,6,239
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2023-07-01,1,4,9,7,4,4,11,14,5,4,0,4,0,0,67
TOCO,atencion odontologica,primera consulta,2023-07-01,7,2,12,15,3,7,8,10,0,4,0,0,0,15,83
TODOS SANTOS,atencion odontologica,primera consulta,2023-07-01,1,0,1,0,1,4,0,6,1,0,0,1,0,0,15
TOLATA,atencion odontologica,primera consulta,2023-07-01,6,2,8,11,4,8,5,15,1,6,0,0,0,2,68
TOLEDO,atencion odontologica,primera consulta,2023-07-01,1,6,1,6,5,5,7,9,9,7,0,3,0,0,59
TOMAVE,atencion odontologica,primera consulta,2023-07-01,6,2,13,8,3,7,15,29,2,6,0,5,0,2,98
TOMINA,atencion odontologica,primera consulta,2023-07-01,8,13,7,10,17,15,19,44,2,3,0,6,0,0,144
TORO TORO,atencion odontologica,primera consulta,2023-07-01,10,6,12,22,4,9,21,49,4,2,0,10,0,5,154
TOTORA(CBBA),atencion odontologica,primera consulta,2023-07-01,4,4,11,16,11,17,16,32,3,8,0,1,0,0,123
TOTORA(ORR),atencion odontologica,primera consulta,2023-07-01,7,4,3,11,4,1,6,14,2,0,0,2,0,0,54
TRIGAL,atencion odontologica,primera consulta,2023-07-01,1,2,6,7,5,4,2,18,2,0,0,0,0,1,48
TRINIDAD,atencion odontologica,primera consulta,2023-07-01,111,108,239,240,78,117,202,399,34,36,0,52,0,10,1626
TUPIZA,atencion odontologica,primera consulta,2023-07-01,34,16,118,137,44,58,92,177,30,22,0,33,0,2,763
TURCO,atencion odontologica,primera consulta,2023-07-01,3,7,5,10,5,1,17,15,3,6,0,2,0,0,74
UMALA,atencion odontologica,primera consulta,2023-07-01,4,9,19,27,4,5,8,18,10,13,0,2,0,0,119
UNCIA,atencion odontologica,primera consulta,2023-07-01,7,12,55,57,26,40,42,96,13,21,0,24,0,0,393
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2023-07-01,15,16,38,40,25,33,51,106,23,14,0,11,0,0,372
URUBICHA,atencion odontologica,primera consulta,2023-07-01,6,5,16,12,9,23,9,25,3,17,0,4,0,1,130
UYUNI,atencion odontologica,primera consulta,2023-07-01,14,16,32,38,21,26,41,85,13,17,0,4,0,4,311
VACAS,atencion odontologica,primera consulta,2023-07-01,2,3,20,22,10,18,15,36,3,6,0,1,0,4,140
VALLEGRANDE,atencion odontologica,primera consulta,2023-07-01,18,15,30,35,12,19,18,68,6,6,0,5,0,0,232
VIACHA,atencion odontologica,primera consulta,2023-07-01,16,31,115,89,31,44,60,147,18,16,0,34,0,2,603
VILA VILA,atencion odontologica,primera consulta,2023-07-01,5,5,8,6,2,4,2,6,0,2,0,0,0,1,41
VILLA CHARCAS,atencion odontologica,primera consulta,2023-07-01,10,12,17,19,6,16,10,61,0,1,0,9,0,1,162
VILLA MONTES,atencion odontologica,primera consulta,2023-07-01,14,6,85,80,39,52,82,174,24,10,0,14,0,0,580
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2023-07-01,0,1,19,17,2,6,3,8,1,0,0,2,0,2,61
VILLA RIVERO,atencion odontologica,primera consulta,2023-07-01,3,2,22,17,3,6,9,21,2,4,0,0,0,0,89
VILLA SERRANO,atencion odontologica,primera consulta,2023-07-01,1,6,22,20,4,14,9,29,2,2,0,3,0,0,112
VILLA TUNARI,atencion odontologica,primera consulta,2023-07-01,36,50,82,131,25,66,55,161,12,9,0,11,0,7,645
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2023-07-01,17,14,24,33,9,25,15,47,3,5,0,7,0,1,200
VILLAZON,atencion odontologica,primera consulta,2023-07-01,12,19,47,48,16,34,38,86,11,11,0,30,0,3,355
VINTO,atencion odontologica,primera consulta,2023-07-01,16,22,67,72,27,45,40,104,8,11,0,2,0,0,414
VITICHI,atencion odontologica,primera consulta,2023-07-01,6,6,10,11,3,7,14,39,8,16,0,3,0,0,123
WALDO BALLIVIAN,atencion odontologica,primera consulta,2023-07-01,4,5,4,5,0,8,7,7,3,1,0,0,0,0,44
WARNES,atencion odontologica,primera consulta,2023-07-01,16,10,56,97,17,37,47,144,6,14,0,11,0,1,456
YACO,atencion odontologica,primera consulta,2023-07-01,1,0,6,5,2,4,3,10,0,4,0,0,0,0,35
YACUIBA,atencion odontologica,primera consulta,2023-07-01,31,33,200,199,71,99,143,312,32,26,0,30,0,1,1177
YAMPARAEZ,atencion odontologica,primera consulta,2023-07-01,4,0,9,5,7,7,11,13,2,8,0,1,0,0,67
YANACACHI,atencion odontologica,primera consulta,2023-07-01,1,1,4,7,0,5,9,12,1,0,0,1,0,0,41
YAPACANI,atencion odontologica,primera consulta,2023-07-01,20,11,70,86,27,69,44,88,11,7,0,17,0,15,465
YOCALLA,atencion odontologica,primera consulta,2023-07-01,7,3,9,8,3,11,8,19,3,2,0,3,0,1,77
YOTALA,atencion odontologica,primera consulta,2023-07-01,4,2,17,15,7,11,11,25,3,0,0,7,0,0,102
YUNCHARA,atencion odontologica,primera consulta,2023-07-01,2,2,16,9,14,14,14,37,2,1,0,1,0,0,112
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2023-07-01,1,0,1,0,0,1,0,1,0,0,0,1,0,0,5
ZUDAÑEZ,atencion odontologica,primera consulta,2023-07-01,4,1,11,12,2,8,7,16,1,0,0,6,0,0,68
ACACIO,atencion odontologica,primera consulta,2023-08-01,1,0,6,8,31,27,5,12,1,4,0,0,0,0,95
ACHACACHI,atencion odontologica,primera consulta,2023-08-01,20,27,64,83,29,58,60,189,20,45,0,30,0,6,631
ACHOCALLA,atencion odontologica,primera consulta,2023-08-01,46,36,47,78,29,45,20,70,14,16,0,24,0,3,428
AIQUILE,atencion odontologica,primera consulta,2023-08-01,2,4,11,17,2,6,24,44,46,43,0,6,0,1,206
ALALAY,atencion odontologica,primera consulta,2023-08-01,0,0,3,3,3,2,7,4,2,4,0,0,0,0,28
ALCALA,atencion odontologica,primera consulta,2023-08-01,0,0,11,9,3,10,7,14,0,1,0,5,0,0,60
ALTO BENI,atencion odontologica,primera consulta,2023-08-01,11,11,23,19,4,16,28,49,9,7,0,6,0,1,184
ANCORAIMES,atencion odontologica,primera consulta,2023-08-01,8,7,26,29,16,24,20,40,14,15,0,6,0,4,209
ANDAMARCA,atencion odontologica,primera consulta,2023-08-01,0,2,4,8,0,3,10,23,5,3,0,4,0,0,62
ANTEQUERA,atencion odontologica,primera consulta,2023-08-01,1,2,1,5,0,1,9,9,1,0,0,3,0,0,32
ANZALDO,atencion odontologica,primera consulta,2023-08-01,1,1,4,5,0,9,6,12,3,5,0,1,0,1,48
APOLO,atencion odontologica,primera consulta,2023-08-01,2,2,4,5,1,8,8,12,4,2,0,2,0,0,50
