municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,20,20
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
HUACARETA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,15,15
HUACAYA (VILLA DE HUACAYA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,117,117
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,6,6
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
INGAVI (HUMAITA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,11,11
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,440,440
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,128,128
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
MAGDALENA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,17,17
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,14,14
MOJOCOYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,6,6
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,44,44
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,11,11
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,364,364
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
PAPEL PAMPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,7,7
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,180,180
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,46,46
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
PORONGO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,74,74
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,21,21
PUERTO CARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
PUERTO GONZALO MORENO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
PUERTO RICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,12,12
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,12,12
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,185,185
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,395,395
SALINAS DE GARCI MENDOZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,19,19
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,13,13
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,8,8
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,32,32
SAN BUENA VENTURA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
SAN CARLOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,41,41
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,11,11
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,8,8
SAN LORENZO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,10,10
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,20,20
SAN PEDRO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
SAN RAFAEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,70,70
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,932,932
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,18,18
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
SANTIVAÑES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
SANTUARIO DE QUILLACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,20,20
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,8,8
SICAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,145,145
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,32,32
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,64,64
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,41,41
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,34,34
TACOPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,8,8
TARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,37,37
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
TIAWANACU,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,18,18
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,39,39
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,44,44
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,78,78
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,16,16
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,10,10
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,11,11
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,83,83
TURCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,30,30
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,7,7
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,16,16
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,42,42
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,8,8
VITICHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,13,13
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,11,11
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,13,13
APOLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,8,8
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
AZURDUY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
BELEN DE ANDAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,13,13
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CAJUATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,4,4
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,4,4
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,20,20
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,4,4
CARIPUYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,35,35
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,5,5
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CHAYANTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,47,47
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,233,233
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,8,8
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,6,6
COMANCHE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,5,5
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,5,5
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,4,4
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,6,6
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,337,337
EL CHORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,6,6
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,7,7
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
FILADELFIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
GENERAL SAAVEDRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,18,18
HUACARETA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
HUAYLLAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,11,11
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,13,13
LAGUNILLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,7,7
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,55,55
MALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,11,11
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,23,23
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,13,13
