,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,5,14
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,48,13,61
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,1,6
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,43,6,49
VITICHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,1,3
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,72,43,115
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,27,50,77
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,5,5
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,1,2
ACHACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,13,13
ACHOCALLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,16,24,40
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,8,15
ALALAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,2,2
ALCALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,3,3
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,3,4
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,1,3
ANZALDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
ARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,12,2,14
ARBIETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,15,20
ARQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,7,8
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,15,0,15
ATOCHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,34,37
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,23,31,54
BATALLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
BAURES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,12,0,12
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,6,11
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
BOLPEBRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,2,2
BOYUIBE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,1,4
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,8,3,11
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,17,22
CARAPARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,15,89,104
CHARAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,44,49
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,10,16,26
CHOQUE COTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,3,5
CLIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,8,13,21
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,25,34,59
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,22,20,42
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,244,89,333
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,8,0,8
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,10,16,26
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,2,2
COMARAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,8,0,8
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,13,5,18
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,7,11
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,25,19,44
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,4,4
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,241,268,509
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,3,4
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,22,6,28
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,16,9,25
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,1,6
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,5,7
GUAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,2,4
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,27,160,187
HUACARETA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,0,3
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,9,24,33
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,0,3
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,8,11
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,36,0,36
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,105,23,128
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,37,42
LORETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,6,7
LURIBAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,1,3
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,0,7
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,9,0,9
MINEROS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,9,9,18
MIZQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,11,6,17
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,6,10
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,19,2,21
MORO MORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,28,34
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,9,15,24
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,2,2
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,61,2,63
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,1,8
PADILLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,28,31
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,10,15
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,21,21
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,5,5
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,13,14
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,3,10
PORONGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,3,3
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,25,6,31
PORVENIR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,10,11
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,82,62,144
PUCARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,15,92,107
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,18,0,18
PUERTO PEREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,8,8
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,38,9,47
PUNA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
PUNATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,22,1,23
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,75,179,254
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,5,5
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,6,8
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,36,19,55
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,14,10,24
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,51,2,53
SACABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,12,1,13
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,16,16
SAN BENITO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,6,11
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,21,33,54
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,16,1,17
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,11,0,11
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,23,0,23
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,10,10
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,13,1,14
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,21,8,29
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,3,4
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,9,9
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,3,6
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,11,16
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,356,263,619
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,0,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,3,10
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,4,4
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,2,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,6,7
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,31,17,48
SORATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,7,7
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,116,59,175
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,5,2,7
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,33,37
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,84,31,115
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,13,17
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,51,69,120
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,6,6
TOCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,3,3
TOLATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,6,12
TOMINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,1,2
TORO TORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,6,5,11
TOTORA(ORR),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,7,0,7
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,65,3,68
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,1,5
UYUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
VACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,3,5
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,3,7
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,5,7
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,3,7,10
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,9,11,20
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,20,2,22
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,7,8
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,20,3,23
VITICHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,1,0,1
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,58,3,61
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,32,13,45
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,4,5,9
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-11-01,2,0,2
ACHACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,3,4
ACHOCALLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,8,3,11
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,1,8
ALCALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,4,5
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
ANZALDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,15,17
ARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,0,4
ARBIETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
ARQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,20,0,20
ATOCHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,6,6,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,7,7
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,15,22
BATALLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
BAURES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,13,15
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,5,10
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,3,5
BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
CAIROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,3,4
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,10,0,10
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,0,4
CARAPARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,134,45,179
CHARAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,8,9
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,18,16,34
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,8,9
CLIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,6,13
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,17,0,17
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,10,11
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,141,11,152
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,1,4
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,8,3,11
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,4,2,6
COMARAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,0,5
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,13,5,18
CORO CORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
CORQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,11,11
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,24,29
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,172,71,243
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,11,0,11
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,16,2,18
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,8,6,14
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,5,1,6
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,8,10
GUANAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,20,14,34
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,18,5,23
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
HUATAJATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
ICLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,2,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,3,6
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,26,0,26
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,86,29,115
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,0,1,1
LAS CARRERAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,1,3
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,13,16
LORETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,5,6
MACHACAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,2,0,2
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,7,13,20
MINEROS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,10,0,10
MIZQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,5,8
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-12-01,3,2,5
