municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,10,10
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,35,35
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,7,7
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
MONTERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,6,6
OCURI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,19,19
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,7,7
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,15,15
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,7,7
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,11,11
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,11,11
PUCARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,39,39
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,12,12
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,6,6
SACABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,32,32
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,55,55
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,8,8
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,37,37
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
SENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,17,17
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
TARATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,30,30
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,50,50
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,87,87
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,6,6
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,161,161
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,7,7
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,30,30
YACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-09-01,1,1
