municipality,group,variable,month,N°de beneficiarios(as) (niño/as) con promoción en Salud Oral,TOTAL
PORVENIR,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,61,61
POTOSI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,455,455
PRESTO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,73,73
PUCARANI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,9,9
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,15,15
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,63,63
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,25,25
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,20,20
PUERTO RICO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,183,183
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,60,60
PUNA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,42,42
QUIABAYA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,493,493
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,42,42
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,42,42
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,68,68
SAN ANDRES,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,12,12
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,23,23
SAN BENITO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,37,37
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,38,38
SAN CARLOS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,14,14
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,58,58
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,37,37
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,25,25
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,72,72
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,114,114
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,333,333
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,34,34
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,2918,2918
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,76,76
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,64,64
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,39,39
SENA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,263,263
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,33,33
SOPACHUY,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,18,18
SORATA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,107,107
SUCRE,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,1175,1175
TAPACARI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,64,64
TARABUCO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,62,62
TARIJA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,1072,1072
TARVITA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,22,22
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,70,70
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,57,57
TOMINA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,28,28
TRINIDAD,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,295,295
TUPIZA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,59,59
TURCO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,49,49
UMALA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,18,18
UNCIA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,44,44
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,16,16
URUBICHA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,21,21
VIACHA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,27,27
VILA VILA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,7,7
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,44,44
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,27,27
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,60,60
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,11,11
VITICHI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,12,12
YACO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,33,33
YACUIBA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,135,135
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,186,186
YAPACANI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,288,288
YOCALLA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,146,146
YOTALA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,12,12
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-08-01,26,26
ACHACACHI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,300,300
ACHOCALLA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,205,205
ANCORAIMES,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,5,5
ANTEQUERA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,70,70
ANZALDO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,59,59
ARQUE,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,250,250
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,169,169
ATOCHA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,237,237
AYATA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,57,57
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,70,70
BERMEJO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,140,140
BETANZOS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,95,95
BOLPEBRA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,44,44
BOYUIBE,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,21,21
CABEZAS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,69,69
CAIROMA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,51,51
CALACOTO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,146,146
CALAMARCA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,21,21
CAMARGO,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,111,111
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,172,172
CAPINOTA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,59,59
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,25,25
CARANAVI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,23,23
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,14,14
CATACORA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,12,12
CHALLAPATA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,2649,2649
CHARAGUA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,6,6
CHUA COCANI,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,80,80
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,123,123
CKOCHAS,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,326,326
COBIJA,actividades del establecimiento y con la comunidad,nde beneficiarios(as) (nino/as) con promocion en salud oral,2022-09-01,491,491
