municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,22,22
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,2155,2155
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,39,39
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,55,55
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,353,353
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,82,82
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,149,149
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,291,291
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,198,198
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,21,21
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,7,7
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,142,142
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,15,15
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,26,26
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,171,171
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,77,77
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,36,36
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,28,28
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,579,579
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,74,74
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,292,292
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,92,92
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,20,20
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,256,256
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,16,16
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,201,201
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,15,15
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,172,172
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,5,5
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,127,127
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,312,312
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,488,488
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,93,93
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,337,337
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,28,28
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,147,147
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,122,122
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,28,28
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,522,522
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,126,126
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,174,174
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,185,185
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,384,384
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,72,72
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,88,88
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,186,186
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,276,276
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,167,167
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,113,113
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,56,56
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,165,165
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,130,130
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,550,550
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,761,761
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,57,57
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,170,170
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,410,410
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,1776,1776
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,77,77
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,40,40
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,130,130
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,65,65
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,442,442
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,698,698
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,632,632
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,149,149
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,102,102
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,291,291
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,382,382
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,29,29
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,26,26
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,153,153
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,38,38
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,76,76
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,131,131
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,42,42
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,739,739
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,188,188
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,180,180
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,116,116
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,105,105
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,663,663
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,86,86
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,2,2
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,18,18
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,1439,1439
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,379,379
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,63,63
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,321,321
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,56,56
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,309,309
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,95,95
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,202,202
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,110,110
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,70,70
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,70,70
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,353,353
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,435,435
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,674,674
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,23,23
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,1218,1218
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,69,69
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,190,190
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,53,53
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,241,241
